Drug,Pearson.est,Pearson.p,Pearson.q,Spearman.est,Spearman.p,Spearman.q,Slope,Intercept,R.squared,Rank.slope,Rank.intercept,Rank.R.squared,N
raloxifene,-0.035274633,0.619090361,0.888446822,-0.034384513,0.627968904,0.863219397,-0.000148486,1.136901142,0.0012443,-0.034384513,104.4728358,0.001182295,201
raltitrexed,0.056793093,0.320483826,0.676473149,0.077102714,0.177126642,0.505727338,0.000212478,0.568340412,0.003225455,0.077102714,142.5876306,0.005944829,308
ramatroban,-0.006816236,0.90943365,0.979701749,-0.012649136,0.832808115,0.951030087,-3.95E-05,1.10939339,4.65E-05,-0.012649136,142.7835282,0.000160001,281
ramifenazone,-0.107851638,0.09345097,0.382147893,-0.10821328,0.09235067,0.365365492,-0.000673342,1.164453346,0.011631976,-0.10821328,135.2020202,0.011710114,243
ranitidine,-0.156902707,0.026886091,0.209185483,-0.120021319,0.09130525,0.364047449,-0.000670651,1.00631602,0.024618459,-0.120021319,112.0021319,0.014405117,199
refametinib,0.036291754,0.574232384,0.864435764,0.071148215,0.270255828,0.630161737,0.00018413,0.728203236,0.001317091,0.071148215,112.8554919,0.005062068,242
regorafenib,0.180570433,0.002421562,0.04224604,0.181329571,0.002319537,0.033774012,0.000412826,0.905516239,0.032605681,0.180900449,115.0834869,0.032880413,280
remoxipride,-0.022853543,0.733727508,0.944066217,-0.00778454,0.907764888,0.977654203,-0.000115634,1.303334327,0.000522284,-0.00778454,113.3757607,6.06E-05,224
repaglinide,-0.084110897,0.156709453,0.500916752,-0.077596977,0.191484266,0.526740366,-0.000349625,1.164178833,0.007074643,-0.077596977,154.0963677,0.006021291,285
repsox,-0.18402016,0.001342317,0.026995491,-0.22064157,0.00011351,0.003160824,-0.001113498,0.975553112,0.033863419,-0.22064157,184.3168771,0.048682702,301
resatorvid,-0.014121236,0.81108035,0.970447469,-0.021595474,0.714682513,0.899588293,-7.25E-05,1.098515071,0.000199409,-0.021595474,148.1313437,0.000466364,289
resiquimod,-0.053206828,0.3938006,0.745299697,-0.044533321,0.475484812,0.785096331,-8.68E-05,0.954389544,0.002830967,-0.043524012,135.6581216,0.001983217,259
resminostat,0.021396699,0.721966731,0.939047943,0.061458536,0.306346411,0.651000982,6.69E-05,0.847581226,0.000457819,0.061281482,131.4205926,0.003777152,279
RG108,0.128725269,0.031293827,0.221546897,0.124383511,0.037515636,0.232148039,0.000712456,1.442418706,0.016570195,0.124383511,123.0241167,0.015471258,280
RG2833,0.020333534,0.736175738,0.944091193,-0.04908539,0.415793854,0.739643121,0.00016281,1.253148399,0.000413453,-0.04908539,145.8228693,0.002409376,277
RGFP966,-0.036262794,0.571360404,0.863061495,-0.043535668,0.496710388,0.800040758,-0.000197423,1.176047157,0.00131499,-0.043535668,128.8766551,0.001895354,246
rheochrysidin,0.094987675,0.107084362,0.404851582,0.092310484,0.117390266,0.413579331,0.00037251,0.980004738,0.009022658,0.092310484,131.6149798,0.008521225,289
ribavirin,0.049119005,0.412937248,0.757101355,0.055366778,0.355993084,0.698328453,0.00023564,1.272698311,0.002412677,0.055366778,132.7209677,0.00306548,280
ribociclib,0.076073019,0.202785571,0.553547073,0.098306066,0.099455337,0.381992911,0.000165957,0.90109524,0.005787104,0.09809259,127.6198985,0.009664083,282
riboflavin,0.029235451,0.628046572,0.893860545,0.031549207,0.601086164,0.848316536,0.000152764,1.350439155,0.000854712,0.031549207,134.6146602,0.000995352,277
rifampin,0.107574479,0.059332209,0.313379626,0.14867565,0.008970492,0.091398145,0.000473801,0.983972282,0.011572269,0.14867565,131.5296121,0.022104449,308
rigosertib,0.136326503,0.01796234,0.167803018,0.142730956,0.013186599,0.116994097,0.000703741,0.75673485,0.018584916,0.141941871,129.5667774,0.020372126,301
riluzole,0.143425881,0.019268184,0.173888079,0.14996565,0.014356887,0.123448433,0.00077787,1.063852273,0.020570983,0.14996565,113.4795858,0.022489696,266
rimexolone,-0.028224414,0.642435275,0.901036272,-0.053286559,0.38047475,0.713636578,-0.000194074,1.188232196,0.000796618,-0.053286559,144.3002586,0.002839457,273
riociguat,0.001929918,0.975198468,0.993529939,0.02392031,0.699950066,0.895286477,1.23E-05,1.15978173,3.72E-06,0.02392031,128.3544792,0.000572181,262
RITA,-0.070350038,0.22674883,0.583183491,-0.105503612,0.069428777,0.32193569,-0.00049445,0.813715675,0.004949128,-0.105503612,164.7200382,0.011131012,297
ritodrine,-0.013224264,0.825943834,0.972330627,0.0282515,0.638449111,0.868866835,-5.89E-05,1.147738967,0.000174881,0.0282515,136.04479,0.000798147,279
RKI.1447,0.097193183,0.09454521,0.383261445,0.109323784,0.059869844,0.297874037,0.0004936,1.003256391,0.009446515,0.109323784,132.7107562,0.01195169,297
RN.1734,-0.052557649,0.368388207,0.725749828,-0.025405499,0.663873591,0.872382208,-0.000191559,0.821152066,0.002762306,-0.025405499,151.7600138,0.000645439,295
Ro.10.5824,0.00969046,0.872904802,0.976902139,-0.002583307,0.965985132,0.984339529,4.04E-05,1.16260279,9.39E-05,-0.002583307,138.3564964,6.67E-06,275
Ro.106.9920,-0.059099855,0.304376136,0.660966731,-0.027603602,0.631658447,0.863842622,-0.000111173,0.775365735,0.003492793,-0.027603602,156.7095492,0.000761959,304
Ro.4987655,-0.050064175,0.385172905,0.740390033,0.008437756,0.883707729,0.972942388,-0.000307303,0.668968834,0.002506422,0.008437756,150.7174612,7.12E-05,303
Ro.9187,0.030151093,0.612864127,0.883891689,0.011576171,0.845994844,0.960031766,0.000131989,0.927549726,0.000909088,0.011576171,140.8503957,0.000134008,284
rociletinib,-0.189465128,0.001873577,0.035696574,-0.200066337,0.001012362,0.0187936,-0.00036973,0.937182641,0.035897035,-0.197253994,160.4320351,0.040026539,267
romidepsin,-0.077218819,0.1800547,0.526922526,-0.075074456,0.192488862,0.526888226,-0.000263085,0.280105166,0.005962746,-0.075074456,163.4113173,0.005636174,303
roquinimex,-0.029352584,0.632380091,0.895974924,-0.028634448,0.640735491,0.870044154,-0.000113954,1.065663897,0.000861574,-0.028634448,138.3513332,0.000819932,268
RS.16566,-0.069476793,0.236587942,0.593350305,-0.056726817,0.334059927,0.674174877,-0.000222411,0.96781258,0.004827025,-0.056726817,154.8104787,0.003217932,292
RS.17053,-0.015706505,0.78891536,0.958346846,-0.113984314,0.051281824,0.281125559,-2.93E-05,0.907680804,0.000246694,-0.113984301,163.7556922,0.012992424,293
RS.504393,0.007371558,0.901915977,0.979701749,-0.025455234,0.670372824,0.876053455,3.29E-05,1.011413288,5.43E-05,-0.025455234,145.1019157,0.000647969,282
RS.67506,-0.029069621,0.650035483,0.90344569,-0.039766395,0.534744086,0.821112871,-0.000164023,1.213365666,0.000845043,-0.039766395,128.4111498,0.001581366,246
RU.58841,-0.003338565,0.960282015,0.990926675,0.022174463,0.740791776,0.907608974,-2.09E-05,1.079089655,1.11E-05,0.022174463,110.4942857,0.000491707,225
rubitecan,0.078731391,0.167430813,0.51104619,0.078772558,0.167208135,0.494799765,0.000323666,0.396576523,0.006198632,0.078772558,142.7902534,0.006205116,309
rucinol,0.070357838,0.248371689,0.60140837,0.088770108,0.144988251,0.46098066,0.000367347,1.279192991,0.004950225,0.088770108,123.9272653,0.007880132,271
rutin,0.014078688,0.806865919,0.970447469,-0.01083428,0.850775182,0.960140352,7.60E-05,0.923312717,0.000198209,-0.01083428,154.1522277,0.000117382,304
ruxolitinib,-0.073418357,0.221528759,0.572810077,-0.087304313,0.145807419,0.46098066,-0.000120766,0.94931206,0.005390255,-0.085331919,151.9464686,0.007622043,279
ryuvidine,0.067875831,0.239586361,0.595038262,0.123379742,0.032079742,0.20874221,0.000103778,0.847670276,0.004607128,0.123379742,132.807969,0.015222561,302
S26948,0.041649626,0.497986289,0.81737868,-1.64E-05,0.999787294,0.999787294,0.000280079,1.379315727,0.001734691,-1.64E-05,134.0021965,2.69E-10,267
salidroside,0.0400764,0.502681037,0.819687096,-0.006271168,0.916499517,0.977654203,0.000212132,1.290386654,0.001606118,-0.006271168,142.3873703,3.93E-05,282
salvianolic.acid.B,0.174898232,0.003681178,0.057938543,0.188038822,0.001770202,0.027561852,0.000590785,1.055312476,0.030589392,0.188038822,111.6446619,0.035358599,274
salvinorin.a,0.02440628,0.679481956,0.918664679,0.04815207,0.414780041,0.738747232,0.000143369,1.111796612,0.000595666,0.04815207,138.0179498,0.002318622,289
sangivamycin,-0.035045156,0.596976935,0.872498351,-0.06083899,0.358360809,0.698328453,-5.58E-05,0.034803563,0.001228163,-0.06083899,122.5269034,0.003701383,230
SAR131675,0.062141501,0.293255842,0.656250449,0.054106937,0.360242972,0.698328453,0.000527384,1.055052086,0.003861566,0.054106937,136.6815476,0.002927561,288
saracatinib,-0.312056101,4.63E-08,3.73E-06,-0.340998307,1.94E-09,1.65E-07,-0.000940071,0.888555785,0.09737901,-0.33815643,197.3780734,0.116279846,294
sarafloxacin,-0.00968845,0.878368048,0.976902139,-0.03582133,0.571393406,0.840512178,-3.72E-05,0.916413799,9.39E-05,-0.03582133,131.0313982,0.001283168,252
satraplatin,0.076515375,0.186271105,0.529902868,0.109310992,0.058612542,0.295717636,0.000462096,0.986302375,0.005854603,0.109310992,134.0486957,0.011948893,300
saxagliptin,0.004115289,0.943984968,0.990371398,-0.014069556,0.810154428,0.940740667,2.23E-05,0.979354486,1.69E-05,-0.014069556,149.5752595,0.000197952,294
SB.200646,0.055085769,0.344945533,0.697599346,-0.029579348,0.612253049,0.857726384,0.000342927,0.999661585,0.003034442,-0.029579348,152.8925332,0.000874938,296
SB.205384,-0.100592651,0.079926693,0.356104159,-0.094243928,0.10098814,0.383807945,-0.000496935,1.005269343,0.010118881,-0.094243928,166.8721991,0.008881918,304
SB.216641,-0.011093391,0.84875856,0.976902139,-0.044089976,0.448282745,0.767752727,-2.87E-05,0.926961525,0.000123063,-0.044089976,156.0914514,0.001943926,298
SB.218078,0.025828052,0.655373357,0.905954736,0.052663308,0.362556441,0.698328453,0.000121144,0.896741658,0.000667088,0.052663308,143.0478405,0.002773424,301
SB.218795,0.000707753,0.990492015,0.997063923,-0.027231562,0.646524523,0.870044154,4.41E-06,0.970496522,5.01E-07,-0.027231562,147.4077291,0.000741558,286
SB.225002,0.020479034,0.741932399,0.945299072,0.038900925,0.531522209,0.819823177,6.59E-05,0.89597405,0.000419391,0.038900925,125.9039788,0.001513282,261
SB.228357,-0.098404358,0.098513607,0.387629629,-0.099966009,0.093258838,0.367695666,-0.000512914,1.065195021,0.009683418,-0.099966009,156.1951733,0.009993203,283
SB.2343,0.027306499,0.631436662,0.895974924,0.027154461,0.633338052,0.863842622,4.98E-05,0.699957219,0.000745645,0.027154461,151.7639042,0.000737365,311
SB.239063,-0.143636576,0.013219114,0.138704908,-0.154038572,0.007829195,0.08412168,-0.000449191,0.875944035,0.020631466,-0.154038572,171.9517472,0.023727882,297
SB.242235,-0.014685971,0.819462372,0.971811232,-0.021472973,0.738579801,0.907608974,-7.26E-05,1.176776004,0.000215678,-0.021472973,125.1304392,0.000461089,244
SB.366791,0.090429752,0.126407188,0.4472115,0.097643718,0.098755405,0.381992911,0.000435882,1.018785839,0.00817754,0.097643718,129.9393046,0.009534296,287
SB.431542,-0.095644607,0.101101605,0.391430814,-0.082113175,0.159507766,0.48420806,-0.000276663,0.818468522,0.009147891,-0.082113175,160.1527499,0.006742574,295
SB.505124,-0.088165436,0.132161794,0.452376037,-0.012734946,0.828158351,0.949961569,-0.000401408,1.018150905,0.007773144,-0.012734946,148.872037,0.000162179,293
SB.525334,-0.003195885,0.959258284,0.990912094,-0.003173423,0.959544387,0.984008692,-2.20E-05,1.086432932,1.02E-05,-0.003173423,129.9109583,1.01E-05,258
SB.590885,0.046394926,0.441841098,0.782733539,0.090903701,0.131241572,0.439751561,0.000325243,1.165144623,0.002152489,0.090903701,126.3643855,0.008263483,277
SB.657510,-0.078751531,0.188875948,0.532727128,-0.082638263,0.16790204,0.495157137,-0.000597866,1.121524515,0.006201804,-0.082638263,152.1106759,0.006829082,280
SB.743921,0.13100161,0.152075143,0.496103108,0.16023574,0.079146451,0.339065269,0.000768532,0.314066313,0.017161422,0.16023574,51.22561983,0.025675493,121
SB.939,-0.085906559,0.133137936,0.453608781,-0.054095135,0.344838241,0.683904184,-0.000209114,0.591583214,0.007379937,-0.054095135,162.3306508,0.002926284,307
SC.12267,0.124146527,0.03652599,0.242612996,0.142874581,0.015973508,0.133697337,0.000567462,1.183635669,0.01541236,0.142874581,122.1403723,0.020413146,284
SC.144,0.12039514,0.039106698,0.24945594,0.091876755,0.115956665,0.412249746,0.000962116,0.979249473,0.01449499,0.091876755,133.9481786,0.008441338,294
SCH.58261,-0.040883243,0.505934351,0.820712935,-0.054502767,0.375044611,0.706195835,-0.000265467,1.255371735,0.00167144,-0.054502767,141.3033708,0.002970552,267
SCH.900776,0.099273972,0.090955987,0.378460543,0.1222612,0.037117502,0.231664409,0.000337218,0.836903971,0.009855322,0.122212429,128.1569854,0.014947801,291
scriptaid,-0.001897684,0.973539954,0.993529939,-0.023964019,0.675276831,0.879317312,-5.42E-06,0.876257374,3.60E-06,-0.023964019,158.2024409,0.000574274,308
SDZ.WAG.994,0.026064536,0.652423622,0.904028138,-0.047851532,0.408116466,0.736108179,0.000130323,1.033729244,0.00067936,-0.047851532,158.2255814,0.002289769,301
secnidazole,0.119134565,0.040530979,0.256283223,0.156405095,0.007015203,0.078138569,0.00061475,1.056867313,0.014193044,0.156405095,125.2738433,0.024462554,296
securinine,0.039202903,0.506807914,0.820829193,0.040333791,0.494618985,0.797559343,0.000242693,1.273663748,0.001536868,0.040333791,139.1516003,0.001626815,289
selamectin,0.046223209,0.492241723,0.81737868,0.043027252,0.522680445,0.815561729,0.000265403,1.149532684,0.002136585,0.043027252,107.1809478,0.001851344,223
selinexor,-0.049233615,0.38920748,0.744481415,0.005903524,0.917815309,0.977654203,-0.000125406,0.61205268,0.002423949,0.005903524,153.5879056,3.49E-05,308
selumetinib,-0.043958257,0.473614484,0.808459005,-0.017926678,0.770191748,0.923628503,-0.000163304,0.88083889,0.001932328,-0.017737011,136.885628,0.000321366,268
semaxanib,-0.053278906,0.391320749,0.745299697,-0.028853412,0.642647498,0.870044154,-0.000124773,0.940193807,0.002838642,-0.027557859,134.6100796,0.000832519,261
serdemetan,0.109698395,0.117403174,0.430379231,0.025702386,0.714505085,0.899588293,0.000630273,0.821284773,0.012033738,0.025702386,100.3526542,0.000660613,205
sertindole,0.018426308,0.752636112,0.951805319,-0.002760665,0.96234207,0.984089914,4.80E-05,0.962023435,0.000339529,-0.002760665,148.4085783,7.62E-06,295
sevelamer,-0.046551396,0.460120587,0.794105613,-0.057520774,0.361261098,0.698328453,-0.000191798,1.224296155,0.002167032,-0.057520774,134.8338987,0.003308639,254
sevoflurane,-0.106623153,0.066046427,0.329776643,-0.102764304,0.076523564,0.333753375,-0.000649698,0.992576651,0.011368497,-0.102764304,164.8632635,0.010560502,298
SGI.1027,-0.195934333,0.000543735,0.013122129,-0.198948422,0.000443895,0.009593432,-0.000628603,0.869662702,0.038390263,-0.198948422,185.2375312,0.039580475,308
SGI.1776,0.038459635,0.517852534,0.83131981,0.050028252,0.400129862,0.726321239,0.000266486,1.014343281,0.001479143,0.050028252,135.84596,0.002502826,285
SIB.1757,0.024147779,0.711502606,0.934048752,0.062850328,0.33534397,0.674174877,0.000124241,1.132833474,0.000583115,0.062850328,111.520811,0.003950164,237
SID.7969543,0.058960726,0.33446035,0.689884027,0.086318819,0.157237548,0.48033749,0.000398646,1.105190025,0.003476367,0.086318819,123.8038001,0.007450938,270
simvastatin,-0.035038088,0.548205164,0.849998839,0.01596774,0.784411685,0.929482913,-0.000141932,0.957625359,0.001227668,0.01596774,146.1287907,0.000254969,296
sirolimus,0.038472733,0.519195699,0.83163205,0.074168944,0.213534023,0.559127063,0.000191562,0.553551773,0.001480151,0.074168944,131.4680099,0.005501032,283
skepinone.l,0.029114615,0.624519656,0.890556132,0.003804942,0.949007851,0.982698096,0.000176735,1.233800649,0.000847661,0.003804942,142.4558933,1.45E-05,285
SKF.96365,-0.097878597,0.114685769,0.424653788,-0.070926897,0.253538124,0.611506122,-0.000182534,0.808547934,0.00958022,-0.070926897,140.2914235,0.005030625,261
SKI.II,0.013949841,0.815260311,0.970447469,-0.004668187,0.937681766,0.981227388,4.87E-05,0.988633777,0.000194598,-0.004668187,142.6628825,2.18E-05,283
SMI.4a,-0.069144268,0.245442119,0.599012486,-0.043749722,0.462715073,0.777275437,-0.000420013,1.152654386,0.00478093,-0.043749722,148.7343353,0.001914038,284
SN.38,-0.045780847,0.509373365,0.820829193,-0.048911378,0.480819763,0.786055276,-0.00020168,0.257810736,0.002095886,-0.048911378,110.6601504,0.002392323,210
SNS.314,0.10057967,0.085678491,0.368137849,0.090712277,0.121309023,0.420228386,0.000761741,0.747949683,0.01011627,0.090712277,133.6652952,0.008228717,293
SNX.2112,0.054408768,0.343634556,0.697599346,0.097013145,0.090780203,0.364047449,0.000115452,0.486094091,0.002960314,0.097013145,138.1569888,0.00941155,305
SNX.5422,-0.012536554,0.839948365,0.975056072,0.03815326,0.538663371,0.82190154,-2.26E-05,0.608091757,0.000157165,0.03815326,126.4828464,0.001455671,262
sobetirome,0.066282592,0.304464648,0.660966731,0.054331402,0.400099316,0.726321239,0.000422769,1.308934718,0.004393382,0.054331402,114.8987346,0.002951901,242
sodium.stibogluconate,0.11786376,0.042734797,0.26331909,0.079593924,0.172014556,0.499754104,0.000569378,0.972703186,0.013891866,0.079593924,136.6803023,0.006335193,296
sodium.tanshinone.ii.a.sulfonate,-0.002023891,0.97349502,0.993529939,-0.037582561,0.537108719,0.821823494,-1.12E-05,1.394051864,4.10E-06,-0.037582561,141.6300195,0.001412449,272
sonidegib,-0.006448333,0.915072463,0.980773446,0.014690247,0.808037778,0.940740667,-1.06E-05,0.955885324,4.16E-05,0.014119662,136.5444269,0.000215803,276
sorafenib,0.075213861,0.202344374,0.553547073,0.059919796,0.310041831,0.651582833,0.000146976,0.943853439,0.005657125,0.057844629,136.6125288,0.003590382,289
sparfloxacin,0.143831555,0.014056961,0.143341407,0.122467604,0.036796479,0.231411968,0.000491539,0.990398928,0.020687516,0.122467604,128.1197298,0.014998314,291
spermidine,-0.008394245,0.886036914,0.976902139,0.008285806,0.887499306,0.973577,-3.10E-05,0.933132878,7.05E-05,0.008285806,146.2778436,6.87E-05,294
spiradoline,0.032613601,0.574300556,0.864435764,0.025160827,0.664784046,0.872382208,0.000129846,0.821519179,0.001063647,0.025160827,146.225876,0.000633067,299
spironolactone,-0.016554556,0.778554415,0.958346846,0.017901719,0.761058989,0.916054377,-2.85E-05,0.824038736,0.000274053,0.017901719,143.3863491,0.000320472,291
SR.27897,-0.009122063,0.877502112,0.976902139,0.015374012,0.795028606,0.934604582,-7.93E-05,1.479193722,8.32E-05,0.015374012,142.2784553,0.00023636,288
SR.33805,-0.031916743,0.607750855,0.881057036,-0.035966955,0.562952165,0.836167897,-9.32E-05,0.800063871,0.001018678,-0.035966955,135.7116711,0.001293622,261
SR.57227A,0.056349283,0.331518082,0.688141644,0.085723328,0.139191253,0.455993064,0.000401613,1.175228973,0.003175242,0.085723328,137.1415008,0.007348489,299
SRT1720,0.047373612,0.423183598,0.764142028,0.006211108,0.916416588,0.977654203,0.000150553,0.959582688,0.002244259,0.006211093,143.6024971,3.86E-05,288
STA.5326,-0.058170032,0.31610708,0.670459581,-0.066140378,0.254231137,0.611506122,-0.000382562,0.95728485,0.003383753,-0.066140378,159.9210568,0.00437455,299
stemregenin.1,-0.00733649,0.90792737,0.979701749,-0.058115728,0.359192075,0.698328453,-5.33E-05,1.207840264,5.38E-05,-0.058115728,133.3225817,0.003377438,251
STF.118804,-0.031204504,0.589709744,0.871240626,0.066184242,0.252320361,0.611506122,-6.81E-05,0.692517742,0.000973721,0.066184242,141.0061794,0.004380354,301
streptozotocin,0.142156604,0.031152278,0.221546897,0.169025469,0.010230638,0.098759758,0.000961654,1.120464287,0.0202085,0.169025469,95.97755838,0.028569609,230
SU014813,0.069842839,0.22854789,0.585729814,0.091036789,0.116219112,0.412249746,0.000271675,0.950343115,0.004878022,0.091036789,136.3444816,0.008287697,299
SU3327,0.098234628,0.085220699,0.367260631,0.126027952,0.026993374,0.185243631,0.000190262,0.882945448,0.009650042,0.126027952,135.0286814,0.015883045,308
sufentanil,0.052546478,0.404338102,0.751222527,0.067795623,0.281751118,0.637468104,0.000267965,1.302964614,0.002761132,0.067795623,118.856058,0.004596247,254
sulconazole,-0.032848996,0.566395699,0.858591456,-9.58E-05,0.998666121,0.999787294,-8.86E-05,0.926852742,0.001079057,-9.58E-05,154.0147538,9.18E-09,307
sulfabenzamide,0.109872911,0.080508351,0.356501811,0.065923874,0.295279338,0.642807279,0.000534629,0.999506861,0.012072057,0.065923874,119.094706,0.004345957,254
sulfamethazine,0.092727973,0.129977425,0.451336477,0.109961242,0.072306655,0.324666645,0.000517621,1.388490501,0.008598477,0.109961242,119.710213,0.012091475,268
sulfanilamide,0.06884486,0.260497089,0.616339518,0.04765454,0.436336068,0.755309071,0.000317976,0.942345606,0.004739615,0.04765454,128.5666371,0.002270955,269
sulfasalazine,-0.001365665,0.982414551,0.995478534,-0.062262028,0.31446989,0.656127378,-1.04E-05,1.125232603,1.87E-06,-0.062262028,140.2185876,0.00387656,263
sulmazole,0.090969969,0.128873441,0.44860976,0.096120942,0.108508323,0.401430857,0.000660011,1.310300579,0.008275535,0.096120942,126.9950077,0.009239235,280
sunitinib,0.090971478,0.124141889,0.442752354,0.136381565,0.020823133,0.15443885,0.000189029,0.943406393,0.00827581,0.131172181,125.1112059,0.018599931,287
suxibuzone,0.101704356,0.078614831,0.351340355,0.063082923,0.27608685,0.632111154,0.000554754,1.038820851,0.010343776,0.063082923,141.0060201,0.003979455,300
tacalcitol,-0.164550454,0.005780553,0.078226549,-0.141288245,0.018005421,0.14404337,-0.001103305,1.208324328,0.027076852,-0.141288245,160.3509985,0.019962368,280
tacedinaline,-0.083612659,0.164451236,0.506649765,-0.078238757,0.193389388,0.527359387,-0.000160206,0.937821943,0.006991077,-0.077335965,150.2883671,0.006121303,278
tacrolimus,0.074249116,0.205063319,0.553875406,0.083691216,0.153019401,0.47752606,0.00037086,1.066540959,0.005512931,0.083691216,134.6973912,0.00700422,293
tagatose,-0.107115765,0.073013743,0.33994823,-0.140063711,0.018822867,0.145925913,-0.000445262,1.125744067,0.011473787,-0.140063711,160.7489832,0.019617843,281
TAK.285,-0.210144192,0.000229549,0.006783404,-0.264740621,2.97E-06,0.000142095,-0.001197325,0.951790611,0.044160582,-0.264740621,192.2405744,0.070087596,303
TAK.632,0.076656214,0.19225123,0.538452189,0.057700305,0.32665465,0.66996591,0.000179811,0.778818022,0.005876175,0.057700305,137.5757554,0.003329325,291
TAK.715,0.041077129,0.496748728,0.81737868,0.054030051,0.371218003,0.702860635,0.00020906,1.187398589,0.001687331,0.054030051,131.0168379,0.002919246,276
TAK.733,-0.006757975,0.906895404,0.979701749,0.023684521,0.681847223,0.880744674,-3.27E-05,0.693258462,4.57E-05,0.023684521,147.9117951,0.000560957,302
TAK.901,-0.105121989,0.064964379,0.328510774,-0.074419692,0.191999519,0.526740366,-0.000303194,0.707318749,0.011050633,-0.074419692,166.5350523,0.005538291,309
talazoparib,0.119199356,0.042523303,0.263135654,0.108294136,0.065528197,0.310810954,0.000519215,0.860680759,0.014208487,0.10584053,130.1002028,0.01172762,290
talmapimod,-0.083791502,0.177994027,0.525990514,-0.125446045,0.043279696,0.253340818,-0.000141367,0.953050367,0.007021016,-0.121825425,146.398218,0.01573671,260
taltirelin,-0.063196893,0.291970205,0.654447147,-0.115973236,0.052566168,0.282958406,-0.000364131,1.071064474,0.003993847,-0.115973236,156.7942396,0.013449791,280
taltobulin,0.095819002,0.121836263,0.439085819,0.111707403,0.071051133,0.324666645,0.00031768,0.402694669,0.009181281,0.111707403,116.8104764,0.012478544,262
tamibarotene,-0.024800534,0.683861213,0.920152669,0.009289489,0.878789515,0.972942388,-5.74E-05,0.932186143,0.000615066,0.009048581,135.2648687,8.63E-05,272
tamoxifen,-0.009023144,0.88115991,0.976902139,-0.008168759,0.892340915,0.974215506,-4.25E-05,1.197751622,8.14E-05,-0.008168759,140.1354575,6.67E-05,277
tanaproget,0.13683986,0.017530458,0.167000678,0.155219467,0.006973144,0.078138569,0.000710945,0.94905108,0.018725147,0.155219467,127.5618605,0.024093083,301
tandutinib,-0.025052461,0.679151959,0.918664679,-0.037443236,0.536368123,0.821823494,-0.00013559,1.186948184,0.000627626,-0.037443236,143.1671666,0.001401996,275
tanespimycin,-0.118090783,0.044498517,0.270730473,-0.118511631,0.043739782,0.253340818,-0.000358891,0.885045589,0.013945433,-0.116727207,162.4838086,0.014045007,290
tanshinone.i,-0.147845914,0.014302547,0.144825787,-0.166491902,0.005733596,0.065890852,-0.000635663,0.910435509,0.021858414,-0.166491902,160.3926366,0.027719554,274
TAS.103,0.066406473,0.25964861,0.615337458,0.102229023,0.082222327,0.346098633,0.000217474,0.658721402,0.00440982,0.102229023,130.6256771,0.010450773,290
taselisib,-0.325916975,5.28E-09,4.78E-07,-0.392419669,1.05E-12,1.68E-10,-0.002210403,0.928816169,0.106221875,-0.392419669,213.7364192,0.153993196,306
tasisulam,0.049217908,0.416239977,0.758792908,0.039933779,0.509591771,0.807318254,7.93E-05,0.952809652,0.002422402,0.038961946,132.6232515,0.001594707,275
taurine,0.047742856,0.450514991,0.789764778,0.025317139,0.689183664,0.887055951,0.00028858,1.246843501,0.00227938,0.025317139,123.2973819,0.000640958,252
tazemetostat,0.040309297,0.4896574,0.816780814,0.067362586,0.247943534,0.609069944,0.000183799,1.002706486,0.001624839,0.067362586,138.496656,0.004537718,296
TC1,0.040212734,0.512146573,0.82398693,0.014920388,0.807905387,0.940740667,0.000167573,1.021606699,0.001617064,0.014920386,132.4932081,0.000222618,268
tecastemizole,0.028402906,0.637872197,0.89935632,0.055079277,0.361111092,0.698328453,0.000177137,1.202710652,0.000806725,0.055079277,131.3439805,0.003033727,277
tedizolid,-0.046910109,0.418976035,0.759237739,-0.101784023,0.078882967,0.339065269,-0.000186125,0.905215812,0.002200558,-0.101784023,165.2676034,0.010359987,299
tedizolid.phosphate,-0.147010035,0.010269873,0.113517377,-0.168793514,0.003156188,0.041341567,-0.000474783,0.874532233,0.02161195,-0.168793514,178.2410109,0.02849125,304
telatinib,0.077589323,0.182360362,0.526922526,0.093128821,0.109229114,0.401430857,0.000473724,1.133796014,0.006020103,0.093128821,135.1238056,0.008672977,297
telotristat.ethyl,0.056573631,0.44434183,0.782733539,0.079119442,0.284382618,0.637468104,0.000374078,0.981385595,0.003200576,0.079119442,85.64189189,0.006259886,185
temazepam,0.079757222,0.18485956,0.526922526,0.03795459,0.528560307,0.819786206,0.000325994,0.943996493,0.006361214,0.03795459,134.2053346,0.001440551,278
temocapril,0.100827042,0.092788444,0.380616621,0.107995462,0.071694649,0.324666645,0.000442673,1.064873422,0.010166092,0.107995447,124.8806374,0.01166302,279
temoporfin,-0.048483959,0.423233361,0.764142028,-0.083533616,0.167170174,0.494799765,-5.26E-05,0.975420078,0.002350694,-0.076001269,148.4881752,0.006977865,275
temozolomide,0.068662158,0.26446944,0.619686918,0.100374426,0.102369031,0.385450683,0.000297838,1.136099026,0.004714492,0.100374426,120.1000142,0.010075025,266
temsirolimus,0.056310997,0.348707072,0.702264034,0.051351854,0.392851228,0.724929541,0.000247042,0.855494194,0.003170928,0.050261358,132.9634099,0.002637013,279
teniposide,0.112113625,0.050834302,0.289795546,0.099730051,0.082560329,0.346514076,0.000329879,0.621347563,0.012569465,0.099730051,137.2911673,0.009946083,304
