Drug,Pearson.est,Pearson.p,Pearson.q,Spearman.est,Spearman.p,Spearman.q,Slope,Intercept,R.squared,Rank.slope,Rank.intercept,Rank.R.squared,N
RITA,0.068801543,0.235577804,0.615734043,0.032253821,0.578532765,0.89045986,0.000224897,0.809888233,0.004733652,0.032253821,145.1619268,0.001040309,299
ritodrine,-0.056544503,0.344970757,0.732430581,-2.11E-05,0.999719143,0.999719143,-0.000116397,1.149809272,0.003197281,-2.11E-05,141.0029741,4.45E-10,281
RKI.1447,0.128637228,0.025630387,0.22467456,0.102358144,0.076209089,0.388621863,0.000295242,1.000842594,0.016547537,0.102358144,135.5439203,0.01047719,301
RN.1734,-0.033477459,0.56551567,0.848687713,0.019951923,0.73202782,0.93062009,-5.47E-05,0.818639858,0.00112074,0.019951923,146.0271635,0.000398079,297
Ro.10.5824,0.094798204,0.115448403,0.46522015,0.037223525,0.537277416,0.860869266,0.000177477,1.165476304,0.008986699,0.037223525,133.82593,0.001385591,277
Ro.106.9920,-0.049987341,0.382760164,0.75643337,-0.046012779,0.421774881,0.782987214,-4.17E-05,0.775519115,0.002498734,-0.046012779,161.0859679,0.002117176,307
Ro.4987655,-0.103180053,0.071960417,0.368193229,-0.066656093,0.245800584,0.622236442,-0.000288537,0.66581671,0.010646123,-0.066656093,163.1983822,0.004443035,305
Ro.9187,0.014302625,0.809027842,0.96022321,-0.01402218,0.812702536,0.95124061,2.86E-05,0.925522463,0.000204565,-0.01402218,146.526205,0.000196622,288
rociletinib,-0.190418031,0.001705122,0.043316088,-0.191555735,0.001597311,0.032061652,-0.000164884,0.936350864,0.036259027,-0.189296393,160.555013,0.0366936,269
romidepsin,-0.05703297,0.32162983,0.713631432,-0.034404018,0.550133358,0.870593554,-8.72E-05,0.277332423,0.00325276,-0.034404018,157.7466128,0.001183636,304
roquinimex,0.060328426,0.324255721,0.713631432,0.050787574,0.406745363,0.773938615,0.000102689,1.062488486,0.003639519,0.050787574,128.1436775,0.002579378,269
RS.16566,-0.090897031,0.120549552,0.47562875,-0.076658229,0.190705586,0.560340685,-0.000131941,0.967780693,0.00826227,-0.076658229,158.2687596,0.005876484,293
RS.17053,-0.035572749,0.542113469,0.838540283,-0.099895901,0.086217685,0.40348861,-3.06E-05,0.906546103,0.001265421,-0.09989589,163.3345396,0.009979191,296
RS.504393,-0.013891662,0.815695245,0.961614029,-0.003737358,0.950001002,0.989054056,-2.81E-05,1.014758474,0.000192978,-0.003737358,143.0325735,1.40E-05,284
RS.67506,0.010364734,0.870727746,0.976116207,-0.029172173,0.646873133,0.912311091,2.66E-05,1.210682727,0.000107428,-0.029172173,128.6465216,0.000851016,249
RU.58841,-0.013310068,0.84296595,0.966969664,0.018922699,0.778212074,0.943761376,-3.75E-05,1.082517856,0.000177158,0.018922699,110.3711963,0.000358069,224
rubitecan,0.031351733,0.581157419,0.854196844,0.017529608,0.757766194,0.937816623,5.80E-05,0.397582257,0.000982931,0.017529608,153.7566164,0.000307287,312
rucinol,-0.005846588,0.923253218,0.984590721,0.024935357,0.68112347,0.917608855,-1.41E-05,1.282779766,3.42E-05,0.024935357,134.0713885,0.000621772,274
rutin,-0.026032305,0.649584729,0.881564551,0.030531549,0.594104215,0.893315579,-6.29E-05,0.921326735,0.000677681,0.030531549,149.2981414,0.000932176,307
ruxolitinib,-0.14937704,0.012024265,0.147033343,-0.109276201,0.066891877,0.365507314,-0.000109234,0.949677544,0.0223135,-0.106736683,156.6032407,0.011941288,282
ryuvidine,0.002443718,0.966154147,0.99124103,0.085472292,0.137056257,0.492450274,1.71E-06,0.849486268,5.97E-06,0.085472283,139.4654768,0.007305513,304
S26948,0.033908327,0.580491092,0.854196844,-0.002366514,0.969240816,0.992501877,1.00E-04,1.384746872,0.001149775,-0.002366514,134.8182962,5.60E-06,268
salidroside,0.180070827,0.00223591,0.051390443,0.124006161,0.036078022,0.256083213,0.000430124,1.287590739,0.032425503,0.124006161,125.7051159,0.015377528,286
salvianolic.acid.B,0.16535616,0.006078255,0.098891157,0.168956007,0.005045396,0.070913123,0.000253103,1.053526872,0.02734266,0.168956007,114.268549,0.028546132,274
salvinorin.a,0.073898888,0.207997629,0.587454401,0.063786039,0.277298619,0.64141917,0.000196772,1.105077944,0.005461046,0.063786039,137.1553453,0.004068659,292
sangivamycin,-0.017609573,0.790076645,0.958149902,-0.034407796,0.602875115,0.900565675,-1.25E-05,0.035290537,0.000310097,-0.034407796,119.9913043,0.001183896,231
SAR131675,0.039049492,0.506997268,0.829417325,0.065187072,0.267688542,0.641088591,0.000150397,1.053819056,0.001524863,0.065187072,136.4826875,0.004249354,291
saracatinib,-0.36821802,6.17E-11,6.88E-09,-0.359522192,1.85E-10,2.23E-08,-0.000495808,0.889092457,0.13558451,-0.356702851,201.4703733,0.129256206,296
sarafloxacin,0.043214671,0.493793746,0.825247179,0.052064391,0.409602492,0.775641299,7.56E-05,0.918786536,0.001867508,0.052064391,120.3878223,0.002710701,253
satraplatin,0.072398082,0.209633463,0.587454401,0.100541525,0.08108895,0.39501471,0.00019807,0.984252383,0.005241482,0.100541525,136.2679589,0.010108598,302
saxagliptin,-0.019439224,0.739087915,0.930608088,-0.00623366,0.914951456,0.984392518,-4.79E-05,0.97756291,0.000377883,-0.00623366,149.4256986,3.89E-05,296
SB.200646,0.072997553,0.20816099,0.587454401,0.039481942,0.496433417,0.832853158,0.000206388,0.999230045,0.005328643,0.039481942,144.0777087,0.001558824,299
SB.205384,-0.049429327,0.388100915,0.756455841,-0.041812342,0.465425543,0.815626799,-0.000112637,1.007465648,0.002443258,-0.041812342,160.4391007,0.001748272,307
SB.216641,0.03656087,0.527465636,0.829417325,-0.053038217,0.359144942,0.730754487,4.11E-05,0.925358403,0.001336697,-0.053038217,159.0087708,0.002813052,301
SB.218078,-0.003022291,0.958078163,0.988807684,0.021152024,0.712926491,0.921444562,-6.28E-06,0.894513492,9.13E-06,0.021152024,149.7637403,0.000447408,305
SB.218795,0.018903564,0.748971024,0.93653717,-0.024344251,0.680251646,0.917608855,5.28E-05,0.966916457,0.000357345,-0.024344251,148.5299164,0.000592643,289
SB.225002,0.02038489,0.741643402,0.93102543,0.086431138,0.16142421,0.526028063,2.97E-05,0.894318626,0.000415544,0.086431138,121.0478742,0.007470342,264
SB.228357,-0.048615244,0.414415465,0.774419199,-0.075360626,0.205441498,0.568794052,-0.000115981,1.061396881,0.002363442,-0.075360626,153.2388892,0.005679224,284
SB.2343,-0.008955597,0.874406485,0.976116207,0.024086375,0.670711922,0.915981652,-7.38E-06,0.699757086,8.02E-05,0.024086375,153.7063959,0.000580153,314
SB.239063,-0.103560516,0.073769802,0.372190498,-0.105009989,0.069800538,0.369796451,-0.000147371,0.87490877,0.01072478,-0.105009989,165.7514983,0.011027098,299
SB.242235,0.005836101,0.927585534,0.984590721,-0.014683922,0.81912024,0.956521054,1.34E-05,1.179336088,3.41E-05,-0.014683922,124.8061224,0.000215618,245
SB.366791,0.037718454,0.521595851,0.829417325,0.080994307,0.168210219,0.537143113,8.32E-05,1.019118528,0.001422682,0.080994307,134.1748311,0.006560078,291
SB.431542,-0.05816811,0.316940566,0.710401969,-0.061011226,0.293824384,0.660032957,-7.49E-05,0.819257834,0.003383529,-0.061011226,158.6211782,0.00372237,298
SB.505124,-0.119675309,0.039622726,0.2682475,-0.048547777,0.405293654,0.772191068,-0.000244928,1.018439337,0.01432218,-0.048547777,155.7093449,0.002356887,296
SB.525334,0.065626575,0.292714305,0.689187503,0.02188685,0.725908154,0.928893857,0.000202902,1.085982732,0.004306847,0.02188685,127.1547095,0.000479034,259
SB.590885,-0.014864034,0.803736265,0.959281667,0.033727965,0.572731249,0.884723817,-4.58E-05,1.168166613,0.000220939,0.033727965,136.727493,0.001137576,282
SB.657510,-0.033978195,0.568508143,0.850068481,-0.042836599,0.472115337,0.815626799,-0.000116467,1.119478264,0.001154518,-0.042836599,148.6042154,0.001834974,284
SB.743921,0.095414852,0.293812613,0.689531059,0.151758651,0.093812707,0.411750604,0.000250251,0.310453847,0.009103994,0.151758651,52.59096361,0.023030688,123
SB.939,0.046108069,0.418534062,0.776048322,0.048032523,0.399357111,0.765896297,5.06E-05,0.591425918,0.002125954,0.048032523,148.0309427,0.002307123,310
SC.12267,0.143559212,0.014755364,0.163097458,0.14521569,0.013634032,0.146237612,0.000296208,1.180733288,0.020609247,0.14521569,123.5163328,0.021087597,288
SC.144,0.085845986,0.141315476,0.505246443,0.078746249,0.17738049,0.541871201,0.000308002,0.974595883,0.007369533,0.078746249,136.3455552,0.006200972,295
SCH.58261,0.023551621,0.700051754,0.908858615,0.020302976,0.739814974,0.931446934,6.93E-05,1.260241397,0.000554679,0.020302976,132.7489467,0.000412211,270
SCH.900776,0.035095866,0.548228297,0.838540283,0.014638155,0.802305425,0.950744374,5.36E-05,0.838771627,0.00123172,0.01463255,145.8343826,0.000214276,295
scriptaid,0.0808615,0.154853181,0.519332149,0.061578754,0.27898245,0.644284829,0.000103692,0.874179576,0.006538582,0.061578754,146.3937143,0.003791943,311
SDZ.WAG.994,0.007755187,0.893056411,0.976116207,-0.026955955,0.640238754,0.910950829,1.75E-05,1.034171729,6.01E-05,-0.026955955,156.0973051,0.000726623,303
secnidazole,0.114099869,0.049088516,0.301907322,0.1682396,0.003581463,0.055302375,0.000267329,1.059822558,0.01301878,0.1682396,124.3481798,0.028304563,298
securinine,0.128257253,0.028703832,0.236851459,0.102457767,0.081007392,0.39501471,0.000368468,1.270203745,0.016449923,0.102457767,131.041166,0.010497594,291
selamectin,0.1197805,0.074247659,0.372524233,0.121788268,0.069488757,0.369796451,0.000310627,1.1499826,0.014347368,0.121788268,98.35971397,0.014832382,223
selinexor,-0.081489231,0.152329547,0.515487512,-0.036417485,0.522941564,0.851678024,-9.17E-05,0.611277835,0.006640495,-0.036417485,161.1629189,0.001326233,310
selumetinib,-0.104238591,0.086763952,0.398838737,-0.110868559,0.068407618,0.366897085,-0.000174158,0.878970394,0.010865684,-0.109734281,150.9238622,0.012291837,271
semaxanib,-0.000146555,0.998112682,0.999818557,0.024213026,0.695903526,0.921444562,-1.57E-07,0.939246985,2.15E-08,0.023064359,128.9555046,0.000586271,263
serdemetan,0.071723638,0.306798102,0.700699767,0.017921466,0.798686168,0.950417411,0.000185095,0.823148004,0.00514428,0.017921466,101.154089,0.000321179,205
sertindole,0.053823816,0.355308541,0.737572299,-0.020751227,0.721727883,0.927295452,6.45E-05,0.961929824,0.002897003,-0.020751227,152.0919328,0.000430613,297
sevelamer,-0.025144815,0.690604268,0.907575417,-0.05372204,0.394833505,0.764940192,-4.77E-05,1.222921243,0.000632262,-0.05372204,133.822699,0.002886058,253
sevoflurane,-0.037968006,0.51097877,0.829417325,-0.018354442,0.750735114,0.935015576,-0.000103264,0.992101838,0.001441569,-0.018354442,154.2806979,0.000336886,302
SGI.1027,-0.07532203,0.18522011,0.558080204,-0.051233514,0.367872229,0.738951322,-0.000110289,0.870479866,0.005673408,-0.051233514,163.9924282,0.002624873,311
SGI.1776,0.048730573,0.409189995,0.772001437,0.032482202,0.582354071,0.891383398,0.000151158,1.011443938,0.002374669,0.032482202,140.2900807,0.001055093,289
SIB.1757,-0.057453822,0.377551322,0.753022471,-0.010842343,0.867848641,0.970573744,-0.000132136,1.133154018,0.003300942,-0.010842343,120.79566,0.000117556,238
SID.7969543,0.040150953,0.508852773,0.829417325,0.03448044,0.570534148,0.884075977,0.000124046,1.104866149,0.001612099,0.03448044,132.2761797,0.001188901,273
simvastatin,0.037571678,0.516808544,0.829417325,0.038503983,0.50645299,0.838107348,7.03E-05,0.956497532,0.001411631,0.038503983,144.7051505,0.001482557,300
sirolimus,0.03579688,0.547268711,0.838540283,0.041209495,0.48835142,0.828998812,8.06E-05,0.550809772,0.001281417,0.041209495,137.1070423,0.001698222,285
skepinone.l,0.040614862,0.492370857,0.825247179,0.058277472,0.324359773,0.704522158,0.000110719,1.231622956,0.001649567,0.058277472,136.0789053,0.003396264,288
SKF.96365,-0.133128643,0.03122689,0.244413715,-0.027911087,0.652921105,0.912311091,-0.000112598,0.809046349,0.017723235,-0.027911087,135.170308,0.000779029,262
SKI.II,0.035564891,0.549164627,0.838540283,0.026459035,0.655899742,0.912311091,5.68E-05,0.987457271,0.001264862,0.026459035,139.7031285,0.000700081,286
SMI.4a,-0.033054264,0.577060632,0.854196844,-0.014265206,0.809845392,0.951160951,-8.93E-05,1.150568562,0.001092584,-0.014265206,146.0541897,0.000203496,287
SN.38,-0.074068781,0.281875352,0.673523943,-0.074953867,0.276148935,0.641088591,-0.000141564,0.257486686,0.005486184,-0.074953867,115.0200638,0.005618082,213
SNS.314,0.0780661,0.179679675,0.555531118,0.086261215,0.138048985,0.494789431,0.000267711,0.743941543,0.006094316,0.086261215,136.1470789,0.007440997,297
SNX.2112,0.005998157,0.916638916,0.984590721,0.053469715,0.350452765,0.725058878,5.74E-06,0.485977737,3.60E-05,0.053469715,145.7656639,0.00285901,307
SNX.5422,-0.077340396,0.209500811,0.587454401,-0.025665794,0.677481501,0.917608855,-6.34E-05,0.608899784,0.005981537,-0.025665794,136.4135506,0.000658733,265
sobetirome,0.03751693,0.559738993,0.844590563,-0.000858291,0.989358058,0.998320883,0.00010594,1.3087864,0.00140752,-0.000858291,122.6051407,7.37E-07,244
sodium.stibogluconate,0.062704346,0.278984764,0.669933563,0.081224458,0.160528774,0.525896931,0.000136254,0.975246535,0.003931835,0.081224458,138.2757191,0.006597413,300
sodium.tanshinone.ii.a.sulfonate,0.004997283,0.934495371,0.984590721,-0.023989214,0.693134453,0.919943802,1.23E-05,1.396962642,2.50E-05,-0.023989214,140.2865223,0.000575482,273
sonidegib,-0.053099745,0.376921806,0.753022471,-0.00296438,0.960686028,0.991337739,-3.92E-05,0.956692487,0.002819583,-0.002855872,140.3998221,8.79E-06,279
sorafenib,0.054506113,0.355025969,0.737572299,0.062243406,0.290779227,0.655838506,4.82E-05,0.942594958,0.002970916,0.060271576,136.7304856,0.003874242,290
sparfloxacin,0.095283495,0.102990918,0.434783817,0.057652146,0.324556863,0.704522158,0.000148381,0.99262894,0.009078944,0.057652146,138.9963084,0.00332377,294
spermidine,-0.004008774,0.945339137,0.985806681,0.006724504,0.908438706,0.983123503,-6.69E-06,0.934198671,1.61E-05,0.006724504,147.0047734,4.52E-05,295
spiradoline,0.005724418,0.921215662,0.984590721,0.000269301,0.99628765,0.999209036,1.02E-05,0.820216235,3.28E-05,0.000269301,150.9593355,7.25E-08,301
spironolactone,0.011712321,0.841768,0.966969664,0.03573647,0.542332459,0.862964177,8.98E-06,0.823537007,0.000137178,0.03573647,141.746739,0.001277095,293
SR.27897,-0.035598739,0.545280638,0.838540283,-0.031830688,0.588651739,0.892477208,-0.000138262,1.479751093,0.00126727,-0.031830688,150.6472805,0.001013193,291
SR.33805,-0.011237742,0.855793833,0.971128766,-0.025333107,0.682006332,0.917608855,-1.48E-05,0.80167241,0.000126287,-0.025333107,135.8566367,0.000641766,264
SR.57227A,0.026806714,0.643758147,0.878569083,0.033706597,0.560874265,0.876101333,8.73E-05,1.176977809,0.0007186,0.033706597,145.4271572,0.001136135,300
SRT1720,0.03172494,0.59248129,0.85877168,-0.00866666,0.883775722,0.974052596,4.45E-05,0.958404499,0.001006472,-0.008666638,145.2479959,7.51E-05,287
STA.5326,-0.006470323,0.910989914,0.982237506,0.004134562,0.943052492,0.987111817,-1.92E-05,0.953998228,4.19E-05,0.004134562,150.3756811,1.71E-05,301
stemregenin.1,-0.007403293,0.906906844,0.981427025,-0.011230815,0.859191933,0.96939771,-2.49E-05,1.211738884,5.48E-05,-0.011230815,127.9206982,0.000126131,252
STF.118804,0.037376938,0.517583764,0.829417325,0.151552395,0.008338857,0.098972663,3.69E-05,0.692246673,0.001397035,0.151552395,128.5398121,0.022968129,302
streptozotocin,0.055927867,0.397507435,0.762780533,0.090051403,0.172564108,0.537143113,0.000170616,1.129571,0.003127926,0.090051403,105.5540373,0.008109255,231
SU014813,-0.004030554,0.944389965,0.985806681,0.045156017,0.434289459,0.79521221,-7.16E-06,0.951838909,1.62E-05,0.045156017,144.6588634,0.002039066,302
SU3327,0.101066912,0.07512229,0.372524233,0.172982774,0.002202961,0.040378314,9.57E-05,0.884763376,0.010214521,0.172982774,129.0146873,0.02992304,311
sufentanil,-0.018561767,0.767565874,0.948430912,0.005854458,0.925733784,0.984392518,-4.30E-05,1.302591525,0.000344539,0.005854458,127.7477022,3.43E-05,256
sulconazole,-0.067683024,0.235504694,0.615734043,-0.012639662,0.824864033,0.957053782,-8.24E-05,0.928092132,0.004580992,-0.012639662,156.9591476,0.000159761,309
sulfabenzamide,0.103271714,0.098550714,0.424309624,0.101425352,0.104753711,0.430380035,0.000233001,1.00318066,0.010665047,0.101425352,115.9161296,0.010287102,257
sulfamethazine,0.093919185,0.125809561,0.481937154,0.096372493,0.116180321,0.448980128,0.000237737,1.387619463,0.008820813,0.096372493,121.086086,0.009287657,267
sulfanilamide,0.015361462,0.80125168,0.959281667,0.001459132,0.980924932,0.995917845,3.22E-05,0.940997201,0.000235975,0.001459132,135.801558,2.13E-06,271
sulfasalazine,2.77E-05,0.999643119,0.999818557,-0.047738523,0.439866279,0.79709774,9.65E-08,1.128277,7.65E-10,-0.047738523,138.8253543,0.002278967,264
sulmazole,0.111530924,0.060959862,0.333971456,0.08879614,0.136193786,0.492450274,0.000359596,1.306610375,0.012439147,0.08879614,129.390948,0.007884755,283
sunitinib,0.046618613,0.429009504,0.782805779,0.080464631,0.171762626,0.537143113,4.44E-05,0.941885908,0.002173295,0.077707185,134.1936046,0.006474557,290
suxibuzone,0.085494476,0.138263294,0.500513125,0.08717276,0.13066175,0.479230528,0.000212011,1.040099664,0.007309305,0.08717276,138.2933269,0.00759909,302
tacalcitol,-0.07389656,0.216867933,0.593619597,-0.081988448,0.170512479,0.537143113,-0.000219599,1.209654575,0.005460702,-0.081988448,152.5603711,0.006722106,281
tacedinaline,-0.111681251,0.061535661,0.333981763,-0.109932389,0.065743378,0.36334508,-9.55E-05,0.939365807,0.012472702,-0.108506852,156.2994662,0.01208513,281
tacrolimus,0.031948558,0.584691801,0.855344866,0.080646368,0.167119959,0.537143113,7.23E-05,1.063160574,0.00102071,0.080646368,136.0643376,0.006503837,295
tagatose,-0.101082568,0.087943323,0.402063819,-0.093621141,0.114149255,0.448980128,-0.000189656,1.128315397,0.010217685,-0.093621141,156.9346338,0.008764918,286
TAK.285,-0.161975287,0.004569507,0.083944614,-0.169729652,0.002942954,0.049773263,-0.000429641,0.955481915,0.026235994,-0.169729652,178.9686368,0.028808155,305
TAK.632,0.12732646,0.029328858,0.236851459,0.127718711,0.02882979,0.233215282,0.00013482,0.778635099,0.016212027,0.127718711,128.2253495,0.016312069,293
TAK.715,0.014524784,0.809818551,0.960374498,0.010148842,0.86646456,0.970333088,3.29E-05,1.186637012,0.000210969,0.010148842,137.5893109,0.000102999,277
TAK.733,-0.071876307,0.210667889,0.587454401,-0.061963068,0.280707236,0.646206801,-0.000158101,0.692155584,0.005166203,-0.061963068,162.4803494,0.003839422,305
TAK.901,-0.105146232,0.063604363,0.337616106,-0.046694124,0.411122101,0.775641299,-0.000137157,0.70620095,0.01105573,-0.046694124,163.8076305,0.002180341,312
talazoparib,0.074431355,0.20473086,0.584714567,0.043784278,0.456069587,0.808309379,0.000146471,0.860101891,0.005540027,0.042812738,140.2279339,0.001917063,292
talmapimod,-0.11199014,0.07033482,0.363798812,-0.119024566,0.054327698,0.328016711,-8.66E-05,0.952978023,0.012541792,-0.115769576,146.7236992,0.014166847,262
taltirelin,-0.074370826,0.213103726,0.587760371,-0.074206017,0.214122403,0.581090609,-0.000195571,1.068356625,0.00553102,-0.074206017,152.0001514,0.005506533,282
taltobulin,0.06955104,0.259225574,0.648720679,0.109292743,0.075721305,0.388621863,0.000105184,0.401225654,0.004837347,0.109292743,118.4640652,0.011944904,265
tamibarotene,-0.017642808,0.771669316,0.94934339,0.018182228,0.7648897,0.939465602,-1.78E-05,0.934507654,0.000311269,0.017687283,134.5768423,0.000330593,273
tamoxifen,0.002737501,0.963627219,0.99124103,0.002250575,0.97009359,0.992501877,5.72E-06,1.198372525,7.49E-06,0.002250575,140.1837942,5.07E-06,280
tanaproget,0.1206562,0.035795405,0.261708778,0.121589093,0.034379187,0.252582676,0.000283052,0.948873369,0.014557919,0.121589093,133.5184578,0.014783908,303
tandutinib,0.008641957,0.886351748,0.976116207,-0.006102082,0.919616944,0.984392518,2.12E-05,1.185288632,7.47E-05,-0.006102082,139.3451383,3.72E-05,276
tanespimycin,-0.02984439,0.610290894,0.86637374,-0.053063952,0.364607716,0.736334691,-4.19E-05,0.878125247,0.000890688,-0.0523477,155.2212858,0.002815783,294
tanshinone.i,-0.036617275,0.545401136,0.838540283,-0.088384063,0.143776829,0.50319867,-7.07E-05,0.911136028,0.001340825,-0.088384063,150.1970007,0.007811743,275
TAS.103,0.064636293,0.270931685,0.658443145,0.076856636,0.19032055,0.560340685,9.80E-05,0.655797406,0.00417785,0.076856636,135.2405028,0.005906943,292
taselisib,-0.211406897,0.000181453,0.006737011,-0.248226844,1.01E-05,0.000504264,-0.000654603,0.929049664,0.044692876,-0.248226844,193.4751608,0.061616566,309
tasisulam,-0.012729692,0.833253843,0.96507188,0.027128584,0.653625691,0.912311091,-9.21E-06,0.953370082,0.000162045,0.026435125,134.8387352,0.00073596,276
taurine,0.002586601,0.967344736,0.99124103,0.000374953,0.995265013,0.999209036,6.92E-06,1.251597022,6.69E-06,0.000374953,126.952381,1.41E-07,253
tazemetostat,-0.023413355,0.687291286,0.907575417,0.026011955,0.654713005,0.912311091,-4.83E-05,1.002824061,0.000548185,0.026011955,145.6112128,0.000676622,298
TC1,0.052901572,0.387469719,0.756455841,0.007581059,0.901504225,0.980013602,0.000100419,1.02161435,0.002798576,0.007581054,133.9765577,5.75E-05,269
tecastemizole,-0.040208532,0.502807663,0.829417325,0.011390634,0.849500917,0.967688499,-0.000115456,1.204143369,0.001616726,0.011390634,138.899616,0.000129747,280
tedizolid,-0.118049559,0.040349897,0.271751864,-0.150633551,0.008745316,0.100501732,-0.000213326,0.906722735,0.013935698,-0.150633551,174.320983,0.022690467,302
tedizolid.phosphate,-0.16119248,0.004703268,0.085129144,-0.150563567,0.00833812,0.098972663,-0.000235402,0.874298653,0.025983016,-0.150563567,176.6115076,0.022669388,306
telatinib,0.008898014,0.878021519,0.976116207,0.032484361,0.575176144,0.886959592,2.55E-05,1.131426392,7.92E-05,0.032484361,145.6111037,0.001055234,300
telotristat.ethyl,0.087215434,0.237813856,0.619772569,0.028573595,0.699431799,0.921444562,0.000259632,0.979544518,0.007606532,0.028573595,90.3426557,0.00081645,185
temazepam,0.103836806,0.083395989,0.392069453,0.071124115,0.236344369,0.613309402,0.000190521,0.944125615,0.010782082,0.071124115,130.042624,0.00505864,279
temocapril,0.074047877,0.215103147,0.591023447,0.087568147,0.142428634,0.50240129,0.000143472,1.062687385,0.005483088,0.087568136,129.1091088,0.00766818,282
temoporfin,-0.054409927,0.366113728,0.747760083,-0.056479007,0.34814199,0.723256243,-2.71E-05,0.974932353,0.00296044,-0.051657475,146.7062177,0.003189878,278
temozolomide,-0.008940765,0.883953359,0.976116207,0.003427102,0.955383973,0.989940164,-1.73E-05,1.139222183,7.99E-05,0.003427102,134.5373412,1.17E-05,269
temsirolimus,0.017030081,0.775847871,0.950779951,-0.003032596,0.959564686,0.991337739,3.35E-05,0.855845666,0.000290024,-0.002964217,141.9194367,9.20E-06,282
teniposide,0.022198139,0.698928497,0.908481565,0.065328555,0.25456829,0.630110914,2.95E-05,0.620528078,0.000492757,0.065328555,143.4720669,0.00426782,306
tenovin.6,-0.06646244,0.2487468,0.62876152,-0.073573691,0.201557195,0.567810931,-8.35E-05,0.885744409,0.004417256,-0.073573691,163.1832011,0.005413088,303
tepoxalin,0.219781391,0.000134285,0.00555558,0.194733019,0.000740374,0.017867699,0.000330389,0.994477624,0.04830386,0.194733019,119.9847802,0.037920949,297
teprenone,0.008736517,0.884700388,0.976116207,0.031422492,0.601889072,0.900346463,1.58E-05,0.938005906,7.63E-05,0.031422492,135.1165623,0.000987373,278
terbutaline,-0.013238428,0.826381602,0.965000451,-0.001322878,0.982513741,0.995917845,-3.28E-05,1.085355367,0.000175256,-0.001322878,139.1838801,1.75E-06,277
terconazole,0.03495534,0.579979551,0.854196844,0.048721677,0.440359399,0.79709774,8.86E-05,1.308319748,0.001221876,0.048721677,120.8123471,0.002373802,253
terfenadine,-0.106833074,0.082004933,0.388049486,-0.063214322,0.304342,0.675900638,-0.000308115,1.006063527,0.011413306,-0.063214322,141.9391119,0.00399605,266
teriflunomide,-0.002289815,0.968442669,0.99124103,-0.063108842,0.275083652,0.641088591,-4.72E-06,0.899774928,5.24E-06,-0.063108842,160.5294352,0.003982726,301
teroxirone,0.003494533,0.95121625,0.986139511,0.013592233,0.81190258,0.951160951,5.00E-06,0.81025848,1.22E-05,0.013592233,152.8932039,0.000184749,309
tetrahydrouridine,-0.083441426,0.152142476,0.515487512,-0.079036818,0.175045197,0.538362344,-0.000245324,1.213284766,0.006962472,-0.079036818,160.2369675,0.006246819,296
tetrandrine,-0.059896883,0.301116475,0.697626649,-0.056691297,0.327772668,0.706320923,-6.78E-05,0.907601428,0.003587637,-0.056691297,159.0320401,0.003213903,300
tezacaftor,0.085278229,0.16792372,0.546412463,0.110729901,0.073020861,0.38088896,0.00017196,1.155975447,0.007272376,0.110729901,117.3836531,0.012261111,263
TG.02,0.055122163,0.331806539,0.717311815,0.081915732,0.148868512,0.512162265,3.34E-05,0.781078239,0.003038453,0.081915732,143.680188,0.006710187,312
TG.100572,-0.036542241,0.524239013,0.829417325,0.013937515,0.808144134,0.950744374,-4.01E-05,0.849566556,0.001335335,0.013937515,151.3605914,0.000194254,306
TG.100713,-0.147742551,0.010657206,0.136563129,-0.167326335,0.003769769,0.05570026,-0.000247579,0.924114161,0.021827861,-0.167326335,174.5152871,0.027998102,298
TG.101209,0.124256834,0.029236114,0.236851459,0.097637317,0.087145721,0.40348861,0.000210233,0.89614097,0.015439761,0.097637317,139.4150345,0.009533046,308
TG.101348,0.166955251,0.003673362,0.077451804,0.123360336,0.03239559,0.251091225,0.000188647,0.90696365,0.027874056,0.123360322,132.3725914,0.015217772,301
TG100.115,-0.105069097,0.080876067,0.386496847,-0.069970268,0.245766212,0.622236442,-0.000222621,1.17666476,0.011039515,-0.069970268,148.7258672,0.004895838,277
TH.302,0.092227285,0.135769434,0.497068225,0.101076434,0.101930101,0.430305501,0.000149928,0.881686052,0.008505872,0.101076434,118.6579108,0.010216445,263
theophylline,-0.01538042,0.795648593,0.959281667,0.04097443,0.490071121,0.828998812,-2.71E-05,0.936266256,0.000236557,0.04097443,137.6201693,0.001678904,286
thiamine,0.021259036,0.726090678,0.927257485,-0.000410393,0.994604627,0.999209036,3.35E-05,0.930255393,0.000451947,-0.000410393,137.556429,1.68E-07,274
thiocolchicoside,0.023492815,0.692904978,0.907575417,0.024230329,0.683775101,0.917608855,5.11E-05,1.200100435,0.000551912,0.024230329,139.535063,0.000587109,285
thioguanine,0.025590953,0.674352563,0.898309578,0.057878036,0.341629548,0.712555675,1.92E-05,0.960160116,0.000654897,0.052363281,129.3524121,0.003349867,272
thiomersal,0.035131584,0.540388509,0.838540283,0.162901489,0.004275875,0.061301654,3.04E-05,0.894668505,0.001234228,0.162901421,128.494632,0.026536895,306
thioproperazine,-0.113869471,0.247430115,0.628366569,-0.072486005,0.462438925,0.812279582,-0.000339661,1.175584383,0.012966256,-0.072486005,56.84175824,0.005254221,105
