pert_iname,norm_cs,moa
protriptyline,-0.297555556,Tricyclic antidepressant
proxyfan,-0.1307375,Histamine receptor antagonist
proxymetacaine,-0.6022375,Sodium channel inhibitor
PRT-062070,-0.04495,JAK inhibitor|Syk inhibitor
PRT-062607,-0.0805125,Syk inhibitor
prunetin,0.480175,Breast cancer resistance protein inhibitor
PRX-08066,0.478675,Serotonin receptor antagonist
PS-178990,-0.21666,Androgen receptor antagonist
PSB-06126,0.150283333,NTPDase inhibitor
PSB-069,0.15998,NTPDase inhibitor
PSB-11,-0.4261125,Adenosine receptor antagonist
PSB-1115,-0.725114286,Adenosine receptor antagonist
PSB-36,0.1301875,Adenosine receptor antagonist
pseudoephedrine,-0.5587375,Adrenergic receptor agonist
pseudopelletierine,0.068366667,Anthelmintic
PSI-6130,-0.711733333,RNA polymerase inhibitor
PSI-7976,0.708,HCV inhibitor
psoromic-acid,-0.36026,Ras GTPase inhibitor
PT-630,-0.605275,Dipeptidyl peptidase inhibitor
PTB1,-0.560230769,AMPK activator
pterostilbene,0.565211111,Cyclooxygenase inhibitor|PPAR receptor agonist
PU-H71,0.83946,HSP inhibitor
purmorphamine,0.035186667,Smoothened receptor agonist
puromycin,1.581818182,Protein synthesis inhibitor
purpurogallin,0.7583,Catechol O methyltransferase inhibitor
purvalanol-a,0.0700125,CDK inhibitor|DYRK inhibitor
purvalanol-b,-0.170033333,CDK inhibitor
PX-12,0.2510375,Thioredoxin inhibitor
PYM-50028,-0.562425,Neurotrophic agent
pyrantel-pamoate,0,Nicotinic receptor agonist
pyrazinamide,-0.790866667,Fatty acid synthase inhibitor
pyrazinoylguanidine,-0.237990909,Diuretic
pyrazolanthrone,0.282094444,JNK inhibitor
pyridoxine,-0.35325,Vitamin B
pyrimethamine,-0.39325,Dihydrofolate reductase inhibitor
pyroxamide,-0.94352,HDAC inhibitor
pyrrolidine-dithiocarbamate,0.6344375,NFKB inhibitor
pyrvinium-pamoate,1.454863636,Androgen receptor antagonist|AKT inhibitor
QL-X-138,0,MTOR inhibitor
QL-XI-92,0.123725,DDR1 inhibitor
QL-XII-47,1.1221,BTK inhibitor|Cytoplasmic tyrosine protein kinase BMX inhibitor
QS-11,-0.147094118,ARFGAP inhibitor
quercetagetin,-0.19692,PIM inhibitor
quercetin,0.674055556,Polar auxin transport inhibitor
quetiapine,0.02777,Dopamine receptor antagonist|Serotonin receptor antagonist
quiflapon,1.252486667,Leukotriene inhibitor
quinapril,-0.49485,ACE inhibitor
quinethazone,-0.048516667,Thiazide diuretic
quinidine,-0.03745,Sodium channel inhibitor
quinisocaine,-0.131188889,Anesthetic - local
quinoclamine,1.091176923,Algicide
quinpirole,-0.15805,Dopamine receptor agonist
quipazine,0.121,Serotonin receptor agonist
quizartinib,0.325388235,FLT3 inhibitor
QW-BI-011,0.19195,Histone lysine methyltransferase inhibitor
QX-222,-0.1637,Sodium channel inhibitor
QX-314,-0.553511111,Sodium channel inhibitor
R-428,0.887875,AXL kinase inhibitor
R-547,-0.361175,CDK inhibitor
R-59022,0.113966667,Diacylglycerol kinase inhibitor|Protein kinase inhibitor
R-96544,-0.0114625,Serotonin receptor antagonist
rabeprazole,-0.00038,Proton pump inhibitor|Gastrin inhibitor
racecadotril,-0.0344875,Enkephalinase inhibitor
racephedrine,-0.42965,Adrenergic receptor agonist
raclopride,-0.353527273,Dopamine receptor antagonist
radezolid,0.5606,Bacterial 30S ribosomal subunit inhibitor|Bacterial 50S ribosomal subunit inhibitor
radicicol,1.779728571,HSP inhibitor
RAF-265,1.101385714,RAF inhibitor|VEGFR inhibitor
raloxifene,-0.2062,Estrogen receptor antagonist|Selective estrogen receptor modulator (SERM)
raltegravir,-0.1925375,HIV inhibitor
raltitrexed,-0.110016667,Thymidylate synthase inhibitor
ramatroban,-0.53772,Prostanoid receptor antagonist
ramelteon,-0.551625,Melatonin receptor agonist
ramifenazone,-1.0088,Cyclooxygenase inhibitor
ramipril,-0.2974,ACE inhibitor
ranitidine,-0.255657895,Histamine receptor antagonist
ranolazine,-0.350214286,Sodium channel inhibitor
rasagiline,-0.516036364,Monoamine oxidase inhibitor
razoxane,-0.469171429,Chelating agent|Topoisomerase inhibitor
rebamipide,-0.21665,Free radical scavenger
rebastinib,-0.421338462,Bcr-Abl inhibitor|TIE tyrosine kinase inhibitor|VEGFR inhibitor
reboxetine,-0.241961538,Adrenergic receptor antagonist
refametinib,-0.1536375,MEK inhibitor
regadenoson,-0.2189,Adenosine receptor agonist
regorafenib,0.257305882,FGFR inhibitor|KIT inhibitor|PDGFR inhibitor|RAF inhibitor|RET inhibitor|VEGFR inhibitor
reichstein,-0.256688889,Androgen receptor antagonist
relcovaptan,-0.35435,Vasopressin receptor antagonist
remacemide,0.291683333,Glutamate receptor antagonist
remoxipride,-0.287275,Dopamine receptor antagonist
repaglinide,-0.129942857,Insulin secretagogue
reparixin,-0.50925,CC chemokine receptor antagonist
repsox,0.31105,TGF-beta receptor inhibitor
resatorvid,-0.253794737,TLR antagonist
rescinnamine,-0.0515,ACE inhibitor
reserpic-acid,-0.139244444,Norepinephrine inhibitor
reserpine,0.364325,Vesicular monoamine transporter inhibitor
resiquimod,-0.085514286,TLR agonist
resmethrin,0.20492,Cytochrome P450 inhibitor
resminostat,-0.49424,HDAC inhibitor
resorcinol,-0.6481625,Antiseptic
resveratrol,-0.09962,Cytochrome P450 inhibitor|SIRT activator
retapamulin,-0.257575,Protein synthesis inhibitor
retigabine,-0.768075,Potassium channel activator
retinol,-0.13363,Retinoid receptor agonist
retinyl,0.35222,Vitamin analog
retrorsine,0.288028571,Cytotoxic agent|DNA inhibitor|Mutagenic
REV-5901,0.054678571,Leukotriene receptor antagonist|Lipoxygenase inhibitor
reversine,-0.342571429,Aurora kinase inhibitor
RG-108,-0.262904545,DNA inhibitor
RG-13022,-0.770942857,PDGFR inhibitor
RG-14620,0.61502,EGFR inhibitor
RG-2833,0.289825,HDAC inhibitor
RG-4733,-0.574681818,Gamma secretase inhibitor
RG-7388,0,MDM inhibitor
RGFP-966,-0.13562,HDAC inhibitor
rhamnetin,0.48674,Aldose reductase inhibitor
rhapontin,-0.1869,Apoptosis stimulant
RHC-80267,-0.772216667,Triacylglycerol lipase inhibitor
rhodomyrtoxin,0.531828571,Carcinogen|DNA intercalating agent
rhodomyrtoxin-b,1.5032,Carcinogen|DNA intercalating agent
ribavirin,-0.410114286,Antiviral
riboflavin,-0.5043,Vitamin B
ricinine,-0.505183333,Casein kinase inhibitor
rifabutin,-0.0717,Bacterial protein synthesis inhibitor
rifampicin,0.0342,RNA polymerase inhibitor
rifapentine,0.3479625,Bacterial RNA polymerase inhibitor
rifaximin,-0.205811111,RNA synthesis inhibitor
rigosertib,0.317245455,Cell cycle inhibitor|PLK inhibitor
rilmenidine,-0.532928571,Adrenergic receptor agonist|Imidazoline receptor agonist
rilpivirine,-1.1051,Non-nucleoside reverse transcriptase inhibitor
riluzole,-0.410083333,Glutamate inhibitor
rimantadine,-0.34807,Antiviral|RNA synthesis inhibitor
rimcazole,0.212123077,Sigma receptor antagonist
rimexolone,0.18785,Glucocorticoid receptor agonist
rimonabant,0.0890375,Cannabinoid receptor antagonist
riociguat,-0.1825875,Guanylate cyclase activator
ripasudil,-0.084745455,Rho associated kinase inhibitor
risperidone,-0.205933333,Dopamine receptor antagonist|Serotonin receptor antagonist
RITA,0.07553125,MDM inhibitor
ritanserin,-0.1558125,Serotonin receptor antagonist
ritodrine,0.07306,Adrenergic receptor agonist
ritonavir,0.17525,HIV inhibitor
rivaroxaban,-0.375911765,Coagulation factor inhibitor
rivastigmine,-0.1432,Acetylcholinesterase inhibitor
rizatriptan,0.17831,Serotonin receptor agonist
RK-682,-0.2991,Tyrosine phosphatase inhibitor
RKI-1447,-0.9005,Rho associated kinase inhibitor
RN-1,0,Histone lysine demethylase inhibitor
RN-1734,-0.5187,TRPV antagonist
Ro-04-5595,-0.366125,Glutamate receptor antagonist
Ro-04-6790,-0.019357143,Serotonin receptor antagonist
Ro-08-2750,0.024242857,NGF binding inhibitor
Ro-10-5824,-0.157622222,Dopamine receptor agonist
Ro-106-9920,1.241677778,NFKB inhibitor
Ro-15-4513,-0.428814286,GABA receptor agonist
Ro-16-6941,0.13475,Monoamine oxidase inhibitor
Ro-19-4605,-0.54202,GABA receptor agonist
Ro-20-1724,0.46105,Phosphodiesterase inhibitor
Ro-25-6981,0.057871429,Vesicular monoamine transporter inhibitor
Ro-28-1675,1.4954,Glucokinase activator
Ro-3306,0.494883333,CDK inhibitor
Ro-4987655,-0.248918182,MEK inhibitor
Ro-90-7501,-0.0921,Beta amyloid inhibitor
robustic-acid,-0.149033333,CAMP inhibitor
rociletinib,0.398325,EGFR inhibitor
rofecoxib,0.001111111,Cyclooxygenase inhibitor
roflumilast,0.383533333,Phosphodiesterase inhibitor
rolipram,-0.44615,Phosphodiesterase inhibitor
romidepsin,0.167466667,HDAC inhibitor
ropinirole,0.244414286,Dopamine receptor agonist
ropivacaine,0.105871429,Sodium channel inhibitor
roquinimex,-0.7472,Angiogenesis inhibitor|TNF inhibitor
roscovitine,-0.300386667,CDK inhibitor
rosiglitazone,0.01362,PPAR receptor agonist|Insulin sensitizer
rosmarinic-acid,-0.442025,GABA receptor antagonist
rosuvastatin,-0.018315385,HMGCR inhibitor
rotenone,0.3212,Mitochondrial inhibitor
rotenonic-acid,-0.431944444,Retinoid receptor antagonist
rotigotine,-0.017075,Dopamine receptor agonist
rottlerin,0.335933333,MAP kinase inhibitor|Protein kinase inhibitor
rotundine,-0.2204,Serotonin receptor agonist
roxarsone,0,Antiprotozoal
roxatidine,-0.552,Histamine receptor antagonist
roxithromycin,-0.089442857,Bacterial 50S ribosomal subunit inhibitor
RS-100329,-0.4425125,Adrenergic receptor antagonist
RS-102221,-0.0757125,Serotonin receptor antagonist
RS-102895,0.346283333,CCR antagonist
RS-127445,0.043975,Serotonin receptor antagonist
RS-16566,-0.266814286,Serotonin receptor antagonist
RS-17053,0.652357143,Adrenergic receptor antagonist
RS-23597-190,-0.436391667,Serotonin receptor antagonist
RS-39604,0.612985714,Serotonin receptor antagonist
RS-45041-190,-0.318425,Imidazoline receptor agonist
RS-504393,-0.167088889,CC chemokine receptor antagonist
RS-56812,-0.075057143,Serotonin receptor agonist
RS-67333,-0.303422222,Serotonin receptor agonist
RS-67506,-0.36679,Serotonin receptor agonist
RS-79948,-0.49965,Adrenergic receptor antagonist
RTI-55,-1.0104,Dopamine receptor antagonist
RU-24969,-0.3256625,Serotonin receptor agonist
RU-58841,-0.3923,Androgen receptor antagonist
ruboxistaurin,0,PKC inhibitor
rucaparib,-0.428329167,PARP inhibitor
rucinol,0.006775,Tyrosinase inhibitor
rufinamide,-0.3361,Voltage-gated sodium channel blocker
rufloxacin,-0.283271429,Bacterial DNA Gyrase inhibitor
rupatadine,0,Histamine receptor antagonist|Platelet activating factor receptor antagonist
rutin,-0.27476875,Antioxidant|Capillary stabilizing agent|Nitric oxide scavenger
ruxolitinib,-0.07275,JAK inhibitor
RVX-208,-0.02005,Apolipoprotein expression enhancer
RX-821002,-0.20965,Adrenergic receptor antagonist
ryanodine,-0.618633333,Calcium channel blocker
ryuvidine,0.238933333,Histone lysine methyltransferase inhibitor
S-111,0.2051,PARP inhibitor
S-14506,-0.02855,Serotonin receptor agonist
S-18986,-0.405025,Glutamate receptor antagonist
S-26948,-1.2069,PPAR receptor agonist
S-ruxolitinib,0.12665,JAK inhibitor
SA-792709,1.022366667,Retinoid receptor agonist
SA-94315,-0.605342857,Caspase inhibitor
saccharin,0.3488,DNA inhibitor
saclofen,-0.185790909,GABA receptor antagonist
sacubitril,-0.04337,Neprilysin inhibitor
safinamide,0.2632,Dopamine receptor antagonist|Glutamate inhibitor|Monoamine oxidase inhibitor
safingol,0.308933333,PKC inhibitor
SAL-1,-0.5830125,Adenosine receptor antagonist
salbutamol,-0.22785,Adrenergic receptor agonist
salermide,1.40075,SIRT inhibitor
salicin,-0.44855,Anti-inflammatory
salicylic-acid,0,Cyclooxygenase inhibitor|Prostanoid receptor antagonist|Prostanoid receptor inhibitor
salidroside,-0.9339,Beta amyloid inhibitor
salirasib,0.0030625,MTOR inhibitor
salmeterol,0.426175,Adrenergic receptor agonist
salsolidine,-0.2134,Monoamine oxidase inhibitor
salsolinol,-0.204583333,Monoamine oxidase inhibitor|Tyrosine hydroxylase inhibitor
salubrinal,1.4158,Eukaryotic translation initiation factor inhibitor
salvinorin-a,-0.05229,Opioid receptor agonist
sanguinarium-chloride,0.4637,Acetylcholinesterase inhibitor|Apoptosis stimulant|Caspase activator|FtsZ inhibitor|Rho associated kinase inhibitor
SANT-1,-0.28214,Smoothened receptor antagonist
SANT-2,0.821471429,Smoothened receptor antagonist
sappanone-a,0.5996125,Melanin inhibitor|Tyrosinase inhibitor
sapropterin,-0.86165,Phenylalanine 4-hydroxylase stimulant
saquinavir,-0.197992857,HIV inhibitor
SAR-245409,-0.1807125,PI3K inhibitor
saracatinib,-0.061626087,Src inhibitor
sarafloxacin,0,Bacterial DNA Gyrase inhibitor
sarcosine,-0.14345,GlyT-1 inhibitor
sarmentogenin,0.468466667,Na/K-ATPase inhibitor
sasapyrine,0.300933333,NFKB inhibitor
saxagliptin,-0.86075,Dipeptidyl peptidase inhibitor
SB-200646,-0.487066667,Serotonin receptor antagonist
SB-202190,0.25913,P38 MAPK inhibitor
SB-203186,-0.42296,Serotonin receptor antagonist
SB-203580,-0.445533333,P38 MAPK inhibitor
SB-205384,-0.285788889,GABA receptor antagonist
SB-205607,-0.0356,Delta 1 opioid receptor agonist
SB-206553,-0.590085714,Serotonin receptor antagonist
SB-216641,0.467125,Serotonin receptor antagonist
SB-216763,-0.0977,GSK inhibitor
SB-218078,0.3643,CHK inhibitor
SB-218795,-0.45906,Tachykinin antagonist
SB-221284,-0.582055556,Serotonin receptor antagonist
SB-222200,-0.146714286,Tachykinin antagonist
SB-225002,0.149105882,CC chemokine receptor antagonist
SB-2343,-0.35375,MTOR inhibitor|PI3K inhibitor
SB-239063,-0.748208333,P38 MAPK inhibitor
SB-242235,-0.526875,P38 MAPK inhibitor
SB-258585,0.2466,Serotonin receptor antagonist
SB-269970,-0.506816667,Serotonin receptor antagonist
SB-271046,-0.1155625,Serotonin receptor antagonist
SB-334867,-0.427028571,Orexin receptor antagonist
SB-366791,-0.0822,TRPV antagonist
SB-408124,0.03979,Orexin receptor antagonist
SB-415286,-0.341085714,GSK inhibitor
SB-431542,0.393422222,TGF-beta receptor inhibitor
SB-505124,1.7592,ALK inhibitor
SB-525334,0.16186,TGF-beta receptor inhibitor
SB-590885,0.103983333,RAF inhibitor
SB-657510,-0.5109,Urotensin receptor antagonist
SB-683698,-0.3877,Integrin inhibitor
SB-705498,-0.3943,TRPV antagonist
SB-743921,0.44475,Kinesin inhibitor
SB-756050,-0.37336,G protein-coupled receptor agonist
SB-939,-0.676557143,HDAC inhibitor
SC-10,-0.499,Protein kinase activator
SC-12267,-0.440014286,Dihydroorotate dehydrogenase inhibitor
SC-19220,-0.272533333,Prostanoid receptor antagonist
SC-560,-0.136511111,Cyclooxygenase inhibitor
SC-68376,-0.430671429,P38 MAPK inhibitor
SC-9,-0.0665125,Protein synthesis stimulant
scandenin,0.56905,Plant alkaloid
SCH-202676,-0.3338,G protein-coupled receptor modulator
SCH-23390,-0.669614286,Dopamine receptor antagonist
SCH-28080,-0.020463636,ATPase inhibitor
SCH-442416,-0.337628571,Adenosine receptor antagonist
SCH-58261,0.1408,Adenosine receptor antagonist
SCH-79797,1.5611125,Proteasome inhibitor
scopolamine,-0.507466667,Acetylcholine receptor antagonist
scopoline,0.028425,Acetylcholine receptor antagonist
scoulerine,0.121028571,Adrenergic receptor antagonist|GABA receptor antagonist|Serotonin receptor antagonist
scriptaid,-0.281471429,HDAC inhibitor
SD-169,0.14205,P38 MAPK inhibitor
SD-208,-0.4305,TGF-beta receptor inhibitor
SDM-25N,-0.11366,Opioid receptor antagonist
SDZ-205-557,-0.614628571,Serotonin receptor antagonist
SDZ-21009,-0.12195,Adrenergic receptor antagonist|Serotonin receptor antagonist
SDZ-NKT-343,0.08585,Tachykinin antagonist
secnidazole,-0.54619,Acetylcholinesterase inhibitor|Tubulin inhibitor
securinine,0.229,GABA receptor antagonist|p53 activator
selamectin,0.34342,Nematocide
selegiline,-0.247711111,Monoamine oxidase inhibitor
selinidin,0.26565,Mast cell stabilizer
selumetinib,-0.125734375,MEK inhibitor
semagacestat,-0.748525,Gamma secretase inhibitor
semaxanib,0.14651,VEGFR inhibitor
seneciphylline,-0.16416,Cytochrome P450 inhibitor
senicapoc,0,Potassium channel blocker
seocalcitol,0.5284,Vitamin D receptor agonist
SEP-227900,-0.459371429,D-Amino Acid Oxidase Inhibitor
serotonin,-1.12615,Growth factor receptor activator
sertaconazole,0.00049,Sterol demethylase inhibitor
sertindole,0.42014,Dopamine receptor antagonist|Serotonin receptor antagonist
sertraline,0.3563,Serotonin receptor antagonist
setiptiline,-0.267575,Adrenergic receptor antagonist
SEW-2871,-0.2729875,Lysophospholipid receptor agonist
SF-11,0.382642857,Neuropeptide receptor antagonist
SGC-0946,0.312333333,DOT1L inhibitor
SGC-707,0.14392,PRMT inhibitor
SGC-CBP30,0.1697,Bromodomain inhibitor
SGI-1776,0.37695625,PIM inhibitor
SGX-523,-0.07148,HGF receptor inhibitor
SIB-1553A,0,Acetylcholine receptor agonist
SIB-1757,-0.265728571,Glutamate receptor antagonist
sibutramine,0.02944,Serotonin receptor antagonist
SID-26681509,1.17509,Cathepsin inhibitor
SID-7969543,-0.7571,Steroid
siguazodan,-0.188275,Phosphodiesterase inhibitor
sildenafil,-0.654109091,Phosphodiesterase inhibitor
silibinin,-0.13632,Cytochrome P450 inhibitor
simeprevir,0.95589,HCV inhibitor
simvastatin,-0.085623077,HMGCR inhibitor
sinensetin,0,Cyclooxygenase inhibitor
siramesine,0.002,Sigma receptor antagonist
sirolimus,-0.412306818,MTOR inhibitor
sirtinol,0,SIRT inhibitor
sitagliptin,0.83272,Dipeptidyl peptidase inhibitor
skatole,0.2109375,Thrombin inhibitor
skepinone-l,0,P38 MAPK inhibitor
SKF-104078,1.0419,Adrenergic receptor antagonist
SKF-38393,-0.6251,Dopamine receptor agonist
SKF-77434,-0.093257143,Dopamine receptor agonist
SKF-81297,-0.368377778,Dopamine receptor agonist
SKF-83566,-0.410242857,Dopamine receptor antagonist
SKF-86002,-0.20843,P38 MAPK inhibitor
SKF-89976A,-0.4441875,GABA receptor antagonist
SKF-91488,0,Histamine receptor agonist
SKF-96365,-0.071944444,Calcium channel blocker
SKI-II,0.969323077,Sphingosine kinase inhibitor
skimmianine,-0.3649375,Acetylcholinesterase inhibitor|Furoquinoline alkaloid
SM-21,-0.7815,Sigma receptor antagonist
SMER-28,-0.5503,Autophagy inducer
SMI-4a,-0.776,PIM inhibitor
SN-38,0.397066667,Topoisomerase inhibitor
SNS-314,-0.1424,Aurora kinase inhibitor
SNX-2112,1.01831,HSP inhibitor
sobetirome,-0.22831,Thyroid hormone inhibitor
sodium-butyrate,-0.5192,HDAC inhibitor
sodium-gualenate,-0.2691,Antacid
sofalcone,0.4270875,Mucus protecting agent
solanine,-0.2253625,Acetylcholinesterase inhibitor
solifenacin,-0.395766667,Acetylcholine receptor antagonist
solifenacin-succinate,0.1893,Acetylcholine receptor antagonist
somatostatin,-0.22564,Somatostatin receptor agonist
sonidegib,0.090872727,Smoothened receptor antagonist
sorafenib,0.2884,RAF inhibitor|FLT3 inhibitor|KIT inhibitor|PDGFR inhibitor|RET inhibitor|VEGFR inhibitor
sorbinil,-0.613925,Aldose reductase inhibitor
sotalol,-0.655033333,Adrenergic receptor antagonist
sotrastaurin,-0.080946154,PKC inhibitor
sparfloxacin,0.33486,Bacterial DNA Gyrase inhibitor
sparfosic-acid,-0.54556,Aspartate carbamoyltransferase inhibitor
spectinomycin,-0.402314286,Bacterial 30S ribosomal subunit inhibitor
spermidine,0,Glutamate receptor antagonist
sphingosine,0.95596,Ceramidase inhibitor
spiperone,0.2955875,Dopamine receptor antagonist
spiradoline,0,Opioid receptor agonist
spiramide,-0.009914286,Dopamine receptor antagonist|Serotonin receptor antagonist
spironolactone,-0.2882,Mineralocorticoid receptor antagonist
spiroxatrine,-0.2735,Serotonin receptor antagonist
splitomycin,-0.5959875,SIRT inhibitor
SPP-301,-0.6511,Endothelin receptor antagonist
SQ-22536,-0.44859,Adenylyl cyclase inhibitor
SQ-29548,-0.284714286,Thromboxane receptor antagonist
SR-142948,-0.5703,Neurotensin receptor antagonist
SR-147778,0.73,Cannabinoid receptor antagonist
SR-1664,-0.9085,PPAR receptor antagonist
SR-2640,0.204525,Leukotriene receptor antagonist
SR-27897,-0.078123077,CCK receptor antagonist
SR-33805,0.654528571,Calcium channel blocker
SR-57227A,0.115716667,Serotonin receptor agonist
SR-59230A,-0.2996375,Adrenergic receptor antagonist
SR-95639A,-0.008871429,Acetylcholine receptor agonist
SRPIN-340,0,Serine arginine protein kinase inhibitor
SSR-69071,0.349785714,Leukocyte elastase inhibitor
ST-1859,-0.20064,Beta amyloid inhibitor
ST-638,-0.002266667,Tyrosine kinase inhibitor
ST-91,-0.39299,Adrenergic receptor agonist
STA-5326,0.21602,Interleukin inhibitor
staurosporine,-0.43325,PKC inhibitor
stavudine,-0.0739,DNA inhibitor|Reverse transcriptase inhibitor
stemregenin-1,0,Aryl hydrocarbon receptor antagonist
STF-31,-0.44195,NAMPT inhibitor
STF-62247,-1.2633,Autophagy inducer
stiripentol,-0.4655875,GABA receptor antagonist
STO-609,0.0544,Calmodulin inhibitor
strophanthidin,0.628857143,Na/K-ATPase inhibitor
strychnine,-0.4664,Acetylcholine receptor antagonist
SU-014813,-0.168263636,PDGFR inhibitor|VEGFR inhibitor
SU-11274,-0.5242,Hepatocyte growth factor receptor inhibitor|Tyrosine kinase inhibitor
SU-11652,0.3973875,Tyrosine kinase inhibitor
SU-1498,0.141754545,VEGFR inhibitor
SU-16f,0,PDGFR inhibitor
SU-4312,-0.041542857,Tyrosine kinase inhibitor|PDGFR inhibitor|VEGFR inhibitor
SU-6656,-0.444166667,Src inhibitor
sufentanil,-0.0487,Opioid receptor modulator
sulbactam,-0.7533875,Beta lactamase inhibitor
sulbutiamine,0.060016667,Acetylcholine receptor antagonist
sulconazole,0.595457143,Sterol demethylase inhibitor
sulfabenzamide,0,Bacterial antifolate
sulfacetamide,0,PABA antagonist
sulfadiazine,-0.221666667,Bacterial antifolate
sulfadimidine,0,PABA antagonist
sulfadoxine,-0.290433333,Dihydropteroate synthase inhibitor
sulfafurazole,-0.370033333,Bacterial antifolate
sulfaguanidine,0,Bacterial antifolate
sulfamerazine,-1.15075,Bacterial antifolate
sulfamethizole,0,Bacterial antifolate
sulfamethoxazole,-0.57172,PABA antagonist
sulfametopyrazine,-0.58255,PABA antagonist
sulfamonomethoxine,0,Bacterial antifolate
sulfaphenazole,-0.07145,Dihydropteroate synthase inhibitor
sulfapyridine,-0.295,PABA antagonist
sulfasalazine,-0.161916667,Antirheumatic drug|NFKB inhibitor
sulfathiazole,-0.4451,Dihydropteroate synthase inhibitor
sulfinpyrazone,-0.089883333,Uricosuric
sulforaphane,1.009283333,Carcinogen|Aryl hydrocarbon receptor antagonist
sulindac,-0.160028571,Cyclooxygenase inhibitor
sulmazole,-0.18706,Adenosine receptor antagonist
suloctidil,0.8736625,Adrenergic receptor antagonist
sulpiride,-0.032016667,Dopamine receptor antagonist
sumatriptan,0.788890909,Serotonin receptor agonist
sunitinib,0.8196875,FLT3 inhibitor|KIT inhibitor|PDGFR inhibitor|RET inhibitor|VEGFR inhibitor
suprofen,-0.045575,Cyclooxygenase inhibitor
suvorexant,-0.19774,Orexin receptor antagonist
suxibuzone,-0.0091,Cyclooxygenase inhibitor
swainsonine,0.014975,Alpha mannosidase inhibitor
SYK-inhibitor,0.5371,Syk inhibitor
synephrine,-0.179514286,Adrenergic receptor agonist
syrosingopine,-0.222144444,Vesicular monoamine transporter inhibitor
T-0070907,0.342609091,PPAR receptor antagonist
T-0156,-0.3549,Phosphodiesterase inhibitor
T-0901317,0.259242857,LXR agonist|ABC transporter expression enhancer|ROR inverse agonist
T-5224,-0.21498,AP inhibitor
T-98475,0.389285714,Gonadotropin receptor antagonist
tacalcitol,-0.0591375,Vitamin D receptor agonist
tacedinaline,0.205586667,HDAC inhibitor
tacrine,-0.03255,Acetylcholinesterase inhibitor
tacrolimus,0.147278571,Calcineurin inhibitor
tadalafil,-0.38455,Phosphodiesterase inhibitor
tafamidis-meglumine,-0.713075,Transthyretin stabilizer
tagatose,-0.4479,Phospholipase inhibitor
TAK-285,0.2421,EGFR inhibitor
TAK-715,-0.331403571,P38 MAPK inhibitor
TAK-733,0.4082,MEK inhibitor
TAK-875,0.061071429,Insulin secretagogue
taladegib,-0.34439,Smoothened receptor antagonist
talampicillin,-0.118483333,Bacterial cell wall synthesis inhibitor
talazoparib,-0.1396,PARP inhibitor
talinolol,-0.5868,Adrenergic receptor antagonist
talipexole,-0.4739625,Adrenergic receptor agonist|Dopamine receptor agonist
talmapimod,-0.573357143,P38 MAPK inhibitor
talnetant,0,Tachykinin antagonist
talniflumate,0.126471429,Cyclooxygenase inhibitor
taltirelin,-0.3081,Thyrotropin releasing hormone receptor agonist
tamibarotene,-0.122814286,Retinoid receptor agonist
tamoxifen,0.395485714,Estrogen receptor antagonist
tamsulosin,-0.521966667,Adrenergic receptor antagonist
tanaproget,0.542985714,Progesterone receptor agonist
tandutinib,-0.622466667,FLT3 inhibitor|KIT inhibitor|PDGFR inhibitor
tanespimycin,0.90229375,HSP inhibitor
tangeritin,-0.2464125,Cell cycle inhibitor
tapentadol,0,Opioid receptor agonist
taranabant,-0.402142857,Cannabinoid receptor antagonist
targinine,-0.252077778,Nitric oxide synthase inhibitor
tariquidar,0,P-glycoprotein inhibitor
TAS-103,0.019075,Topoisomerase inhibitor
TAS-301,0.238,Calcium channel blocker
taselisib,-0.57825625,PI3K inhibitor
tasisulam,-0.0774,Apoptosis stimulant
tasquinimod,0.0591,Angiogenesis inhibitor|S100A9 inhibitor
taurocholic-acid,-0.744925,G protein-coupled receptor agonist
taurodeoxycholic-acid,-0.504725,Bile acid
taxifolin,0.10115,Opioid receptor antagonist
tazarotene,-0.022411111,Retinoid receptor agonist
tazobactam,-0.395675,Beta lactamase inhibitor
TC-1,-0.022528571,Beta secretase inhibitor
TC-H-106,-0.9048,HDAC inhibitor
TC-S-7006,1.22445,MAP kinase inhibitor
TCDD-dioxin,-0.210266667,Aryl hydrocarbon receptor activator
TCPOBOP,-0.44175,CAR agonist
TCS-359,0.181733333,FLT3 inhibitor
tebipenem,-0.38865,Bacterial cell wall synthesis inhibitor
tebuthiuron,-0.53285,Photosynthesis inhibitor
tecastemizole,-0.063833333,Histamine receptor antagonist
tedizolid,-0.019563636,Bacterial 50S ribosomal subunit inhibitor
tegafur,0.215142857,Thymidylate synthase inhibitor
tegobuvir,-0.477025,HCV inhibitor|Protease inhibitor
telatinib,0.348522222,KIT inhibitor|PDGFR inhibitor|VEGFR inhibitor
telbivudine,1.24974,DNA inhibitor
telcagepant,-0.362333333,Calcitonin antagonist
telenzepine,-0.1772625,Acetylcholine receptor antagonist
telmesteine,0.2413,Mucolytic
telmisartan,0.033275,Angiotensin receptor antagonist
telotristat,0.00894,Serotonin receptor antagonist|Serotonin release inhibitor
temazepam,-0.158716667,GABA receptor agonist
temefos,-0.0171,Cholinesterase inhibitor
temocapril,-1.0257,ACE inhibitor
temoporfin,0.14546,Radical formation stimulant
temozolomide,-0.2353625,DNA alkylating agent
temsirolimus,-1.30334,MTOR inhibitor
tenatoprazole,0,Proton pump inhibitor
