"","Simulation Number","Value Added","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value"
"26901",35,"0.5","Cell_No_1","RAF inhibitor",0.18969,0.486,0.981,1097,1
"26902",35,"0.5","Cell_No_1","RET tyrosine kinase inhibitor",0.27846,0.716,0.805,135,1
"26903",35,"0.5","Cell_No_1","retinoid receptor agonist",-0.53436,-1.36,0.141,1294,0.974
"26904",35,"0.5","Cell_No_1","ribonucleotide reductase inhibitor",-0.24919,-0.633,0.896,915,1
"26905",35,"0.5","Cell_No_1","serotonin receptor agonist",0.56136,1.45,0.105,19,0.721
"26906",35,"0.5","Cell_No_1","serotonin receptor antagonist",0.34116,0.891,0.55,111,0.918
"26907",35,"0.5","Cell_No_1","sodium channel blocker",-0.2759,-0.715,0.787,1212,1
"26908",35,"0.5","Cell_No_1","src inhibitor",0.49653,1.29,0.197,297,0.686
"26909",35,"0.5","Cell_No_1","sterol demethylase inhibitor",0.50532,1.31,0.171,320,0.759
"26910",35,"0.5","Cell_No_1","SYK inhibitor",-0.40127,-1.04,0.378,947,0.855
"26911",35,"0.5","Cell_No_1","TGF beta receptor inhibitor",0.30778,0.808,0.664,277,0.964
"26912",35,"0.5","Cell_No_1","thymidylate synthase inhibitor",0.67727,1.73,0.0238,352,0.648
"26913",35,"0.5","Cell_No_1","topoisomerase inhibitor",0.22146,0.574,0.937,339,1
"26914",35,"0.5","Cell_No_1","tubulin polymerization inhibitor",0.26156,0.652,0.859,319,0.997
"26915",35,"0.5","Cell_No_1","tyrosine kinase inhibitor",0.44172,1.14,0.303,211,0.741
"26916",35,"0.5","Cell_No_1","VEGFR inhibitor",0.24157,0.64,0.895,257,0.964
"26917",35,"0.5","Cell_No_1","vitamin D receptor agonist",0.46347,1.2,0.251,362,0.655
"26918",35,"0.5","Cell_No_1","35_random_drugs",0.57688,1.51,0.0695,254,0.657
"26919",35,"0.75","Cell_No_1","EGFR inhibitor",-0.17971,-0.477,0.988,1048,1
"26920",35,"0.75","Cell_No_1","Abl kinase inhibitor",0.42393,1.1,0.332,123,0.883
"26921",35,"0.75","Cell_No_1","acetylcholine receptor agonist",-0.63528,-1.62,0.0685,1257,0.721
"26922",35,"0.75","Cell_No_1","acetylcholine receptor antagonist",-0.26146,-0.679,0.846,1097,0.99
"26923",35,"0.75","Cell_No_1","adenosine receptor antagonist",-0.59905,-1.51,0.0781,996,0.678
"26924",35,"0.75","Cell_No_1","adrenergic receptor agonist",-0.35463,-0.92,0.511,1020,0.98
"26925",35,"0.75","Cell_No_1","adrenergic receptor antagonist",0.26005,0.663,0.856,235,1
"26926",35,"0.75","Cell_No_1","AKT inhibitor",-0.47643,-1.22,0.232,1199,0.845
"26927",35,"0.75","Cell_No_1","ALK tyrosine kinase receptor inhibitor",0.26899,0.696,0.85,238,1
"26928",35,"0.75","Cell_No_1","androgen receptor antagonist",0.78032,1.94,0.00181,87,0.121
"26929",35,"0.75","Cell_No_1","antioxidant",-0.6175,-1.58,0.0607,1053,0.641
"26930",35,"0.75","Cell_No_1","AP inhibitor",0.35754,0.897,0.566,370,1
"26931",35,"0.75","Cell_No_1","ATPase inhibitor",-0.2987,-0.774,0.715,946,0.934
"26932",35,"0.75","Cell_No_1","Aurora kinase inhibitor",-0.27148,-0.697,0.816,1038,0.994
"26933",35,"0.75","Cell_No_1","bacterial 50S ribosomal subunit inhibitor",-0.3506,-0.896,0.563,1211,0.908
"26934",35,"0.75","Cell_No_1","bacterial DNA gyrase inhibitor",-0.42744,-1.13,0.294,966,0.742
"26935",35,"0.75","Cell_No_1","BCL inhibitor",-0.31299,-0.812,0.665,1153,0.965
"26936",35,"0.75","Cell_No_1","Bcr.Abl kinase inhibitor",0.5347,1.35,0.149,123,0.897
"26937",35,"0.75","Cell_No_1","benzodiazepine receptor agonist",-0.35886,-0.932,0.514,1239,1
"26938",35,"0.75","Cell_No_1","bromodomain inhibitor",-0.2208,-0.566,0.946,1230,1
"26939",35,"0.75","Cell_No_1","calcium channel blocker",-0.49969,-1.3,0.191,1060,0.901
"26940",35,"0.75","Cell_No_1","CC chemokine receptor antagonist",0.40625,1.01,0.434,42,0.919
"26941",35,"0.75","Cell_No_1","CDK inhibitor",-0.45622,-1.18,0.242,1229,0.859
"26942",35,"0.75","Cell_No_1","CHK inhibitor",-0.44215,-1.16,0.266,1191,0.84
"26943",35,"0.75","Cell_No_1","cyclooxygenase inhibitor",-0.30365,-0.803,0.652,1273,0.947
"26944",35,"0.75","Cell_No_1","cytochrome P450 inhibitor",0.25335,0.652,0.881,76,0.998
"26945",35,"0.75","Cell_No_1","DNA alkylating agent",0.37826,0.955,0.494,227,1
"26946",35,"0.75","Cell_No_1","DNA inhibitor",0.62463,1.57,0.0667,227,0.726
"26947",35,"0.75","Cell_No_1","DNA methyltransferase inhibitor",0.35236,0.889,0.579,53,1
"26948",35,"0.75","Cell_No_1","DNA polymerase inhibitor",0.59855,1.52,0.0896,336,0.604
"26949",35,"0.75","Cell_No_1","DNA synthesis inhibitor",-0.16006,-0.413,0.993,214,0.997
"26950",35,"0.75","Cell_No_1","dopamine receptor antagonist",0.31145,0.785,0.7,174,1
"26951",35,"0.75","Cell_No_1","estrogen receptor agonist",-0.17628,-0.452,0.99,1023,1
"26952",35,"0.75","Cell_No_1","estrogen receptor antagonist",-0.67648,-1.72,0.044,1157,0.639
"26953",35,"0.75","Cell_No_1","FGFR inhibitor",0.24674,0.622,0.89,469,0.984
"26954",35,"0.75","Cell_No_1","FLT3 inhibitor",-0.3497,-0.912,0.55,1256,0.954
"26955",35,"0.75","Cell_No_1","glucocorticoid receptor agonist",0.15892,0.4,0.998,186,0.998
"26956",35,"0.75","Cell_No_1","glutamate receptor antagonist",0.58434,1.52,0.0835,223,0.604
"26957",35,"0.75","Cell_No_1","glycogen synthase kinase inhibitor",-0.35179,-0.911,0.547,1248,0.915
"26958",35,"0.75","Cell_No_1","growth factor receptor inhibitor",0.33199,0.868,0.595,265,1
"26959",35,"0.75","Cell_No_1","HCV inhibitor",0.41405,1.05,0.386,294,0.866
"26960",35,"0.75","Cell_No_1","HDAC inhibitor",0.3029,0.783,0.729,184,1
"26961",35,"0.75","Cell_No_1","histamine receptor antagonist",-0.23004,-0.602,0.929,1136,1
"26962",35,"0.75","Cell_No_1","histone lysine methyltransferase inhibitor",0.50666,1.3,0.172,262,0.865
"26963",35,"0.75","Cell_No_1","HMGCR inhibitor",-0.67435,-1.77,0.0214,907,0.969
"26964",35,"0.75","Cell_No_1","HSP inhibitor",-0.4429,-1.15,0.279,1197,0.803
"26965",35,"0.75","Cell_No_1","JAK inhibitor",-0.33869,-0.849,0.637,1075,0.965
"26966",35,"0.75","Cell_No_1","KIT inhibitor",0.49407,1.27,0.185,264,0.731
"26967",35,"0.75","Cell_No_1","MDM inhibitor",0.42072,1.05,0.373,241,0.866
"26968",35,"0.75","Cell_No_1","MEK inhibitor",0.26754,0.692,0.835,1,1
"26969",35,"0.75","Cell_No_1","MET inhibitor",0.32873,0.832,0.615,95,1
"26970",35,"0.75","Cell_No_1","microtubule inhibitor",0.5066,1.3,0.178,498,0.865
"26971",35,"0.75","Cell_No_1","mTOR inhibitor",0.29079,0.751,0.742,219,1
"26972",35,"0.75","Cell_No_1","NFkB pathway inhibitor",0.54708,1.38,0.163,144,0.923
"26973",35,"0.75","Cell_No_1","opioid receptor agonist",0.32076,0.8,0.702,439,1
"26974",35,"0.75","Cell_No_1","p38 MAPK inhibitor",0.46946,1.19,0.278,324,0.768
"26975",35,"0.75","Cell_No_1","PARP inhibitor",0.48509,1.19,0.264,323,0.768
"26976",35,"0.75","Cell_No_1","PDGFR tyrosine kinase receptor inhibitor",0.49259,1.26,0.207,342,0.702
"26977",35,"0.75","Cell_No_1","phosphatase inhibitor",-0.47508,-1.24,0.236,1167,0.877
"26978",35,"0.75","Cell_No_1","phosphodiesterase inhibitor",-0.51311,-1.3,0.165,1119,0.901
"26979",35,"0.75","Cell_No_1","PI3K inhibitor",0.20377,0.529,0.971,416,1
"26980",35,"0.75","Cell_No_1","PLK inhibitor",-0.41866,-1.08,0.353,1162,0.805
"26981",35,"0.75","Cell_No_1","potassium channel blocker",0.2513,0.636,0.899,1013,0.993
"26982",35,"0.75","Cell_No_1","PPAR receptor agonist",-0.43591,-1.13,0.324,1010,0.742
"26983",35,"0.75","Cell_No_1","progesterone receptor agonist",-0.32186,-0.836,0.627,1335,0.953
"26984",35,"0.75","Cell_No_1","proteasome inhibitor",-0.4845,-1.29,0.176,1276,0.83
"26985",35,"0.75","Cell_No_1","protein synthesis inhibitor",0.27248,0.693,0.827,156,1
"26986",35,"0.75","Cell_No_1","protein tyrosine kinase inhibitor",0.40026,1.05,0.413,222,0.866
"26987",35,"0.75","Cell_No_1","RAF inhibitor",0.18671,0.483,0.987,1101,1
"26988",35,"0.75","Cell_No_1","RET tyrosine kinase inhibitor",0.27028,0.676,0.844,146,1
"26989",35,"0.75","Cell_No_1","retinoid receptor agonist",-0.53436,-1.35,0.162,1294,1
"26990",35,"0.75","Cell_No_1","ribonucleotide reductase inhibitor",-0.25366,-0.668,0.851,921,0.975
"26991",35,"0.75","Cell_No_1","serotonin receptor agonist",-0.38067,-0.988,0.446,512,0.918
"26992",35,"0.75","Cell_No_1","serotonin receptor antagonist",-0.30675,-0.777,0.715,1297,0.961
"26993",35,"0.75","Cell_No_1","sodium channel blocker",-0.27665,-0.72,0.782,1213,0.989
"26994",35,"0.75","Cell_No_1","src inhibitor",0.49057,1.28,0.203,305,0.767
"26995",35,"0.75","Cell_No_1","sterol demethylase inhibitor",0.50086,1.29,0.206,326,0.811
"26996",35,"0.75","Cell_No_1","SYK inhibitor",-0.40499,-1.03,0.438,952,0.871
"26997",35,"0.75","Cell_No_1","TGF beta receptor inhibitor",0.30184,0.765,0.731,285,1
"26998",35,"0.75","Cell_No_1","thymidylate synthase inhibitor",0.69771,1.8,0.0172,328,0.244
"26999",35,"0.75","Cell_No_1","topoisomerase inhibitor",0.278,0.697,0.824,345,1
"27000",35,"0.75","Cell_No_1","tubulin polymerization inhibitor",0.25703,0.656,0.869,325,1
"27001",35,"0.75","Cell_No_1","tyrosine kinase inhibitor",0.43343,1.1,0.358,222,0.883
"27002",35,"0.75","Cell_No_1","VEGFR inhibitor",0.23625,0.605,0.924,264,0.978
"27003",35,"0.75","Cell_No_1","vitamin D receptor agonist",0.36657,0.923,0.541,368,1
"27004",35,"0.75","Cell_No_1","35_random_drugs",0.82944,2.1,0,169,0.0371
"27005",35,"1","Cell_No_1","EGFR inhibitor",-0.16093,-0.417,0.998,1048,0.997
"27006",35,"1","Cell_No_1","Abl kinase inhibitor",0.42094,1.09,0.338,127,0.78
"27007",35,"1","Cell_No_1","acetylcholine receptor agonist",-0.63528,-1.69,0.0343,1257,0.512
"27008",35,"1","Cell_No_1","acetylcholine receptor antagonist",-0.26146,-0.69,0.802,1097,0.999
"27009",35,"1","Cell_No_1","adenosine receptor antagonist",-0.59905,-1.53,0.0947,996,0.631
"27010",35,"1","Cell_No_1","adrenergic receptor agonist",-0.37621,-0.969,0.481,1020,0.918
"27011",35,"1","Cell_No_1","adrenergic receptor antagonist",0.2563,0.646,0.858,240,1
"27012",35,"1","Cell_No_1","AKT inhibitor",-0.47643,-1.22,0.241,1199,0.927
"27013",35,"1","Cell_No_1","ALK tyrosine kinase receptor inhibitor",0.26526,0.684,0.832,243,1
"27014",35,"1","Cell_No_1","androgen receptor antagonist",0.77512,1.98,0.00366,94,0.0725
"27015",35,"1","Cell_No_1","antioxidant",-0.6175,-1.56,0.07,1053,0.694
"27016",35,"1","Cell_No_1","AP inhibitor",0.35382,0.886,0.558,375,1
"27017",35,"1","Cell_No_1","ATPase inhibitor",-0.2987,-0.766,0.746,946,0.976
"27018",35,"1","Cell_No_1","Aurora kinase inhibitor",-0.27148,-0.693,0.819,1038,1
"27019",35,"1","Cell_No_1","bacterial 50S ribosomal subunit inhibitor",-0.3506,-0.905,0.576,1211,0.889
"27020",35,"1","Cell_No_1","bacterial DNA gyrase inhibitor",-0.42744,-1.12,0.302,966,0.823
"27021",35,"1","Cell_No_1","BCL inhibitor",-0.31299,-0.806,0.69,1153,0.976
"27022",35,"1","Cell_No_1","Bcr.Abl kinase inhibitor",0.53172,1.39,0.144,127,0.789
"27023",35,"1","Cell_No_1","benzodiazepine receptor agonist",-0.35886,-0.915,0.529,1239,0.905
"27024",35,"1","Cell_No_1","bromodomain inhibitor",-0.2208,-0.585,0.929,1230,1
"27025",35,"1","Cell_No_1","calcium channel blocker",-0.49969,-1.31,0.171,1060,0.876
"27026",35,"1","Cell_No_1","CC chemokine receptor antagonist",-0.397,-1.02,0.414,1253,0.85
"27027",35,"1","Cell_No_1","CDK inhibitor",-0.45622,-1.19,0.271,1229,0.846
"27028",35,"1","Cell_No_1","CHK inhibitor",-0.44215,-1.13,0.301,1191,0.857
"27029",35,"1","Cell_No_1","cyclooxygenase inhibitor",-0.30365,-0.784,0.714,1273,0.978
"27030",35,"1","Cell_No_1","cytochrome P450 inhibitor",0.24814,0.633,0.89,83,0.971
"27031",35,"1","Cell_No_1","DNA alkylating agent",0.37452,0.949,0.5,232,0.981
"27032",35,"1","Cell_No_1","DNA inhibitor",0.62088,1.55,0.0716,232,0.796
"27033",35,"1","Cell_No_1","DNA methyltransferase inhibitor",0.34715,0.881,0.592,60,1
"27034",35,"1","Cell_No_1","DNA polymerase inhibitor",0.59452,1.54,0.0692,211,0.67
"27035",35,"1","Cell_No_1","DNA synthesis inhibitor",-0.1638,-0.429,0.994,219,1
"27036",35,"1","Cell_No_1","dopamine receptor antagonist",0.25374,0.645,0.879,210,1
"27037",35,"1","Cell_No_1","estrogen receptor agonist",-0.17628,-0.451,0.994,1023,1
"27038",35,"1","Cell_No_1","estrogen receptor antagonist",-0.67648,-1.75,0.026,1157,0.545
"27039",35,"1","Cell_No_1","FGFR inhibitor",0.24376,0.61,0.914,473,0.973
"27040",35,"1","Cell_No_1","FLT3 inhibitor",-0.3497,-0.922,0.537,1256,0.932
"27041",35,"1","Cell_No_1","glucocorticoid receptor agonist",0.15666,0.397,0.998,189,0.998
"27042",35,"1","Cell_No_1","glutamate receptor antagonist",0.56937,1.43,0.109,228,0.897
"27043",35,"1","Cell_No_1","glycogen synthase kinase inhibitor",-0.35179,-0.927,0.502,1248,0.965
"27044",35,"1","Cell_No_1","growth factor receptor inhibitor",0.32678,0.832,0.657,272,1
"27045",35,"1","Cell_No_1","HCV inhibitor",0.43284,1.09,0.357,300,0.78
"27046",35,"1","Cell_No_1","HDAC inhibitor",0.30114,0.792,0.722,187,0.999
"27047",35,"1","Cell_No_1","histamine receptor antagonist",-0.23004,-0.604,0.904,1136,1
"27048",35,"1","Cell_No_1","histone lysine methyltransferase inhibitor",0.50146,1.28,0.199,269,0.839
"27049",35,"1","Cell_No_1","HMGCR inhibitor",-0.67435,-1.75,0.0306,907,0.545
"27050",35,"1","Cell_No_1","HSP inhibitor",-0.4429,-1.14,0.28,1197,0.896
"27051",35,"1","Cell_No_1","JAK inhibitor",-0.33869,-0.87,0.599,1075,0.923
"27052",35,"1","Cell_No_1","KIT inhibitor",0.48883,1.22,0.222,271,0.699
"27053",35,"1","Cell_No_1","MDM inhibitor",0.417,1.04,0.428,246,0.85
"27054",35,"1","Cell_No_1","MEK inhibitor",-0.22152,-0.576,0.925,1333,1
"27055",35,"1","Cell_No_1","MET inhibitor",0.32352,0.831,0.644,102,0.984
"27056",35,"1","Cell_No_1","microtubule inhibitor",0.50362,1.3,0.175,502,0.957
"27057",35,"1","Cell_No_1","mTOR inhibitor",0.29328,0.752,0.753,224,1
"27058",35,"1","Cell_No_1","NFkB pathway inhibitor",0.49458,1.23,0.242,148,0.721
"27059",35,"1","Cell_No_1","opioid receptor agonist",0.31778,0.81,0.711,443,0.994
"27060",35,"1","Cell_No_1","p38 MAPK inhibitor",0.465,1.2,0.251,330,0.697
"27061",35,"1","Cell_No_1","PARP inhibitor",0.48062,1.19,0.255,329,0.679
"27062",35,"1","Cell_No_1","PDGFR tyrosine kinase receptor inhibitor",0.48807,1.23,0.229,348,0.721
"27063",35,"1","Cell_No_1","phosphatase inhibitor",-0.47508,-1.21,0.219,1167,0.868
"27064",35,"1","Cell_No_1","phosphodiesterase inhibitor",-0.51311,-1.33,0.185,1119,0.94
"27065",35,"1","Cell_No_1","PI3K inhibitor",0.30037,0.757,0.754,230,1
"27066",35,"1","Cell_No_1","PLK inhibitor",-0.41866,-1.08,0.355,1162,0.764
"27067",35,"1","Cell_No_1","potassium channel blocker",0.2513,0.638,0.888,1013,0.989
"27068",35,"1","Cell_No_1","PPAR receptor agonist",-0.43591,-1.11,0.346,1010,0.794
"27069",35,"1","Cell_No_1","progesterone receptor agonist",-0.32186,-0.82,0.676,1335,0.986
"27070",35,"1","Cell_No_1","proteasome inhibitor",-0.4845,-1.24,0.213,1276,0.97
"27071",35,"1","Cell_No_1","protein synthesis inhibitor",0.36826,0.927,0.527,77,0.992
"27072",35,"1","Cell_No_1","protein tyrosine kinase inhibitor",0.39653,0.976,0.474,227,0.956
"27073",35,"1","Cell_No_1","RAF inhibitor",0.18671,0.459,0.984,1101,1
"27074",35,"1","Cell_No_1","RET tyrosine kinase inhibitor",0.2673,0.679,0.836,150,1
"27075",35,"1","Cell_No_1","retinoid receptor agonist",-0.53436,-1.38,0.148,1294,0.933
"27076",35,"1","Cell_No_1","ribonucleotide reductase inhibitor",-0.25366,-0.642,0.866,921,1
"27077",35,"1","Cell_No_1","serotonin receptor agonist",0.57609,1.42,0.109,23,0.802
"27078",35,"1","Cell_No_1","serotonin receptor antagonist",0.33794,0.856,0.609,125,1
"27079",35,"1","Cell_No_1","sodium channel blocker",-0.27665,-0.717,0.777,1213,1
"27080",35,"1","Cell_No_1","src inhibitor",0.4861,1.23,0.242,311,0.721
"27081",35,"1","Cell_No_1","sterol demethylase inhibitor",0.4964,1.25,0.21,332,0.848
"27082",35,"1","Cell_No_1","SYK inhibitor",-0.40499,-1.08,0.338,952,0.764
"27083",35,"1","Cell_No_1","TGF beta receptor inhibitor",0.29737,0.742,0.784,291,1
"27084",35,"1","Cell_No_1","thymidylate synthase inhibitor",0.72192,1.84,0.00943,170,0.176
"27085",35,"1","Cell_No_1","topoisomerase inhibitor",0.33083,0.843,0.623,97,1
"27086",35,"1","Cell_No_1","tubulin polymerization inhibitor",0.2525,0.64,0.872,331,1
"27087",35,"1","Cell_No_1","tyrosine kinase inhibitor",0.42967,1.09,0.36,227,0.78
"27088",35,"1","Cell_No_1","VEGFR inhibitor",0.23093,0.591,0.93,271,0.968
"27089",35,"1","Cell_No_1","vitamin D receptor agonist",0.51209,1.29,0.196,222,0.892
"27090",35,"1","Cell_No_1","35_random_drugs",0.83391,2.09,0,210,0.0325
"27091",36,"-1","Cell_No_1","EGFR inhibitor",-0.25584,-0.642,0.884,1175,0.98
"27092",36,"-1","Cell_No_1","Abl kinase inhibitor",-0.3126,-0.782,0.715,902,0.922
"27093",36,"-1","Cell_No_1","acetylcholine receptor agonist",-0.66436,-1.66,0.0379,960,0.917
"27094",36,"-1","Cell_No_1","acetylcholine receptor antagonist",0.40074,1.03,0.386,812,0.78
"27095",36,"-1","Cell_No_1","adenosine receptor antagonist",-0.41374,-1.06,0.378,1125,0.841
"27096",36,"-1","Cell_No_1","adrenergic receptor agonist",-0.3166,-0.799,0.676,1100,0.944
"27097",36,"-1","Cell_No_1","adrenergic receptor antagonist",0.27939,0.7,0.812,243,0.938
"27098",36,"-1","Cell_No_1","AKT inhibitor",-0.53908,-1.33,0.192,877,0.675
"27099",36,"-1","Cell_No_1","ALK tyrosine kinase receptor inhibitor",-0.3767,-0.937,0.511,1185,0.935
"27100",36,"-1","Cell_No_1","androgen receptor antagonist",0.4496,1.13,0.316,433,0.76
"27101",36,"-1","Cell_No_1","antioxidant",-0.60456,-1.5,0.0794,1168,1
"27102",36,"-1","Cell_No_1","AP inhibitor",0.55216,1.37,0.157,163,0.79
"27103",36,"-1","Cell_No_1","ATPase inhibitor",-0.25975,-0.64,0.879,1116,0.96
"27104",36,"-1","Cell_No_1","Aurora kinase inhibitor",-0.33268,-0.824,0.67,1214,0.924
"27105",36,"-1","Cell_No_1","bacterial 50S ribosomal subunit inhibitor",0.33373,0.859,0.578,401,0.891
"27106",36,"-1","Cell_No_1","bacterial DNA gyrase inhibitor",-0.27448,-0.691,0.811,1285,0.987
"27107",36,"-1","Cell_No_1","BCL inhibitor",0.46766,1.18,0.264,112,0.825
"27108",36,"-1","Cell_No_1","Bcr.Abl kinase inhibitor",-0.36481,-0.934,0.535,902,0.908
"27109",36,"-1","Cell_No_1","benzodiazepine receptor agonist",-0.47056,-1.19,0.247,1015,0.674
"27110",36,"-1","Cell_No_1","bromodomain inhibitor",0.42621,1.13,0.328,307,0.76
"27111",36,"-1","Cell_No_1","calcium channel blocker",0.47138,1.21,0.235,308,0.905
"27112",36,"-1","Cell_No_1","CC chemokine receptor antagonist",-0.33513,-0.85,0.638,1307,0.989
"27113",36,"-1","Cell_No_1","CDK inhibitor",0.2479,0.612,0.894,232,0.933
"27114",36,"-1","Cell_No_1","CHK inhibitor",-0.48402,-1.25,0.207,1001,0.709
"27115",36,"-1","Cell_No_1","cyclooxygenase inhibitor",-0.31415,-0.782,0.706,935,0.922
"27116",36,"-1","Cell_No_1","cytochrome P450 inhibitor",-0.51325,-1.29,0.186,1308,0.719
"27117",36,"-1","Cell_No_1","DNA alkylating agent",-0.24645,-0.602,0.922,939,0.977
"27118",36,"-1","Cell_No_1","DNA inhibitor",0.30942,0.788,0.722,241,0.957
"27119",36,"-1","Cell_No_1","DNA methyltransferase inhibitor",0.43023,1.07,0.373,15,0.742
"27120",36,"-1","Cell_No_1","DNA polymerase inhibitor",-0.54828,-1.37,0.158,1008,0.639
"27121",36,"-1","Cell_No_1","DNA synthesis inhibitor",-0.48451,-1.25,0.223,1044,0.709
"27122",36,"-1","Cell_No_1","dopamine receptor antagonist",0.30053,0.787,0.706,52,0.925
"27123",36,"-1","Cell_No_1","estrogen receptor agonist",-0.49135,-1.22,0.236,856,0.688
"27124",36,"-1","Cell_No_1","estrogen receptor antagonist",0.26176,0.672,0.82,317,0.948
"27125",36,"-1","Cell_No_1","FGFR inhibitor",-0.2047,-0.516,0.974,1253,0.972
"27126",36,"-1","Cell_No_1","FLT3 inhibitor",0.45797,1.16,0.278,337,0.807
"27127",36,"-1","Cell_No_1","glucocorticoid receptor agonist",-0.26269,-0.647,0.852,1029,0.996
"27128",36,"-1","Cell_No_1","glutamate receptor antagonist",-0.45354,-1.11,0.324,1165,0.77
"27129",36,"-1","Cell_No_1","glycogen synthase kinase inhibitor",0.53464,1.42,0.108,120,0.936
"27130",36,"-1","Cell_No_1","growth factor receptor inhibitor",-0.59257,-1.48,0.0847,1157,0.755
"27131",36,"-1","Cell_No_1","HCV inhibitor",-0.41921,-1.05,0.386,1348,0.791
"27132",36,"-1","Cell_No_1","HDAC inhibitor",-0.29218,-0.735,0.77,1196,0.974
"27133",36,"-1","Cell_No_1","histamine receptor antagonist",0.22868,0.582,0.942,452,0.933
"27134",36,"-1","Cell_No_1","histone lysine methyltransferase inhibitor",-0.56627,-1.41,0.121,1319,0.754
"27135",36,"-1","Cell_No_1","HMGCR inhibitor",-0.47735,-1.18,0.272,1020,0.658
"27136",36,"-1","Cell_No_1","HSP inhibitor",0.33107,0.863,0.629,96,0.921
"27137",36,"-1","Cell_No_1","JAK inhibitor",0.59773,1.48,0.107,291,1
"27138",36,"-1","Cell_No_1","KIT inhibitor",-0.23997,-0.586,0.924,1132,0.949
"27139",36,"-1","Cell_No_1","MDM inhibitor",-0.47911,-1.2,0.25,1339,0.692
"27140",36,"-1","Cell_No_1","MEK inhibitor",-0.29114,-0.714,0.788,1031,0.98
"27141",36,"-1","Cell_No_1","MET inhibitor",0.36498,0.946,0.481,335,0.829
"27142",36,"-1","Cell_No_1","microtubule inhibitor",-0.41644,-1.05,0.375,955,0.791
"27143",36,"-1","Cell_No_1","mTOR inhibitor",-0.27965,-0.688,0.843,910,0.968
"27144",36,"-1","Cell_No_1","NFkB pathway inhibitor",0.28231,0.735,0.791,79,0.917
"27145",36,"-1","Cell_No_1","opioid receptor agonist",0.58854,1.56,0.0567,346,1
"27146",36,"-1","Cell_No_1","p38 MAPK inhibitor",0.55432,1.44,0.104,18,1
"27147",36,"-1","Cell_No_1","PARP inhibitor",0.49309,1.25,0.214,190,1
"27148",36,"-1","Cell_No_1","PDGFR tyrosine kinase receptor inhibitor",0.39349,1.01,0.434,257,0.781
"27149",36,"-1","Cell_No_1","phosphatase inhibitor",0.25272,0.642,0.873,149,0.957
"27150",36,"-1","Cell_No_1","phosphodiesterase inhibitor",-0.36165,-0.89,0.566,1113,0.937
"27151",36,"-1","Cell_No_1","PI3K inhibitor",0.30926,0.782,0.713,286,0.901
"27152",36,"-1","Cell_No_1","PLK inhibitor",0.38627,1,0.417,388,0.763
"27153",36,"-1","Cell_No_1","potassium channel blocker",-0.62412,-1.55,0.0861,1161,1
"27154",36,"-1","Cell_No_1","PPAR receptor agonist",-0.4896,-1.22,0.249,1161,0.688
"27155",36,"-1","Cell_No_1","progesterone receptor agonist",-0.40148,-1.01,0.429,1280,0.81
"27156",36,"-1","Cell_No_1","proteasome inhibitor",0.47532,1.2,0.257,135,0.845
"27157",36,"-1","Cell_No_1","protein synthesis inhibitor",-0.56081,-1.4,0.147,1220,0.699
"27158",36,"-1","Cell_No_1","protein tyrosine kinase inhibitor",-0.56401,-1.38,0.127,1346,0.679
"27159",36,"-1","Cell_No_1","RAF inhibitor",0.24656,0.617,0.897,154,0.955
"27160",36,"-1","Cell_No_1","RET tyrosine kinase inhibitor",0.47341,1.22,0.227,337,0.975
"27161",36,"-1","Cell_No_1","retinoid receptor agonist",0.54655,1.38,0.127,16,0.892
"27162",36,"-1","Cell_No_1","ribonucleotide reductase inhibitor",0.34814,0.874,0.597,313,0.937
"27163",36,"-1","Cell_No_1","serotonin receptor agonist",-0.6072,-1.48,0.0903,1306,0.755
"27164",36,"-1","Cell_No_1","serotonin receptor antagonist",-0.33812,-0.847,0.631,1033,0.964
"27165",36,"-1","Cell_No_1","sodium channel blocker",-0.33927,-0.843,0.638,1108,0.915
"27166",36,"-1","Cell_No_1","src inhibitor",-0.6039,-1.47,0.0841,1164,0.674
"27167",36,"-1","Cell_No_1","sterol demethylase inhibitor",0.43084,1.08,0.354,123,0.765
"27168",36,"-1","Cell_No_1","SYK inhibitor",0.62459,1.64,0.0486,410,1
"27169",36,"-1","Cell_No_1","TGF beta receptor inhibitor",0.42563,1.11,0.325,517,0.751
"27170",36,"-1","Cell_No_1","thymidylate synthase inhibitor",-0.3731,-0.93,0.531,1008,0.885
"27171",36,"-1","Cell_No_1","topoisomerase inhibitor",0.32014,0.824,0.641,375,0.926
"27172",36,"-1","Cell_No_1","tubulin polymerization inhibitor",-0.23809,-0.596,0.919,1271,0.961
"27173",36,"-1","Cell_No_1","tyrosine kinase inhibitor",-0.34248,-0.845,0.651,912,0.939
"27174",36,"-1","Cell_No_1","VEGFR inhibitor",0.29224,0.754,0.728,372,0.917
"27175",36,"-1","Cell_No_1","vitamin D receptor agonist",-0.40508,-1.01,0.426,1343,0.81
"27176",36,"-1","Cell_No_1","35_random_drugs",-0.81813,-2.01,0.00366,1213,0.105
"27177",36,"-0.75","Cell_No_1","EGFR inhibitor",-0.27563,-0.685,0.827,1175,0.999
"27178",36,"-0.75","Cell_No_1","Abl kinase inhibitor",-0.3126,-0.789,0.716,902,0.989
"27179",36,"-0.75","Cell_No_1","acetylcholine receptor agonist",-0.66361,-1.66,0.0417,959,0.947
