"","Simulation Number","Value Added","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value"
"30331",40,"-0.75","Cell_No_1","phosphatase inhibitor",-0.45993,-1.19,0.251,1018,0.936
"30332",40,"-0.75","Cell_No_1","phosphodiesterase inhibitor",-0.35017,-0.893,0.553,811,0.93
"30333",40,"-0.75","Cell_No_1","PI3K inhibitor",0.24093,0.614,0.882,250,1
"30334",40,"-0.75","Cell_No_1","PLK inhibitor",-0.40881,-1.03,0.411,1228,0.92
"30335",40,"-0.75","Cell_No_1","potassium channel blocker",0.62016,1.62,0.0564,40,0.884
"30336",40,"-0.75","Cell_No_1","PPAR receptor agonist",-0.28865,-0.768,0.731,909,0.974
"30337",40,"-0.75","Cell_No_1","progesterone receptor agonist",0.50801,1.32,0.182,269,0.791
"30338",40,"-0.75","Cell_No_1","proteasome inhibitor",0.41579,1.1,0.308,419,0.982
"30339",40,"-0.75","Cell_No_1","protein synthesis inhibitor",0.18679,0.495,0.968,369,1
"30340",40,"-0.75","Cell_No_1","protein tyrosine kinase inhibitor",0.47242,1.22,0.227,339,0.849
"30341",40,"-0.75","Cell_No_1","RAF inhibitor",0.17176,0.455,0.983,499,0.99
"30342",40,"-0.75","Cell_No_1","RET tyrosine kinase inhibitor",0.57294,1.49,0.0901,342,0.934
"30343",40,"-0.75","Cell_No_1","retinoid receptor agonist",0.50473,1.33,0.184,125,0.841
"30344",40,"-0.75","Cell_No_1","ribonucleotide reductase inhibitor",-0.42101,-1.08,0.364,1193,0.919
"30345",40,"-0.75","Cell_No_1","serotonin receptor agonist",0.39353,1.04,0.354,262,0.978
"30346",40,"-0.75","Cell_No_1","serotonin receptor antagonist",-0.18671,-0.483,0.994,250,1
"30347",40,"-0.75","Cell_No_1","sodium channel blocker",0.33504,0.862,0.603,109,1
"30348",40,"-0.75","Cell_No_1","src inhibitor",-0.28777,-0.737,0.771,1204,0.956
"30349",40,"-0.75","Cell_No_1","sterol demethylase inhibitor",0.45298,1.17,0.287,360,0.858
"30350",40,"-0.75","Cell_No_1","SYK inhibitor",-0.53874,-1.37,0.114,845,0.868
"30351",40,"-0.75","Cell_No_1","TGF beta receptor inhibitor",-0.82339,-2.06,0,1125,0.0594
"30352",40,"-0.75","Cell_No_1","thymidylate synthase inhibitor",-0.54619,-1.39,0.153,810,0.967
"30353",40,"-0.75","Cell_No_1","topoisomerase inhibitor",-0.36971,-0.933,0.527,1066,0.934
"30354",40,"-0.75","Cell_No_1","tubulin polymerization inhibitor",0.27117,0.709,0.805,347,1
"30355",40,"-0.75","Cell_No_1","tyrosine kinase inhibitor",0.4124,1.05,0.381,342,1
"30356",40,"-0.75","Cell_No_1","VEGFR inhibitor",0.28131,0.731,0.753,227,1
"30357",40,"-0.75","Cell_No_1","vitamin D receptor agonist",0.54467,1.43,0.11,41,0.656
"30358",40,"-0.75","Cell_No_1","5_random_drugs",-0.78023,-2.01,0.00792,1171,0.0582
"30359",40,"-0.5","Cell_No_1","EGFR inhibitor",0.23656,0.618,0.917,414,1
"30360",40,"-0.5","Cell_No_1","Abl kinase inhibitor",-0.18066,-0.462,0.993,1041,0.989
"30361",40,"-0.5","Cell_No_1","acetylcholine receptor agonist",-0.30143,-0.778,0.724,1254,0.994
"30362",40,"-0.5","Cell_No_1","acetylcholine receptor antagonist",0.256,0.664,0.851,308,1
"30363",40,"-0.5","Cell_No_1","adenosine receptor antagonist",0.28594,0.751,0.736,433,1
"30364",40,"-0.5","Cell_No_1","adrenergic receptor agonist",-0.37351,-0.954,0.501,1214,0.937
"30365",40,"-0.5","Cell_No_1","adrenergic receptor antagonist",-0.40887,-1.06,0.399,1142,0.903
"30366",40,"-0.5","Cell_No_1","AKT inhibitor",0.3386,0.86,0.602,447,1
"30367",40,"-0.5","Cell_No_1","ALK tyrosine kinase receptor inhibitor",-0.2801,-0.703,0.808,1202,0.976
"30368",40,"-0.5","Cell_No_1","androgen receptor antagonist",-0.65246,-1.66,0.0535,1120,0.481
"30369",40,"-0.5","Cell_No_1","antioxidant",-0.51724,-1.33,0.182,1026,0.746
"30370",40,"-0.5","Cell_No_1","AP inhibitor",0.47693,1.25,0.218,8,0.897
"30371",40,"-0.5","Cell_No_1","ATPase inhibitor",0.34868,0.905,0.546,163,1
"30372",40,"-0.5","Cell_No_1","Aurora kinase inhibitor",0.18661,0.487,0.99,170,1
"30373",40,"-0.5","Cell_No_1","bacterial 50S ribosomal subunit inhibitor",0.55404,1.45,0.119,224,0.682
"30374",40,"-0.5","Cell_No_1","bacterial DNA gyrase inhibitor",-0.42148,-1.09,0.348,1136,0.959
"30375",40,"-0.5","Cell_No_1","BCL inhibitor",-0.37342,-0.956,0.492,831,0.984
"30376",40,"-0.5","Cell_No_1","Bcr.Abl kinase inhibitor",0.18982,0.501,0.99,200,1
"30377",40,"-0.5","Cell_No_1","benzodiazepine receptor agonist",0.3785,0.965,0.481,278,1
"30378",40,"-0.5","Cell_No_1","bromodomain inhibitor",0.6415,1.64,0.0516,121,1
"30379",40,"-0.5","Cell_No_1","calcium channel blocker",0.56921,1.5,0.1,333,0.753
"30380",40,"-0.5","Cell_No_1","CC chemokine receptor antagonist",0.48015,1.24,0.21,230,0.855
"30381",40,"-0.5","Cell_No_1","CDK inhibitor",0.21835,0.561,0.948,192,1
"30382",40,"-0.5","Cell_No_1","CHK inhibitor",0.38907,0.988,0.46,436,1
"30383",40,"-0.5","Cell_No_1","cyclooxygenase inhibitor",0.26133,0.689,0.824,309,1
"30384",40,"-0.5","Cell_No_1","cytochrome P450 inhibitor",0.19052,0.5,0.98,157,1
"30385",40,"-0.5","Cell_No_1","DNA alkylating agent",0.30319,0.794,0.689,93,1
"30386",40,"-0.5","Cell_No_1","DNA inhibitor",-0.21734,-0.561,0.934,876,1
"30387",40,"-0.5","Cell_No_1","DNA methyltransferase inhibitor",-0.32413,-0.835,0.65,1209,0.965
"30388",40,"-0.5","Cell_No_1","DNA polymerase inhibitor",-0.56477,-1.44,0.102,1027,0.999
"30389",40,"-0.5","Cell_No_1","DNA synthesis inhibitor",0.38958,1.03,0.409,182,1
"30390",40,"-0.5","Cell_No_1","dopamine receptor antagonist",0.18057,0.477,0.982,129,1
"30391",40,"-0.5","Cell_No_1","estrogen receptor agonist",-0.38332,-0.974,0.461,1281,0.995
"30392",40,"-0.5","Cell_No_1","estrogen receptor antagonist",0.40514,1.04,0.404,89,1
"30393",40,"-0.5","Cell_No_1","FGFR inhibitor",0.33852,0.875,0.567,149,1
"30394",40,"-0.5","Cell_No_1","FLT3 inhibitor",0.63708,1.61,0.058,311,1
"30395",40,"-0.5","Cell_No_1","glucocorticoid receptor agonist",-0.35335,-0.939,0.488,1194,0.878
"30396",40,"-0.5","Cell_No_1","glutamate receptor antagonist",-0.24524,-0.613,0.904,882,1
"30397",40,"-0.5","Cell_No_1","glycogen synthase kinase inhibitor",0.28285,0.724,0.774,55,1
"30398",40,"-0.5","Cell_No_1","growth factor receptor inhibitor",0.33147,0.857,0.61,223,1
"30399",40,"-0.5","Cell_No_1","HCV inhibitor",0.56464,1.46,0.0954,10,0.75
"30400",40,"-0.5","Cell_No_1","HDAC inhibitor",0.28477,0.73,0.756,289,1
"30401",40,"-0.5","Cell_No_1","histamine receptor antagonist",0.48691,1.22,0.217,350,0.843
"30402",40,"-0.5","Cell_No_1","histone lysine methyltransferase inhibitor",-0.34621,-0.879,0.594,466,0.918
"30403",40,"-0.5","Cell_No_1","HMGCR inhibitor",-0.23573,-0.594,0.914,917,1
"30404",40,"-0.5","Cell_No_1","HSP inhibitor",-0.28817,-0.744,0.745,998,1
"30405",40,"-0.5","Cell_No_1","JAK inhibitor",0.35578,0.912,0.558,311,1
"30406",40,"-0.5","Cell_No_1","KIT inhibitor",0.33811,0.874,0.587,156,1
"30407",40,"-0.5","Cell_No_1","MDM inhibitor",-0.50347,-1.29,0.192,1350,0.757
"30408",40,"-0.5","Cell_No_1","MEK inhibitor",-0.26832,-0.69,0.842,1056,0.962
"30409",40,"-0.5","Cell_No_1","MET inhibitor",0.31955,0.824,0.667,504,1
"30410",40,"-0.5","Cell_No_1","microtubule inhibitor",-0.3168,-0.814,0.674,879,0.966
"30411",40,"-0.5","Cell_No_1","mTOR inhibitor",0.2887,0.743,0.751,174,1
"30412",40,"-0.5","Cell_No_1","NFkB pathway inhibitor",0.5885,1.54,0.0642,15,0.96
"30413",40,"-0.5","Cell_No_1","opioid receptor agonist",-0.45231,-1.15,0.299,939,0.954
"30414",40,"-0.5","Cell_No_1","p38 MAPK inhibitor",-0.56703,-1.41,0.128,1064,0.747
"30415",40,"-0.5","Cell_No_1","PARP inhibitor",-0.42555,-1.12,0.304,844,0.954
"30416",40,"-0.5","Cell_No_1","PDGFR tyrosine kinase receptor inhibitor",0.37018,0.939,0.51,225,1
"30417",40,"-0.5","Cell_No_1","phosphatase inhibitor",-0.45993,-1.16,0.273,1018,1
"30418",40,"-0.5","Cell_No_1","phosphodiesterase inhibitor",-0.35017,-0.893,0.575,811,0.93
"30419",40,"-0.5","Cell_No_1","PI3K inhibitor",0.24093,0.621,0.906,250,1
"30420",40,"-0.5","Cell_No_1","PLK inhibitor",-0.40881,-1.03,0.429,1228,0.918
"30421",40,"-0.5","Cell_No_1","potassium channel blocker",0.62016,1.59,0.0578,40,1
"30422",40,"-0.5","Cell_No_1","PPAR receptor agonist",-0.28865,-0.731,0.763,909,1
"30423",40,"-0.5","Cell_No_1","progesterone receptor agonist",0.50801,1.31,0.15,269,0.819
"30424",40,"-0.5","Cell_No_1","proteasome inhibitor",0.41579,1.06,0.37,419,1
"30425",40,"-0.5","Cell_No_1","protein synthesis inhibitor",0.18679,0.481,0.974,369,1
"30426",40,"-0.5","Cell_No_1","protein tyrosine kinase inhibitor",0.47242,1.19,0.259,339,0.859
"30427",40,"-0.5","Cell_No_1","RAF inhibitor",0.17176,0.443,0.994,499,0.993
"30428",40,"-0.5","Cell_No_1","RET tyrosine kinase inhibitor",0.57294,1.51,0.0875,342,0.869
"30429",40,"-0.5","Cell_No_1","retinoid receptor agonist",0.50473,1.33,0.169,125,0.844
"30430",40,"-0.5","Cell_No_1","ribonucleotide reductase inhibitor",-0.42026,-1.07,0.388,1192,0.94
"30431",40,"-0.5","Cell_No_1","serotonin receptor agonist",0.39353,1.02,0.395,262,0.985
"30432",40,"-0.5","Cell_No_1","serotonin receptor antagonist",-0.18671,-0.475,0.986,250,1
"30433",40,"-0.5","Cell_No_1","sodium channel blocker",0.33504,0.853,0.636,109,0.989
"30434",40,"-0.5","Cell_No_1","src inhibitor",-0.28703,-0.724,0.78,1203,0.978
"30435",40,"-0.5","Cell_No_1","sterol demethylase inhibitor",0.45298,1.18,0.279,360,0.829
"30436",40,"-0.5","Cell_No_1","SYK inhibitor",-0.53874,-1.4,0.132,845,0.664
"30437",40,"-0.5","Cell_No_1","TGF beta receptor inhibitor",-0.82265,-2.08,0.00193,1124,0.0219
"30438",40,"-0.5","Cell_No_1","thymidylate synthase inhibitor",-0.54619,-1.43,0.117,810,0.831
"30439",40,"-0.5","Cell_No_1","topoisomerase inhibitor",-0.36896,-0.944,0.508,1065,0.911
"30440",40,"-0.5","Cell_No_1","tubulin polymerization inhibitor",0.27117,0.706,0.815,347,1
"30441",40,"-0.5","Cell_No_1","tyrosine kinase inhibitor",0.4124,1.05,0.38,342,1
"30442",40,"-0.5","Cell_No_1","VEGFR inhibitor",0.28131,0.74,0.751,227,1
"30443",40,"-0.5","Cell_No_1","vitamin D receptor agonist",0.54467,1.4,0.117,41,0.733
"30444",40,"-0.5","Cell_No_1","5_random_drugs",-0.8425,-2.11,0,1134,0.0287
"30445",40,"-0.25","Cell_No_1","EGFR inhibitor",0.23504,0.616,0.905,416,1
"30446",40,"-0.25","Cell_No_1","Abl kinase inhibitor",-0.1829,-0.465,0.988,1044,0.989
"30447",40,"-0.25","Cell_No_1","acetylcholine receptor agonist",-0.30291,-0.77,0.757,1256,1
"30448",40,"-0.25","Cell_No_1","acetylcholine receptor antagonist",0.25525,0.652,0.856,309,1
"30449",40,"-0.25","Cell_No_1","adenosine receptor antagonist",0.28445,0.729,0.768,435,1
"30450",40,"-0.25","Cell_No_1","adrenergic receptor agonist",-0.37576,-0.962,0.492,1217,1
"30451",40,"-0.25","Cell_No_1","adrenergic receptor antagonist",-0.41112,-1.04,0.39,1145,0.951
"30452",40,"-0.25","Cell_No_1","AKT inhibitor",0.33711,0.896,0.568,449,1
"30453",40,"-0.25","Cell_No_1","ALK tyrosine kinase receptor inhibitor",-0.28234,-0.731,0.788,1205,0.964
"30454",40,"-0.25","Cell_No_1","androgen receptor antagonist",-0.65544,-1.65,0.0434,1124,0.778
"30455",40,"-0.25","Cell_No_1","antioxidant",-0.51948,-1.32,0.173,1029,0.888
"30456",40,"-0.25","Cell_No_1","AP inhibitor",0.47693,1.24,0.237,8,0.791
"30457",40,"-0.25","Cell_No_1","ATPase inhibitor",0.34868,0.936,0.525,163,1
"30458",40,"-0.25","Cell_No_1","Aurora kinase inhibitor",0.18661,0.478,0.975,170,1
"30459",40,"-0.25","Cell_No_1","bacterial 50S ribosomal subunit inhibitor",0.55404,1.44,0.128,224,0.712
"30460",40,"-0.25","Cell_No_1","bacterial DNA gyrase inhibitor",-0.42372,-1.08,0.356,1139,0.913
"30461",40,"-0.25","Cell_No_1","BCL inhibitor",-0.37491,-0.96,0.487,833,0.965
"30462",40,"-0.25","Cell_No_1","Bcr.Abl kinase inhibitor",0.18982,0.482,0.977,200,1
"30463",40,"-0.25","Cell_No_1","benzodiazepine receptor agonist",0.3785,0.982,0.444,278,0.993
"30464",40,"-0.25","Cell_No_1","bromodomain inhibitor",0.6415,1.63,0.0453,121,1
"30465",40,"-0.25","Cell_No_1","calcium channel blocker",0.56846,1.48,0.121,334,0.966
"30466",40,"-0.25","Cell_No_1","CC chemokine receptor antagonist",0.48015,1.27,0.191,230,0.84
"30467",40,"-0.25","Cell_No_1","CDK inhibitor",0.21835,0.563,0.948,192,1
"30468",40,"-0.25","Cell_No_1","CHK inhibitor",0.38759,1,0.425,438,0.993
"30469",40,"-0.25","Cell_No_1","cyclooxygenase inhibitor",0.29148,0.746,0.76,310,1
"30470",40,"-0.25","Cell_No_1","cytochrome P450 inhibitor",0.19052,0.494,0.987,157,1
"30471",40,"-0.25","Cell_No_1","DNA alkylating agent",0.30319,0.778,0.721,93,1
"30472",40,"-0.25","Cell_No_1","DNA inhibitor",-0.21884,-0.572,0.945,878,0.994
"30473",40,"-0.25","Cell_No_1","DNA methyltransferase inhibitor",-0.32636,-0.854,0.63,1212,0.964
"30474",40,"-0.25","Cell_No_1","DNA polymerase inhibitor",-0.567,-1.43,0.127,1030,1
"30475",40,"-0.25","Cell_No_1","DNA synthesis inhibitor",0.38958,1.04,0.38,182,0.986
"30476",40,"-0.25","Cell_No_1","dopamine receptor antagonist",0.18057,0.454,0.996,129,1
"30477",40,"-0.25","Cell_No_1","estrogen receptor agonist",-0.38406,-0.971,0.443,1282,1
"30478",40,"-0.25","Cell_No_1","estrogen receptor antagonist",0.40514,1.06,0.373,89,0.983
"30479",40,"-0.25","Cell_No_1","FGFR inhibitor",0.33852,0.873,0.598,149,1
"30480",40,"-0.25","Cell_No_1","FLT3 inhibitor",0.63633,1.65,0.0327,312,1
"30481",40,"-0.25","Cell_No_1","glucocorticoid receptor agonist",-0.35561,-0.901,0.559,1197,0.952
"30482",40,"-0.25","Cell_No_1","glutamate receptor antagonist",-0.24674,-0.629,0.89,884,1
"30483",40,"-0.25","Cell_No_1","glycogen synthase kinase inhibitor",0.28285,0.733,0.757,55,1
"30484",40,"-0.25","Cell_No_1","growth factor receptor inhibitor",0.33147,0.86,0.585,223,1
"30485",40,"-0.25","Cell_No_1","HCV inhibitor",0.56464,1.44,0.114,10,0.712
"30486",40,"-0.25","Cell_No_1","HDAC inhibitor",0.28477,0.723,0.811,289,1
"30487",40,"-0.25","Cell_No_1","histamine receptor antagonist",0.48616,1.26,0.197,351,0.801
"30488",40,"-0.25","Cell_No_1","histone lysine methyltransferase inhibitor",-0.3477,-0.89,0.539,468,0.932
"30489",40,"-0.25","Cell_No_1","HMGCR inhibitor",-0.23721,-0.621,0.883,919,0.982
"30490",40,"-0.25","Cell_No_1","HSP inhibitor",-0.29041,-0.753,0.743,1001,1
"30491",40,"-0.25","Cell_No_1","JAK inhibitor",0.32321,0.821,0.639,312,1
"30492",40,"-0.25","Cell_No_1","KIT inhibitor",0.33811,0.878,0.58,156,1
"30493",40,"-0.25","Cell_No_1","MDM inhibitor",-0.50347,-1.31,0.167,1350,0.804
"30494",40,"-0.25","Cell_No_1","MEK inhibitor",-0.27057,-0.694,0.819,1059,0.986
"30495",40,"-0.25","Cell_No_1","MET inhibitor",0.31806,0.807,0.693,506,1
"30496",40,"-0.25","Cell_No_1","microtubule inhibitor",-0.3183,-0.832,0.656,881,0.967
"30497",40,"-0.25","Cell_No_1","mTOR inhibitor",0.2887,0.757,0.755,174,1
"30498",40,"-0.25","Cell_No_1","NFkB pathway inhibitor",0.5885,1.57,0.0707,15,0.835
"30499",40,"-0.25","Cell_No_1","opioid receptor agonist",-0.23375,-0.622,0.887,942,1
"30500",40,"-0.25","Cell_No_1","p38 MAPK inhibitor",-0.55526,-1.41,0.12,1067,1
"30501",40,"-0.25","Cell_No_1","PARP inhibitor",-0.42704,-1.08,0.337,846,0.913
"30502",40,"-0.25","Cell_No_1","PDGFR tyrosine kinase receptor inhibitor",0.37018,0.957,0.484,225,1
"30503",40,"-0.25","Cell_No_1","phosphatase inhibitor",-0.46217,-1.17,0.275,1021,1
"30504",40,"-0.25","Cell_No_1","phosphodiesterase inhibitor",-0.35178,-0.907,0.545,1002,0.986
"30505",40,"-0.25","Cell_No_1","PI3K inhibitor",0.24093,0.644,0.907,250,1
"30506",40,"-0.25","Cell_No_1","PLK inhibitor",-0.4103,-1.08,0.348,1230,0.913
"30507",40,"-0.25","Cell_No_1","potassium channel blocker",0.62016,1.61,0.0614,40,0.917
"30508",40,"-0.25","Cell_No_1","PPAR receptor agonist",-0.29013,-0.744,0.791,911,1
"30509",40,"-0.25","Cell_No_1","progesterone receptor agonist",0.50801,1.31,0.171,269,0.805
"30510",40,"-0.25","Cell_No_1","proteasome inhibitor",0.4143,1.07,0.35,421,1
"30511",40,"-0.25","Cell_No_1","protein synthesis inhibitor",0.18529,0.48,0.99,371,1
"30512",40,"-0.25","Cell_No_1","protein tyrosine kinase inhibitor",0.47167,1.22,0.229,340,0.788
"30513",40,"-0.25","Cell_No_1","RAF inhibitor",0.17027,0.439,0.998,501,0.993
"30514",40,"-0.25","Cell_No_1","RET tyrosine kinase inhibitor",0.57219,1.44,0.119,343,0.712
"30515",40,"-0.25","Cell_No_1","retinoid receptor agonist",0.50473,1.35,0.152,125,0.772
"30516",40,"-0.25","Cell_No_1","ribonucleotide reductase inhibitor",-0.4225,-1.08,0.375,1195,0.913
"30517",40,"-0.25","Cell_No_1","serotonin receptor agonist",0.39353,1.01,0.44,262,1
"30518",40,"-0.25","Cell_No_1","serotonin receptor antagonist",-0.18671,-0.481,0.985,250,1
"30519",40,"-0.25","Cell_No_1","sodium channel blocker",0.33504,0.851,0.614,109,1
"30520",40,"-0.25","Cell_No_1","src inhibitor",-0.28926,-0.74,0.738,1206,0.984
"30521",40,"-0.25","Cell_No_1","sterol demethylase inhibitor",0.45149,1.17,0.278,362,0.858
"30522",40,"-0.25","Cell_No_1","SYK inhibitor",-0.54022,-1.36,0.163,847,0.903
"30523",40,"-0.25","Cell_No_1","TGF beta receptor inhibitor",-0.82562,-2.14,0,1128,0.0219
"30524",40,"-0.25","Cell_No_1","thymidylate synthase inhibitor",-0.54768,-1.4,0.108,812,0.935
"30525",40,"-0.25","Cell_No_1","topoisomerase inhibitor",-0.37122,-0.95,0.494,1068,0.938
"30526",40,"-0.25","Cell_No_1","tubulin polymerization inhibitor",0.27041,0.708,0.806,348,1
"30527",40,"-0.25","Cell_No_1","tyrosine kinase inhibitor",0.41165,1.08,0.348,343,1
"30528",40,"-0.25","Cell_No_1","VEGFR inhibitor",0.28131,0.739,0.753,227,1
"30529",40,"-0.25","Cell_No_1","vitamin D receptor agonist",0.54467,1.41,0.13,41,0.707
"30530",40,"-0.25","Cell_No_1","5_random_drugs",-0.45108,-1.15,0.281,1123,1
"30531",40,"0","Cell_No_1","EGFR inhibitor",0.23427,0.595,0.925,417,1
"30532",40,"0","Cell_No_1","Abl kinase inhibitor",-0.18365,-0.471,0.982,1045,0.987
"30533",40,"0","Cell_No_1","acetylcholine receptor agonist",-0.30291,-0.791,0.693,1256,1
"30534",40,"0","Cell_No_1","acetylcholine receptor antagonist",0.25377,0.666,0.839,311,1
"30535",40,"0","Cell_No_1","adenosine receptor antagonist",0.28371,0.733,0.783,436,1
"30536",40,"0","Cell_No_1","adrenergic receptor agonist",-0.37576,-0.95,0.499,1217,0.994
"30537",40,"0","Cell_No_1","adrenergic receptor antagonist",-0.41112,-1.04,0.401,1145,1
"30538",40,"0","Cell_No_1","AKT inhibitor",0.33636,0.866,0.592,450,0.933
"30539",40,"0","Cell_No_1","ALK tyrosine kinase receptor inhibitor",-0.28234,-0.723,0.787,1205,0.976
"30540",40,"0","Cell_No_1","androgen receptor antagonist",-0.65544,-1.71,0.0212,1124,0.551
"30541",40,"0","Cell_No_1","antioxidant",-0.52022,-1.33,0.173,1030,0.991
"30542",40,"0","Cell_No_1","AP inhibitor",0.47693,1.24,0.24,8,0.8
"30543",40,"0","Cell_No_1","ATPase inhibitor",0.34719,0.91,0.551,165,0.966
"30544",40,"0","Cell_No_1","Aurora kinase inhibitor",0.18511,0.483,0.992,172,1
"30545",40,"0","Cell_No_1","bacterial 50S ribosomal subunit inhibitor",0.55255,1.4,0.144,226,0.735
"30546",40,"0","Cell_No_1","bacterial DNA gyrase inhibitor",-0.42372,-1.1,0.334,1139,1
"30547",40,"0","Cell_No_1","BCL inhibitor",-0.37566,-0.964,0.469,834,1
"30548",40,"0","Cell_No_1","Bcr.Abl kinase inhibitor",0.18833,0.478,0.98,202,1
"30549",40,"0","Cell_No_1","benzodiazepine receptor agonist",0.37626,0.964,0.479,281,0.952
"30550",40,"0","Cell_No_1","bromodomain inhibitor",0.64001,1.64,0.0551,123,1
"30551",40,"0","Cell_No_1","calcium channel blocker",0.56697,1.47,0.117,336,0.726
"30552",40,"0","Cell_No_1","CC chemokine receptor antagonist",0.47866,1.25,0.23,232,0.836
"30553",40,"0","Cell_No_1","CDK inhibitor",-0.21858,-0.547,0.965,1079,1
"30554",40,"0","Cell_No_1","CHK inhibitor",0.38684,1.01,0.414,439,0.883
"30555",40,"0","Cell_No_1","cyclooxygenase inhibitor",0.35894,0.954,0.497,312,0.939
"30556",40,"0","Cell_No_1","cytochrome P450 inhibitor",0.18903,0.497,0.981,159,1
"30557",40,"0","Cell_No_1","DNA alkylating agent",0.3017,0.792,0.689,95,0.994
"30558",40,"0","Cell_No_1","DNA inhibitor",-0.21959,-0.566,0.955,879,1
"30559",40,"0","Cell_No_1","DNA methyltransferase inhibitor",-0.32636,-0.839,0.643,1212,0.998
"30560",40,"0","Cell_No_1","DNA polymerase inhibitor",-0.56775,-1.45,0.105,1031,1
"30561",40,"0","Cell_No_1","DNA synthesis inhibitor",0.38808,1.01,0.417,184,0.883
"30562",40,"0","Cell_No_1","dopamine receptor antagonist",0.17907,0.454,0.986,131,1
"30563",40,"0","Cell_No_1","estrogen receptor agonist",-0.38406,-0.989,0.456,1282,1
"30564",40,"0","Cell_No_1","estrogen receptor antagonist",0.40365,1.06,0.369,91,0.982
"30565",40,"0","Cell_No_1","FGFR inhibitor",0.33703,0.878,0.58,151,0.97
"30566",40,"0","Cell_No_1","FLT3 inhibitor",0.63483,1.66,0.0419,314,1
"30567",40,"0","Cell_No_1","glucocorticoid receptor agonist",-0.35561,-0.879,0.613,1197,0.955
"30568",40,"0","Cell_No_1","glutamate receptor antagonist",-0.24748,-0.642,0.901,885,1
"30569",40,"0","Cell_No_1","glycogen synthase kinase inhibitor",0.2821,0.725,0.823,56,1
"30570",40,"0","Cell_No_1","growth factor receptor inhibitor",0.32998,0.867,0.605,225,0.961
"30571",40,"0","Cell_No_1","HCV inhibitor",0.56464,1.49,0.111,10,0.938
"30572",40,"0","Cell_No_1","HDAC inhibitor",0.2825,0.705,0.798,292,1
"30573",40,"0","Cell_No_1","histamine receptor antagonist",0.48466,1.25,0.212,353,0.836
"30574",40,"0","Cell_No_1","histone lysine methyltransferase inhibitor",-0.34844,-0.897,0.583,469,1
"30575",40,"0","Cell_No_1","HMGCR inhibitor",-0.23796,-0.607,0.917,920,1
"30576",40,"0","Cell_No_1","HSP inhibitor",-0.29116,-0.742,0.761,1002,1
"30577",40,"0","Cell_No_1","JAK inhibitor",0.41163,1.08,0.363,314,0.985
"30578",40,"0","Cell_No_1","KIT inhibitor",0.33661,0.878,0.586,158,0.97
"30579",40,"0","Cell_No_1","MDM inhibitor",-0.50347,-1.28,0.21,1350,1
"30580",40,"0","Cell_No_1","MEK inhibitor",-0.27133,-0.698,0.829,1060,0.98
"30581",40,"0","Cell_No_1","MET inhibitor",0.31732,0.824,0.65,507,0.962
"30582",40,"0","Cell_No_1","microtubule inhibitor",-0.31904,-0.808,0.657,882,1
"30583",40,"0","Cell_No_1","mTOR inhibitor",0.28719,0.752,0.757,176,1
"30584",40,"0","Cell_No_1","NFkB pathway inhibitor",0.5885,1.56,0.0786,15,0.868
"30585",40,"0","Cell_No_1","opioid receptor agonist",-0.35405,-0.89,0.554,935,0.977
"30586",40,"0","Cell_No_1","p38 MAPK inhibitor",-0.3834,-0.968,0.47,1068,1
"30587",40,"0","Cell_No_1","PARP inhibitor",-0.42779,-1.08,0.357,847,1
"30588",40,"0","Cell_No_1","PDGFR tyrosine kinase receptor inhibitor",0.36867,0.933,0.507,227,0.951
"30589",40,"0","Cell_No_1","phosphatase inhibitor",-0.46291,-1.21,0.266,1022,1
"30590",40,"0","Cell_No_1","phosphodiesterase inhibitor",-0.35253,-0.918,0.532,1003,1
"30591",40,"0","Cell_No_1","PI3K inhibitor",0.23942,0.632,0.896,252,1
"30592",40,"0","Cell_No_1","PLK inhibitor",-0.4103,-1.06,0.377,1230,1
"30593",40,"0","Cell_No_1","potassium channel blocker",0.61942,1.6,0.0624,41,0.957
"30594",40,"0","Cell_No_1","PPAR receptor agonist",-0.29088,-0.739,0.745,912,0.984
"30595",40,"0","Cell_No_1","progesterone receptor agonist",0.50577,1.3,0.187,272,0.921
"30596",40,"0","Cell_No_1","proteasome inhibitor",0.41356,1.05,0.408,422,0.958
"30597",40,"0","Cell_No_1","protein synthesis inhibitor",0.18454,0.477,0.984,372,1
"30598",40,"0","Cell_No_1","protein tyrosine kinase inhibitor",0.47018,1.19,0.255,342,0.813
"30599",40,"0","Cell_No_1","RAF inhibitor",0.16952,0.432,0.996,502,0.994
"30600",40,"0","Cell_No_1","RET tyrosine kinase inhibitor",0.57071,1.47,0.106,345,0.726
"30601",40,"0","Cell_No_1","retinoid receptor agonist",0.50324,1.29,0.202,127,0.864
"30602",40,"0","Cell_No_1","ribonucleotide reductase inhibitor",-0.4225,-1.09,0.34,1195,1
"30603",40,"0","Cell_No_1","serotonin receptor agonist",0.39205,1.02,0.412,264,0.942
"30604",40,"0","Cell_No_1","serotonin receptor antagonist",-0.1882,-0.493,0.988,252,1
"30605",40,"0","Cell_No_1","sodium channel blocker",0.33354,0.856,0.601,111,0.925
"30606",40,"0","Cell_No_1","src inhibitor",-0.28926,-0.745,0.743,1206,1
"30607",40,"0","Cell_No_1","sterol demethylase inhibitor",0.45075,1.16,0.289,363,0.838
"30608",40,"0","Cell_No_1","SYK inhibitor",-0.54097,-1.37,0.148,848,1
