"","Simulation Number","Value Added","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value"
"36727",48,"0","Cell_No_1","adenosine receptor antagonist",-0.45909,-1.15,0.287,992,0.859
"36728",48,"0","Cell_No_1","adrenergic receptor agonist",0.28482,0.76,0.759,227,0.91
"36729",48,"0","Cell_No_1","adrenergic receptor antagonist",0.46237,1.19,0.256,298,1
"36730",48,"0","Cell_No_1","AKT inhibitor",-0.39979,-1.04,0.403,1163,0.827
"36731",48,"0","Cell_No_1","ALK tyrosine kinase receptor inhibitor",0.20951,0.539,0.969,327,0.962
"36732",48,"0","Cell_No_1","androgen receptor antagonist",0.3702,0.972,0.479,212,1
"36733",48,"0","Cell_No_1","antioxidant",-0.26542,-0.678,0.836,1084,0.973
"36734",48,"0","Cell_No_1","AP inhibitor",-0.29787,-0.767,0.741,986,1
"36735",48,"0","Cell_No_1","ATPase inhibitor",0.39771,1.04,0.368,132,1
"36736",48,"0","Cell_No_1","Aurora kinase inhibitor",-0.16905,-0.454,0.998,857,0.991
"36737",48,"0","Cell_No_1","bacterial 50S ribosomal subunit inhibitor",0.31034,0.805,0.689,233,1
"36738",48,"0","Cell_No_1","bacterial DNA gyrase inhibitor",0.4681,1.2,0.267,106,1
"36739",48,"0","Cell_No_1","BCL inhibitor",0.40764,1.04,0.387,3,1
"36740",48,"0","Cell_No_1","Bcr.Abl kinase inhibitor",0.4966,1.3,0.183,116,1
"36741",48,"0","Cell_No_1","benzodiazepine receptor agonist",-0.37032,-0.936,0.486,1155,0.977
"36742",48,"0","Cell_No_1","bromodomain inhibitor",-0.47799,-1.22,0.263,1347,1
"36743",48,"0","Cell_No_1","calcium channel blocker",-0.44862,-1.15,0.292,1287,0.859
"36744",48,"0","Cell_No_1","CC chemokine receptor antagonist",-0.54503,-1.42,0.0992,1141,0.769
"36745",48,"0","Cell_No_1","CDK inhibitor",0.29571,0.771,0.713,268,0.947
"36746",48,"0","Cell_No_1","CHK inhibitor",-0.562,-1.43,0.121,1176,0.863
"36747",48,"0","Cell_No_1","cyclooxygenase inhibitor",0.30685,0.778,0.698,317,0.964
"36748",48,"0","Cell_No_1","cytochrome P450 inhibitor",0.43023,1.1,0.326,43,1
"36749",48,"0","Cell_No_1","DNA alkylating agent",-0.54881,-1.41,0.122,1073,0.697
"36750",48,"0","Cell_No_1","DNA inhibitor",-0.41654,-1.06,0.386,1025,0.826
"36751",48,"0","Cell_No_1","DNA methyltransferase inhibitor",0.22897,0.592,0.919,385,0.971
"36752",48,"0","Cell_No_1","DNA polymerase inhibitor",-0.42734,-1.09,0.34,1228,0.848
"36753",48,"0","Cell_No_1","DNA synthesis inhibitor",0.30658,0.799,0.687,141,1
"36754",48,"0","Cell_No_1","dopamine receptor antagonist",-0.24367,-0.623,0.887,1072,0.988
"36755",48,"0","Cell_No_1","estrogen receptor agonist",0.413,1.06,0.38,356,1
"36756",48,"0","Cell_No_1","estrogen receptor antagonist",-0.31241,-0.809,0.683,1074,1
"36757",48,"0","Cell_No_1","FGFR inhibitor",-0.70137,-1.8,0.0159,1260,0.728
"36758",48,"0","Cell_No_1","FLT3 inhibitor",0.36992,0.961,0.477,341,1
"36759",48,"0","Cell_No_1","glucocorticoid receptor agonist",0.32846,0.837,0.647,81,1
"36760",48,"0","Cell_No_1","glutamate receptor antagonist",-0.45657,-1.16,0.287,955,0.964
"36761",48,"0","Cell_No_1","glycogen synthase kinase inhibitor",-0.67402,-1.76,0.0355,1204,0.476
"36762",48,"0","Cell_No_1","growth factor receptor inhibitor",0.31028,0.81,0.648,282,1
"36763",48,"0","Cell_No_1","HCV inhibitor",0.48633,1.27,0.211,231,1
"36764",48,"0","Cell_No_1","HDAC inhibitor",0.29873,0.754,0.752,401,0.892
"36765",48,"0","Cell_No_1","histamine receptor antagonist",0.25488,0.655,0.854,200,0.955
"36766",48,"0","Cell_No_1","histone lysine methyltransferase inhibitor",0.74517,1.88,0.0101,348,0.436
"36767",48,"0","Cell_No_1","HMGCR inhibitor",-0.61891,-1.62,0.0601,1093,0.741
"36768",48,"0","Cell_No_1","HSP inhibitor",0.30311,0.81,0.641,70,1
"36769",48,"0","Cell_No_1","JAK inhibitor",-0.20798,-0.543,0.978,1133,1
"36770",48,"0","Cell_No_1","KIT inhibitor",-0.32625,-0.848,0.64,1295,1
"36771",48,"0","Cell_No_1","MDM inhibitor",-0.28472,-0.716,0.804,1198,1
"36772",48,"0","Cell_No_1","MEK inhibitor",0.50314,1.28,0.218,170,1
"36773",48,"0","Cell_No_1","MET inhibitor",0.45377,1.16,0.272,235,1
"36774",48,"0","Cell_No_1","microtubule inhibitor",-0.29052,-0.737,0.762,1330,1
"36775",48,"0","Cell_No_1","mTOR inhibitor",-0.29522,-0.755,0.734,1168,1
"36776",48,"0","Cell_No_1","NFkB pathway inhibitor",-0.38369,-1,0.449,848,0.873
"36777",48,"0","Cell_No_1","opioid receptor agonist",0.29761,0.769,0.73,288,0.922
"36778",48,"0","Cell_No_1","p38 MAPK inhibitor",-0.20833,-0.542,0.953,280,0.982
"36779",48,"0","Cell_No_1","PARP inhibitor",-0.35251,-0.9,0.542,1032,0.978
"36780",48,"0","Cell_No_1","PDGFR tyrosine kinase receptor inhibitor",0.30477,0.797,0.7,271,1
"36781",48,"0","Cell_No_1","phosphatase inhibitor",-0.41762,-1.09,0.347,1153,0.848
"36782",48,"0","Cell_No_1","phosphodiesterase inhibitor",0.58037,1.5,0.0982,291,1
"36783",48,"0","Cell_No_1","PI3K inhibitor",-0.24017,-0.624,0.886,1100,1
"36784",48,"0","Cell_No_1","PLK inhibitor",-0.46828,-1.21,0.235,985,0.979
"36785",48,"0","Cell_No_1","potassium channel blocker",0.54063,1.4,0.13,305,1
"36786",48,"0","Cell_No_1","PPAR receptor agonist",0.31254,0.791,0.69,305,1
"36787",48,"0","Cell_No_1","progesterone receptor agonist",-0.41126,-1.06,0.353,917,0.826
"36788",48,"0","Cell_No_1","proteasome inhibitor",0.30061,0.78,0.701,133,0.992
"36789",48,"0","Cell_No_1","protein synthesis inhibitor",-0.45448,-1.16,0.272,1235,0.964
"36790",48,"0","Cell_No_1","protein tyrosine kinase inhibitor",-0.28127,-0.713,0.808,925,0.977
"36791",48,"0","Cell_No_1","RAF inhibitor",-0.22088,-0.562,0.944,1041,1
"36792",48,"0","Cell_No_1","RET tyrosine kinase inhibitor",-0.47912,-1.21,0.247,938,0.979
"36793",48,"0","Cell_No_1","retinoid receptor agonist",0.26199,0.689,0.829,228,0.963
"36794",48,"0","Cell_No_1","ribonucleotide reductase inhibitor",-0.35699,-0.933,0.503,1350,0.943
"36795",48,"0","Cell_No_1","serotonin receptor agonist",0.40809,1.06,0.366,415,1
"36796",48,"0","Cell_No_1","serotonin receptor antagonist",0.34602,0.89,0.582,94,1
"36797",48,"0","Cell_No_1","sodium channel blocker",-0.28581,-0.725,0.781,1146,1
"36798",48,"0","Cell_No_1","src inhibitor",-0.42671,-1.11,0.31,1269,0.904
"36799",48,"0","Cell_No_1","sterol demethylase inhibitor",-0.56814,-1.49,0.116,1340,1
"36800",48,"0","Cell_No_1","SYK inhibitor",0.41774,1.06,0.378,47,1
"36801",48,"0","Cell_No_1","TGF beta receptor inhibitor",-0.56115,-1.48,0.127,1262,0.858
"36802",48,"0","Cell_No_1","thymidylate synthase inhibitor",0.3777,0.976,0.45,67,1
"36803",48,"0","Cell_No_1","topoisomerase inhibitor",-0.29099,-0.744,0.767,1164,1
"36804",48,"0","Cell_No_1","tubulin polymerization inhibitor",-0.30535,-0.761,0.738,1210,1
"36805",48,"0","Cell_No_1","tyrosine kinase inhibitor",-0.30895,-0.795,0.695,925,1
"36806",48,"0","Cell_No_1","VEGFR inhibitor",0.25042,0.642,0.881,271,0.945
"36807",48,"0","Cell_No_1","vitamin D receptor agonist",0.21912,0.554,0.959,418,0.976
"36808",48,"0","Cell_No_1","45_random_drugs",0.25726,0.666,0.877,65,0.968
"36809",48,"0.25","Cell_No_1","EGFR inhibitor",0.38378,0.988,0.457,129,1
"36810",48,"0.25","Cell_No_1","Abl kinase inhibitor",0.34373,0.898,0.582,117,1
"36811",48,"0.25","Cell_No_1","acetylcholine receptor agonist",0.36506,0.95,0.509,860,0.992
"36812",48,"0.25","Cell_No_1","acetylcholine receptor antagonist",-0.27563,-0.709,0.815,959,0.962
"36813",48,"0.25","Cell_No_1","adenosine receptor antagonist",-0.46504,-1.21,0.245,1000,0.73
"36814",48,"0.25","Cell_No_1","adrenergic receptor agonist",0.28182,0.72,0.768,231,1
"36815",48,"0.25","Cell_No_1","adrenergic receptor antagonist",0.45967,1.17,0.264,372,1
"36816",48,"0.25","Cell_No_1","AKT inhibitor",-0.35076,-0.916,0.538,1167,0.863
"36817",48,"0.25","Cell_No_1","ALK tyrosine kinase receptor inhibitor",0.21479,0.538,0.946,384,0.962
"36818",48,"0.25","Cell_No_1","androgen receptor antagonist",0.384,0.963,0.452,215,1
"36819",48,"0.25","Cell_No_1","antioxidant",-0.26989,-0.702,0.831,1090,0.946
"36820",48,"0.25","Cell_No_1","AP inhibitor",-0.30382,-0.776,0.708,994,0.969
"36821",48,"0.25","Cell_No_1","ATPase inhibitor",0.39547,0.995,0.451,135,1
"36822",48,"0.25","Cell_No_1","Aurora kinase inhibitor",-0.19528,-0.501,0.976,862,0.978
"36823",48,"0.25","Cell_No_1","bacterial 50S ribosomal subunit inhibitor",0.30736,0.787,0.691,237,1
"36824",48,"0.25","Cell_No_1","bacterial DNA gyrase inhibitor",0.46735,1.18,0.252,107,1
"36825",48,"0.25","Cell_No_1","BCL inhibitor",0.40764,1.02,0.412,3,1
"36826",48,"0.25","Cell_No_1","Bcr.Abl kinase inhibitor",0.40994,1.04,0.389,117,1
"36827",48,"0.25","Cell_No_1","benzodiazepine receptor agonist",-0.37331,-0.966,0.458,1159,0.902
"36828",48,"0.25","Cell_No_1","bromodomain inhibitor",-0.47799,-1.25,0.207,1347,0.696
"36829",48,"0.25","Cell_No_1","calcium channel blocker",-0.44862,-1.14,0.299,1287,0.782
"36830",48,"0.25","Cell_No_1","CC chemokine receptor antagonist",-0.54949,-1.39,0.141,1147,0.573
"36831",48,"0.25","Cell_No_1","CDK inhibitor",0.28969,0.755,0.76,276,1
"36832",48,"0.25","Cell_No_1","CHK inhibitor",-0.56498,-1.49,0.0847,1180,1
"36833",48,"0.25","Cell_No_1","cyclooxygenase inhibitor",0.46879,1.22,0.225,256,1
"36834",48,"0.25","Cell_No_1","cytochrome P450 inhibitor",0.42948,1.1,0.325,44,1
"36835",48,"0.25","Cell_No_1","DNA alkylating agent",-0.5533,-1.43,0.115,1079,0.624
"36836",48,"0.25","Cell_No_1","DNA inhibitor",-0.42179,-1.11,0.332,1032,0.756
"36837",48,"0.25","Cell_No_1","DNA methyltransferase inhibitor",0.22674,0.569,0.939,388,0.987
"36838",48,"0.25","Cell_No_1","DNA polymerase inhibitor",-0.42808,-1.1,0.315,1229,0.736
"36839",48,"0.25","Cell_No_1","DNA synthesis inhibitor",0.30434,0.771,0.717,144,1
"36840",48,"0.25","Cell_No_1","dopamine receptor antagonist",0.25242,0.649,0.856,178,1
"36841",48,"0.25","Cell_No_1","estrogen receptor agonist",0.41003,1.04,0.381,360,1
"36842",48,"0.25","Cell_No_1","estrogen receptor antagonist",-0.31687,-0.807,0.68,1080,0.977
"36843",48,"0.25","Cell_No_1","FGFR inhibitor",-0.70286,-1.78,0.0146,1262,0.938
"36844",48,"0.25","Cell_No_1","FLT3 inhibitor",0.36692,0.954,0.49,345,1
"36845",48,"0.25","Cell_No_1","glucocorticoid receptor agonist",0.3151,0.809,0.684,81,1
"36846",48,"0.25","Cell_No_1","glutamate receptor antagonist",-0.50131,-1.28,0.194,839,0.751
"36847",48,"0.25","Cell_No_1","glycogen synthase kinase inhibitor",-0.56457,-1.44,0.117,1207,0.806
"36848",48,"0.25","Cell_No_1","growth factor receptor inhibitor",0.38623,0.988,0.427,289,1
"36849",48,"0.25","Cell_No_1","HCV inhibitor",0.48335,1.23,0.227,235,1
"36850",48,"0.25","Cell_No_1","HDAC inhibitor",0.2504,0.654,0.884,403,1
"36851",48,"0.25","Cell_No_1","histamine receptor antagonist",0.25263,0.643,0.885,203,0.992
"36852",48,"0.25","Cell_No_1","histone lysine methyltransferase inhibitor",0.7422,1.87,0.00808,352,0.432
"36853",48,"0.25","Cell_No_1","HMGCR inhibitor",-0.62262,-1.59,0.0611,1098,1
"36854",48,"0.25","Cell_No_1","HSP inhibitor",-0.35276,-0.928,0.544,1081,0.874
"36855",48,"0.25","Cell_No_1","JAK inhibitor",-0.2314,-0.589,0.912,1139,0.974
"36856",48,"0.25","Cell_No_1","KIT inhibitor",-0.35736,-0.915,0.537,1295,0.833
"36857",48,"0.25","Cell_No_1","MDM inhibitor",0.29845,0.769,0.721,228,1
"36858",48,"0.25","Cell_No_1","MEK inhibitor",0.50163,1.32,0.18,172,1
"36859",48,"0.25","Cell_No_1","MET inhibitor",0.4508,1.15,0.3,239,1
"36860",48,"0.25","Cell_No_1","microtubule inhibitor",-0.29052,-0.748,0.741,1330,0.929
"36861",48,"0.25","Cell_No_1","mTOR inhibitor",-0.29825,-0.769,0.725,1172,0.951
"36862",48,"0.25","Cell_No_1","NFkB pathway inhibitor",-0.54919,-1.41,0.133,853,0.595
"36863",48,"0.25","Cell_No_1","opioid receptor agonist",0.29241,0.743,0.755,295,1
"36864",48,"0.25","Cell_No_1","p38 MAPK inhibitor",-0.21354,-0.547,0.959,287,0.98
"36865",48,"0.25","Cell_No_1","PARP inhibitor",-0.31747,-0.834,0.669,1038,0.958
"36866",48,"0.25","Cell_No_1","PDGFR tyrosine kinase receptor inhibitor",0.25211,0.659,0.875,358,1
"36867",48,"0.25","Cell_No_1","phosphatase inhibitor",-0.4206,-1.07,0.367,1157,0.758
"36868",48,"0.25","Cell_No_1","phosphodiesterase inhibitor",0.57515,1.5,0.0966,298,1
"36869",48,"0.25","Cell_No_1","PI3K inhibitor",-0.24546,-0.63,0.89,1107,0.958
"36870",48,"0.25","Cell_No_1","PLK inhibitor",-0.47424,-1.2,0.231,993,0.701
"36871",48,"0.25","Cell_No_1","potassium channel blocker",0.53542,1.37,0.146,312,1
"36872",48,"0.25","Cell_No_1","PPAR receptor agonist",0.30733,0.783,0.707,312,1
"36873",48,"0.25","Cell_No_1","progesterone receptor agonist",-0.41499,-1.06,0.379,922,0.742
"36874",48,"0.25","Cell_No_1","proteasome inhibitor",0.29837,0.784,0.718,136,1
"36875",48,"0.25","Cell_No_1","protein synthesis inhibitor",-0.42876,-1.12,0.282,1236,0.778
"36876",48,"0.25","Cell_No_1","protein tyrosine kinase inhibitor",-0.28499,-0.751,0.753,930,0.953
"36877",48,"0.25","Cell_No_1","RAF inhibitor",0.27805,0.71,0.825,443,1
"36878",48,"0.25","Cell_No_1","RET tyrosine kinase inhibitor",-0.48284,-1.25,0.219,943,0.696
"36879",48,"0.25","Cell_No_1","retinoid receptor agonist",0.25901,0.656,0.868,232,1
"36880",48,"0.25","Cell_No_1","ribonucleotide reductase inhibitor",-0.3552,-0.929,0.508,1350,0.908
"36881",48,"0.25","Cell_No_1","serotonin receptor agonist",0.22359,0.579,0.936,418,1
"36882",48,"0.25","Cell_No_1","serotonin receptor antagonist",0.35183,0.875,0.594,95,1
"36883",48,"0.25","Cell_No_1","sodium channel blocker",-0.26967,-0.698,0.801,1223,0.926
"36884",48,"0.25","Cell_No_1","src inhibitor",-0.55038,-1.43,0.128,1271,0.624
"36885",48,"0.25","Cell_No_1","sterol demethylase inhibitor",-0.56814,-1.45,0.095,1340,0.924
"36886",48,"0.25","Cell_No_1","SYK inhibitor",0.417,1.06,0.364,48,1
"36887",48,"0.25","Cell_No_1","TGF beta receptor inhibitor",-0.56264,-1.47,0.0927,1264,1
"36888",48,"0.25","Cell_No_1","thymidylate synthase inhibitor",0.37844,0.979,0.472,66,1
"36889",48,"0.25","Cell_No_1","topoisomerase inhibitor",-0.24751,-0.635,0.872,1168,0.978
"36890",48,"0.25","Cell_No_1","tubulin polymerization inhibitor",-0.30686,-0.801,0.679,1212,0.956
"36891",48,"0.25","Cell_No_1","tyrosine kinase inhibitor",-0.36091,-0.941,0.503,930,0.921
"36892",48,"0.25","Cell_No_1","VEGFR inhibitor",0.23001,0.589,0.937,279,1
"36893",48,"0.25","Cell_No_1","vitamin D receptor agonist",0.21689,0.557,0.96,421,0.972
"36894",48,"0.25","Cell_No_1","45_random_drugs",0.43809,1.12,0.327,267,1
"36895",48,"0.5","Cell_No_1","EGFR inhibitor",0.41726,1.05,0.378,135,1
"36896",48,"0.5","Cell_No_1","Abl kinase inhibitor",0.32054,0.809,0.672,125,1
"36897",48,"0.5","Cell_No_1","acetylcholine receptor agonist",0.35911,0.922,0.539,868,1
"36898",48,"0.5","Cell_No_1","acetylcholine receptor antagonist",-0.27786,-0.71,0.806,962,0.971
"36899",48,"0.5","Cell_No_1","adenosine receptor antagonist",-0.46653,-1.2,0.254,1002,0.774
"36900",48,"0.5","Cell_No_1","adrenergic receptor agonist",0.27359,0.683,0.834,242,1
"36901",48,"0.5","Cell_No_1","adrenergic receptor antagonist",0.44842,1.13,0.315,387,1
"36902",48,"0.5","Cell_No_1","AKT inhibitor",-0.33389,-0.856,0.603,1168,0.938
"36903",48,"0.5","Cell_No_1","ALK tyrosine kinase receptor inhibitor",0.25241,0.655,0.88,345,0.994
"36904",48,"0.5","Cell_No_1","androgen receptor antagonist",0.43954,1.15,0.294,266,1
"36905",48,"0.5","Cell_No_1","antioxidant",-0.26989,-0.689,0.837,1090,0.972
"36906",48,"0.5","Cell_No_1","AP inhibitor",-0.3053,-0.78,0.739,996,0.946
"36907",48,"0.5","Cell_No_1","ATPase inhibitor",0.39099,1.02,0.421,141,1
"36908",48,"0.5","Cell_No_1","Aurora kinase inhibitor",-0.18155,-0.466,0.991,870,0.989
"36909",48,"0.5","Cell_No_1","bacterial 50S ribosomal subunit inhibitor",0.29917,0.765,0.736,248,1
"36910",48,"0.5","Cell_No_1","bacterial DNA gyrase inhibitor",0.46288,1.2,0.268,113,1
"36911",48,"0.5","Cell_No_1","BCL inhibitor",0.40615,1.03,0.403,5,1
"36912",48,"0.5","Cell_No_1","Bcr.Abl kinase inhibitor",0.39055,0.997,0.417,372,0.97
"36913",48,"0.5","Cell_No_1","benzodiazepine receptor agonist",-0.37405,-0.967,0.5,1160,0.896
"36914",48,"0.5","Cell_No_1","bromodomain inhibitor",-0.47799,-1.26,0.19,1347,0.838
"36915",48,"0.5","Cell_No_1","calcium channel blocker",-0.44862,-1.17,0.287,1287,0.788
"36916",48,"0.5","Cell_No_1","CC chemokine receptor antagonist",-0.55024,-1.42,0.13,1148,0.712
"36917",48,"0.5","Cell_No_1","CDK inhibitor",0.28141,0.704,0.798,287,1
"36918",48,"0.5","Cell_No_1","CHK inhibitor",-0.56572,-1.45,0.116,1181,0.74
"36919",48,"0.5","Cell_No_1","cyclooxygenase inhibitor",0.45037,1.14,0.328,267,1
"36920",48,"0.5","Cell_No_1","cytochrome P450 inhibitor",0.42576,1.11,0.325,49,1
"36921",48,"0.5","Cell_No_1","DNA alkylating agent",-0.55404,-1.46,0.103,1080,0.852
"36922",48,"0.5","Cell_No_1","DNA inhibitor",-0.42329,-1.09,0.353,1034,0.727
"36923",48,"0.5","Cell_No_1","DNA methyltransferase inhibitor",0.21633,0.552,0.945,402,0.973
"36924",48,"0.5","Cell_No_1","DNA polymerase inhibitor",-0.42883,-1.12,0.29,1230,0.794
"36925",48,"0.5","Cell_No_1","DNA synthesis inhibitor",0.2991,0.762,0.724,151,1
"36926",48,"0.5","Cell_No_1","dopamine receptor antagonist",0.25344,0.638,0.883,106,0.967
"36927",48,"0.5","Cell_No_1","estrogen receptor agonist",0.39969,1.01,0.42,540,0.986
"36928",48,"0.5","Cell_No_1","estrogen receptor antagonist",-0.31762,-0.826,0.636,1081,0.961
"36929",48,"0.5","Cell_No_1","FGFR inhibitor",-0.70286,-1.82,0.0265,1262,0.667
"36930",48,"0.5","Cell_No_1","FLT3 inhibitor",0.35643,0.904,0.542,359,0.98
"36931",48,"0.5","Cell_No_1","glucocorticoid receptor agonist",0.31478,0.793,0.714,87,1
"36932",48,"0.5","Cell_No_1","glutamate receptor antagonist",-0.39734,-1.06,0.358,965,0.745
"36933",48,"0.5","Cell_No_1","glycogen synthase kinase inhibitor",-0.51395,-1.34,0.164,1208,0.812
"36934",48,"0.5","Cell_No_1","growth factor receptor inhibitor",0.60313,1.52,0.0881,300,1
"36935",48,"0.5","Cell_No_1","HCV inhibitor",0.47518,1.23,0.234,246,1
"36936",48,"0.5","Cell_No_1","HDAC inhibitor",0.28407,0.726,0.807,417,1
"36937",48,"0.5","Cell_No_1","histamine receptor antagonist",0.24738,0.617,0.889,210,0.966
"36938",48,"0.5","Cell_No_1","histone lysine methyltransferase inhibitor",0.7318,1.88,0.00914,366,0.391
"36939",48,"0.5","Cell_No_1","HMGCR inhibitor",-0.62262,-1.6,0.0625,1098,1
"36940",48,"0.5","Cell_No_1","HSP inhibitor",0.42804,1.05,0.388,74,1
"36941",48,"0.5","Cell_No_1","JAK inhibitor",-0.22669,-0.579,0.938,1140,0.985
"36942",48,"0.5","Cell_No_1","KIT inhibitor",-0.34364,-0.873,0.558,1295,0.938
"36943",48,"0.5","Cell_No_1","MDM inhibitor",0.42907,1.09,0.358,238,1
"36944",48,"0.5","Cell_No_1","MEK inhibitor",0.49563,1.25,0.223,180,1
"36945",48,"0.5","Cell_No_1","MET inhibitor",0.44262,1.11,0.341,250,1
"36946",48,"0.5","Cell_No_1","microtubule inhibitor",-0.29052,-0.757,0.765,1330,0.926
"36947",48,"0.5","Cell_No_1","mTOR inhibitor",-0.299,-0.783,0.682,1173,0.973
"36948",48,"0.5","Cell_No_1","NFkB pathway inhibitor",-0.43437,-1.12,0.329,861,0.794
"36949",48,"0.5","Cell_No_1","opioid receptor agonist",0.28423,0.738,0.756,306,1
"36950",48,"0.5","Cell_No_1","p38 MAPK inhibitor",-0.22173,-0.573,0.94,298,0.964
"36951",48,"0.5","Cell_No_1","PARP inhibitor",0.36903,0.934,0.501,9,1
"36952",48,"0.5","Cell_No_1","PDGFR tyrosine kinase receptor inhibitor",0.27353,0.702,0.794,290,1
"36953",48,"0.5","Cell_No_1","phosphatase inhibitor",-0.42135,-1.1,0.325,1158,0.748
"36954",48,"0.5","Cell_No_1","phosphodiesterase inhibitor",0.56695,1.44,0.0946,309,1
"36955",48,"0.5","Cell_No_1","PI3K inhibitor",-0.24546,-0.629,0.915,1107,0.966
"36956",48,"0.5","Cell_No_1","PLK inhibitor",-0.47572,-1.22,0.246,995,0.79
"36957",48,"0.5","Cell_No_1","potassium channel blocker",0.52576,1.33,0.165,325,1
"36958",48,"0.5","Cell_No_1","PPAR receptor agonist",0.29766,0.748,0.775,325,1
"36959",48,"0.5","Cell_No_1","progesterone receptor agonist",-0.41871,-1.1,0.326,927,0.748
"36960",48,"0.5","Cell_No_1","proteasome inhibitor",0.2939,0.748,0.743,142,1
"36961",48,"0.5","Cell_No_1","protein synthesis inhibitor",-0.376,-0.954,0.481,1237,0.881
"36962",48,"0.5","Cell_No_1","protein tyrosine kinase inhibitor",-0.28872,-0.76,0.713,935,0.95
"36963",48,"0.5","Cell_No_1","RAF inhibitor",0.26281,0.682,0.856,453,0.984
"36964",48,"0.5","Cell_No_1","RET tyrosine kinase inhibitor",-0.48656,-1.25,0.214,948,0.786
"36965",48,"0.5","Cell_No_1","retinoid receptor agonist",0.25082,0.643,0.882,243,0.984
"36966",48,"0.5","Cell_No_1","ribonucleotide reductase inhibitor",-0.35137,-0.913,0.533,1350,0.93
"36967",48,"0.5","Cell_No_1","serotonin receptor agonist",0.36508,0.912,0.551,431,1
"36968",48,"0.5","Cell_No_1","serotonin receptor antagonist",-0.25709,-0.669,0.854,1112,0.972
"36969",48,"0.5","Cell_No_1","sodium channel blocker",0.30295,0.761,0.73,401,1
"36970",48,"0.5","Cell_No_1","src inhibitor",-0.49217,-1.3,0.183,1271,0.823
"36971",48,"0.5","Cell_No_1","sterol demethylase inhibitor",-0.56814,-1.46,0.0985,1340,0.852
"36972",48,"0.5","Cell_No_1","SYK inhibitor",0.41328,1.05,0.375,53,1
"36973",48,"0.5","Cell_No_1","TGF beta receptor inhibitor",-0.56264,-1.46,0.11,1264,0.852
"36974",48,"0.5","Cell_No_1","thymidylate synthase inhibitor",0.37473,0.933,0.531,71,1
"36975",48,"0.5","Cell_No_1","topoisomerase inhibitor",-0.25976,-0.668,0.848,1169,0.946
"36976",48,"0.5","Cell_No_1","tubulin polymerization inhibitor",-0.30762,-0.789,0.697,1213,0.996
"36977",48,"0.5","Cell_No_1","tyrosine kinase inhibitor",-0.3435,-0.891,0.584,935,0.938
"36978",48,"0.5","Cell_No_1","VEGFR inhibitor",0.23038,0.591,0.937,318,0.967
"36979",48,"0.5","Cell_No_1","vitamin D receptor agonist",0.20721,0.516,0.976,434,0.972
"36980",48,"0.5","Cell_No_1","45_random_drugs",0.66072,1.68,0.0413,327,0.838
"36981",48,"0.75","Cell_No_1","EGFR inhibitor",0.43507,1.11,0.335,146,1
"36982",48,"0.75","Cell_No_1","Abl kinase inhibitor",0.35114,0.879,0.59,189,1
"36983",48,"0.75","Cell_No_1","acetylcholine receptor agonist",0.35688,0.913,0.55,871,1
"36984",48,"0.75","Cell_No_1","acetylcholine receptor antagonist",-0.28009,-0.721,0.78,965,0.926
"36985",48,"0.75","Cell_No_1","adenosine receptor antagonist",-0.46876,-1.21,0.255,1005,0.739
"36986",48,"0.75","Cell_No_1","adrenergic receptor agonist",0.2661,0.665,0.856,252,0.959
"36987",48,"0.75","Cell_No_1","adrenergic receptor antagonist",0.44317,1.12,0.328,394,1
"36988",48,"0.75","Cell_No_1","AKT inhibitor",-0.34165,-0.873,0.577,1168,0.879
"36989",48,"0.75","Cell_No_1","ALK tyrosine kinase receptor inhibitor",0.31259,0.801,0.68,354,1
"36990",48,"0.75","Cell_No_1","androgen receptor antagonist",0.50378,1.26,0.22,235,1
"36991",48,"0.75","Cell_No_1","antioxidant",-0.27212,-0.711,0.804,1093,0.913
"36992",48,"0.75","Cell_No_1","AP inhibitor",-0.30753,-0.808,0.671,999,0.935
"36993",48,"0.75","Cell_No_1","ATPase inhibitor",0.38277,0.973,0.456,152,1
"36994",48,"0.75","Cell_No_1","Aurora kinase inhibitor",-0.18401,-0.478,0.992,873,0.986
"36995",48,"0.75","Cell_No_1","bacterial 50S ribosomal subunit inhibitor",0.29173,0.752,0.758,258,1
"36996",48,"0.75","Cell_No_1","bacterial DNA gyrase inhibitor",0.45469,1.15,0.309,124,1
"36997",48,"0.75","Cell_No_1","BCL inhibitor",0.4069,1.01,0.426,4,1
"36998",48,"0.75","Cell_No_1","Bcr.Abl kinase inhibitor",0.4222,1.09,0.353,189,1
"36999",48,"0.75","Cell_No_1","benzodiazepine receptor agonist",-0.37405,-0.963,0.445,1160,0.882
"37000",48,"0.75","Cell_No_1","bromodomain inhibitor",-0.47799,-1.26,0.227,1347,0.824
"37001",48,"0.75","Cell_No_1","calcium channel blocker",-0.44862,-1.17,0.278,1287,0.771
"37002",48,"0.75","Cell_No_1","CC chemokine receptor antagonist",-0.55024,-1.43,0.112,1148,0.668
"37003",48,"0.75","Cell_No_1","CDK inhibitor",0.27615,0.692,0.814,294,0.996
"37004",48,"0.75","Cell_No_1","CHK inhibitor",-0.56572,-1.43,0.11,1181,0.668
"37005",48,"0.75","Cell_No_1","cyclooxygenase inhibitor",0.43495,1.12,0.318,345,1
"37006",48,"0.75","Cell_No_1","cytochrome P450 inhibitor",0.41981,1.07,0.346,57,1
