pert_iname,norm_cs,moa
PQ-401,-0.04033,IGF-1 inhibitor
practolol,0.236944444,Adrenergic receptor antagonist
pralatrexate,0.016433333,Dihydrofolate reductase inhibitor
pramipexole,-0.08434,Dopamine receptor agonist
pramocaine,0,Topical anesthetic
pranlukast,-0.19262,Leukotriene receptor antagonist
pranoprofen,0.8003,Cyclooxygenase inhibitor
prasugrel,0.40285,Purinergic receptor antagonist
pravastatin,-0.08699375,HMGCR inhibitor
praziquantel,0.0280125,Anthelmintic
prazosin,0.170435714,Adrenergic receptor antagonist
PRE-084,-0.027414286,Sigma receptor agonist
prednisolone,0.8417,Glucocorticoid receptor agonist
prednisolone-acetate,0.715685714,Glucocorticoid receptor agonist
prednisolone-hemisuccinate,0.243285714,Glucocorticoid receptor agonist
prednisone,-0.007475,Glucocorticoid receptor agonist
pregnenolone,-0.5088875,Glutamate receptor antagonist
pregnenolone-succinate,-0.13355,GABA receptor antagonist|Acetylcholine release enhancer|Dopamine release enhancer|Glutamate receptor modulator
preladenant,0.044114286,Adenosine receptor antagonist
prenylamine,0,Calcium channel blocker
pridinol,-0.949,Muscle relaxant
prilocaine,-0.4675,Anesthetic - local
prima-1-met,-0.123092857,Thioredoxin inhibitor
PRIMA1,-0.050141667,p53 inhibitor
primaquine,0.251569231,Antimalarial|DNA inhibitor
primidone,0.020485714,GABA receptor antagonist
pritelivir,0.301475,Helicase primase inhibitor
proadifen,-0.236042857,Nitric oxide synthase inhibitor
probenecid,0.1510125,Uricosuric
probucol,0.479307692,Atherogenesis inhibitor
procainamide,0.028427273,Sodium channel inhibitor
procaine,-0.530125,HMGCR inhibitor
procarbazine,0.6617,Monoamine oxidase inhibitor
procaterol,0.15292,Adrenergic receptor agonist
prochlorperazine,-0.227933333,Dopamine receptor antagonist
procyclidine,0.35396,Acetylcholine receptor antagonist
profenamine,0.171471429,Butyrylcholinesterase inhibitor|Cholinergic receptor antagonist
progesterone,-0.141176471,Progesterone receptor agonist
proglumide,0.319933333,CCK receptor antagonist
proguanil,0.17015,Dihydrofolate reductase inhibitor
promazine,-0.070607143,Dopamine receptor antagonist
promethazine,-0.11922,Histamine receptor antagonist
prometon,-0.0666,Photosynthesis inhibitor
pronetalol,0.8498,Adrenergic receptor antagonist
propafenone,-0.054325,Antiarrhythmic
propantheline,0.299733333,Acetylcholine receptor antagonist
propentofylline,-0.187492308,Adenosine receptor antagonist|Phosphodiesterase inhibitor
propofol,0.078085714,GABA receptor agonist
propoxycaine,-0.034588889,Anesthetic - local
propranolol,0.07971,Adrenergic receptor antagonist
propylpyrazole,0.150557143,Estrogen receptor agonist
propylthiouracil,-0.211471429,Thyroid peroxidase inhibitor
proscillaridin,0.40658,Na/K-ATPase inhibitor
prostaglandin,0.0001,Prostanoid receptor antagonist
prostaglandin-a1,0.228491667,Prostanoid receptor antagonist|NFKB inhibitor
prostaglandin-b2,0.253288889,Prostanoid receptor antagonist
prostratin,-0.262166667,PKC activator
prothionamide,0.216457143,Mycobacterium tuberculosis enoyl-[acyl-carrier-protein] reductase [NADH] (inhA) inhibitor
protirelin,0.2812,Thyrotropin releasing hormone receptor agonist
protopine,0.07764,Histamine receptor antagonist
protoporphyrin-ix,-0.91465,Heme oxygenase inhibitor
protriptyline,-0.144944444,Tricyclic antidepressant
proxyfan,-0.1525125,Histamine receptor antagonist
proxymetacaine,0.2656625,Sodium channel inhibitor
PRT-062070,0.125775,JAK inhibitor|Syk inhibitor
PRT-062607,0.294975,Syk inhibitor
prunetin,-0.2227,Breast cancer resistance protein inhibitor
PRX-08066,-0.2284,Serotonin receptor antagonist
PS-178990,0.47192,Androgen receptor antagonist
PSB-06126,-0.076866667,NTPDase inhibitor
PSB-069,0.33554,NTPDase inhibitor
PSB-11,-0.2826875,Adenosine receptor antagonist
PSB-1115,-0.115628571,Adenosine receptor antagonist
PSB-36,-0.206275,Adenosine receptor antagonist
pseudoephedrine,0.1193375,Adrenergic receptor agonist
pseudopelletierine,-0.318083333,Anthelmintic
PSI-6130,0.1819,RNA polymerase inhibitor
PSI-7976,0,HCV inhibitor
psoromic-acid,0.15088,Ras GTPase inhibitor
PT-630,0.050666667,Dipeptidyl peptidase inhibitor
PTB1,-0.220369231,AMPK activator
pterostilbene,0.516311111,Cyclooxygenase inhibitor|PPAR receptor agonist
PU-H71,0,HSP inhibitor
purmorphamine,-0.391153333,Smoothened receptor agonist
puromycin,0.5977,Protein synthesis inhibitor
purpurogallin,0,Catechol O methyltransferase inhibitor
purvalanol-a,0.0151875,CDK inhibitor|DYRK inhibitor
purvalanol-b,0.1663,CDK inhibitor
PX-12,-0.0310625,Thioredoxin inhibitor
PYM-50028,0.741275,Neurotrophic agent
pyrantel-pamoate,0,Nicotinic receptor agonist
pyrazinamide,0.175216667,Fatty acid synthase inhibitor
pyrazinoylguanidine,0.253072727,Diuretic
pyrazolanthrone,0.364505556,JNK inhibitor
pyridoxine,0.8219,Vitamin B
pyrimethamine,-0.2477,Dihydrofolate reductase inhibitor
pyroxamide,0.1952,HDAC inhibitor
pyrrolidine-dithiocarbamate,0.0895375,NFKB inhibitor
pyrvinium-pamoate,0.404663636,Androgen receptor antagonist|AKT inhibitor
QL-X-138,0.369257143,MTOR inhibitor
QL-XI-92,0.1062125,DDR1 inhibitor
QL-XII-47,1.133175,BTK inhibitor|Cytoplasmic tyrosine protein kinase BMX inhibitor
QS-11,-0.342982353,ARFGAP inhibitor
quercetagetin,0.08792,PIM inhibitor
quercetin,-0.1053,Polar auxin transport inhibitor
quetiapine,-0.31325,Dopamine receptor antagonist|Serotonin receptor antagonist
quiflapon,0.143726667,Leukotriene inhibitor
quinapril,0.298533333,ACE inhibitor
quinethazone,-0.301233333,Thiazide diuretic
quinidine,-0.303842857,Sodium channel inhibitor
quinisocaine,0.13,Anesthetic - local
quinoclamine,0.1117,Algicide
quinpirole,0.729233333,Dopamine receptor agonist
quipazine,0.25182,Serotonin receptor agonist
quizartinib,-0.042982353,FLT3 inhibitor
QW-BI-011,-0.085683333,Histone lysine methyltransferase inhibitor
QX-222,-0.0685,Sodium channel inhibitor
QX-314,-0.211311111,Sodium channel inhibitor
R-428,0.331841667,AXL kinase inhibitor
R-547,-0.518983333,CDK inhibitor
R-59022,-0.229383333,Diacylglycerol kinase inhibitor|Protein kinase inhibitor
R-96544,0.6343875,Serotonin receptor antagonist
rabeprazole,-0.25816,Proton pump inhibitor|Gastrin inhibitor
racecadotril,0.0738625,Enkephalinase inhibitor
racephedrine,0.5963125,Adrenergic receptor agonist
raclopride,0.210936364,Dopamine receptor antagonist
radezolid,-0.29625,Bacterial 30S ribosomal subunit inhibitor|Bacterial 50S ribosomal subunit inhibitor
radicicol,-0.008071429,HSP inhibitor
RAF-265,0.038771429,RAF inhibitor|VEGFR inhibitor
raloxifene,0.062955556,Estrogen receptor antagonist|Selective estrogen receptor modulator (SERM)
raltegravir,-0.0107,HIV inhibitor
raltitrexed,-0.611816667,Thymidylate synthase inhibitor
ramatroban,0.3811,Prostanoid receptor antagonist
ramelteon,-0.478725,Melatonin receptor agonist
ramifenazone,0,Cyclooxygenase inhibitor
ramipril,-0.179642857,ACE inhibitor
ranitidine,0.194736842,Histamine receptor antagonist
ranolazine,-0.012157143,Sodium channel inhibitor
rasagiline,-0.357645455,Monoamine oxidase inhibitor
razoxane,0.260957143,Chelating agent|Topoisomerase inhibitor
rebamipide,-0.4708,Free radical scavenger
rebastinib,-0.144330769,Bcr-Abl inhibitor|TIE tyrosine kinase inhibitor|VEGFR inhibitor
reboxetine,-0.1056,Adrenergic receptor antagonist
refametinib,-0.1282,MEK inhibitor
regadenoson,0.1138875,Adenosine receptor agonist
regorafenib,0.0865,FGFR inhibitor|KIT inhibitor|PDGFR inhibitor|RAF inhibitor|RET inhibitor|VEGFR inhibitor
reichstein,0.173477778,Androgen receptor antagonist
relcovaptan,0.22034,Vasopressin receptor antagonist
remacemide,0.100133333,Glutamate receptor antagonist
remoxipride,-0.494925,Dopamine receptor antagonist
repaglinide,0.489928571,Insulin secretagogue
reparixin,0.2949625,CC chemokine receptor antagonist
repsox,0,TGF-beta receptor inhibitor
resatorvid,0.298968421,TLR antagonist
rescinnamine,0.116571429,ACE inhibitor
reserpic-acid,-0.451022222,Norepinephrine inhibitor
reserpine,0.5613375,Vesicular monoamine transporter inhibitor
resiquimod,-0.342771429,TLR agonist
resmethrin,0.13386,Cytochrome P450 inhibitor
resminostat,-0.0095,HDAC inhibitor
resorcinol,-0.2178875,Antiseptic
resveratrol,-0.16014,Cytochrome P450 inhibitor|SIRT activator
retapamulin,-0.0608,Protein synthesis inhibitor
retigabine,-0.160775,Potassium channel activator
retinol,-0.27463,Retinoid receptor agonist
retinyl,-0.16042,Vitamin analog
retrorsine,0.284485714,Cytotoxic agent|DNA inhibitor|Mutagenic
REV-5901,-0.513178571,Leukotriene receptor antagonist|Lipoxygenase inhibitor
reversine,0.2831,Aurora kinase inhibitor
RG-108,-0.082686364,DNA inhibitor
RG-13022,0.6749,PDGFR inhibitor
RG-14620,-0.3491,EGFR inhibitor
RG-2833,0,HDAC inhibitor
RG-4733,0.212554545,Gamma secretase inhibitor
RG-7388,-0.1792,MDM inhibitor
RGFP-966,0.26772,HDAC inhibitor
rhamnetin,-0.26052,Aldose reductase inhibitor
rhapontin,0.571183333,Apoptosis stimulant
RHC-80267,0.303916667,Triacylglycerol lipase inhibitor
rhodomyrtoxin,-0.27,Carcinogen|DNA intercalating agent
rhodomyrtoxin-b,0.04955,Carcinogen|DNA intercalating agent
ribavirin,0.213028571,Antiviral
riboflavin,-0.37672,Vitamin B
ricinine,0.141316667,Casein kinase inhibitor
rifabutin,-0.2418875,Bacterial protein synthesis inhibitor
rifampicin,-0.176378571,RNA polymerase inhibitor
rifapentine,0.1902,Bacterial RNA polymerase inhibitor
rifaximin,-0.0353,RNA synthesis inhibitor
rigosertib,-0.305245455,Cell cycle inhibitor|PLK inhibitor
rilmenidine,0.033421429,Adrenergic receptor agonist|Imidazoline receptor agonist
rilpivirine,0,Non-nucleoside reverse transcriptase inhibitor
riluzole,-0.217583333,Glutamate inhibitor
rimantadine,0.20269,Antiviral|RNA synthesis inhibitor
rimcazole,0.066276923,Sigma receptor antagonist
rimexolone,0.77995,Glucocorticoid receptor agonist
rimonabant,-0.3526375,Cannabinoid receptor antagonist
riociguat,0.24095,Guanylate cyclase activator
ripasudil,-0.273372727,Rho associated kinase inhibitor
risperidone,-0.083986667,Dopamine receptor antagonist|Serotonin receptor antagonist
RITA,-0.2284,MDM inhibitor
ritanserin,0.07785,Serotonin receptor antagonist
ritodrine,-0.0247,Adrenergic receptor agonist
ritonavir,-0.210475,HIV inhibitor
rivaroxaban,-0.147829412,Coagulation factor inhibitor
rivastigmine,0.37665,Acetylcholinesterase inhibitor
rizatriptan,0.18189,Serotonin receptor agonist
RK-682,-0.465616667,Tyrosine phosphatase inhibitor
RKI-1447,-0.6304,Rho associated kinase inhibitor
RN-1,-1.0073,Histone lysine demethylase inhibitor
RN-1734,0.5294,TRPV antagonist
Ro-04-5595,-0.2196125,Glutamate receptor antagonist
Ro-04-6790,-0.200814286,Serotonin receptor antagonist
Ro-08-2750,-0.001871429,NGF binding inhibitor
Ro-10-5824,0.076366667,Dopamine receptor agonist
Ro-106-9920,-0.5786,NFKB inhibitor
Ro-15-4513,-0.162142857,GABA receptor agonist
Ro-16-6941,0.132683333,Monoamine oxidase inhibitor
Ro-19-4605,0.16719,GABA receptor agonist
Ro-20-1724,0,Phosphodiesterase inhibitor
Ro-25-6981,-0.250685714,Vesicular monoamine transporter inhibitor
Ro-28-1675,0.916415385,Glucokinase activator
Ro-3306,0.3314,CDK inhibitor
Ro-4987655,-0.079063636,MEK inhibitor
Ro-90-7501,0.193125,Beta amyloid inhibitor
robustic-acid,-0.004033333,CAMP inhibitor
rociletinib,-0.1393625,EGFR inhibitor
rofecoxib,0.323266667,Cyclooxygenase inhibitor
roflumilast,0.2045,Phosphodiesterase inhibitor
rolipram,-0.329516667,Phosphodiesterase inhibitor
romidepsin,0.566916667,HDAC inhibitor
ropinirole,-0.055671429,Dopamine receptor agonist
ropivacaine,0.102857143,Sodium channel inhibitor
roquinimex,0.272157143,Angiogenesis inhibitor|TNF inhibitor
roscovitine,0.103766667,CDK inhibitor
rosiglitazone,0.314993333,PPAR receptor agonist|Insulin sensitizer
rosmarinic-acid,-0.235725,GABA receptor antagonist
rosuvastatin,0.250730769,HMGCR inhibitor
rotenone,-0.094383333,Mitochondrial inhibitor
rotenonic-acid,0.391633333,Retinoid receptor antagonist
rotigotine,-0.7502,Dopamine receptor agonist
rottlerin,0.011713333,MAP kinase inhibitor|Protein kinase inhibitor
rotundine,0.258125,Serotonin receptor agonist
roxarsone,0,Antiprotozoal
roxatidine,0.0444,Histamine receptor antagonist
roxithromycin,-0.129128571,Bacterial 50S ribosomal subunit inhibitor
RS-100329,-0.174325,Adrenergic receptor antagonist
RS-102221,-0.2968125,Serotonin receptor antagonist
RS-102895,0.1201,CCR antagonist
RS-127445,0.1335125,Serotonin receptor antagonist
RS-16566,-0.114414286,Serotonin receptor antagonist
RS-17053,0.251314286,Adrenergic receptor antagonist
RS-23597-190,0.400333333,Serotonin receptor antagonist
RS-39604,0.3363,Serotonin receptor antagonist
RS-45041-190,0.406125,Imidazoline receptor agonist
RS-504393,0.157811111,CC chemokine receptor antagonist
RS-56812,-0.020728571,Serotonin receptor agonist
RS-67333,-0.046444444,Serotonin receptor agonist
RS-67506,0.01927,Serotonin receptor agonist
RS-79948,0.089216667,Adrenergic receptor antagonist
RTI-55,0,Dopamine receptor antagonist
RU-24969,-0.1391375,Serotonin receptor agonist
RU-58841,-0.011725,Androgen receptor antagonist
ruboxistaurin,0,PKC inhibitor
rucaparib,-0.250016667,PARP inhibitor
rucinol,-0.10475,Tyrosinase inhibitor
rufinamide,0.326266667,Voltage-gated sodium channel blocker
rufloxacin,0.094371429,Bacterial DNA Gyrase inhibitor
rupatadine,-0.96905,Histamine receptor antagonist|Platelet activating factor receptor antagonist
rutin,-0.28410625,Antioxidant|Capillary stabilizing agent|Nitric oxide scavenger
ruxolitinib,0.332116667,JAK inhibitor
RVX-208,0.13385,Apolipoprotein expression enhancer
RX-821002,-0.418725,Adrenergic receptor antagonist
ryanodine,0.121922222,Calcium channel blocker
ryuvidine,-0.1798,Histone lysine methyltransferase inhibitor
S-111,0.1297,PARP inhibitor
S-14506,-0.039,Serotonin receptor agonist
S-18986,0.2589,Glutamate receptor antagonist
S-26948,1.0816,PPAR receptor agonist
S-ruxolitinib,0.425416667,JAK inhibitor
SA-792709,-0.211083333,Retinoid receptor agonist
SA-94315,-0.275671429,Caspase inhibitor
saccharin,-0.1231,DNA inhibitor
saclofen,0.007481818,GABA receptor antagonist
sacubitril,-0.517,Neprilysin inhibitor
safinamide,0.35068,Dopamine receptor antagonist|Glutamate inhibitor|Monoamine oxidase inhibitor
safingol,0.215016667,PKC inhibitor
SAL-1,-0.26205,Adenosine receptor antagonist
salbutamol,0.36125,Adrenergic receptor agonist
salermide,0.087764286,SIRT inhibitor
salicin,0.523133333,Anti-inflammatory
salicylic-acid,0,Cyclooxygenase inhibitor|Prostanoid receptor antagonist|Prostanoid receptor inhibitor
salidroside,0.187,Beta amyloid inhibitor
salirasib,-0.2891875,MTOR inhibitor
salmeterol,0.26455,Adrenergic receptor agonist
salsolidine,0.50875,Monoamine oxidase inhibitor
salsolinol,0.165,Monoamine oxidase inhibitor|Tyrosine hydroxylase inhibitor
salubrinal,0,Eukaryotic translation initiation factor inhibitor
salvinorin-a,0.18187,Opioid receptor agonist
sanguinarium-chloride,0,Acetylcholinesterase inhibitor|Apoptosis stimulant|Caspase activator|FtsZ inhibitor|Rho associated kinase inhibitor
SANT-1,0.21458,Smoothened receptor antagonist
SANT-2,-0.2207,Smoothened receptor antagonist
sappanone-a,-0.0978,Melanin inhibitor|Tyrosinase inhibitor
sapropterin,-0.0988,Phenylalanine 4-hydroxylase stimulant
saquinavir,0.113371429,HIV inhibitor
SAR-245409,-0.020425,PI3K inhibitor
saracatinib,0.400491304,Src inhibitor
sarafloxacin,0,Bacterial DNA Gyrase inhibitor
sarcosine,-0.24267,GlyT-1 inhibitor
sarmentogenin,0.496,Na/K-ATPase inhibitor
sasapyrine,0.170916667,NFKB inhibitor
saxagliptin,0.149925,Dipeptidyl peptidase inhibitor
SB-200646,0.085233333,Serotonin receptor antagonist
SB-202190,-0.01071,P38 MAPK inhibitor
SB-203186,-0.51338,Serotonin receptor antagonist
SB-203580,-0.221642857,P38 MAPK inhibitor
SB-205384,0.002244444,GABA receptor antagonist
SB-205607,-0.14504,Delta 1 opioid receptor agonist
SB-206553,0.036985714,Serotonin receptor antagonist
SB-216641,0.38,Serotonin receptor antagonist
SB-216763,-0.173961905,GSK inhibitor
SB-218078,0.375057143,CHK inhibitor
SB-218795,-0.33087,Tachykinin antagonist
SB-221284,-0.193333333,Serotonin receptor antagonist
SB-222200,0.270914286,Tachykinin antagonist
SB-225002,0.063494118,CC chemokine receptor antagonist
SB-2343,-0.258875,MTOR inhibitor|PI3K inhibitor
SB-239063,-0.308366667,P38 MAPK inhibitor
SB-242235,-0.506975,P38 MAPK inhibitor
SB-258585,0.004971429,Serotonin receptor antagonist
SB-269970,-0.146633333,Serotonin receptor antagonist
SB-271046,0.000425,Serotonin receptor antagonist
SB-334867,0.167557143,Orexin receptor antagonist
SB-366791,0,TRPV antagonist
SB-408124,-0.09223,Orexin receptor antagonist
SB-415286,-0.137642857,GSK inhibitor
SB-431542,-0.233666667,TGF-beta receptor inhibitor
SB-505124,0,ALK inhibitor
SB-525334,-0.064885,TGF-beta receptor inhibitor
SB-590885,-0.075941667,RAF inhibitor
SB-657510,-0.5409,Urotensin receptor antagonist
SB-683698,0.19802,Integrin inhibitor
SB-705498,-0.462175,TRPV antagonist
SB-743921,-0.06032,Kinesin inhibitor
SB-756050,-0.0468,G protein-coupled receptor agonist
SB-939,0.150021429,HDAC inhibitor
SC-10,0.140075,Protein kinase activator
SC-12267,0.152757143,Dihydroorotate dehydrogenase inhibitor
SC-19220,-0.0367,Prostanoid receptor antagonist
SC-560,0.268811111,Cyclooxygenase inhibitor
SC-68376,-0.155928571,P38 MAPK inhibitor
SC-9,0.1013125,Protein synthesis stimulant
scandenin,0.26295,Plant alkaloid
SCH-202676,0.0639,G protein-coupled receptor modulator
SCH-23390,-0.368457143,Dopamine receptor antagonist
SCH-28080,-0.157163636,ATPase inhibitor
SCH-442416,0.219957143,Adenosine receptor antagonist
SCH-58261,0.2753,Adenosine receptor antagonist
SCH-79797,0.0269875,Proteasome inhibitor
scopolamine,0.3348,Acetylcholine receptor antagonist
scopoline,0.105625,Acetylcholine receptor antagonist
scoulerine,0.176857143,Adrenergic receptor antagonist|GABA receptor antagonist|Serotonin receptor antagonist
scriptaid,0.485571429,HDAC inhibitor
SD-169,-0.264566667,P38 MAPK inhibitor
SD-208,0,TGF-beta receptor inhibitor
SDM-25N,0.13441,Opioid receptor antagonist
SDZ-205-557,-0.214614286,Serotonin receptor antagonist
SDZ-21009,0.269166667,Adrenergic receptor antagonist|Serotonin receptor antagonist
SDZ-NKT-343,0.247375,Tachykinin antagonist
secnidazole,-0.07447,Acetylcholinesterase inhibitor|Tubulin inhibitor
securinine,-0.99215,GABA receptor antagonist|p53 activator
selamectin,0.39901,Nematocide
selegiline,0.071855556,Monoamine oxidase inhibitor
selinidin,0.239375,Mast cell stabilizer
selumetinib,-0.10605,MEK inhibitor
semagacestat,0.110775,Gamma secretase inhibitor
semaxanib,0.02797,VEGFR inhibitor
seneciphylline,-0.0916,Cytochrome P450 inhibitor
senicapoc,0.19715,Potassium channel blocker
seocalcitol,-0.030042857,Vitamin D receptor agonist
SEP-227900,-0.474914286,D-Amino Acid Oxidase Inhibitor
serotonin,-1.01245,Growth factor receptor activator
sertaconazole,0.26129,Sterol demethylase inhibitor
sertindole,0.26751,Dopamine receptor antagonist|Serotonin receptor antagonist
sertraline,0.382233333,Serotonin receptor antagonist
setiptiline,0.2112,Adrenergic receptor antagonist
SEW-2871,-0.525925,Lysophospholipid receptor agonist
SF-11,0.555142857,Neuropeptide receptor antagonist
SGC-0946,0.0209,DOT1L inhibitor
SGC-707,0.20686,PRMT inhibitor
SGC-CBP30,-0.04285,Bromodomain inhibitor
SGI-1776,0.17720625,PIM inhibitor
SGX-523,0.223466667,HGF receptor inhibitor
SIB-1553A,-0.8268,Acetylcholine receptor agonist
SIB-1757,-0.036871429,Glutamate receptor antagonist
sibutramine,0.18112,Serotonin receptor antagonist
SID-26681509,-0.08003,Cathepsin inhibitor
SID-7969543,-0.088157143,Steroid
siguazodan,-0.357225,Phosphodiesterase inhibitor
sildenafil,-0.152809091,Phosphodiesterase inhibitor
silibinin,0.46508,Cytochrome P450 inhibitor
simeprevir,0.46729,HCV inhibitor
simvastatin,0.279307692,HMGCR inhibitor
sinensetin,0.0215875,Cyclooxygenase inhibitor
siramesine,-0.160266667,Sigma receptor antagonist
sirolimus,-0.025175,MTOR inhibitor
sirtinol,0,SIRT inhibitor
sitagliptin,0.29046,Dipeptidyl peptidase inhibitor
skatole,-0.39345,Thrombin inhibitor
skepinone-l,0,P38 MAPK inhibitor
SKF-104078,0.8479,Adrenergic receptor antagonist
SKF-38393,-0.9769,Dopamine receptor agonist
SKF-77434,0.035528571,Dopamine receptor agonist
SKF-81297,0.1846,Dopamine receptor agonist
SKF-83566,-0.1524,Dopamine receptor antagonist
SKF-86002,0.09821,P38 MAPK inhibitor
SKF-89976A,0.0727375,GABA receptor antagonist
SKF-91488,-0.45565,Histamine receptor agonist
SKF-96365,-0.207788889,Calcium channel blocker
SKI-II,-0.225223077,Sphingosine kinase inhibitor
skimmianine,0.1782625,Acetylcholinesterase inhibitor|Furoquinoline alkaloid
SM-21,0,Sigma receptor antagonist
SMER-28,-0.429953333,Autophagy inducer
SMI-4a,0.42185,PIM inhibitor
SN-38,-0.352566667,Topoisomerase inhibitor
SNS-314,0.5875,Aurora kinase inhibitor
SNX-2112,0.14565,HSP inhibitor
sobetirome,0.25159,Thyroid hormone inhibitor
sodium-butyrate,0,HDAC inhibitor
sodium-gualenate,0.0444875,Antacid
sofalcone,0.18425,Mucus protecting agent
solanine,-0.4928375,Acetylcholinesterase inhibitor
solifenacin,-0.152583333,Acetylcholine receptor antagonist
solifenacin-succinate,0.2222,Acetylcholine receptor antagonist
somatostatin,0.3806,Somatostatin receptor agonist
sonidegib,0.134272727,Smoothened receptor antagonist
sorafenib,-0.268814286,RAF inhibitor|FLT3 inhibitor|KIT inhibitor|PDGFR inhibitor|RET inhibitor|VEGFR inhibitor
sorbinil,-0.2352,Aldose reductase inhibitor
sotalol,0.011983333,Adrenergic receptor antagonist
sotrastaurin,0.154246154,PKC inhibitor
sparfloxacin,0.24834,Bacterial DNA Gyrase inhibitor
sparfosic-acid,-0.204626667,Aspartate carbamoyltransferase inhibitor
spectinomycin,-0.187842857,Bacterial 30S ribosomal subunit inhibitor
spermidine,0,Glutamate receptor antagonist
sphingosine,0.23758,Ceramidase inhibitor
spiperone,-0.0202,Dopamine receptor antagonist
spiradoline,-0.3432,Opioid receptor agonist
spiramide,-0.261828571,Dopamine receptor antagonist|Serotonin receptor antagonist
spironolactone,0.20675,Mineralocorticoid receptor antagonist
spiroxatrine,-0.3896,Serotonin receptor antagonist
splitomycin,0.03845,SIRT inhibitor
SPP-301,-0.09702,Endothelin receptor antagonist
SQ-22536,-0.39179,Adenylyl cyclase inhibitor
SQ-29548,-0.6576,Thromboxane receptor antagonist
SR-142948,-0.382,Neurotensin receptor antagonist
SR-147778,-0.7242,Cannabinoid receptor antagonist
SR-1664,0,PPAR receptor antagonist
SR-2640,-0.199925,Leukotriene receptor antagonist
SR-27897,-0.067853846,CCK receptor antagonist
SR-33805,0.322128571,Calcium channel blocker
SR-57227A,0.669216667,Serotonin receptor agonist
SR-59230A,0.116075,Adrenergic receptor antagonist
SR-95639A,-0.3334,Acetylcholine receptor agonist
SRPIN-340,-0.3909,Serine arginine protein kinase inhibitor
SSR-69071,-0.812,Leukocyte elastase inhibitor
ST-1859,0.07628,Beta amyloid inhibitor
ST-638,0.419616667,Tyrosine kinase inhibitor
ST-91,0.0904,Adrenergic receptor agonist
STA-5326,-0.20134,Interleukin inhibitor
staurosporine,-0.62065,PKC inhibitor
stavudine,0,DNA inhibitor|Reverse transcriptase inhibitor
stemregenin-1,0,Aryl hydrocarbon receptor antagonist
STF-31,-0.5934,NAMPT inhibitor
STF-62247,0.8941,Autophagy inducer
stiripentol,0.283225,GABA receptor antagonist
STO-609,0.08205,Calmodulin inhibitor
strophanthidin,0.435242857,Na/K-ATPase inhibitor
strychnine,0.020828571,Acetylcholine receptor antagonist
SU-014813,0.522927273,PDGFR inhibitor|VEGFR inhibitor
SU-11274,-0.398766667,Hepatocyte growth factor receptor inhibitor|Tyrosine kinase inhibitor
SU-11652,0.2792125,Tyrosine kinase inhibitor
SU-1498,-0.205027273,VEGFR inhibitor
SU-16f,0.59475,PDGFR inhibitor
SU-4312,0.1196,Tyrosine kinase inhibitor|PDGFR inhibitor|VEGFR inhibitor
SU-6656,0.072033333,Src inhibitor
sufentanil,0.385,Opioid receptor modulator
sulbactam,-0.3918,Beta lactamase inhibitor
sulbutiamine,-0.032316667,Acetylcholine receptor antagonist
sulconazole,0.285642857,Sterol demethylase inhibitor
sulfabenzamide,0,Bacterial antifolate
sulfacetamide,0.3378,PABA antagonist
sulfadiazine,-0.2811,Bacterial antifolate
sulfadimidine,0,PABA antagonist
sulfadoxine,-0.120133333,Dihydropteroate synthase inhibitor
sulfafurazole,0.018608333,Bacterial antifolate
sulfaguanidine,1.1733,Bacterial antifolate
sulfamerazine,0.44415,Bacterial antifolate
sulfamethizole,-0.948,Bacterial antifolate
sulfamethoxazole,-0.16228,PABA antagonist
sulfametopyrazine,-0.4279,PABA antagonist
sulfamonomethoxine,0,Bacterial antifolate
sulfaphenazole,-0.57965,Dihydropteroate synthase inhibitor
sulfapyridine,-0.2728,PABA antagonist
sulfasalazine,-0.139283333,Antirheumatic drug|NFKB inhibitor
sulfathiazole,-0.90435,Dihydropteroate synthase inhibitor
sulfinpyrazone,-0.105583333,Uricosuric
sulforaphane,0.441777778,Carcinogen|Aryl hydrocarbon receptor antagonist
sulindac,-0.596542857,Cyclooxygenase inhibitor
sulmazole,0.29498,Adenosine receptor antagonist
suloctidil,0,Adrenergic receptor antagonist
sulpiride,0.150266667,Dopamine receptor antagonist
sumatriptan,0.284890909,Serotonin receptor agonist
sunitinib,0.399125,FLT3 inhibitor|KIT inhibitor|PDGFR inhibitor|RET inhibitor|VEGFR inhibitor
suprofen,0.032975,Cyclooxygenase inhibitor
suvorexant,0.70384,Orexin receptor antagonist
suxibuzone,0.3991,Cyclooxygenase inhibitor
swainsonine,0.264,Alpha mannosidase inhibitor
SYK-inhibitor,0.149125,Syk inhibitor
synephrine,0,Adrenergic receptor agonist
syrosingopine,0.098866667,Vesicular monoamine transporter inhibitor
T-0070907,-0.0848,PPAR receptor antagonist
T-0156,0.572433333,Phosphodiesterase inhibitor
T-0901317,-0.427057143,LXR agonist|ABC transporter expression enhancer|ROR inverse agonist
T-5224,0.04512,AP inhibitor
T-98475,0.098842857,Gonadotropin receptor antagonist
tacalcitol,-0.09675,Vitamin D receptor agonist
tacedinaline,-0.01152,HDAC inhibitor
tacrine,0.1232875,Acetylcholinesterase inhibitor
tacrolimus,0.199842857,Calcineurin inhibitor
tadalafil,0.35484,Phosphodiesterase inhibitor
tafamidis-meglumine,0.875175,Transthyretin stabilizer
tagatose,0.180416667,Phospholipase inhibitor
TAK-285,0.0230625,EGFR inhibitor
