"","pert_iname","norm_cs","moa"
"2818","pilocarpine",0.443985714285714,"Acetylcholine receptor agonist"
"2819","pimavanserin",0.33378,"Serotonin receptor antagonist"
"2820","pimecrolimus",0.39482,"Calcineurin inhibitor"
"2821","pimethixene",0.3753,"Antihistamine"
"2822","pimobendan",-0.209383333333333,"Calcium channel blocker|Phosphodiesterase inhibitor"
"2823","pimozide",-0.0296055555555556,"Dopamine receptor antagonist"
"2824","pinacidil",-0.419544444444444,"ATP channel activator|Potassium channel activator"
"2825","pinaverium",0.442818181818182,"Calcium channel blocker"
"2826","pindolol",-0.3638,"Adrenergic receptor antagonist"
"2827","pinitol",-0.541175,"Gamma secretase inhibitor"
"2828","pinocembrin",-0.0685714285714286,"CYP1B1 inhibitor"
"2829","pioglitazone",-0.536423076923077,"PPAR receptor agonist|Insulin sensitizer"
"2830","pipamperone",-0.0294857142857143,"Dopamine receptor antagonist"
"2831","pipemidic-acid",0,"Bacterial DNA Gyrase inhibitor"
"2832","piperacetazine",0.37125,"Dopamine receptor antagonist"
"2833","piperacillin",-0.2535,"Bacterial cell wall synthesis inhibitor"
"2834","piperidolate",0.0980142857142857,"Acetylcholine receptor antagonist"
"2835","piperine",0.223625,"Monoamine oxidase inhibitor"
"2836","piperlongumine",-0.34371,"Glutathione transferase inhibitor"
"2837","piperonyl-butoxide",0.9046,"Cytochrome P450 inhibitor"
"2838","piracetam",-0.6857,"Acetylcholine receptor agonist"
"2839","pirarubicin",0.91605,"Topoisomerase inhibitor"
"2840","pirenoxine",0.10267,"AGE inhibitor"
"2841","pirenperone",-0.2848,"Serotonin receptor antagonist"
"2842","pirenzepine",-0.17724,"Acetylcholine receptor antagonist"
"2843","piretanide",0.093725,"Glucocorticoid receptor agonist"
"2844","pirfenidone",0.0824444444444444,"TGF-beta receptor inhibitor"
"2845","piribedil",-0.08662,"Dopamine receptor agonist"
"2846","pirinixic-acid",0.0286714285714286,"PPAR receptor agonist"
"2847","pirlindole",0.36435,"Monoamine oxidase inhibitor"
"2848","piromidic-acid",0,"Bacterial DNA inhibitor"
"2849","piroxicam",-0.0113,"Cyclooxygenase inhibitor"
"2850","PIT",-0.131714285714286,"Purinergic receptor antagonist"
"2851","pitavastatin",0.809116666666667,"HMGCR inhibitor"
"2852","pivmecillinam",-0.16665,"Bacterial cell wall synthesis inhibitor"
"2853","pizotifen",-0.2152,"Serotonin receptor antagonist"
"2854","PJ-34",0.193645454545455,"PARP inhibitor"
"2855","PK-11195",0.355011764705882,"Benzodiazepine receptor antagonist"
"2856","PKCbeta-inhibitor",-1.05595625,"PKC inhibitor"
"2857","PKI-179",1.945575,"MTOR inhibitor|PI3K inhibitor"
"2858","plerixafor",0.00167142857142858,"CC chemokine receptor antagonist"
"2859","PLX-4720",-0.3661,"RAF inhibitor"
"2860","PNU-120596",-0.109133333333333,"Acetylcholine receptor agonist"
"2861","PNU-22394",-0.075625,"Serotonin receptor agonist"
"2862","PNU-282987",-0.00115714285714286,"Cholinergic receptor agonist"
"2863","PNU-74654",0.0116066666666667,"Beta catenin inhibitor"
"2864","PNU-96415E",-0.1582,"Dopamine receptor antagonist"
"2865","polydatin",-0.58142,"ICAM1 inhibitor"
"2866","pomalidomide",0.069575,"Angiogenesis inhibitor|TNF inhibitor"
"2867","ponalrestat",-0.445922222222222,"Aldose reductase inhibitor"
"2868","ponatinib",0.727228571428571,"Bcr-Abl inhibitor|FLT3 inhibitor|PDGFR inhibitor"
"2869","potassium-canrenoate",-0.320171428571429,"Mineralocorticoid receptor antagonist"
"2870","PP-1",1.30263636363636,"Src inhibitor|Abl inhibitor"
"2871","PP-2",1.50768888888889,"Src inhibitor"
"2872","PP-242",1.7539,"MTOR inhibitor"
"2873","PP-3",-0.482657142857143,"EGFR inhibitor"
"2874","PP-30",1.31958,"RAF inhibitor"
"2875","PPT",0.279671428571429,"Estrogen receptor agonist"
"2876","PQ-401",0.17105,"IGF-1 inhibitor"
"2877","practolol",-0.545722222222222,"Adrenergic receptor antagonist"
"2878","pralatrexate",1.32648333333333,"Dihydrofolate reductase inhibitor"
"2879","pramipexole",-0.24798,"Dopamine receptor agonist"
"2880","pramocaine",0.8058,"Topical anesthetic"
"2881","pranlukast",0.5418,"Leukotriene receptor antagonist"
"2882","pranoprofen",0,"Cyclooxygenase inhibitor"
"2883","prasugrel",0,"Purinergic receptor antagonist"
"2884","pravastatin",-0.06434375,"HMGCR inhibitor"
"2885","praziquantel",0.301125,"Anthelmintic"
"2886","prazosin",0.03245,"Adrenergic receptor antagonist"
"2887","PRE-084",-0.00674285714285718,"Sigma receptor agonist"
"2888","prednisolone",0.68894,"Glucocorticoid receptor agonist"
"2889","prednisolone-acetate",0.284971428571429,"Glucocorticoid receptor agonist"
"2890","prednisolone-hemisuccinate",0.416242857142857,"Glucocorticoid receptor agonist"
"2891","prednisone",-0.1705875,"Glucocorticoid receptor agonist"
"2892","pregnenolone",-0.0319375,"Glutamate receptor antagonist"
"2893","pregnenolone-succinate",0.0566333333333333,"GABA receptor antagonist|Acetylcholine release enhancer|Dopamine release enhancer|Glutamate receptor modulator"
"2894","preladenant",-0.2074,"Adenosine receptor antagonist"
"2895","prenylamine",1.3815,"Calcium channel blocker"
"2896","pridinol",0,"Muscle relaxant"
"2897","prilocaine",-0.0101428571428571,"Anesthetic - local"
"2898","prima-1-met",-0.653392857142857,"Thioredoxin inhibitor"
"2899","PRIMA1",-0.287641666666667,"p53 inhibitor"
"2900","primaquine",-0.773669230769231,"Antimalarial|DNA inhibitor"
"2901","primidone",0.150028571428571,"GABA receptor antagonist"
"2902","pritelivir",-0.56535,"Helicase primase inhibitor"
"2903","proadifen",0.113957142857143,"Nitric oxide synthase inhibitor"
"2904","probenecid",0.1809875,"Uricosuric"
"2905","probucol",-0.440769230769231,"Atherogenesis inhibitor"
"2906","procainamide",-0.691809090909091,"Sodium channel inhibitor"
"2907","procaine",0.060625,"HMGCR inhibitor"
"2908","procarbazine",-0.0968222222222222,"Monoamine oxidase inhibitor"
"2909","procaterol",-0.16055,"Adrenergic receptor agonist"
"2910","prochlorperazine",-0.193766666666667,"Dopamine receptor antagonist"
"2911","procyclidine",0.08362,"Acetylcholine receptor antagonist"
"2912","profenamine",0.0261428571428571,"Butyrylcholinesterase inhibitor|Cholinergic receptor antagonist"
"2913","progesterone",-0.134911764705882,"Progesterone receptor agonist"
"2914","proglumide",-0.9933,"CCK receptor antagonist"
"2915","proguanil",0.608616666666667,"Dihydrofolate reductase inhibitor"
"2916","promazine",-0.0934857142857143,"Dopamine receptor antagonist"
"2917","promethazine",-0.56862,"Histamine receptor antagonist"
"2918","prometon",0.20795,"Photosynthesis inhibitor"
"2919","pronetalol",0.905,"Adrenergic receptor antagonist"
"2920","propafenone",-0.1664375,"Antiarrhythmic"
"2921","propantheline",-0.27465,"Acetylcholine receptor antagonist"
"2922","propentofylline",0.00219230769230768,"Adenosine receptor antagonist|Phosphodiesterase inhibitor"
"2923","propofol",0.217914285714286,"GABA receptor agonist"
"2924","propoxycaine",-0.460933333333333,"Anesthetic - local"
"2925","propranolol",0.29051,"Adrenergic receptor antagonist"
"2926","propylpyrazole",0.286528571428571,"Estrogen receptor agonist"
"2927","propylthiouracil",0.0257,"Thyroid peroxidase inhibitor"
"2928","proscillaridin",0.19654,"Na/K-ATPase inhibitor"
"2929","prostaglandin",-0.526125,"Prostanoid receptor antagonist"
"2930","prostaglandin-a1",0.0241416666666667,"Prostanoid receptor antagonist|NFKB inhibitor"
"2931","prostaglandin-b2",0.146944444444444,"Prostanoid receptor antagonist"
"2932","prostratin",-0.714277777777778,"PKC activator"
"2933","prothionamide",-0.388371428571429,"Mycobacterium tuberculosis enoyl-[acyl-carrier-protein] reductase [NADH] (inhA) inhibitor"
"2934","protirelin",-0.82855,"Thyrotropin releasing hormone receptor agonist"
"2935","protopine",0.4581,"Histamine receptor antagonist"
"2936","protoporphyrin-ix",-0.42635,"Heme oxygenase inhibitor"
"2937","protriptyline",0.277088888888889,"Tricyclic antidepressant"
"2938","proxyfan",-0.3402625,"Histamine receptor antagonist"
"2939","proxymetacaine",-0.27625,"Sodium channel inhibitor"
"2940","PRT-062070",0.218841666666667,"JAK inhibitor|Syk inhibitor"
"2941","PRT-062607",1.0735875,"Syk inhibitor"
"2942","prunetin",0.17325,"Breast cancer resistance protein inhibitor"
"2943","PRX-08066",0.330325,"Serotonin receptor antagonist"
"2944","PS-178990",-0.16774,"Androgen receptor antagonist"
"2945","PSB-06126",0.03495,"NTPDase inhibitor"
"2946","PSB-069",0.15232,"NTPDase inhibitor"
"2947","PSB-11",0.24995,"Adenosine receptor antagonist"
"2948","PSB-1115",0.135142857142857,"Adenosine receptor antagonist"
"2949","PSB-36",0.0626,"Adenosine receptor antagonist"
"2950","pseudoephedrine",-0.190275,"Adrenergic receptor agonist"
"2951","pseudopelletierine",-0.310816666666667,"Anthelmintic"
"2952","PSI-6130",-0.209566666666667,"RNA polymerase inhibitor"
"2953","PSI-7976",0.0872,"HCV inhibitor"
"2954","psoromic-acid",-0.67956,"Ras GTPase inhibitor"
"2955","PT-630",-0.372925,"Dipeptidyl peptidase inhibitor"
"2956","PTB1",-0.207623076923077,"AMPK activator"
"2957","pterostilbene",-0.118866666666667,"Cyclooxygenase inhibitor|PPAR receptor agonist"
"2958","PU-H71",0.45144,"HSP inhibitor"
"2959","purmorphamine",0.383746666666667,"Smoothened receptor agonist"
"2960","puromycin",-0.1041,"Protein synthesis inhibitor"
"2961","purpurogallin",-0.9584,"Catechol O methyltransferase inhibitor"
"2962","purvalanol-a",0.849975,"CDK inhibitor|DYRK inhibitor"
"2963","purvalanol-b",-0.442066666666667,"CDK inhibitor"
"2964","PX-12",-0.418175,"Thioredoxin inhibitor"
"2965","PYM-50028",-0.71675,"Neurotrophic agent"
"2966","pyrantel-pamoate",1.133,"Nicotinic receptor agonist"
"2967","pyrazinamide",0.627116666666667,"Fatty acid synthase inhibitor"
"2968","pyrazinoylguanidine",0.00632727272727273,"Diuretic"
"2969","pyrazolanthrone",0.185627777777778,"JNK inhibitor"
"2970","pyridoxine",0,"Vitamin B"
"2971","pyrimethamine",0.458933333333333,"Dihydrofolate reductase inhibitor"
"2972","pyroxamide",0.04594,"HDAC inhibitor"
"2973","pyrrolidine-dithiocarbamate",-0.509825,"NFKB inhibitor"
"2974","pyrvinium-pamoate",0.0173272727272727,"Androgen receptor antagonist|AKT inhibitor"
"2975","QL-X-138",1.40432857142857,"MTOR inhibitor"
"2976","QL-XI-92",0.6408,"DDR1 inhibitor"
"2977","QL-XII-47",0.19865,"BTK inhibitor|Cytoplasmic tyrosine protein kinase BMX inhibitor"
"2978","QS-11",-0.143852941176471,"ARFGAP inhibitor"
"2979","quercetagetin",0.20884,"PIM inhibitor"
"2980","quercetin",-0.310233333333333,"Polar auxin transport inhibitor"
"2981","quetiapine",0.0435,"Dopamine receptor antagonist|Serotonin receptor antagonist"
"2982","quiflapon",-0.0504866666666667,"Leukotriene inhibitor"
"2983","quinapril",-0.02965,"ACE inhibitor"
"2984","quinethazone",-0.3804,"Thiazide diuretic"
"2985","quinidine",-0.111992857142857,"Sodium channel inhibitor"
"2986","quinisocaine",-0.262544444444444,"Anesthetic - local"
"2987","quinoclamine",-0.277238461538462,"Algicide"
"2988","quinpirole",0.114866666666667,"Dopamine receptor agonist"
"2989","quipazine",-0.27428,"Serotonin receptor agonist"
"2990","quizartinib",-0.00510000000000001,"FLT3 inhibitor"
"2991","QW-BI-011",0.117633333333333,"Histone lysine methyltransferase inhibitor"
"2992","QX-222",-0.186,"Sodium channel inhibitor"
"2993","QX-314",-0.186111111111111,"Sodium channel inhibitor"
"2994","R-428",0.25195,"AXL kinase inhibitor"
"2995","R-547",0.792441666666667,"CDK inhibitor"
"2996","R-59022",0.362116666666667,"Diacylglycerol kinase inhibitor|Protein kinase inhibitor"
"2997","R-96544",0.3190875,"Serotonin receptor antagonist"
"2998","rabeprazole",0.17467,"Proton pump inhibitor|Gastrin inhibitor"
"2999","racecadotril",0.2365625,"Enkephalinase inhibitor"
"3000","racephedrine",-0.1007,"Adrenergic receptor agonist"
"3001","raclopride",0.0403545454545454,"Dopamine receptor antagonist"
"3002","radezolid",-0.184525,"Bacterial 30S ribosomal subunit inhibitor|Bacterial 50S ribosomal subunit inhibitor"
"3003","radicicol",-0.140485714285714,"HSP inhibitor"
"3004","RAF-265",0.342585714285714,"RAF inhibitor|VEGFR inhibitor"
"3005","raloxifene",0.110644444444444,"Estrogen receptor antagonist|Selective estrogen receptor modulator (SERM)"
"3006","raltegravir",0.120025,"HIV inhibitor"
"3007","raltitrexed",-0.124683333333333,"Thymidylate synthase inhibitor"
"3008","ramatroban",-0.13624,"Prostanoid receptor antagonist"
"3009","ramelteon",0.222275,"Melatonin receptor agonist"
"3010","ramifenazone",0,"Cyclooxygenase inhibitor"
"3011","ramipril",0.113771428571429,"ACE inhibitor"
"3012","ranitidine",0.0391315789473684,"Histamine receptor antagonist"
"3013","ranolazine",-0.231357142857143,"Sodium channel inhibitor"
"3014","rasagiline",-0.0295454545454545,"Monoamine oxidase inhibitor"
"3015","razoxane",0.0941142857142857,"Chelating agent|Topoisomerase inhibitor"
"3016","rebamipide",0.281925,"Free radical scavenger"
"3017","rebastinib",-0.174484615384615,"Bcr-Abl inhibitor|TIE tyrosine kinase inhibitor|VEGFR inhibitor"
"3018","reboxetine",0.144023076923077,"Adrenergic receptor antagonist"
"3019","refametinib",0.7398625,"MEK inhibitor"
"3020","regadenoson",-0.00525,"Adenosine receptor agonist"
"3021","regorafenib",0.777511764705882,"FGFR inhibitor|KIT inhibitor|PDGFR inhibitor|RAF inhibitor|RET inhibitor|VEGFR inhibitor"
"3022","reichstein",0.000811111111111108,"Androgen receptor antagonist"
"3023","relcovaptan",-0.00207999999999999,"Vasopressin receptor antagonist"
"3024","remacemide",0.17505,"Glutamate receptor antagonist"
"3025","remoxipride",0.2487125,"Dopamine receptor antagonist"
"3026","repaglinide",-0.3119,"Insulin secretagogue"
"3027","reparixin",-0.16555,"CC chemokine receptor antagonist"
"3028","repsox",-0.4722,"TGF-beta receptor inhibitor"
"3029","resatorvid",-0.277647368421053,"TLR antagonist"
"3030","rescinnamine",-0.383371428571429,"ACE inhibitor"
"3031","reserpic-acid",-0.0770222222222222,"Norepinephrine inhibitor"
"3032","reserpine",0.1043875,"Vesicular monoamine transporter inhibitor"
"3033","resiquimod",-0.0278285714285714,"TLR agonist"
"3034","resmethrin",-0.04556,"Cytochrome P450 inhibitor"
"3035","resminostat",0.67707,"HDAC inhibitor"
"3036","resorcinol",-0.1748375,"Antiseptic"
"3037","resveratrol",-0.177135,"Cytochrome P450 inhibitor|SIRT activator"
"3038","retapamulin",-0.2463,"Protein synthesis inhibitor"
"3039","retigabine",-0.600825,"Potassium channel activator"
"3040","retinol",-0.11685,"Retinoid receptor agonist"
"3041","retinyl",-0.66222,"Vitamin analog"
"3042","retrorsine",-0.0701142857142857,"Cytotoxic agent|DNA inhibitor|Mutagenic"
"3043","REV-5901",-0.265007142857143,"Leukotriene receptor antagonist|Lipoxygenase inhibitor"
"3044","reversine",1.42658571428571,"Aurora kinase inhibitor"
"3045","RG-108",0.0553090909090909,"DNA inhibitor"
"3046","RG-13022",0.279014285714286,"PDGFR inhibitor"
"3047","RG-14620",-0.40396,"EGFR inhibitor"
"3048","RG-2833",-0.2651,"HDAC inhibitor"
"3049","RG-4733",0.336645454545455,"Gamma secretase inhibitor"
"3050","RG-7388",0.8244,"MDM inhibitor"
"3051","RGFP-966",-0.27808,"HDAC inhibitor"
"3052","rhamnetin",0.22596,"Aldose reductase inhibitor"
"3053","rhapontin",-0.9305,"Apoptosis stimulant"
"3054","RHC-80267",0.11705,"Triacylglycerol lipase inhibitor"
"3055","rhodomyrtoxin",0.2588,"Carcinogen|DNA intercalating agent"
"3056","rhodomyrtoxin-b",0.3513,"Carcinogen|DNA intercalating agent"
"3057","ribavirin",-0.0221142857142857,"Antiviral"
"3058","riboflavin",-0.19843,"Vitamin B"
"3059","ricinine",-0.403833333333333,"Casein kinase inhibitor"
"3060","rifabutin",-0.251475,"Bacterial protein synthesis inhibitor"
"3061","rifampicin",0.0150571428571429,"RNA polymerase inhibitor"
"3062","rifapentine",0.1718375,"Bacterial RNA polymerase inhibitor"
"3063","rifaximin",-0.125966666666667,"RNA synthesis inhibitor"
"3064","rigosertib",-0.846527272727273,"Cell cycle inhibitor|PLK inhibitor"
"3065","rilmenidine",-0.491014285714286,"Adrenergic receptor agonist|Imidazoline receptor agonist"
"3066","rilpivirine",-0.8771,"Non-nucleoside reverse transcriptase inhibitor"
"3067","riluzole",0.137016666666667,"Glutamate inhibitor"
"3068","rimantadine",0.07116,"Antiviral|RNA synthesis inhibitor"
"3069","rimcazole",0.547253846153846,"Sigma receptor antagonist"
"3070","rimexolone",0.04691,"Glucocorticoid receptor agonist"
"3071","rimonabant",-0.332875,"Cannabinoid receptor antagonist"
"3072","riociguat",-0.2549875,"Guanylate cyclase activator"
"3073","ripasudil",0.428318181818182,"Rho associated kinase inhibitor"
"3074","risperidone",-0.0371,"Dopamine receptor antagonist|Serotonin receptor antagonist"
"3075","RITA",-0.36356875,"MDM inhibitor"
"3076","ritanserin",-0.4517625,"Serotonin receptor antagonist"
"3077","ritodrine",0.0976,"Adrenergic receptor agonist"
"3078","ritonavir",-0.75885,"HIV inhibitor"
"3079","rivaroxaban",-0.00609411764705882,"Coagulation factor inhibitor"
"3080","rivastigmine",-0.39895,"Acetylcholinesterase inhibitor"
"3081","rizatriptan",0.28464,"Serotonin receptor agonist"
"3082","RK-682",-0.324616666666667,"Tyrosine phosphatase inhibitor"
"3083","RKI-1447",0,"Rho associated kinase inhibitor"
"3084","RN-1",1.0787,"Histone lysine demethylase inhibitor"
"3085","RN-1734",-1.04975,"TRPV antagonist"
"3086","Ro-04-5595",0.7675375,"Glutamate receptor antagonist"
"3087","Ro-04-6790",0.433842857142857,"Serotonin receptor antagonist"
"3088","Ro-08-2750",-0.436028571428571,"NGF binding inhibitor"
"3089","Ro-10-5824",-0.290344444444444,"Dopamine receptor agonist"
"3090","Ro-106-9920",-0.232844444444444,"NFKB inhibitor"
"3091","Ro-15-4513",0.182914285714286,"GABA receptor agonist"
"3092","Ro-16-6941",-0.19795,"Monoamine oxidase inhibitor"
"3093","Ro-19-4605",-0.42868,"GABA receptor agonist"
"3094","Ro-20-1724",-0.4707,"Phosphodiesterase inhibitor"
"3095","Ro-25-6981",-0.210942857142857,"Vesicular monoamine transporter inhibitor"
"3096","Ro-28-1675",0.253223076923077,"Glucokinase activator"
"3097","Ro-3306",0.735616666666667,"CDK inhibitor"
"3098","Ro-4987655",0.875254545454546,"MEK inhibitor"
"3099","Ro-90-7501",-0.1039875,"Beta amyloid inhibitor"
"3100","robustic-acid",-0.04765,"CAMP inhibitor"
"3101","rociletinib",1.2007625,"EGFR inhibitor"
"3102","rofecoxib",-0.3321,"Cyclooxygenase inhibitor"
"3103","roflumilast",0.252433333333333,"Phosphodiesterase inhibitor"
"3104","rolipram",-0.0173333333333333,"Phosphodiesterase inhibitor"
"3105","romidepsin",0.939833333333333,"HDAC inhibitor"
"3106","ropinirole",0.0349142857142857,"Dopamine receptor agonist"
"3107","ropivacaine",-0.0847571428571428,"Sodium channel inhibitor"
"3108","roquinimex",-0.0738142857142857,"Angiogenesis inhibitor|TNF inhibitor"
"3109","roscovitine",0.201793333333333,"CDK inhibitor"
"3110","rosiglitazone",-0.54392,"PPAR receptor agonist|Insulin sensitizer"
"3111","rosmarinic-acid",-0.310175,"GABA receptor antagonist"
"3112","rosuvastatin",0.291553846153846,"HMGCR inhibitor"
"3113","rotenone",-0.184133333333333,"Mitochondrial inhibitor"
"3114","rotenonic-acid",0.0727333333333333,"Retinoid receptor antagonist"
"3115","rotigotine",0.664775,"Dopamine receptor agonist"
"3116","rottlerin",-0.143633333333333,"MAP kinase inhibitor|Protein kinase inhibitor"
"3117","rotundine",-0.233275,"Serotonin receptor agonist"
"3118","roxarsone",0.7271,"Antiprotozoal"
"3119","roxatidine",-0.4942,"Histamine receptor antagonist"
"3120","roxithromycin",0.305685714285714,"Bacterial 50S ribosomal subunit inhibitor"
"3121","RS-100329",-0.3001875,"Adrenergic receptor antagonist"
"3122","RS-102221",0.0695625,"Serotonin receptor antagonist"
"3123","RS-102895",0.573466666666667,"CCR antagonist"
"3124","RS-127445",0.3728875,"Serotonin receptor antagonist"
"3125","RS-16566",-0.567342857142857,"Serotonin receptor antagonist"
"3126","RS-17053",0.927385714285714,"Adrenergic receptor antagonist"
"3127","RS-23597-190",-0.474441666666667,"Serotonin receptor antagonist"
"3128","RS-39604",0.424,"Serotonin receptor antagonist"
"3129","RS-45041-190",-0.4305875,"Imidazoline receptor agonist"
"3130","RS-504393",0.378555555555556,"CC chemokine receptor antagonist"
"3131","RS-56812",-0.132685714285714,"Serotonin receptor agonist"
"3132","RS-67333",0.296066666666667,"Serotonin receptor agonist"
"3133","RS-67506",-0.24431,"Serotonin receptor agonist"
"3134","RS-79948",-0.637166666666667,"Adrenergic receptor antagonist"
"3135","RTI-55",0,"Dopamine receptor antagonist"
"3136","RU-24969",0.56855,"Serotonin receptor agonist"
"3137","RU-58841",-0.057225,"Androgen receptor antagonist"
"3138","ruboxistaurin",0,"PKC inhibitor"
"3139","rucaparib",-0.3668625,"PARP inhibitor"
"3140","rucinol",-0.0889125,"Tyrosinase inhibitor"
"3141","rufinamide",0.462566666666667,"Voltage-gated sodium channel blocker"
"3142","rufloxacin",-0.346614285714286,"Bacterial DNA Gyrase inhibitor"
"3143","rupatadine",0,"Histamine receptor antagonist|Platelet activating factor receptor antagonist"
"3144","rutin",0.20830625,"Antioxidant|Capillary stabilizing agent|Nitric oxide scavenger"
"3145","ruxolitinib",-0.217395833333333,"JAK inhibitor"
"3146","RVX-208",0.00116666666666667,"Apolipoprotein expression enhancer"
"3147","RX-821002",0.5452625,"Adrenergic receptor antagonist"
"3148","ryanodine",-0.563688888888889,"Calcium channel blocker"
"3149","ryuvidine",0.375622222222222,"Histone lysine methyltransferase inhibitor"
"3150","S-111",-0.7086,"PARP inhibitor"
"3151","S-14506",-0.0503166666666667,"Serotonin receptor agonist"
"3152","S-18986",-0.138375,"Glutamate receptor antagonist"
"3153","S-26948",-1.1861,"PPAR receptor agonist"
"3154","S-ruxolitinib",-0.275133333333333,"JAK inhibitor"
"3155","SA-792709",-0.112833333333333,"Retinoid receptor agonist"
"3156","SA-94315",0.0490857142857143,"Caspase inhibitor"
"3157","saccharin",-0.37625,"DNA inhibitor"
"3158","saclofen",-0.160681818181818,"GABA receptor antagonist"
"3159","sacubitril",-0.23883,"Neprilysin inhibitor"
"3160","safinamide",0.095,"Dopamine receptor antagonist|Glutamate inhibitor|Monoamine oxidase inhibitor"
"3161","safingol",-0.1297,"PKC inhibitor"
"3162","SAL-1",0.0811625,"Adenosine receptor antagonist"
"3163","salbutamol",0.626616666666667,"Adrenergic receptor agonist"
"3164","salermide",0.322064285714286,"SIRT inhibitor"
"3165","salicin",-0.208033333333333,"Anti-inflammatory"
"3166","salicylic-acid",0,"Cyclooxygenase inhibitor|Prostanoid receptor antagonist|Prostanoid receptor inhibitor"
"3167","salidroside",0.2805,"Beta amyloid inhibitor"
"3168","salirasib",0.185225,"MTOR inhibitor"
"3169","salmeterol",0.2138375,"Adrenergic receptor agonist"
"3170","salsolidine",-0.1676,"Monoamine oxidase inhibitor"
"3171","salsolinol",-0.124916666666667,"Monoamine oxidase inhibitor|Tyrosine hydroxylase inhibitor"
"3172","salubrinal",0,"Eukaryotic translation initiation factor inhibitor"
"3173","salvinorin-a",0.50363,"Opioid receptor agonist"
"3174","sanguinarium-chloride",1.0907,"Acetylcholinesterase inhibitor|Apoptosis stimulant|Caspase activator|FtsZ inhibitor|Rho associated kinase inhibitor"
"3175","SANT-1",-0.74064,"Smoothened receptor antagonist"
"3176","SANT-2",-0.4306,"Smoothened receptor antagonist"
"3177","sappanone-a",0.4391375,"Melanin inhibitor|Tyrosinase inhibitor"
"3178","sapropterin",0.45325,"Phenylalanine 4-hydroxylase stimulant"
"3179","saquinavir",0.294278571428571,"HIV inhibitor"
"3180","SAR-245409",-0.324125,"PI3K inhibitor"
"3181","saracatinib",0.462334782608696,"Src inhibitor"
"3182","sarafloxacin",0,"Bacterial DNA Gyrase inhibitor"
"3183","sarcosine",-0.09314,"GlyT-1 inhibitor"
"3184","sarmentogenin",-0.100633333333333,"Na/K-ATPase inhibitor"
"3185","sasapyrine",0.112583333333333,"NFKB inhibitor"
"3186","saxagliptin",-0.236175,"Dipeptidyl peptidase inhibitor"
"3187","SB-200646",0.225533333333333,"Serotonin receptor antagonist"
"3188","SB-202190",0.6591,"P38 MAPK inhibitor"
"3189","SB-203186",0.26556,"Serotonin receptor antagonist"
"3190","SB-203580",-0.248728571428571,"P38 MAPK inhibitor"
"3191","SB-205384",0.296933333333333,"GABA receptor antagonist"
"3192","SB-205607",-0.0159,"Delta 1 opioid receptor agonist"
"3193","SB-206553",0.3508,"Serotonin receptor antagonist"
"3194","SB-216641",0.5560875,"Serotonin receptor antagonist"
"3195","SB-216763",-0.742833333333333,"GSK inhibitor"
"3196","SB-218078",0.836314285714286,"CHK inhibitor"
"3197","SB-218795",-0.01729,"Tachykinin antagonist"
"3198","SB-221284",0.148944444444444,"Serotonin receptor antagonist"
"3199","SB-222200",0.164842857142857,"Tachykinin antagonist"
"3200","SB-225002",-0.442776470588235,"CC chemokine receptor antagonist"
"3201","SB-2343",2.020425,"MTOR inhibitor|PI3K inhibitor"
"3202","SB-239063",-0.743491666666667,"P38 MAPK inhibitor"
"3203","SB-242235",0.40385,"P38 MAPK inhibitor"
"3204","SB-258585",0.0187571428571429,"Serotonin receptor antagonist"
"3205","SB-269970",-0.0511166666666667,"Serotonin receptor antagonist"
"3206","SB-271046",-0.1485,"Serotonin receptor antagonist"
"3207","SB-334867",0.302114285714286,"Orexin receptor antagonist"
"3208","SB-366791",0.3707,"TRPV antagonist"
"3209","SB-408124",-0.42516,"Orexin receptor antagonist"
"3210","SB-415286",-0.505471428571429,"GSK inhibitor"
"3211","SB-431542",-0.0694111111111111,"TGF-beta receptor inhibitor"
"3212","SB-505124",0,"ALK inhibitor"
"3213","SB-525334",-0.312385,"TGF-beta receptor inhibitor"
"3214","SB-590885",-0.161216666666667,"RAF inhibitor"
"3215","SB-657510",0,"Urotensin receptor antagonist"
"3216","SB-683698",-0.04456,"Integrin inhibitor"
"3217","SB-705498",-0.00539999999999999,"TRPV antagonist"
"3218","SB-743921",-0.36924,"Kinesin inhibitor"
"3219","SB-756050",-0.36442,"G protein-coupled receptor agonist"
"3220","SB-939",0.48485,"HDAC inhibitor"
"3221","SC-10",-0.33645,"Protein kinase activator"
"3222","SC-12267",0.0459285714285714,"Dihydroorotate dehydrogenase inhibitor"
"3223","SC-19220",0.20435,"Prostanoid receptor antagonist"
"3224","SC-560",0.0474222222222222,"Cyclooxygenase inhibitor"
"3225","SC-68376",-0.153942857142857,"P38 MAPK inhibitor"
"3226","SC-9",-0.4383125,"Protein synthesis stimulant"
"3227","scandenin",-0.35855,"Plant alkaloid"
"3228","SCH-202676",-0.8373,"G protein-coupled receptor modulator"
"3229","SCH-23390",0.141885714285714,"Dopamine receptor antagonist"
"3230","SCH-28080",0.192872727272727,"ATPase inhibitor"
"3231","SCH-442416",0.0196285714285714,"Adenosine receptor antagonist"
"3232","SCH-58261",0.2233375,"Adenosine receptor antagonist"
"3233","SCH-79797",0.130575,"Proteasome inhibitor"
"3234","scopolamine",-0.181283333333333,"Acetylcholine receptor antagonist"
"3235","scopoline",-0.485775,"Acetylcholine receptor antagonist"
