pert_iname,norm_cs,moa
proxymetacaine,0.1801875,Sodium channel inhibitor
PRT-062070,0.660216667,JAK inhibitor|Syk inhibitor
PRT-062607,0.3547125,Syk inhibitor
prunetin,0.300875,Breast cancer resistance protein inhibitor
PRX-08066,0.363975,Serotonin receptor antagonist
PS-178990,0.5215,Androgen receptor antagonist
PSB-06126,0.094833333,NTPDase inhibitor
PSB-069,-0.19862,NTPDase inhibitor
PSB-11,-0.0377625,Adenosine receptor antagonist
PSB-1115,0.033442857,Adenosine receptor antagonist
PSB-36,0.5300625,Adenosine receptor antagonist
pseudoephedrine,-0.08565,Adrenergic receptor agonist
pseudopelletierine,-0.304216667,Anthelmintic
PSI-6130,-0.370333333,RNA polymerase inhibitor
PSI-7976,0,HCV inhibitor
psoromic-acid,0.23368,Ras GTPase inhibitor
PT-630,-0.543616667,Dipeptidyl peptidase inhibitor
PTB1,-0.130676923,AMPK activator
pterostilbene,0.374377778,Cyclooxygenase inhibitor|PPAR receptor agonist
PU-H71,0.20432,HSP inhibitor
purmorphamine,0.251753333,Smoothened receptor agonist
puromycin,-0.096618182,Protein synthesis inhibitor
purpurogallin,-1.1741,Catechol O methyltransferase inhibitor
purvalanol-a,0.324375,CDK inhibitor|DYRK inhibitor
purvalanol-b,0.273066667,CDK inhibitor
PX-12,-0.2369125,Thioredoxin inhibitor
PYM-50028,-0.040825,Neurotrophic agent
pyrantel-pamoate,0,Nicotinic receptor agonist
pyrazinamide,0,Fatty acid synthase inhibitor
pyrazinoylguanidine,0.197990909,Diuretic
pyrazolanthrone,0.302594444,JNK inhibitor
pyridoxine,-0.4044,Vitamin B
pyrimethamine,0.7496,Dihydrofolate reductase inhibitor
pyroxamide,0.75814,HDAC inhibitor
pyrrolidine-dithiocarbamate,-0.26075,NFKB inhibitor
pyrvinium-pamoate,0,Androgen receptor antagonist|AKT inhibitor
QL-X-138,-0.710671429,MTOR inhibitor
QL-XI-92,0.24585,DDR1 inhibitor
QL-XII-47,-0.7396,BTK inhibitor|Cytoplasmic tyrosine protein kinase BMX inhibitor
QS-11,-0.099970588,ARFGAP inhibitor
quercetagetin,-0.46616,PIM inhibitor
quercetin,-0.020188889,Polar auxin transport inhibitor
quetiapine,0.07859,Dopamine receptor antagonist|Serotonin receptor antagonist
quiflapon,-0.038473333,Leukotriene inhibitor
quinapril,0.332083333,ACE inhibitor
quinethazone,-0.5435,Thiazide diuretic
quinidine,0.080214286,Sodium channel inhibitor
quinisocaine,-0.154311111,Anesthetic - local
quinoclamine,-0.141,Algicide
quinpirole,0.251616667,Dopamine receptor agonist
quipazine,0.15604,Serotonin receptor agonist
quizartinib,0.0323,FLT3 inhibitor
QW-BI-011,-0.22555,Histone lysine methyltransferase inhibitor
QX-222,0.1533,Sodium channel inhibitor
QX-314,-0.331544444,Sodium channel inhibitor
R-428,0.67365,AXL kinase inhibitor
R-547,0.125208333,CDK inhibitor
R-59022,0.523366667,Diacylglycerol kinase inhibitor|Protein kinase inhibitor
R-96544,0.14225,Serotonin receptor antagonist
rabeprazole,0.11918,Proton pump inhibitor|Gastrin inhibitor
racecadotril,0.0742375,Enkephalinase inhibitor
racephedrine,0.0308875,Adrenergic receptor agonist
raclopride,-0.289772727,Dopamine receptor antagonist
radezolid,-0.08935,Bacterial 30S ribosomal subunit inhibitor|Bacterial 50S ribosomal subunit inhibitor
radicicol,0.311557143,HSP inhibitor
RAF-265,0.40195,RAF inhibitor|VEGFR inhibitor
raloxifene,0.461677778,Estrogen receptor antagonist|Selective estrogen receptor modulator (SERM)
raltegravir,-0.413775,HIV inhibitor
raltitrexed,-0.003333333,Thymidylate synthase inhibitor
ramatroban,0.15182,Prostanoid receptor antagonist
ramelteon,-0.04205,Melatonin receptor agonist
ramifenazone,0,Cyclooxygenase inhibitor
ramipril,0.091928571,ACE inhibitor
ranitidine,-0.363505263,Histamine receptor antagonist
ranolazine,-0.0135,Sodium channel inhibitor
rasagiline,0.028345455,Monoamine oxidase inhibitor
razoxane,-0.134457143,Chelating agent|Topoisomerase inhibitor
rebamipide,0.6824,Free radical scavenger
rebastinib,-0.011892308,Bcr-Abl inhibitor|TIE tyrosine kinase inhibitor|VEGFR inhibitor
reboxetine,0.350953846,Adrenergic receptor antagonist
refametinib,0.38715,MEK inhibitor
regadenoson,0.2874125,Adenosine receptor agonist
regorafenib,0.454829412,FGFR inhibitor|KIT inhibitor|PDGFR inhibitor|RAF inhibitor|RET inhibitor|VEGFR inhibitor
reichstein,-0.246444444,Androgen receptor antagonist
relcovaptan,-0.10055,Vasopressin receptor antagonist
remacemide,0.461266667,Glutamate receptor antagonist
remoxipride,-0.0832125,Dopamine receptor antagonist
repaglinide,-0.0007,Insulin secretagogue
reparixin,-0.2152125,CC chemokine receptor antagonist
repsox,-1.14225,TGF-beta receptor inhibitor
resatorvid,-0.120878947,TLR antagonist
rescinnamine,0.363328571,ACE inhibitor
reserpic-acid,0.244155556,Norepinephrine inhibitor
reserpine,0.6700125,Vesicular monoamine transporter inhibitor
resiquimod,-0.615228571,TLR agonist
resmethrin,-0.16198,Cytochrome P450 inhibitor
resminostat,0.42025,HDAC inhibitor
resorcinol,-0.230375,Antiseptic
resveratrol,-0.04085,Cytochrome P450 inhibitor|SIRT activator
retapamulin,-0.239575,Protein synthesis inhibitor
retigabine,-0.200725,Potassium channel activator
retinol,-0.20936,Retinoid receptor agonist
retinyl,0.44266,Vitamin analog
retrorsine,0.082871429,Cytotoxic agent|DNA inhibitor|Mutagenic
REV-5901,-0.503028571,Leukotriene receptor antagonist|Lipoxygenase inhibitor
reversine,0.742242857,Aurora kinase inhibitor
RG-108,0.144581818,DNA inhibitor
RG-13022,0.144542857,PDGFR inhibitor
RG-14620,-0.52438,EGFR inhibitor
RG-2833,0.40815,HDAC inhibitor
RG-4733,0.177981818,Gamma secretase inhibitor
RG-7388,0,MDM inhibitor
RGFP-966,-0.25796,HDAC inhibitor
rhamnetin,0.21784,Aldose reductase inhibitor
rhapontin,-0.327816667,Apoptosis stimulant
RHC-80267,-0.203016667,Triacylglycerol lipase inhibitor
rhodomyrtoxin,-0.209214286,Carcinogen|DNA intercalating agent
rhodomyrtoxin-b,0.15945,Carcinogen|DNA intercalating agent
ribavirin,-0.295628571,Antiviral
riboflavin,-0.25933,Vitamin B
ricinine,-0.323316667,Casein kinase inhibitor
rifabutin,0.4501875,Bacterial protein synthesis inhibitor
rifampicin,-0.19545,RNA polymerase inhibitor
rifapentine,-0.1762625,Bacterial RNA polymerase inhibitor
rifaximin,-0.208711111,RNA synthesis inhibitor
rigosertib,-0.432354545,Cell cycle inhibitor|PLK inhibitor
rilmenidine,0.186421429,Adrenergic receptor agonist|Imidazoline receptor agonist
rilpivirine,-0.8115,Non-nucleoside reverse transcriptase inhibitor
riluzole,-0.125575,Glutamate inhibitor
rimantadine,-0.20814,Antiviral|RNA synthesis inhibitor
rimcazole,0.440307692,Sigma receptor antagonist
rimexolone,0.10287,Glucocorticoid receptor agonist
rimonabant,0.2247375,Cannabinoid receptor antagonist
riociguat,-0.4800875,Guanylate cyclase activator
ripasudil,0.463290909,Rho associated kinase inhibitor
risperidone,-0.03308,Dopamine receptor antagonist|Serotonin receptor antagonist
RITA,0.18554375,MDM inhibitor
ritanserin,0.1161625,Serotonin receptor antagonist
ritodrine,0.10587,Adrenergic receptor agonist
ritonavir,0.064725,HIV inhibitor
rivaroxaban,0.282152941,Coagulation factor inhibitor
rivastigmine,-0.39365,Acetylcholinesterase inhibitor
rizatriptan,0.33891,Serotonin receptor agonist
RK-682,-0.48195,Tyrosine phosphatase inhibitor
RKI-1447,-0.55245,Rho associated kinase inhibitor
RN-1,0,Histone lysine demethylase inhibitor
RN-1734,-0.0113,TRPV antagonist
Ro-04-5595,0.338325,Glutamate receptor antagonist
Ro-04-6790,0.114657143,Serotonin receptor antagonist
Ro-08-2750,-0.1534,NGF binding inhibitor
Ro-10-5824,-0.052133333,Dopamine receptor agonist
Ro-106-9920,-0.001644444,NFKB inhibitor
Ro-15-4513,0.013471429,GABA receptor agonist
Ro-16-6941,-0.775716667,Monoamine oxidase inhibitor
Ro-19-4605,0.08816,GABA receptor agonist
Ro-20-1724,-0.8969,Phosphodiesterase inhibitor
Ro-25-6981,-0.129371429,Vesicular monoamine transporter inhibitor
Ro-28-1675,-0.008592308,Glucokinase activator
Ro-3306,0.292466667,CDK inhibitor
Ro-4987655,0.458872727,MEK inhibitor
Ro-90-7501,-0.1744875,Beta amyloid inhibitor
robustic-acid,0.430783333,CAMP inhibitor
rociletinib,0.431275,EGFR inhibitor
rofecoxib,-0.162744444,Cyclooxygenase inhibitor
roflumilast,0.213155556,Phosphodiesterase inhibitor
rolipram,0.039666667,Phosphodiesterase inhibitor
romidepsin,0.976416667,HDAC inhibitor
ropinirole,0.255714286,Dopamine receptor agonist
ropivacaine,-0.0122,Sodium channel inhibitor
roquinimex,0.2769,Angiogenesis inhibitor|TNF inhibitor
roscovitine,-0.150506667,CDK inhibitor
rosiglitazone,-0.461206667,PPAR receptor agonist|Insulin sensitizer
rosmarinic-acid,0.108575,GABA receptor antagonist
rosuvastatin,0.241230769,HMGCR inhibitor
rotenone,0.15625,Mitochondrial inhibitor
rotenonic-acid,-0.266611111,Retinoid receptor antagonist
rotigotine,-0.212525,Dopamine receptor agonist
rottlerin,-0.187893333,MAP kinase inhibitor|Protein kinase inhibitor
rotundine,-0.695475,Serotonin receptor agonist
roxarsone,-1.082,Antiprotozoal
roxatidine,-0.366575,Histamine receptor antagonist
roxithromycin,-0.262114286,Bacterial 50S ribosomal subunit inhibitor
RS-100329,-0.2044375,Adrenergic receptor antagonist
RS-102221,-0.262325,Serotonin receptor antagonist
RS-102895,-0.224166667,CCR antagonist
RS-127445,0.193025,Serotonin receptor antagonist
RS-16566,0.106614286,Serotonin receptor antagonist
RS-17053,0.642414286,Adrenergic receptor antagonist
RS-23597-190,0.5058,Serotonin receptor antagonist
RS-39604,0.577414286,Serotonin receptor antagonist
RS-45041-190,0.0014125,Imidazoline receptor agonist
RS-504393,0.317,CC chemokine receptor antagonist
RS-56812,0.3922,Serotonin receptor agonist
RS-67333,0.014311111,Serotonin receptor agonist
RS-67506,-0.05144,Serotonin receptor agonist
RS-79948,-0.029316667,Adrenergic receptor antagonist
RTI-55,0,Dopamine receptor antagonist
RU-24969,-0.3370125,Serotonin receptor agonist
RU-58841,0.2615,Androgen receptor antagonist
ruboxistaurin,-0.8011,PKC inhibitor
rucaparib,-0.356925,PARP inhibitor
rucinol,0.016,Tyrosinase inhibitor
rufinamide,0.327866667,Voltage-gated sodium channel blocker
rufloxacin,0.311971429,Bacterial DNA Gyrase inhibitor
rupatadine,-0.4827,Histamine receptor antagonist|Platelet activating factor receptor antagonist
rutin,0.00793125,Antioxidant|Capillary stabilizing agent|Nitric oxide scavenger
ruxolitinib,0.172033333,JAK inhibitor
RVX-208,0.662133333,Apolipoprotein expression enhancer
RX-821002,-0.181175,Adrenergic receptor antagonist
ryanodine,-0.252422222,Calcium channel blocker
ryuvidine,0.049711111,Histone lysine methyltransferase inhibitor
S-111,0.1216,PARP inhibitor
S-14506,0.631133333,Serotonin receptor agonist
S-18986,-0.267025,Glutamate receptor antagonist
S-26948,-1.2111,PPAR receptor agonist
S-ruxolitinib,-0.142733333,JAK inhibitor
SA-792709,0.498183333,Retinoid receptor agonist
SA-94315,0.152885714,Caspase inhibitor
saccharin,-0.5809,DNA inhibitor
saclofen,0.114290909,GABA receptor antagonist
sacubitril,-0.29761,Neprilysin inhibitor
safinamide,0.21076,Dopamine receptor antagonist|Glutamate inhibitor|Monoamine oxidase inhibitor
safingol,0.2144,PKC inhibitor
SAL-1,-0.0187375,Adenosine receptor antagonist
salbutamol,0.155633333,Adrenergic receptor agonist
salermide,-0.2158,SIRT inhibitor
salicin,0.250033333,Anti-inflammatory
salicylic-acid,-0.6729,Cyclooxygenase inhibitor|Prostanoid receptor antagonist|Prostanoid receptor inhibitor
salidroside,0.5007,Beta amyloid inhibitor
salirasib,0.1489375,MTOR inhibitor
salmeterol,0.57375,Adrenergic receptor agonist
salsolidine,-0.1031,Monoamine oxidase inhibitor
salsolinol,0.294116667,Monoamine oxidase inhibitor|Tyrosine hydroxylase inhibitor
salubrinal,1.0715,Eukaryotic translation initiation factor inhibitor
salvinorin-a,0.56619,Opioid receptor agonist
sanguinarium-chloride,0,Acetylcholinesterase inhibitor|Apoptosis stimulant|Caspase activator|FtsZ inhibitor|Rho associated kinase inhibitor
SANT-1,0.21512,Smoothened receptor antagonist
SANT-2,-0.315871429,Smoothened receptor antagonist
sappanone-a,0.2492125,Melanin inhibitor|Tyrosinase inhibitor
sapropterin,0.4394,Phenylalanine 4-hydroxylase stimulant
saquinavir,0.634592857,HIV inhibitor
SAR-245409,0.11415,PI3K inhibitor
saracatinib,0.606086957,Src inhibitor
sarafloxacin,0.9963,Bacterial DNA Gyrase inhibitor
sarcosine,0.05635,GlyT-1 inhibitor
sarmentogenin,-1.096266667,Na/K-ATPase inhibitor
sasapyrine,-0.068966667,NFKB inhibitor
saxagliptin,-0.491325,Dipeptidyl peptidase inhibitor
SB-200646,0.080344444,Serotonin receptor antagonist
SB-202190,0.21569,P38 MAPK inhibitor
SB-203186,0.12106,Serotonin receptor antagonist
SB-203580,0.1248,P38 MAPK inhibitor
SB-205384,0.216222222,GABA receptor antagonist
SB-205607,0.24388,Delta 1 opioid receptor agonist
SB-206553,-0.060357143,Serotonin receptor antagonist
SB-216641,0.6189125,Serotonin receptor antagonist
SB-216763,0.073938095,GSK inhibitor
SB-218078,0.4208,CHK inhibitor
SB-218795,0.17701,Tachykinin antagonist
SB-221284,-0.091122222,Serotonin receptor antagonist
SB-222200,-0.1721,Tachykinin antagonist
SB-225002,0.118276471,CC chemokine receptor antagonist
SB-2343,0.6287,MTOR inhibitor|PI3K inhibitor
SB-239063,-0.131991667,P38 MAPK inhibitor
SB-242235,0.31585,P38 MAPK inhibitor
SB-258585,0.172628571,Serotonin receptor antagonist
SB-269970,0.272016667,Serotonin receptor antagonist
SB-271046,0.7767375,Serotonin receptor antagonist
SB-334867,0.047257143,Orexin receptor antagonist
SB-366791,-0.48555,TRPV antagonist
SB-408124,-0.00534,Orexin receptor antagonist
SB-415286,-0.465828571,GSK inhibitor
SB-431542,-0.227588889,TGF-beta receptor inhibitor
SB-505124,-0.78455,ALK inhibitor
SB-525334,0.132045,TGF-beta receptor inhibitor
SB-590885,0.286441667,RAF inhibitor
SB-657510,0,Urotensin receptor antagonist
SB-683698,-0.41194,Integrin inhibitor
SB-705498,-0.24755,TRPV antagonist
SB-743921,0.32032,Kinesin inhibitor
SB-756050,0.17686,G protein-coupled receptor agonist
SB-939,0.281321429,HDAC inhibitor
SC-10,-0.1247625,Protein kinase activator
SC-12267,0.016214286,Dihydroorotate dehydrogenase inhibitor
SC-19220,-0.2153,Prostanoid receptor antagonist
SC-560,0.002733333,Cyclooxygenase inhibitor
SC-68376,0.2361,P38 MAPK inhibitor
SC-9,-0.173725,Protein synthesis stimulant
scandenin,-0.221475,Plant alkaloid
SCH-202676,-0.6011,G protein-coupled receptor modulator
SCH-23390,0.566757143,Dopamine receptor antagonist
SCH-28080,-0.1343,ATPase inhibitor
SCH-442416,0.792485714,Adenosine receptor antagonist
SCH-58261,0.1346375,Adenosine receptor antagonist
SCH-79797,-0.1327,Proteasome inhibitor
scopolamine,0.014733333,Acetylcholine receptor antagonist
scopoline,-0.271925,Acetylcholine receptor antagonist
scoulerine,0.133614286,Adrenergic receptor antagonist|GABA receptor antagonist|Serotonin receptor antagonist
scriptaid,0.837814286,HDAC inhibitor
SD-169,-0.5131,P38 MAPK inhibitor
SD-208,0,TGF-beta receptor inhibitor
SDM-25N,0.04397,Opioid receptor antagonist
SDZ-205-557,-0.300128571,Serotonin receptor antagonist
SDZ-21009,0.708133333,Adrenergic receptor antagonist|Serotonin receptor antagonist
SDZ-NKT-343,-0.405225,Tachykinin antagonist
secnidazole,-0.10438,Acetylcholinesterase inhibitor|Tubulin inhibitor
securinine,0.1707,GABA receptor antagonist|p53 activator
selamectin,0.22846,Nematocide
selegiline,0.006755556,Monoamine oxidase inhibitor
selinidin,0.5139,Mast cell stabilizer
selumetinib,0.203803125,MEK inhibitor
semagacestat,0.1208625,Gamma secretase inhibitor
semaxanib,-0.1842,VEGFR inhibitor
seneciphylline,-0.14114,Cytochrome P450 inhibitor
senicapoc,-0.9347,Potassium channel blocker
seocalcitol,0.073428571,Vitamin D receptor agonist
SEP-227900,0.156457143,D-Amino Acid Oxidase Inhibitor
serotonin,0.8702,Growth factor receptor activator
sertaconazole,0.16416,Sterol demethylase inhibitor
sertindole,0.78953,Dopamine receptor antagonist|Serotonin receptor antagonist
sertraline,0.670083333,Serotonin receptor antagonist
setiptiline,0.300525,Adrenergic receptor antagonist
SEW-2871,0.1685125,Lysophospholipid receptor agonist
SF-11,-0.036157143,Neuropeptide receptor antagonist
SGC-0946,-0.576166667,DOT1L inhibitor
SGC-707,0.15492,PRMT inhibitor
SGC-CBP30,0.7910625,Bromodomain inhibitor
SGI-1776,0.35744375,PIM inhibitor
SGX-523,0.16984,HGF receptor inhibitor
SIB-1553A,-1.0741,Acetylcholine receptor agonist
SIB-1757,0.036957143,Glutamate receptor antagonist
sibutramine,0.27316,Serotonin receptor antagonist
SID-26681509,0.2243,Cathepsin inhibitor
SID-7969543,0.0378,Steroid
siguazodan,0.131433333,Phosphodiesterase inhibitor
sildenafil,-0.012554545,Phosphodiesterase inhibitor
silibinin,-0.41422,Cytochrome P450 inhibitor
simeprevir,0.18144,HCV inhibitor
simvastatin,0.914253846,HMGCR inhibitor
sinensetin,0.2615375,Cyclooxygenase inhibitor
siramesine,0.87425,Sigma receptor antagonist
sirolimus,0.316386364,MTOR inhibitor
sirtinol,0.749,SIRT inhibitor
sitagliptin,-0.0186,Dipeptidyl peptidase inhibitor
skatole,0.2959625,Thrombin inhibitor
skepinone-l,0,P38 MAPK inhibitor
SKF-104078,-0.9669,Adrenergic receptor antagonist
SKF-38393,0,Dopamine receptor agonist
SKF-77434,0.208428571,Dopamine receptor agonist
SKF-81297,0.421077778,Dopamine receptor agonist
SKF-83566,0.040442857,Dopamine receptor antagonist
SKF-86002,0.09954,P38 MAPK inhibitor
SKF-89976A,0.355025,GABA receptor antagonist
SKF-91488,0,Histamine receptor agonist
SKF-96365,0.228211111,Calcium channel blocker
SKI-II,0.391469231,Sphingosine kinase inhibitor
skimmianine,0.245075,Acetylcholinesterase inhibitor|Furoquinoline alkaloid
SM-21,-1.0081,Sigma receptor antagonist
SMER-28,-0.64014,Autophagy inducer
SMI-4a,0.40435,PIM inhibitor
SN-38,0.186433333,Topoisomerase inhibitor
SNS-314,-0.1241,Aurora kinase inhibitor
SNX-2112,0.69622,HSP inhibitor
sobetirome,-0.26607,Thyroid hormone inhibitor
sodium-butyrate,0.42645,HDAC inhibitor
sodium-gualenate,0.2107875,Antacid
sofalcone,-0.2625625,Mucus protecting agent
solanine,-0.099975,Acetylcholinesterase inhibitor
solifenacin,0.153616667,Acetylcholine receptor antagonist
solifenacin-succinate,0.491925,Acetylcholine receptor antagonist
somatostatin,-0.3727,Somatostatin receptor agonist
sonidegib,0.1485,Smoothened receptor antagonist
sorafenib,0.056085714,RAF inhibitor|FLT3 inhibitor|KIT inhibitor|PDGFR inhibitor|RET inhibitor|VEGFR inhibitor
sorbinil,0.211875,Aldose reductase inhibitor
sotalol,0.12495,Adrenergic receptor antagonist
sotrastaurin,0.497961538,PKC inhibitor
sparfloxacin,0,Bacterial DNA Gyrase inhibitor
sparfosic-acid,-0.308213333,Aspartate carbamoyltransferase inhibitor
spectinomycin,0.122557143,Bacterial 30S ribosomal subunit inhibitor
spermidine,0,Glutamate receptor antagonist
sphingosine,-0.34208,Ceramidase inhibitor
spiperone,-0.4282875,Dopamine receptor antagonist
spiradoline,-0.56085,Opioid receptor agonist
spiramide,-0.1435,Dopamine receptor antagonist|Serotonin receptor antagonist
spironolactone,-0.028992857,Mineralocorticoid receptor antagonist
spiroxatrine,0.439928571,Serotonin receptor antagonist
splitomycin,-0.4219625,SIRT inhibitor
SPP-301,-0.33462,Endothelin receptor antagonist
SQ-22536,-0.00926,Adenylyl cyclase inhibitor
SQ-29548,0.075557143,Thromboxane receptor antagonist
SR-142948,-0.34764,Neurotensin receptor antagonist
SR-147778,0.6562,Cannabinoid receptor antagonist
SR-1664,-0.9499,PPAR receptor antagonist
SR-2640,0.245975,Leukotriene receptor antagonist
SR-27897,0.0717,CCK receptor antagonist
SR-33805,0.767528571,Calcium channel blocker
SR-57227A,-0.270266667,Serotonin receptor agonist
SR-59230A,0.127275,Adrenergic receptor antagonist
SR-95639A,-0.065342857,Acetylcholine receptor agonist
SRPIN-340,0,Serine arginine protein kinase inhibitor
SSR-69071,-0.491471429,Leukocyte elastase inhibitor
ST-1859,0.2613,Beta amyloid inhibitor
ST-638,0.37425,Tyrosine kinase inhibitor
ST-91,-0.03794,Adrenergic receptor agonist
STA-5326,0.59666,Interleukin inhibitor
staurosporine,0.32345,PKC inhibitor
stavudine,-0.267314286,DNA inhibitor|Reverse transcriptase inhibitor
stemregenin-1,0,Aryl hydrocarbon receptor antagonist
STF-31,-0.50515,NAMPT inhibitor
STF-62247,1.4672,Autophagy inducer
stiripentol,-0.04565,GABA receptor antagonist
STO-609,0.2292,Calmodulin inhibitor
strophanthidin,-1.242314286,Na/K-ATPase inhibitor
strychnine,0.4152,Acetylcholine receptor antagonist
SU-014813,0.2002,PDGFR inhibitor|VEGFR inhibitor
SU-11274,0.7795,Hepatocyte growth factor receptor inhibitor|Tyrosine kinase inhibitor
SU-11652,-0.0107875,Tyrosine kinase inhibitor
SU-1498,0.159127273,VEGFR inhibitor
SU-16f,0.42875,PDGFR inhibitor
SU-4312,0.336614286,Tyrosine kinase inhibitor|PDGFR inhibitor|VEGFR inhibitor
SU-6656,0.284,Src inhibitor
sufentanil,0.22765,Opioid receptor modulator
sulbactam,0.1246,Beta lactamase inhibitor
sulbutiamine,0.163316667,Acetylcholine receptor antagonist
sulconazole,0.581314286,Sterol demethylase inhibitor
sulfabenzamide,0,Bacterial antifolate
sulfacetamide,-0.298066667,PABA antagonist
sulfadiazine,-0.0797,Bacterial antifolate
sulfadimidine,0.2721,PABA antagonist
sulfadoxine,0.631183333,Dihydropteroate synthase inhibitor
sulfafurazole,0.079933333,Bacterial antifolate
sulfaguanidine,0,Bacterial antifolate
sulfamerazine,-0.78885,Bacterial antifolate
sulfamethizole,0.8903,Bacterial antifolate
sulfamethoxazole,0.10412,PABA antagonist
sulfametopyrazine,0.97185,PABA antagonist
sulfamonomethoxine,0,Bacterial antifolate
sulfaphenazole,-0.3893,Dihydropteroate synthase inhibitor
sulfapyridine,0,PABA antagonist
sulfasalazine,-0.283933333,Antirheumatic drug|NFKB inhibitor
sulfathiazole,0.10525,Dihydropteroate synthase inhibitor
sulfinpyrazone,-0.139483333,Uricosuric
sulforaphane,0.305955556,Carcinogen|Aryl hydrocarbon receptor antagonist
sulindac,-0.306628571,Cyclooxygenase inhibitor
sulmazole,0.67916,Adenosine receptor antagonist
suloctidil,0,Adrenergic receptor antagonist
sulpiride,0.062866667,Dopamine receptor antagonist
sumatriptan,-0.377545455,Serotonin receptor agonist
sunitinib,0.899025,FLT3 inhibitor|KIT inhibitor|PDGFR inhibitor|RET inhibitor|VEGFR inhibitor
suprofen,-0.236925,Cyclooxygenase inhibitor
suvorexant,-0.3632,Orexin receptor antagonist
suxibuzone,0,Cyclooxygenase inhibitor
swainsonine,0.1587625,Alpha mannosidase inhibitor
SYK-inhibitor,0.0398625,Syk inhibitor
synephrine,-0.1547,Adrenergic receptor agonist
syrosingopine,0.110077778,Vesicular monoamine transporter inhibitor
T-0070907,0.2676,PPAR receptor antagonist
T-0156,0.0828,Phosphodiesterase inhibitor
T-0901317,0.584828571,LXR agonist|ABC transporter expression enhancer|ROR inverse agonist
T-5224,-0.57508,AP inhibitor
T-98475,0.602557143,Gonadotropin receptor antagonist
tacalcitol,-0.02465,Vitamin D receptor agonist
tacedinaline,0.033026667,HDAC inhibitor
tacrine,-0.0083,Acetylcholinesterase inhibitor
tacrolimus,0.265171429,Calcineurin inhibitor
tadalafil,-0.06696,Phosphodiesterase inhibitor
tafamidis-meglumine,0.298075,Transthyretin stabilizer
tagatose,-0.085783333,Phospholipase inhibitor
TAK-285,0.9383625,EGFR inhibitor
TAK-715,0.238117857,P38 MAPK inhibitor
TAK-733,0.634044444,MEK inhibitor
TAK-875,0.161542857,Insulin secretagogue
taladegib,-0.29784,Smoothened receptor antagonist
talampicillin,-0.17055,Bacterial cell wall synthesis inhibitor
talazoparib,0.26725,PARP inhibitor
talinolol,-0.6733,Adrenergic receptor antagonist
talipexole,-0.343475,Adrenergic receptor agonist|Dopamine receptor agonist
talmapimod,0.467257143,P38 MAPK inhibitor
talnetant,-0.41958,Tachykinin antagonist
talniflumate,0.2219,Cyclooxygenase inhibitor
taltirelin,-0.0286375,Thyrotropin releasing hormone receptor agonist
tamibarotene,0.132328571,Retinoid receptor agonist
tamoxifen,0.723271429,Estrogen receptor antagonist
tamsulosin,0.035655556,Adrenergic receptor antagonist
tanaproget,0.102714286,Progesterone receptor agonist
tandutinib,0.257333333,FLT3 inhibitor|KIT inhibitor|PDGFR inhibitor
tanespimycin,0.35168125,HSP inhibitor
tangeritin,0.000125,Cell cycle inhibitor
tapentadol,0,Opioid receptor agonist
taranabant,0.332771429,Cannabinoid receptor antagonist
targinine,-0.021033333,Nitric oxide synthase inhibitor
tariquidar,1.131,P-glycoprotein inhibitor
TAS-103,0,Topoisomerase inhibitor
TAS-301,0.020928571,Calcium channel blocker
taselisib,0.59825625,PI3K inhibitor
tasisulam,0.019457143,Apoptosis stimulant
tasquinimod,-0.458688889,Angiogenesis inhibitor|S100A9 inhibitor
taurocholic-acid,0.1063625,G protein-coupled receptor agonist
taurodeoxycholic-acid,0.006825,Bile acid
taxifolin,-0.06195,Opioid receptor antagonist
tazarotene,-0.383088889,Retinoid receptor agonist
tazobactam,0.185775,Beta lactamase inhibitor
TC-1,-0.268471429,Beta secretase inhibitor
TC-H-106,-0.23808,HDAC inhibitor
TC-S-7006,0.86165,MAP kinase inhibitor
TCDD-dioxin,0,Aryl hydrocarbon receptor activator
TCPOBOP,-0.1746,CAR agonist
TCS-359,-0.445016667,FLT3 inhibitor
tebipenem,0.11845,Bacterial cell wall synthesis inhibitor
tebuthiuron,-0.2116,Photosynthesis inhibitor
tecastemizole,0.194166667,Histamine receptor antagonist
tedizolid,-0.217536364,Bacterial 50S ribosomal subunit inhibitor
tegafur,0.227771429,Thymidylate synthase inhibitor
tegobuvir,0.034375,HCV inhibitor|Protease inhibitor
telatinib,-0.102277778,KIT inhibitor|PDGFR inhibitor|VEGFR inhibitor
telbivudine,-0.05482,DNA inhibitor
telcagepant,0.3308,Calcitonin antagonist
telenzepine,0.119375,Acetylcholine receptor antagonist
telmesteine,0,Mucolytic
telmisartan,-0.257741667,Angiotensin receptor antagonist
telotristat,0.2315,Serotonin receptor antagonist|Serotonin release inhibitor
temazepam,0.009583333,GABA receptor agonist
temefos,-0.0898375,Cholinesterase inhibitor
temocapril,0.3577,ACE inhibitor
temoporfin,0.2396,Radical formation stimulant
temozolomide,-0.0379875,DNA alkylating agent
temsirolimus,0.22308,MTOR inhibitor
tenatoprazole,-0.40545,Proton pump inhibitor
teneligliptin,-0.148128571,Dipeptidyl peptidase inhibitor
tenidap,0.2313875,Cyclooxygenase inhibitor
teniposide,0.06759,Topoisomerase inhibitor
tenofovir,-0.21175,Reverse transcriptase inhibitor|HIV inhibitor
tenovins,0.047825,SIRT inhibitor|p53 activator
