"","pert_iname","norm_cs","moa"
"3080","rivastigmine",-0.1432,"Acetylcholinesterase inhibitor"
"3081","rizatriptan",0.17831,"Serotonin receptor agonist"
"3082","RK-682",-0.2991,"Tyrosine phosphatase inhibitor"
"3083","RKI-1447",-0.9005,"Rho associated kinase inhibitor"
"3084","RN-1",0,"Histone lysine demethylase inhibitor"
"3085","RN-1734",-0.5187,"TRPV antagonist"
"3086","Ro-04-5595",-0.366125,"Glutamate receptor antagonist"
"3087","Ro-04-6790",-0.0193571428571429,"Serotonin receptor antagonist"
"3088","Ro-08-2750",0.0242428571428571,"NGF binding inhibitor"
"3089","Ro-10-5824",-0.157622222222222,"Dopamine receptor agonist"
"3090","Ro-106-9920",1.24167777777778,"NFKB inhibitor"
"3091","Ro-15-4513",-0.428814285714286,"GABA receptor agonist"
"3092","Ro-16-6941",0.13475,"Monoamine oxidase inhibitor"
"3093","Ro-19-4605",-0.54202,"GABA receptor agonist"
"3094","Ro-20-1724",0.46105,"Phosphodiesterase inhibitor"
"3095","Ro-25-6981",0.0578714285714286,"Vesicular monoamine transporter inhibitor"
"3096","Ro-28-1675",1.4954,"Glucokinase activator"
"3097","Ro-3306",0.494883333333333,"CDK inhibitor"
"3098","Ro-4987655",-0.248918181818182,"MEK inhibitor"
"3099","Ro-90-7501",-0.0921,"Beta amyloid inhibitor"
"3100","robustic-acid",-0.149033333333333,"CAMP inhibitor"
"3101","rociletinib",0.398325,"EGFR inhibitor"
"3102","rofecoxib",0.00111111111111111,"Cyclooxygenase inhibitor"
"3103","roflumilast",0.383533333333333,"Phosphodiesterase inhibitor"
"3104","rolipram",-0.44615,"Phosphodiesterase inhibitor"
"3105","romidepsin",0.167466666666667,"HDAC inhibitor"
"3106","ropinirole",0.244414285714286,"Dopamine receptor agonist"
"3107","ropivacaine",0.105871428571429,"Sodium channel inhibitor"
"3108","roquinimex",-0.7472,"Angiogenesis inhibitor|TNF inhibitor"
"3109","roscovitine",-0.300386666666667,"CDK inhibitor"
"3110","rosiglitazone",0.01362,"PPAR receptor agonist|Insulin sensitizer"
"3111","rosmarinic-acid",-0.442025,"GABA receptor antagonist"
"3112","rosuvastatin",-0.0183153846153846,"HMGCR inhibitor"
"3113","rotenone",0.3212,"Mitochondrial inhibitor"
"3114","rotenonic-acid",-0.431944444444444,"Retinoid receptor antagonist"
"3115","rotigotine",-0.017075,"Dopamine receptor agonist"
"3116","rottlerin",0.335933333333333,"MAP kinase inhibitor|Protein kinase inhibitor"
"3117","rotundine",-0.2204,"Serotonin receptor agonist"
"3118","roxarsone",0,"Antiprotozoal"
"3119","roxatidine",-0.552,"Histamine receptor antagonist"
"3120","roxithromycin",-0.0894428571428571,"Bacterial 50S ribosomal subunit inhibitor"
"3121","RS-100329",-0.4425125,"Adrenergic receptor antagonist"
"3122","RS-102221",-0.0757125,"Serotonin receptor antagonist"
"3123","RS-102895",0.346283333333333,"CCR antagonist"
"3124","RS-127445",0.043975,"Serotonin receptor antagonist"
"3125","RS-16566",-0.266814285714286,"Serotonin receptor antagonist"
"3126","RS-17053",0.652357142857143,"Adrenergic receptor antagonist"
"3127","RS-23597-190",-0.436391666666667,"Serotonin receptor antagonist"
"3128","RS-39604",0.612985714285714,"Serotonin receptor antagonist"
"3129","RS-45041-190",-0.318425,"Imidazoline receptor agonist"
"3130","RS-504393",-0.167088888888889,"CC chemokine receptor antagonist"
"3131","RS-56812",-0.0750571428571429,"Serotonin receptor agonist"
"3132","RS-67333",-0.303422222222222,"Serotonin receptor agonist"
"3133","RS-67506",-0.36679,"Serotonin receptor agonist"
"3134","RS-79948",-0.49965,"Adrenergic receptor antagonist"
"3135","RTI-55",-1.0104,"Dopamine receptor antagonist"
"3136","RU-24969",-0.3256625,"Serotonin receptor agonist"
"3137","RU-58841",-0.3923,"Androgen receptor antagonist"
"3138","ruboxistaurin",0,"PKC inhibitor"
"3139","rucaparib",-0.428329166666667,"PARP inhibitor"
"3140","rucinol",0.006775,"Tyrosinase inhibitor"
"3141","rufinamide",-0.3361,"Voltage-gated sodium channel blocker"
"3142","rufloxacin",-0.283271428571429,"Bacterial DNA Gyrase inhibitor"
"3143","rupatadine",0,"Histamine receptor antagonist|Platelet activating factor receptor antagonist"
"3144","rutin",-0.27476875,"Antioxidant|Capillary stabilizing agent|Nitric oxide scavenger"
"3145","ruxolitinib",-0.07275,"JAK inhibitor"
"3146","RVX-208",-0.02005,"Apolipoprotein expression enhancer"
"3147","RX-821002",-0.20965,"Adrenergic receptor antagonist"
"3148","ryanodine",-0.618633333333333,"Calcium channel blocker"
"3149","ryuvidine",0.238933333333333,"Histone lysine methyltransferase inhibitor"
"3150","S-111",0.2051,"PARP inhibitor"
"3151","S-14506",-0.02855,"Serotonin receptor agonist"
"3152","S-18986",-0.405025,"Glutamate receptor antagonist"
"3153","S-26948",-1.2069,"PPAR receptor agonist"
"3154","S-ruxolitinib",0.12665,"JAK inhibitor"
"3155","SA-792709",1.02236666666667,"Retinoid receptor agonist"
"3156","SA-94315",-0.605342857142857,"Caspase inhibitor"
"3157","saccharin",0.3488,"DNA inhibitor"
"3158","saclofen",-0.185790909090909,"GABA receptor antagonist"
"3159","sacubitril",-0.04337,"Neprilysin inhibitor"
"3160","safinamide",0.2632,"Dopamine receptor antagonist|Glutamate inhibitor|Monoamine oxidase inhibitor"
"3161","safingol",0.308933333333333,"PKC inhibitor"
"3162","SAL-1",-0.5830125,"Adenosine receptor antagonist"
"3163","salbutamol",-0.22785,"Adrenergic receptor agonist"
"3164","salermide",1.40075,"SIRT inhibitor"
"3165","salicin",-0.44855,"Anti-inflammatory"
"3166","salicylic-acid",0,"Cyclooxygenase inhibitor|Prostanoid receptor antagonist|Prostanoid receptor inhibitor"
"3167","salidroside",-0.9339,"Beta amyloid inhibitor"
"3168","salirasib",0.0030625,"MTOR inhibitor"
"3169","salmeterol",0.426175,"Adrenergic receptor agonist"
"3170","salsolidine",-0.2134,"Monoamine oxidase inhibitor"
"3171","salsolinol",-0.204583333333333,"Monoamine oxidase inhibitor|Tyrosine hydroxylase inhibitor"
"3172","salubrinal",1.4158,"Eukaryotic translation initiation factor inhibitor"
"3173","salvinorin-a",-0.05229,"Opioid receptor agonist"
"3174","sanguinarium-chloride",0.4637,"Acetylcholinesterase inhibitor|Apoptosis stimulant|Caspase activator|FtsZ inhibitor|Rho associated kinase inhibitor"
"3175","SANT-1",-0.28214,"Smoothened receptor antagonist"
"3176","SANT-2",0.821471428571429,"Smoothened receptor antagonist"
"3177","sappanone-a",0.5996125,"Melanin inhibitor|Tyrosinase inhibitor"
"3178","sapropterin",-0.86165,"Phenylalanine 4-hydroxylase stimulant"
"3179","saquinavir",-0.197992857142857,"HIV inhibitor"
"3180","SAR-245409",-0.1807125,"PI3K inhibitor"
"3181","saracatinib",-0.0616260869565217,"Src inhibitor"
"3182","sarafloxacin",0,"Bacterial DNA Gyrase inhibitor"
"3183","sarcosine",-0.14345,"GlyT-1 inhibitor"
"3184","sarmentogenin",0.468466666666667,"Na/K-ATPase inhibitor"
"3185","sasapyrine",0.300933333333333,"NFKB inhibitor"
"3186","saxagliptin",-0.86075,"Dipeptidyl peptidase inhibitor"
"3187","SB-200646",-0.487066666666667,"Serotonin receptor antagonist"
"3188","SB-202190",0.25913,"P38 MAPK inhibitor"
"3189","SB-203186",-0.42296,"Serotonin receptor antagonist"
"3190","SB-203580",-0.445533333333333,"P38 MAPK inhibitor"
"3191","SB-205384",-0.285788888888889,"GABA receptor antagonist"
"3192","SB-205607",-0.0356,"Delta 1 opioid receptor agonist"
"3193","SB-206553",-0.590085714285714,"Serotonin receptor antagonist"
"3194","SB-216641",0.467125,"Serotonin receptor antagonist"
"3195","SB-216763",-0.0977,"GSK inhibitor"
"3196","SB-218078",0.3643,"CHK inhibitor"
"3197","SB-218795",-0.45906,"Tachykinin antagonist"
"3198","SB-221284",-0.582055555555556,"Serotonin receptor antagonist"
"3199","SB-222200",-0.146714285714286,"Tachykinin antagonist"
"3200","SB-225002",0.149105882352941,"CC chemokine receptor antagonist"
"3201","SB-2343",-0.35375,"MTOR inhibitor|PI3K inhibitor"
"3202","SB-239063",-0.748208333333333,"P38 MAPK inhibitor"
"3203","SB-242235",-0.526875,"P38 MAPK inhibitor"
"3204","SB-258585",0.2466,"Serotonin receptor antagonist"
"3205","SB-269970",-0.506816666666667,"Serotonin receptor antagonist"
"3206","SB-271046",-0.1155625,"Serotonin receptor antagonist"
"3207","SB-334867",-0.427028571428571,"Orexin receptor antagonist"
"3208","SB-366791",-0.0822,"TRPV antagonist"
"3209","SB-408124",0.03979,"Orexin receptor antagonist"
"3210","SB-415286",-0.341085714285714,"GSK inhibitor"
"3211","SB-431542",0.393422222222222,"TGF-beta receptor inhibitor"
"3212","SB-505124",1.7592,"ALK inhibitor"
"3213","SB-525334",0.16186,"TGF-beta receptor inhibitor"
"3214","SB-590885",0.103983333333333,"RAF inhibitor"
"3215","SB-657510",-0.5109,"Urotensin receptor antagonist"
"3216","SB-683698",-0.3877,"Integrin inhibitor"
"3217","SB-705498",-0.3943,"TRPV antagonist"
"3218","SB-743921",0.44475,"Kinesin inhibitor"
"3219","SB-756050",-0.37336,"G protein-coupled receptor agonist"
"3220","SB-939",-0.676557142857143,"HDAC inhibitor"
"3221","SC-10",-0.499,"Protein kinase activator"
"3222","SC-12267",-0.440014285714286,"Dihydroorotate dehydrogenase inhibitor"
"3223","SC-19220",-0.272533333333333,"Prostanoid receptor antagonist"
"3224","SC-560",-0.136511111111111,"Cyclooxygenase inhibitor"
"3225","SC-68376",-0.430671428571429,"P38 MAPK inhibitor"
"3226","SC-9",-0.0665125,"Protein synthesis stimulant"
"3227","scandenin",0.56905,"Plant alkaloid"
"3228","SCH-202676",-0.3338,"G protein-coupled receptor modulator"
"3229","SCH-23390",-0.669614285714286,"Dopamine receptor antagonist"
"3230","SCH-28080",-0.0204636363636364,"ATPase inhibitor"
"3231","SCH-442416",-0.337628571428571,"Adenosine receptor antagonist"
"3232","SCH-58261",0.1408,"Adenosine receptor antagonist"
"3233","SCH-79797",1.5611125,"Proteasome inhibitor"
"3234","scopolamine",-0.507466666666667,"Acetylcholine receptor antagonist"
"3235","scopoline",0.028425,"Acetylcholine receptor antagonist"
"3236","scoulerine",0.121028571428571,"Adrenergic receptor antagonist|GABA receptor antagonist|Serotonin receptor antagonist"
"3237","scriptaid",-0.281471428571429,"HDAC inhibitor"
"3238","SD-169",0.14205,"P38 MAPK inhibitor"
"3239","SD-208",-0.4305,"TGF-beta receptor inhibitor"
"3240","SDM-25N",-0.11366,"Opioid receptor antagonist"
"3241","SDZ-205-557",-0.614628571428571,"Serotonin receptor antagonist"
"3242","SDZ-21009",-0.12195,"Adrenergic receptor antagonist|Serotonin receptor antagonist"
"3243","SDZ-NKT-343",0.08585,"Tachykinin antagonist"
"3244","secnidazole",-0.54619,"Acetylcholinesterase inhibitor|Tubulin inhibitor"
"3245","securinine",0.229,"GABA receptor antagonist|p53 activator"
"3246","selamectin",0.34342,"Nematocide"
"3247","selegiline",-0.247711111111111,"Monoamine oxidase inhibitor"
"3248","selinidin",0.26565,"Mast cell stabilizer"
"3249","selumetinib",-0.125734375,"MEK inhibitor"
"3250","semagacestat",-0.748525,"Gamma secretase inhibitor"
"3251","semaxanib",0.14651,"VEGFR inhibitor"
"3252","seneciphylline",-0.16416,"Cytochrome P450 inhibitor"
"3253","senicapoc",0,"Potassium channel blocker"
"3254","seocalcitol",0.5284,"Vitamin D receptor agonist"
"3255","SEP-227900",-0.459371428571429,"D-Amino Acid Oxidase Inhibitor"
"3256","serotonin",-1.12615,"Growth factor receptor activator"
"3257","sertaconazole",0.000490000000000002,"Sterol demethylase inhibitor"
"3258","sertindole",0.42014,"Dopamine receptor antagonist|Serotonin receptor antagonist"
"3259","sertraline",0.3563,"Serotonin receptor antagonist"
"3260","setiptiline",-0.267575,"Adrenergic receptor antagonist"
"3261","SEW-2871",-0.2729875,"Lysophospholipid receptor agonist"
"3262","SF-11",0.382642857142857,"Neuropeptide receptor antagonist"
"3263","SGC-0946",0.312333333333333,"DOT1L inhibitor"
"3264","SGC-707",0.14392,"PRMT inhibitor"
"3265","SGC-CBP30",0.1697,"Bromodomain inhibitor"
"3266","SGI-1776",0.37695625,"PIM inhibitor"
"3267","SGX-523",-0.07148,"HGF receptor inhibitor"
"3268","SIB-1553A",0,"Acetylcholine receptor agonist"
"3269","SIB-1757",-0.265728571428571,"Glutamate receptor antagonist"
"3270","sibutramine",0.02944,"Serotonin receptor antagonist"
"3271","SID-26681509",1.17509,"Cathepsin inhibitor"
"3272","SID-7969543",-0.7571,"Steroid"
"3273","siguazodan",-0.188275,"Phosphodiesterase inhibitor"
"3274","sildenafil",-0.654109090909091,"Phosphodiesterase inhibitor"
"3275","silibinin",-0.13632,"Cytochrome P450 inhibitor"
"3276","simeprevir",0.95589,"HCV inhibitor"
"3277","simvastatin",-0.0856230769230769,"HMGCR inhibitor"
"3278","sinensetin",0,"Cyclooxygenase inhibitor"
"3279","siramesine",0.002,"Sigma receptor antagonist"
"3280","sirolimus",-0.412306818181818,"MTOR inhibitor"
"3281","sirtinol",0,"SIRT inhibitor"
"3282","sitagliptin",0.83272,"Dipeptidyl peptidase inhibitor"
"3283","skatole",0.2109375,"Thrombin inhibitor"
"3284","skepinone-l",0,"P38 MAPK inhibitor"
"3285","SKF-104078",1.0419,"Adrenergic receptor antagonist"
"3286","SKF-38393",-0.6251,"Dopamine receptor agonist"
"3287","SKF-77434",-0.0932571428571428,"Dopamine receptor agonist"
"3288","SKF-81297",-0.368377777777778,"Dopamine receptor agonist"
"3289","SKF-83566",-0.410242857142857,"Dopamine receptor antagonist"
"3290","SKF-86002",-0.20843,"P38 MAPK inhibitor"
"3291","SKF-89976A",-0.4441875,"GABA receptor antagonist"
"3292","SKF-91488",0,"Histamine receptor agonist"
"3293","SKF-96365",-0.0719444444444444,"Calcium channel blocker"
"3294","SKI-II",0.969323076923077,"Sphingosine kinase inhibitor"
"3295","skimmianine",-0.3649375,"Acetylcholinesterase inhibitor|Furoquinoline alkaloid"
"3296","SM-21",-0.7815,"Sigma receptor antagonist"
"3297","SMER-28",-0.5503,"Autophagy inducer"
"3298","SMI-4a",-0.776,"PIM inhibitor"
"3299","SN-38",0.397066666666667,"Topoisomerase inhibitor"
"3300","SNS-314",-0.1424,"Aurora kinase inhibitor"
"3301","SNX-2112",1.01831,"HSP inhibitor"
"3302","sobetirome",-0.22831,"Thyroid hormone inhibitor"
"3303","sodium-butyrate",-0.5192,"HDAC inhibitor"
"3304","sodium-gualenate",-0.2691,"Antacid"
"3305","sofalcone",0.4270875,"Mucus protecting agent"
"3306","solanine",-0.2253625,"Acetylcholinesterase inhibitor"
"3307","solifenacin",-0.395766666666667,"Acetylcholine receptor antagonist"
"3308","solifenacin-succinate",0.1893,"Acetylcholine receptor antagonist"
"3309","somatostatin",-0.22564,"Somatostatin receptor agonist"
"3310","sonidegib",0.0908727272727273,"Smoothened receptor antagonist"
"3311","sorafenib",0.2884,"RAF inhibitor|FLT3 inhibitor|KIT inhibitor|PDGFR inhibitor|RET inhibitor|VEGFR inhibitor"
"3312","sorbinil",-0.613925,"Aldose reductase inhibitor"
"3313","sotalol",-0.655033333333333,"Adrenergic receptor antagonist"
"3314","sotrastaurin",-0.0809461538461538,"PKC inhibitor"
"3315","sparfloxacin",0.33486,"Bacterial DNA Gyrase inhibitor"
"3316","sparfosic-acid",-0.54556,"Aspartate carbamoyltransferase inhibitor"
"3317","spectinomycin",-0.402314285714286,"Bacterial 30S ribosomal subunit inhibitor"
"3318","spermidine",0,"Glutamate receptor antagonist"
"3319","sphingosine",0.95596,"Ceramidase inhibitor"
"3320","spiperone",0.2955875,"Dopamine receptor antagonist"
"3321","spiradoline",0,"Opioid receptor agonist"
"3322","spiramide",-0.00991428571428572,"Dopamine receptor antagonist|Serotonin receptor antagonist"
"3323","spironolactone",-0.2882,"Mineralocorticoid receptor antagonist"
"3324","spiroxatrine",-0.2735,"Serotonin receptor antagonist"
"3325","splitomycin",-0.5959875,"SIRT inhibitor"
"3326","SPP-301",-0.6511,"Endothelin receptor antagonist"
"3327","SQ-22536",-0.44859,"Adenylyl cyclase inhibitor"
"3328","SQ-29548",-0.284714285714286,"Thromboxane receptor antagonist"
"3329","SR-142948",-0.5703,"Neurotensin receptor antagonist"
"3330","SR-147778",0.73,"Cannabinoid receptor antagonist"
"3331","SR-1664",-0.9085,"PPAR receptor antagonist"
"3332","SR-2640",0.204525,"Leukotriene receptor antagonist"
"3333","SR-27897",-0.0781230769230769,"CCK receptor antagonist"
"3334","SR-33805",0.654528571428571,"Calcium channel blocker"
"3335","SR-57227A",0.115716666666667,"Serotonin receptor agonist"
"3336","SR-59230A",-0.2996375,"Adrenergic receptor antagonist"
"3337","SR-95639A",-0.00887142857142858,"Acetylcholine receptor agonist"
"3338","SRPIN-340",0,"Serine arginine protein kinase inhibitor"
"3339","SSR-69071",0.349785714285714,"Leukocyte elastase inhibitor"
"3340","ST-1859",-0.20064,"Beta amyloid inhibitor"
"3341","ST-638",-0.00226666666666668,"Tyrosine kinase inhibitor"
"3342","ST-91",-0.39299,"Adrenergic receptor agonist"
"3343","STA-5326",0.21602,"Interleukin inhibitor"
"3344","staurosporine",-0.43325,"PKC inhibitor"
"3345","stavudine",-0.0739,"DNA inhibitor|Reverse transcriptase inhibitor"
"3346","stemregenin-1",0,"Aryl hydrocarbon receptor antagonist"
"3347","STF-31",-0.44195,"NAMPT inhibitor"
"3348","STF-62247",-1.2633,"Autophagy inducer"
"3349","stiripentol",-0.4655875,"GABA receptor antagonist"
"3350","STO-609",0.0544,"Calmodulin inhibitor"
"3351","strophanthidin",0.628857142857143,"Na/K-ATPase inhibitor"
"3352","strychnine",-0.4664,"Acetylcholine receptor antagonist"
"3353","SU-014813",-0.168263636363636,"PDGFR inhibitor|VEGFR inhibitor"
"3354","SU-11274",-0.5242,"Hepatocyte growth factor receptor inhibitor|Tyrosine kinase inhibitor"
"3355","SU-11652",0.3973875,"Tyrosine kinase inhibitor"
"3356","SU-1498",0.141754545454545,"VEGFR inhibitor"
"3357","SU-16f",0,"PDGFR inhibitor"
"3358","SU-4312",-0.0415428571428572,"Tyrosine kinase inhibitor|PDGFR inhibitor|VEGFR inhibitor"
"3359","SU-6656",-0.444166666666667,"Src inhibitor"
"3360","sufentanil",-0.0487,"Opioid receptor modulator"
"3361","sulbactam",-0.7533875,"Beta lactamase inhibitor"
"3362","sulbutiamine",0.0600166666666667,"Acetylcholine receptor antagonist"
"3363","sulconazole",0.595457142857143,"Sterol demethylase inhibitor"
"3364","sulfabenzamide",0,"Bacterial antifolate"
"3365","sulfacetamide",0,"PABA antagonist"
"3366","sulfadiazine",-0.221666666666667,"Bacterial antifolate"
"3367","sulfadimidine",0,"PABA antagonist"
"3368","sulfadoxine",-0.290433333333333,"Dihydropteroate synthase inhibitor"
"3369","sulfafurazole",-0.370033333333333,"Bacterial antifolate"
"3370","sulfaguanidine",0,"Bacterial antifolate"
"3371","sulfamerazine",-1.15075,"Bacterial antifolate"
"3372","sulfamethizole",0,"Bacterial antifolate"
"3373","sulfamethoxazole",-0.57172,"PABA antagonist"
"3374","sulfametopyrazine",-0.58255,"PABA antagonist"
"3375","sulfamonomethoxine",0,"Bacterial antifolate"
"3376","sulfaphenazole",-0.07145,"Dihydropteroate synthase inhibitor"
"3377","sulfapyridine",-0.295,"PABA antagonist"
"3378","sulfasalazine",-0.161916666666667,"Antirheumatic drug|NFKB inhibitor"
"3379","sulfathiazole",-0.4451,"Dihydropteroate synthase inhibitor"
"3380","sulfinpyrazone",-0.0898833333333333,"Uricosuric"
"3381","sulforaphane",1.00928333333333,"Carcinogen|Aryl hydrocarbon receptor antagonist"
"3382","sulindac",-0.160028571428571,"Cyclooxygenase inhibitor"
"3383","sulmazole",-0.18706,"Adenosine receptor antagonist"
"3384","suloctidil",0.8736625,"Adrenergic receptor antagonist"
"3385","sulpiride",-0.0320166666666667,"Dopamine receptor antagonist"
"3386","sumatriptan",0.788890909090909,"Serotonin receptor agonist"
"3387","sunitinib",0.8196875,"FLT3 inhibitor|KIT inhibitor|PDGFR inhibitor|RET inhibitor|VEGFR inhibitor"
"3388","suprofen",-0.045575,"Cyclooxygenase inhibitor"
"3389","suvorexant",-0.19774,"Orexin receptor antagonist"
"3390","suxibuzone",-0.0091,"Cyclooxygenase inhibitor"
"3391","swainsonine",0.014975,"Alpha mannosidase inhibitor"
"3392","SYK-inhibitor",0.5371,"Syk inhibitor"
"3393","synephrine",-0.179514285714286,"Adrenergic receptor agonist"
"3394","syrosingopine",-0.222144444444444,"Vesicular monoamine transporter inhibitor"
"3395","T-0070907",0.342609090909091,"PPAR receptor antagonist"
"3396","T-0156",-0.3549,"Phosphodiesterase inhibitor"
"3397","T-0901317",0.259242857142857,"LXR agonist|ABC transporter expression enhancer|ROR inverse agonist"
"3398","T-5224",-0.21498,"AP inhibitor"
"3399","T-98475",0.389285714285714,"Gonadotropin receptor antagonist"
"3400","tacalcitol",-0.0591375,"Vitamin D receptor agonist"
"3401","tacedinaline",0.205586666666667,"HDAC inhibitor"
"3402","tacrine",-0.03255,"Acetylcholinesterase inhibitor"
"3403","tacrolimus",0.147278571428571,"Calcineurin inhibitor"
"3404","tadalafil",-0.38455,"Phosphodiesterase inhibitor"
"3405","tafamidis-meglumine",-0.713075,"Transthyretin stabilizer"
"3406","tagatose",-0.4479,"Phospholipase inhibitor"
"3407","TAK-285",0.2421,"EGFR inhibitor"
"3408","TAK-715",-0.331403571428571,"P38 MAPK inhibitor"
"3409","TAK-733",0.4082,"MEK inhibitor"
"3410","TAK-875",0.0610714285714286,"Insulin secretagogue"
"3411","taladegib",-0.34439,"Smoothened receptor antagonist"
"3412","talampicillin",-0.118483333333333,"Bacterial cell wall synthesis inhibitor"
"3413","talazoparib",-0.1396,"PARP inhibitor"
"3414","talinolol",-0.5868,"Adrenergic receptor antagonist"
"3415","talipexole",-0.4739625,"Adrenergic receptor agonist|Dopamine receptor agonist"
"3416","talmapimod",-0.573357142857143,"P38 MAPK inhibitor"
"3417","talnetant",0,"Tachykinin antagonist"
"3418","talniflumate",0.126471428571429,"Cyclooxygenase inhibitor"
"3419","taltirelin",-0.3081,"Thyrotropin releasing hormone receptor agonist"
"3420","tamibarotene",-0.122814285714286,"Retinoid receptor agonist"
"3421","tamoxifen",0.395485714285714,"Estrogen receptor antagonist"
"3422","tamsulosin",-0.521966666666667,"Adrenergic receptor antagonist"
"3423","tanaproget",0.542985714285714,"Progesterone receptor agonist"
"3424","tandutinib",-0.622466666666667,"FLT3 inhibitor|KIT inhibitor|PDGFR inhibitor"
"3425","tanespimycin",0.90229375,"HSP inhibitor"
"3426","tangeritin",-0.2464125,"Cell cycle inhibitor"
"3427","tapentadol",0,"Opioid receptor agonist"
"3428","taranabant",-0.402142857142857,"Cannabinoid receptor antagonist"
"3429","targinine",-0.252077777777778,"Nitric oxide synthase inhibitor"
"3430","tariquidar",0,"P-glycoprotein inhibitor"
"3431","TAS-103",0.019075,"Topoisomerase inhibitor"
"3432","TAS-301",0.238,"Calcium channel blocker"
"3433","taselisib",-0.57825625,"PI3K inhibitor"
"3434","tasisulam",-0.0774,"Apoptosis stimulant"
"3435","tasquinimod",0.0591,"Angiogenesis inhibitor|S100A9 inhibitor"
"3436","taurocholic-acid",-0.744925,"G protein-coupled receptor agonist"
"3437","taurodeoxycholic-acid",-0.504725,"Bile acid"
"3438","taxifolin",0.10115,"Opioid receptor antagonist"
"3439","tazarotene",-0.0224111111111111,"Retinoid receptor agonist"
"3440","tazobactam",-0.395675,"Beta lactamase inhibitor"
"3441","TC-1",-0.0225285714285714,"Beta secretase inhibitor"
"3442","TC-H-106",-0.9048,"HDAC inhibitor"
"3443","TC-S-7006",1.22445,"MAP kinase inhibitor"
"3444","TCDD-dioxin",-0.210266666666667,"Aryl hydrocarbon receptor activator"
"3445","TCPOBOP",-0.44175,"CAR agonist"
"3446","TCS-359",0.181733333333333,"FLT3 inhibitor"
"3447","tebipenem",-0.38865,"Bacterial cell wall synthesis inhibitor"
"3448","tebuthiuron",-0.53285,"Photosynthesis inhibitor"
"3449","tecastemizole",-0.0638333333333333,"Histamine receptor antagonist"
"3450","tedizolid",-0.0195636363636364,"Bacterial 50S ribosomal subunit inhibitor"
"3451","tegafur",0.215142857142857,"Thymidylate synthase inhibitor"
"3452","tegobuvir",-0.477025,"HCV inhibitor|Protease inhibitor"
"3453","telatinib",0.348522222222222,"KIT inhibitor|PDGFR inhibitor|VEGFR inhibitor"
"3454","telbivudine",1.24974,"DNA inhibitor"
"3455","telcagepant",-0.362333333333333,"Calcitonin antagonist"
"3456","telenzepine",-0.1772625,"Acetylcholine receptor antagonist"
"3457","telmesteine",0.2413,"Mucolytic"
"3458","telmisartan",0.033275,"Angiotensin receptor antagonist"
"3459","telotristat",0.00893999999999999,"Serotonin receptor antagonist|Serotonin release inhibitor"
"3460","temazepam",-0.158716666666667,"GABA receptor agonist"
"3461","temefos",-0.0171,"Cholinesterase inhibitor"
"3462","temocapril",-1.0257,"ACE inhibitor"
"3463","temoporfin",0.14546,"Radical formation stimulant"
"3464","temozolomide",-0.2353625,"DNA alkylating agent"
"3465","temsirolimus",-1.30334,"MTOR inhibitor"
"3466","tenatoprazole",0,"Proton pump inhibitor"
"3467","teneligliptin",-0.559642857142857,"Dipeptidyl peptidase inhibitor"
"3468","tenidap",-0.3986125,"Cyclooxygenase inhibitor"
"3469","teniposide",-0.13742,"Topoisomerase inhibitor"
"3470","tenofovir",-0.274225,"Reverse transcriptase inhibitor|HIV inhibitor"
"3471","tenovins",-0.5847,"SIRT inhibitor|p53 activator"
"3472","tenoxicam",-0.512266666666667,"Cyclooxygenase inhibitor"
"3473","TEPP-46",-0.8726,"Pyruvate kinase isozyme activator"
"3474","TER-14687",0.0873777777777778,"Inhibitor of translocation of PKCq in T cells"
"3475","terazosin",-0.221328571428571,"Adrenergic receptor antagonist"
"3476","terbinafine",0.164222222222222,"Fungal squalene epoxidase inhibitor"
"3477","terbutaline",-0.5595625,"Adrenergic receptor agonist"
"3478","terconazole",-0.0209625,"Sterol demethylase inhibitor"
"3479","terfenadine",1.14365714285714,"Histamine receptor antagonist"
"3480","teriflunomide",-0.1097,"Dihydroorotate dehydrogenase inhibitor"
"3481","teroxirone",0.817814285714286,"DNA inhibitor"
"3482","terreic-acid",0.5218,"BTK inhibitor"
"3483","tesaglitazar",0.00205,"Insulin sensitizer|PPAR receptor agonist"
"3484","testosterone",-0.0982692307692308,"Androgen receptor agonist"
"3485","testosterone-propionate",0.1491,"Androgen receptor agonist"
"3486","tetrabenazine",-0.5222,"Vesicular monoamine transporter inhibitor"
"3487","tetracaine",-0.493088888888889,"Membrane integrity inhibitor"
"3488","tetracycline",1.5018,"Bacterial 30S ribosomal subunit inhibitor"
"3489","tetradecylthioacetic-acid",-0.154442857142857,"Lipid peroxidase inhibitor"
"3490","tetraethylenepentamine",-1.0614,"Superoxide dismutase inhibitor"
"3491","tetrahydrobiopterin",-0.316828571428571,"Nitric oxide stimulant|Nitric oxide synthase stimulant|Phenylalanine 4-hydroxylase stimulant"
"3492","tetrahydropalmatine",-0.213225,"Serotonin receptor agonist"
"3493","tetrahydrouridine",0.110257142857143,"Cytidine deaminase inhibitor"
"3494","tetramethylsilane",-0.43425,"Internal standard for NMR spectroscopy"
"3495","tetramisole",-0.435233333333333,"Immunostimulant"
"3496","tetrandrine",0,"Calcium channel blocker"
"3497","tetrindole",0.383415384615385,"Monoamine oxidase inhibitor"
"3498","tetryzoline",-0.14815,"Adrenergic receptor agonist"
