Drug,Pearson.est,Pearson.p,Pearson.q,Spearman.est,Spearman.p,Spearman.q,Slope,Intercept,R.squared,Rank.slope,Rank.intercept,Rank.R.squared,N
RAF265,0.040127747,0.482176819,0.81659887,0.13025612,0.022010932,0.165139016,1.36E-05,0.873274884,0.001610236,0.13025612,134.8103013,0.016966657,309
raloxifene,-0.065268615,0.34894179,0.732846051,-0.046010626,0.50930171,0.813009585,-2.00E-05,1.13626437,0.004259992,-0.046010626,109.3081104,0.002116978,208
raltitrexed,0.034974169,0.534327981,0.855452709,0.061488913,0.274296702,0.625482874,9.80E-06,0.568283328,0.001223193,0.061488913,149.6925183,0.003780886,318
ramatroban,-0.029527341,0.616532987,0.900457258,-0.030009213,0.610790076,0.859954926,-1.30E-05,1.10657282,0.000871864,-0.030009213,149.8663405,0.000900553,290
ramifenazone,-0.093473434,0.139745142,0.520417135,-0.114425346,0.070336405,0.303649848,-4.26E-05,1.163161627,0.008737283,-0.114425346,140.4175936,0.01309316,251
ranitidine,-0.074467237,0.287428369,0.684300111,-0.063114003,0.367459055,0.728877687,-2.46E-05,1.005657756,0.005545369,-0.063114003,110.0322993,0.003983377,206
refametinib,-0.002439963,0.969503895,0.997209811,0.00878714,0.890490499,0.954045267,-9.33E-07,0.726555641,5.95E-06,0.00878714,123.406001,7.72E-05,248
regorafenib,0.172435924,0.003274021,0.06077927,0.148009393,0.011764029,0.118293847,2.97E-05,0.90604228,0.029734148,0.147670077,123.5878388,0.02190678,289
remoxipride,-0.012308333,0.85271523,0.968806385,-0.01222165,0.853740844,0.945119834,-4.75E-06,1.303384094,0.000151495,-0.01222165,116.9116005,0.000149369,230
repaglinide,-0.019709354,0.736900796,0.941064533,0.002356256,0.967965364,0.988809252,-6.22E-06,1.162562494,0.000388459,0.002356256,146.6536304,5.55E-06,293
repsox,-0.254935881,5.28E-06,0.000347767,-0.278492895,6.02E-07,4.84E-05,-0.000114324,0.971468808,0.064992303,-0.278492895,199.4448916,0.077558293,311
resatorvid,-0.004121461,0.943422816,0.991283607,-0.008231914,0.887278053,0.95380744,-1.59E-06,1.098442684,1.70E-05,-0.008231914,151.2347871,6.78E-05,299
resiquimod,-0.032940221,0.591350657,0.890741544,-0.078474606,0.200314668,0.533230563,-4.11E-06,0.953346958,0.001085058,-0.076763025,144.8246269,0.006158264,268
resminostat,0.082676954,0.161702263,0.545792254,0.096384872,0.102596393,0.379947767,1.92E-05,0.847946878,0.006835479,0.096100887,130.6134219,0.009290044,288
RG108,0.115575175,0.04926769,0.32054881,0.122830359,0.036562649,0.227251103,4.79E-05,1.441279727,0.013357621,0.122830359,127.6281828,0.015087297,290
RG2833,0.058407651,0.324978996,0.713665664,0.022313245,0.707106171,0.888793173,3.55E-05,1.247938766,0.003411454,0.022313245,140.2980493,0.000497881,286
RGFP966,6.45E-06,0.999918499,0.999918499,0.025012931,0.692144269,0.882192196,2.63E-09,1.172453505,4.17E-11,0.025012931,123.8233578,0.000625647,253
rheochrysidin,0.020911402,0.71921438,0.934087883,0.034136113,0.557220375,0.843108781,6.08E-06,0.980496536,0.000437287,0.034136113,144.3966511,0.001165274,298
ribavirin,0.020486465,0.728289597,0.940066163,0.000488833,0.993386754,0.996266588,7.43E-06,1.273944429,0.000419695,0.000488833,145.4288748,2.39E-07,290
ribociclib,0.107078254,0.068631195,0.377863002,0.130212269,0.026602155,0.185191923,1.76E-05,0.901780894,0.011465753,0.129916834,126.5971006,0.016955235,290
riboflavin,-0.028071911,0.63698484,0.906370096,-0.01686564,0.776798473,0.921571147,-1.09E-05,1.348529985,0.000788032,-0.01686564,145.4117865,0.00028445,285
rifampin,0.082879842,0.140929503,0.521238853,0.147518721,0.008525249,0.100638545,2.75E-05,0.985064483,0.006869068,0.147518721,135.5445234,0.021761773,317
rigosertib,0.128144858,0.024044406,0.232108664,0.117161722,0.039244221,0.230794151,4.95E-05,0.755904017,0.016421105,0.116541913,137.3777325,0.013726869,310
riluzole,0.119497716,0.047735188,0.315618958,0.118318571,0.049990607,0.252217418,4.93E-05,1.064446454,0.014279704,0.118318571,121.6720372,0.013999284,275
rimexolone,0.010732525,0.857596638,0.970156197,0.003288491,0.956155981,0.987285293,5.62E-06,1.188061302,0.000115187,0.003288491,141.0346786,1.08E-05,282
riociguat,-0.027917022,0.647285067,0.907326986,0.000599932,0.992156534,0.996266588,-1.36E-05,1.160731914,0.00077936,0.000599932,135.9184092,3.60E-07,271
RITA,0.07717931,0.17811864,0.569350531,0.07723126,0.177825857,0.502401443,4.13E-05,0.810574902,0.005956646,0.07723126,141.6450016,0.005964668,306
ritodrine,-0.069659086,0.238619347,0.650698332,-0.026632748,0.652647745,0.86934432,-2.35E-05,1.145927991,0.004852388,-0.026632748,148.3484321,0.000709303,288
RKI.1447,0.070896251,0.215458633,0.625931482,0.091062958,0.111305362,0.392016865,2.71E-05,1.002467439,0.005026278,0.091062958,139.9763045,0.008292462,307
RN.1734,-0.025924591,0.652548749,0.910473001,0.015914197,0.782280855,0.921571147,-7.17E-06,0.819810117,0.000672084,0.015914197,150.0730849,0.000253262,304
Ro.10.5824,0.021420267,0.719273474,0.934087883,0.025922618,0.66356087,0.871569628,6.69E-06,1.164034975,0.000458828,0.025922618,138.806027,0.000671982,284
Ro.106.9920,-0.037335987,0.5097759,0.841611827,-0.027085714,0.632555102,0.86654663,-5.19E-06,0.77469058,0.001393976,-0.027085714,161.7659999,0.000733636,314
Ro.4987655,-0.10207238,0.071793382,0.384203446,-0.093556172,0.099041516,0.371533977,-4.73E-05,0.668539012,0.010418771,-0.093556172,171.1415409,0.008752757,312
Ro.9187,0.032953071,0.573589266,0.881695603,0.041061645,0.483080202,0.801260175,1.07E-05,0.926638942,0.001085905,0.041061645,141.4434074,0.001686059,294
rociletinib,-0.132352283,0.027628733,0.245438073,-0.123954041,0.039242532,0.230794151,-1.91E-05,0.936410572,0.017517127,-0.122394754,156.0128708,0.015364604,277
romidepsin,-0.087812221,0.122264969,0.486770193,-0.116637278,0.03981536,0.232470331,-2.24E-05,0.278133278,0.007710986,-0.116637278,174.1954154,0.013604255,311
roquinimex,-0.017731495,0.769320484,0.957847,0.006587235,0.913250177,0.96665662,-5.11E-06,1.06453852,0.000314406,0.006587235,137.587668,4.34E-05,276
RS.16566,-0.087092063,0.132313162,0.509502773,-0.029331881,0.612834837,0.860703049,-2.08E-05,0.966770457,0.007585027,-0.029331881,154.9144482,0.000860359,300
RS.17053,-0.011408959,0.843217078,0.968806385,-0.066843553,0.24603768,0.585958158,-1.59E-06,0.906656228,0.000130164,-0.066843546,162.160219,0.004468061,303
RS.504393,-0.018314762,0.755718646,0.950155011,-0.017625116,0.764641609,0.915799049,-6.06E-06,1.011885768,0.000335431,-0.017625116,148.573267,0.000310645,291
RS.67506,-0.016411758,0.795041348,0.96273554,-0.047285591,0.453966996,0.777922142,-6.99E-06,1.210046311,0.000269346,-0.047285591,133.0052701,0.002235927,253
RU.58841,-0.02768564,0.675521,0.915119567,0.015722658,0.812127681,0.930243546,-1.32E-05,1.077784851,0.000766495,0.015722658,114.1761717,0.000247202,231
rubitecan,0.068831876,0.220196739,0.631375501,0.084586266,0.131674526,0.425592698,2.13E-05,0.39795836,0.004737827,0.084586266,146.4661974,0.007154836,319
rucinol,0.025631558,0.668783432,0.915119567,0.036609915,0.541091436,0.833511064,1.00E-05,1.280784136,0.000656977,0.036609915,135.838002,0.001340286,281
rutin,0.018040261,0.750162403,0.948854009,0.023092539,0.683550308,0.88121955,7.29E-06,0.921963951,0.000325451,0.023092539,153.8629251,0.000533265,314
ruxolitinib,-0.030376019,0.607061115,0.897433549,-0.041929998,0.477683638,0.795956165,-3.72E-06,0.949328584,0.000922703,-0.040997991,150.9447088,0.001758125,289
ryuvidine,-0.027655296,0.627083782,0.90392391,0.027873348,0.624369097,0.864327393,-3.27E-06,0.849324132,0.000764815,0.027873345,151.6517581,0.000776924,311
S26948,0.004138431,0.945534243,0.991283607,-0.030242059,0.617541514,0.863616005,2.08E-06,1.380793318,1.71E-05,-0.030242059,142.1734041,0.000914582,275
salidroside,0.057719636,0.325655337,0.713665664,0.047049428,0.423145451,0.759156441,2.26E-05,1.290886952,0.003331556,0.047049428,139.6072589,0.002213649,292
salvianolic.acid.B,0.169076647,0.004410633,0.071759509,0.165493403,0.005336303,0.074297755,4.27E-05,1.056540978,0.028586913,0.165493403,118.0826834,0.027388067,282
salvinorin.a,0.036197817,0.532955102,0.855452709,0.028376916,0.625035777,0.864423882,1.61E-05,1.106977044,0.001310282,0.028376916,145.7434625,0.000805249,299
sangivamycin,-0.100754682,0.12270105,0.486770193,-0.13181812,0.043061513,0.241548835,-1.22E-05,0.035087836,0.010151506,-0.13181812,134.1204472,0.017376017,236
SAR131675,0.042101849,0.469783706,0.810931319,0.082822603,0.154513899,0.468021872,2.66E-05,1.050808424,0.001772566,0.082822603,136.6594322,0.006859584,297
saracatinib,-0.265747094,2.71E-06,0.000215159,-0.279639227,7.55E-07,5.28E-05,-5.92E-05,0.886930683,0.070621518,-0.277424431,194.1685135,0.078198098,303
sarafloxacin,-0.0493396,0.429126891,0.78854789,-0.033147305,0.595404213,0.852764886,-1.42E-05,0.91719221,0.002434396,-0.033147305,134.3091497,0.001098744,259
satraplatin,0.056820232,0.319461534,0.711364889,0.09618565,0.091439565,0.357849972,2.58E-05,0.984694821,0.003228539,0.09618565,140.0912243,0.009251679,309
saxagliptin,-0.010510363,0.855424496,0.969213357,0.002241441,0.969005751,0.988809252,-4.33E-06,0.979831581,0.000110468,0.002241441,151.659301,5.02E-06,303
SB.200646,0.100746867,0.078966237,0.401203899,0.048957435,0.394211252,0.746605822,4.69E-05,0.996349175,0.010149931,0.048957435,145.5095125,0.00239683,305
SB.205384,-0.084809073,0.133736238,0.510950061,-0.060379607,0.286136362,0.636444628,-3.16E-05,1.00289417,0.007192579,-0.060379607,167.0097882,0.003645697,314
SB.216641,0.055970279,0.327556209,0.716467357,0.038680936,0.498824414,0.807044664,1.10E-05,0.927353984,0.003132672,0.038680936,148.5237954,0.001496215,308
SB.218078,0.054071929,0.341896567,0.728038572,0.085425626,0.132792628,0.425592698,1.90E-05,0.894651777,0.002923774,0.085425626,142.6736023,0.007297538,311
SB.218795,-0.014920413,0.798574254,0.962810591,-0.030364505,0.603458747,0.858023859,-7.02E-06,0.969785777,0.000222619,-0.030364505,152.4939467,0.000922003,295
SB.225002,-0.014933149,0.80774429,0.965824717,0.08451872,0.167699538,0.488589398,-3.63E-06,0.894813748,0.000222999,0.08451872,123.1322321,0.007143414,268
SB.228357,-0.105270616,0.072966815,0.384203446,-0.125279402,0.032652377,0.211074295,-4.12E-05,1.060762594,0.011081903,-0.125279402,164.2907927,0.015694929,291
SB.2343,0.08907892,0.111177653,0.465876079,0.116122584,0.037577799,0.227758534,1.22E-05,0.699822556,0.007935054,0.116122584,142.304264,0.013484454,321
SB.239063,-0.125597671,0.028036441,0.247541264,-0.104576071,0.067720918,0.296623466,-3.00E-05,0.873434438,0.015774775,-0.104576071,169.5524269,0.010936155,306
SB.242235,0.002506783,0.968478411,0.997209811,-0.015582622,0.805947148,0.928167627,9.52E-07,1.174489455,6.28E-06,-0.015582622,127.9634104,0.000242818,251
SB.366791,0.068611561,0.238464417,0.650698332,0.073781072,0.204838386,0.53732968,2.48E-05,1.020710303,0.004707546,0.073781072,138.0066203,0.005443647,297
SB.431542,-0.06744904,0.240215645,0.651985807,-0.06884823,0.230579058,0.570732437,-1.44E-05,0.817963189,0.004549373,-0.06884823,163.5337791,0.004740079,305
SB.505124,-0.134137544,0.019499946,0.207565934,-0.090395712,0.116363651,0.39552715,-4.62E-05,1.016098552,0.017992881,-0.090395712,165.7401482,0.008171385,303
SB.525334,-0.011148571,0.856655432,0.969849152,0.014586853,0.813163557,0.930243546,-5.83E-06,1.083363285,0.000124291,0.014586853,131.0599485,0.000212776,265
SB.590885,-0.001208882,0.983731952,0.998406863,0.033975679,0.566483496,0.848783096,-6.30E-07,1.165534839,1.46E-06,0.033975679,139.1075023,0.001154347,287
SB.657510,-0.067744513,0.250974828,0.659549094,-0.042976673,0.4667523,0.788631658,-3.89E-05,1.12058745,0.004589319,-0.042976673,151.2316176,0.001846994,289
SB.743921,0.133100964,0.143871433,0.521238853,0.149378265,0.100552907,0.375259304,5.73E-05,0.314909746,0.017715867,0.149378265,52.31323669,0.022313866,122
SB.939,-0.012851057,0.819714573,0.966471328,0.006521236,0.907930036,0.964550765,-2.35E-06,0.591202371,0.00016515,0.006521236,157.9631234,4.25E-05,317
SC.12267,0.07714216,0.187912512,0.576139994,0.089670353,0.125662,0.414484226,2.64E-05,1.183068621,0.005950913,0.089670353,133.8184581,0.008040772,293
SC.144,0.075168416,0.192672293,0.58366,0.086947079,0.131664753,0.425592698,4.48E-05,0.97793678,0.005650291,0.086947079,138.3275175,0.007559795,302
SCH.58261,0.00822508,0.891799587,0.982928907,0.011998687,0.842701117,0.939508123,4.03E-06,1.254283463,6.77E-05,0.011998687,136.8381818,0.000143968,276
SCH.900776,0.106236407,0.065669038,0.369905398,0.105712888,0.067017867,0.296623466,2.71E-05,0.840284215,0.011286174,0.105660602,135.0452492,0.011175215,301
scriptaid,0.065071838,0.247250217,0.659020716,0.069735176,0.214912692,0.545953645,1.39E-05,0.875488799,0.004234344,0.069735176,148.3772395,0.004862995,318
SDZ.WAG.994,0.027634303,0.62790397,0.90392391,0.003532849,0.950601749,0.987285293,1.04E-05,1.033373269,0.000763655,0.003532849,154.950642,1.25E-05,310
secnidazole,0.099849602,0.08168509,0.402605075,0.172052056,0.002570335,0.04181848,3.86E-05,1.056865973,0.009969943,0.172052056,126.6760354,0.02960191,305
securinine,0.022784459,0.695756431,0.919559736,0.008069998,0.8898519,0.954045267,1.05E-05,1.27169692,0.000519132,0.008069998,147.7975703,6.51E-05,297
selamectin,0.073979246,0.263836251,0.671842302,0.068396953,0.301674289,0.654114658,3.24E-05,1.149657514,0.005472929,0.068396953,107.6001519,0.004678143,230
selinexor,-0.11886518,0.03438911,0.274973033,-0.062808196,0.264871125,0.619601598,-2.27E-05,0.611555843,0.014128931,-0.062808196,168.9865032,0.00394487,317
selumetinib,-0.071979432,0.231586615,0.636313886,-0.050431249,0.4022546,0.74866923,-2.02E-05,0.880561707,0.005181039,-0.049871271,146.4570423,0.002543311,278
semaxanib,0.007003793,0.908631043,0.982928907,0.013565289,0.82408748,0.93663946,1.25E-06,0.938650619,4.91E-05,0.012963063,134.2370234,0.000184017,271
serdemetan,0.145314809,0.03578617,0.274973033,0.084529944,0.223647832,0.56167719,6.31E-05,0.822702045,0.021116394,0.084529944,96.12435591,0.007145311,209
sertindole,-0.002257033,0.968738386,0.997209811,0.006370719,0.911917048,0.96665662,-4.51E-07,0.961791614,5.09E-06,0.006370719,151.5284653,4.06E-05,304
sevelamer,-0.034994557,0.573562113,0.881695603,-0.032921619,0.596489365,0.853474901,-1.08E-05,1.221631041,0.001224619,-0.032921619,135.3127321,0.001083833,261
sevoflurane,-0.122170972,0.032080257,0.271650365,-0.087765528,0.124297429,0.412866174,-5.54E-05,0.989806793,0.014925746,-0.087765528,168.0597741,0.007702788,308
SGI.1027,-0.245196408,9.74E-06,0.000567109,-0.204825284,0.000235775,0.006322267,-5.88E-05,0.86792672,0.060121278,-0.204825284,192.1696328,0.041953397,318
SGI.1776,0.007480735,0.89836799,0.982928907,0.003888022,0.94707374,0.985300045,3.89E-06,1.013352212,5.60E-05,0.003888022,146.9265167,1.51E-05,294
SIB.1757,0.004233874,0.947540307,0.991283607,0.057036294,0.375034349,0.736838178,1.69E-06,1.131674537,1.79E-05,0.057036294,115.513054,0.003253139,244
SID.7969543,0.023792927,0.692332248,0.919559736,0.046777509,0.436417689,0.769711101,1.20E-05,1.106675848,0.000566103,0.046777509,133.4511488,0.002188135,279
simvastatin,-0.054274501,0.344032313,0.730438108,-0.005651272,0.921572524,0.972762256,-1.66E-05,0.957771103,0.002945721,-0.005651272,154.3674703,3.19E-05,306
sirolimus,0.043221736,0.461883275,0.808970051,0.065040658,0.267938926,0.621755713,1.65E-05,0.552706218,0.001868119,0.065040658,136.9715436,0.004230287,292
skepinone.l,0.035823631,0.540652213,0.86006789,0.032492743,0.578957856,0.851593868,1.64E-05,1.232703779,0.001283333,0.032492743,142.7073205,0.001055778,294
SKF.96365,-0.069320514,0.258104679,0.667491442,-2.43E-05,0.999683903,0.999683903,-9.84E-06,0.808224402,0.004805334,-2.43E-05,134.5032702,5.91E-10,268
SKI.II,0.006761841,0.908403835,0.982928907,0.008790047,0.881109397,0.951746813,1.78E-06,0.987876986,4.57E-05,0.008790047,145.2122582,7.73E-05,292
SMI.4a,-0.017481861,0.766106511,0.955488568,-0.012861414,0.826772887,0.937244291,-7.90E-06,1.147848603,0.000305615,-0.012861414,148.3841971,0.000165416,292
SN.38,-0.067024484,0.325737719,0.713665664,-0.059433382,0.383632863,0.744449371,-2.13E-05,0.257676396,0.004492281,-0.059433382,115.4782386,0.003532327,217
SNS.314,0.089967037,0.118726302,0.478873774,0.117241046,0.041749387,0.237071028,5.12E-05,0.745423668,0.008094068,0.117241046,133.7379816,0.013745463,302
SNX.2112,0.026319207,0.642219353,0.907326986,0.047707035,0.399519823,0.748370253,4.20E-06,0.486025766,0.000692701,0.047707035,149.9861419,0.002275961,314
SNX.5422,-0.055607831,0.363618219,0.744490334,-0.009942851,0.871054273,0.950126145,-7.59E-06,0.608109131,0.003092231,-0.009942851,136.3422849,9.89E-05,269
sobetirome,0.054064705,0.395627917,0.759415563,0.007914497,0.901107681,0.96082763,2.64E-05,1.306275065,0.002922992,0.007914497,124.0106879,6.26E-05,249
sodium.stibogluconate,0.108965254,0.056912095,0.34763023,0.112422559,0.049440186,0.251370829,3.95E-05,0.973853877,0.011873426,0.112422559,136.2431373,0.012638832,306
sodium.tanshinone.ii.a.sulfonate,-0.030080171,0.615596096,0.900457258,-0.029077113,0.627427259,0.865921779,-1.23E-05,1.39363743,0.000904817,-0.029077113,145.0998729,0.000845478,281
sonidegib,0.04844344,0.41441759,0.77243545,0.05810919,0.327461646,0.685208762,5.89E-06,0.956039407,0.002346767,0.055921998,135.4751932,0.003376678,286
sorafenib,0.097186136,0.094569232,0.4361027,0.058067928,0.318596419,0.679422112,1.44E-05,0.942807255,0.009445145,0.056217673,140.6235667,0.003371884,297
sparfloxacin,0.002839677,0.9609357,0.996221851,0.010869454,0.851281118,0.943117872,7.33E-07,0.993430294,8.06E-06,0.010869454,148.8641472,0.000118145,300
spermidine,-0.009114195,0.874458872,0.977018863,0.017005356,0.768140341,0.918645348,-2.56E-06,0.934360053,8.31E-05,0.017005356,149.4151859,0.000289182,303
spiradoline,-0.026976629,0.63721323,0.906370096,-0.024681937,0.666126147,0.871569628,-7.97E-06,0.821063287,0.000727738,-0.024681937,158.3133593,0.000609198,308
spironolactone,-0.033461823,0.563724705,0.875923936,0.001841798,0.97465728,0.991446484,-4.31E-06,0.824038033,0.001119694,0.001841798,150.2228094,3.39E-06,300
SR.27897,-0.04595356,0.430096432,0.789299837,-0.047810318,0.411678653,0.754797946,-2.98E-05,1.476554346,0.00211173,-0.047810318,156.1237374,0.002285827,297
SR.33805,-0.063472743,0.300537737,0.69389952,-0.051254109,0.403327422,0.749702319,-1.41E-05,0.802023632,0.004028789,-0.051254109,141.3936777,0.002626984,268
SR.57227A,0.024623282,0.667384812,0.915119567,0.05558196,0.331721386,0.690132997,1.33E-05,1.175240794,0.000606306,0.05558196,145.4403781,0.003089354,307
SRT1720,0.021404622,0.714277338,0.93212534,0.044369863,0.44772339,0.777342288,5.09E-06,0.959548647,0.000458158,0.044369759,141.4332757,0.001968685,295
STA.5326,0.029480816,0.606867276,0.897433549,0.06419103,0.262165971,0.615261468,1.46E-05,0.953971722,0.000869119,0.06419103,144.1145813,0.004120488,307
stemregenin.1,-0.076435659,0.221115383,0.631375501,-0.099307563,0.11154071,0.392016865,-4.30E-05,1.210594099,0.00584241,-0.099307563,142.3603294,0.009861992,258
STF.118804,-0.06092011,0.285732799,0.682621889,0.101654593,0.074373735,0.315815744,-9.86E-06,0.692491517,0.00371126,0.101654593,139.243538,0.010333656,309
streptozotocin,0.070543117,0.279428644,0.678614401,0.091689669,0.15941342,0.474630254,3.56E-05,1.122891047,0.004976331,0.091689669,108.0889294,0.008406995,237
SU014813,-0.002415144,0.966273614,0.996917934,0.037183612,0.514914532,0.813661186,-7.12E-07,0.951134211,5.83E-06,0.037183612,149.2365402,0.001382621,309
SU3327,0.023528789,0.675958813,0.915119567,0.094586287,0.09221067,0.358815932,3.71E-06,0.885498989,0.000553604,0.094586287,144.4134873,0.008946566,318
sufentanil,-0.013095322,0.832600191,0.968554607,0.004362333,0.943868521,0.984669754,-5.05E-06,1.30114778,0.000171487,0.004362333,131.4241721,1.90E-05,263
sulconazole,-0.07771423,0.168175918,0.557251097,-0.01653765,0.769648491,0.918755989,-1.57E-05,0.926450498,0.006039502,-0.01653765,161.1212176,0.000273494,316
sulfabenzamide,0.058430077,0.347094758,0.732643162,0.077226801,0.213681228,0.545953645,2.15E-05,1.002331681,0.003414074,0.077226801,120.8832891,0.005963979,261
sulfamethazine,0.096635481,0.110482889,0.46505588,0.115902492,0.055337165,0.268007118,4.13E-05,1.388371782,0.009338416,0.115902492,121.5634074,0.013433388,274
sulfanilamide,0.016448283,0.784829798,0.958207038,0.024520083,0.683970812,0.88121955,5.69E-06,0.941935309,0.000270546,0.024520083,136.0794484,0.000601234,278
sulfasalazine,0.000651284,0.991485196,0.999918499,-0.040688083,0.504778171,0.808895514,3.69E-07,1.124586703,4.24E-07,-0.040688083,141.5335793,0.00165552,271
sulmazole,0.094893146,0.106824103,0.462240173,0.088724742,0.131714159,0.425592698,5.09E-05,1.309326765,0.009004709,0.088724742,132.5905501,0.00787208,290
sunitinib,0.097777894,0.0931243,0.432192263,0.133620462,0.021477291,0.162822604,1.57E-05,0.942669302,0.009560517,0.128737675,129.3824553,0.017854428,296
suxibuzone,0.069144508,0.225522137,0.634082464,0.056319221,0.323754113,0.680275484,2.83E-05,1.03890391,0.004780963,0.056319221,146.2705207,0.003171855,309
tacalcitol,-0.11597572,0.048873455,0.32054881,-0.079949688,0.175282209,0.501598101,-5.89E-05,1.204271766,0.013450368,-0.079949688,156.5927047,0.006391953,289
tacedinaline,-0.05620628,0.341880862,0.728038572,-0.050731015,0.39103486,0.745604436,-7.91E-06,0.938102181,0.003159146,-0.050120263,151.742378,0.002573636,288
tacrolimus,0.092866135,0.107260151,0.462240173,0.148848145,0.009585778,0.102268852,3.48E-05,1.06544972,0.008624119,0.148848145,128.9495061,0.02215577,302
tagatose,-0.111218032,0.058098422,0.34763023,-0.137276052,0.019140834,0.154180486,-3.44E-05,1.126011159,0.012369451,-0.137276052,166.0423036,0.018844714,291
TAK.285,-0.172877161,0.002180572,0.046857006,-0.171546846,0.002361624,0.039306115,-7.42E-05,0.950237781,0.029886513,-0.171546846,183.3470814,0.02942832,312
TAK.632,0.103824029,0.072552855,0.384203446,0.092740586,0.10892035,0.387510238,1.82E-05,0.778958522,0.010779429,0.092740586,136.5425418,0.008600816,300
TAK.715,-0.011752903,0.843673588,0.968806385,-0.00324334,0.956603084,0.987285293,-4.52E-06,1.186880547,0.000138131,-0.00324334,142.9621759,1.05E-05,284
TAK.733,-0.069061512,0.223822672,0.632998494,-0.079170483,0.163013709,0.479763925,-2.52E-05,0.694699261,0.004769492,-0.079170483,168.8901806,0.006267965,312
TAK.901,-0.119692629,0.032591888,0.27279222,-0.0768221,0.17108563,0.496456898,-2.60E-05,0.706091379,0.014326325,-0.0768221,172.2915361,0.005901635,319
talazoparib,0.135292529,0.019467911,0.207565934,0.093498152,0.107228703,0.384940785,4.43E-05,0.861702194,0.018304068,0.091308588,135.8493661,0.008741904,298
talmapimod,-0.04995512,0.413614975,0.77243545,-0.112037741,0.066030242,0.294190123,-6.25E-06,0.95327788,0.002495514,-0.108789482,150.2409748,0.012552455,270
taltirelin,-0.072982284,0.216097486,0.625931482,-0.098448872,0.094832792,0.363274824,-3.23E-05,1.068220047,0.005326414,-0.098448872,159.2750865,0.00969218,289
taltobulin,0.083602008,0.171567598,0.55952676,0.115089361,0.059418479,0.275762683,2.11E-05,0.401156268,0.006989296,0.115089361,119.4629362,0.013245561,269
tamibarotene,-0.059851925,0.318313833,0.711364889,-0.048453308,0.419305682,0.756804834,-1.04E-05,0.932429092,0.003582253,-0.047195664,147.1309908,0.002347723,280
tamoxifen,-0.063742498,0.283513952,0.679834782,-0.079180123,0.182553685,0.509683216,-2.24E-05,1.197560206,0.004063106,-0.079180123,154.3227576,0.006269492,285
tanaproget,0.09877339,0.082509443,0.402605075,0.130940975,0.021106297,0.16208398,3.84E-05,0.94982482,0.009756183,0.130940975,135.1386784,0.017145539,310
tandutinib,-0.01759466,0.767821532,0.956803424,-0.045113905,0.448866776,0.777529999,-7.17E-06,1.184004167,0.000309572,-0.045113905,148.9287314,0.002035264,284
tanespimycin,-0.030448553,0.599371482,0.893825382,-0.067532701,0.243554081,0.585589952,-7.10E-06,0.880683836,0.000927114,-0.066551851,160.5160535,0.004560666,300
tanshinone.i,-0.135670947,0.022683179,0.224967415,-0.155338707,0.008978458,0.100638545,-4.50E-05,0.909764895,0.018406606,-0.155338707,163.480427,0.024130114,282
TAS.103,0.120325009,0.037575116,0.282099948,0.15889879,0.00589394,0.079022458,3.01E-05,0.656497183,0.014478108,0.15889879,126.1651815,0.025248826,299
taselisib,-0.237226634,2.03E-05,0.001072953,-0.274967817,6.88E-07,5.25E-05,-0.000121402,0.923355811,0.056276476,-0.274967817,202.082399,0.075607301,316
tasisulam,0.069053258,0.246065522,0.659020716,0.076299368,0.199836167,0.533230563,8.33E-06,0.953056927,0.004768352,0.074511155,131.8821605,0.005821594,284
taurine,0.038522944,0.537103826,0.856526806,0.041673977,0.504308988,0.808895514,1.74E-05,1.247808342,0.001484017,0.041673977,124.582383,0.00173672,259
tazemetostat,-0.013288433,0.817213963,0.966471328,0.009818725,0.864399374,0.947706563,-4.57E-06,1.005148428,0.000176582,0.009818725,151.4977351,9.64E-05,305
TC1,0.104677752,0.082578527,0.402605075,0.115019208,0.056325474,0.27006386,3.32E-05,1.020556073,0.010957432,0.115019192,122.5698419,0.013229418,276
tecastemizole,-0.006738692,0.909662846,0.982928907,0.029435776,0.620083876,0.863616005,-3.19E-06,1.202511742,4.54E-05,0.029435776,139.2759661,0.000866465,286
tedizolid,-0.079567241,0.163640682,0.549771943,-0.117467966,0.039368892,0.230794151,-2.39E-05,0.904251496,0.006330946,-0.117467966,172.6488007,0.013798723,308
tedizolid.phosphate,-0.114085171,0.043707329,0.299944136,-0.134205653,0.017520579,0.145765857,-2.80E-05,0.872812338,0.013015426,-0.134205653,178.0702875,0.018011157,313
telatinib,0.048986388,0.393150679,0.759415563,0.067649205,0.23804528,0.579468423,2.26E-05,1.131073505,0.002399666,0.067649205,143.115847,0.004576415,306
telotristat.ethyl,0.08130131,0.266079889,0.671842302,0.068609467,0.348206979,0.71108582,4.04E-05,0.979195293,0.006609903,0.068609467,88.48210064,0.004707259,189
temazepam,0.07179695,0.226109412,0.634082464,0.045946095,0.438916049,0.770385419,2.19E-05,0.945119525,0.005154802,0.045946095,136.9067354,0.002111044,286
temocapril,0.062611205,0.289615397,0.684300111,0.060081429,0.309581966,0.664110648,2.04E-05,1.063930582,0.003920163,0.060081421,135.8182346,0.003609778,288
temoporfin,-0.084116389,0.156682293,0.539732503,-0.097482334,0.100512838,0.375259304,-6.85E-06,0.975215872,0.007075567,-0.088962039,155.7215715,0.009502806,285
