Drug,Pearson.est,Pearson.p,Pearson.q,Spearman.est,Spearman.p,Spearman.q,Slope,Intercept,R.squared,Rank.slope,Rank.intercept,Rank.R.squared,N
proflavine.hemisulfate,-0.058416842,0.343500662,0.61148827,-0.056592811,0.358804836,0.601140152,-2.70E-05,0.886468084,0.003412527,-0.056592811,140.5268439,0.003202746,265
propoxycaine,-0.113806428,0.063823417,0.24066747,-0.126652757,0.038995378,0.173457446,-9.73E-05,1.084648016,0.012951903,-0.126652757,150.408143,0.016040921,266
propranolol,-0.121566829,0.049342704,0.21329195,-0.101409183,0.101457735,0.296673307,-0.000124579,1.089122333,0.014778494,-0.101409183,144.8353075,0.010283822,262
protirelin,-0.127974445,0.035577113,0.184573512,-0.105388734,0.083899351,0.267517152,-7.85E-05,1.30812243,0.016377459,-0.105388734,149.7801735,0.011106785,270
PRT062070,0.024510885,0.66779201,0.829299168,0.040126332,0.482192284,0.691335346,2.33E-05,1.058925538,0.000600784,0.040126332,148.7804186,0.001610122,309
PRT062607,0.014033007,0.80499369,0.902693321,0.04171571,0.462821703,0.679157877,4.39E-06,0.913957514,0.000196925,0.041715694,149.9714939,0.0017402,312
PSB.1115,-0.053179786,0.365211332,0.633324562,-0.0870994,0.137598316,0.347717908,-5.44E-05,1.364660981,0.00282809,-0.0870994,159.2600621,0.007586306,292
PSI.7976,-0.033325419,0.57059191,0.775267868,-0.017107262,0.770977565,0.879431092,-1.54E-05,1.005638893,0.001110584,-0.017107262,149.0062138,0.000292658,292
PTC.209,-0.10681426,0.06158756,0.236133169,-0.106042772,0.063499828,0.229527637,-7.33E-05,0.954338605,0.011409286,-0.106042772,170.330587,0.01124507,307
pterostilbene,-0.065121889,0.303135933,0.570794319,-0.09143625,0.147806596,0.360690954,-4.00E-05,0.947689215,0.00424086,-0.09143625,138.0666856,0.008360588,252
PU.H71,-0.031094463,0.581244672,0.781695592,-0.077783947,0.167117035,0.385327176,-7.09E-06,0.722225719,0.000966866,-0.077783947,171.3676476,0.006050342,317
puromycin,-0.02388698,0.674766661,0.833199981,-0.021588488,0.704518346,0.841485582,-7.54E-06,0.740255575,0.000570588,-0.021588488,159.3678042,0.000466063,311
pyrimethamine,-0.099140488,0.077981871,0.263133918,-0.173617604,0.001918562,0.034126061,-5.21E-05,0.945570007,0.009828836,-0.173617604,186.6051991,0.030143072,317
pyrithione.zinc,0.000310434,0.995614433,0.997681452,0.049986024,0.375831274,0.610778546,8.03E-08,0.660411193,9.64E-08,0.049986024,150.5772152,0.002498603,316
pyroxamide,0.002639993,0.964048565,0.987229365,-0.045469345,0.437325524,0.663541802,1.30E-06,0.916746643,6.97E-06,-0.045469345,154.2067284,0.002067461,294
quinethazone,-0.024188276,0.696753645,0.843561269,0.018139988,0.770102015,0.879422491,-2.14E-05,1.416336316,0.000585073,0.018139988,129.1145916,0.000329059,262
quinidine,-0.176552687,0.002639935,0.05419562,-0.145931543,0.013173088,0.092595298,-0.000120132,1.330381027,0.031170851,-0.145931543,165.587108,0.021296015,288
quizartinib,-0.107021235,0.059408544,0.23568102,-0.086357544,0.128601584,0.33552269,-0.000120805,1.157551062,0.011453545,-0.086357544,169.4717768,0.007457625,311
R306465,0.020468793,0.737295863,0.870093244,0.000347901,0.99545153,0.997989883,5.34E-06,0.699288362,0.000418972,0.000347901,135.9526855,1.21E-07,271
R406,-0.034076293,0.546798207,0.76277823,-0.028804859,0.610535787,0.792234802,-2.23E-05,0.873258806,0.001161194,-0.028804859,162.5511677,0.00082972,315
R547,-0.042626383,0.485495939,0.733636428,-0.116761547,0.055333788,0.216176378,-1.63E-05,0.714826825,0.001817008,-0.116761547,151.3211896,0.013633259,270
rabeprazole,0.001864832,0.977958425,0.991655321,0.017315877,0.797515744,0.893470531,1.14E-06,1.04914177,3.48E-06,0.017315877,109.5692797,0.00029984,222
racecadotril,-0.171005116,0.003663142,0.066302868,-0.175071372,0.002920626,0.042290668,-0.000131859,1.158213653,0.02924275,-0.175071372,169.2102775,0.030649985,287
raclopride,-0.219749471,0.000121176,0.008646215,-0.228902334,6.12E-05,0.004736872,-0.000162759,1.064972871,0.04828983,-0.228902334,185.5642525,0.052396279,301
radezolid,-0.122054401,0.046732825,0.208212712,-0.133307298,0.029731614,0.153754916,-9.28E-05,0.89197971,0.014897277,-0.133307298,151.2965243,0.017770836,266
RAF265,-0.19065339,0.000725589,0.025015551,-0.213073971,0.000153069,0.008209043,-0.000115184,0.872213214,0.036348715,-0.213073971,189.2395395,0.045400517,311
raloxifene,-0.082872537,0.231764,0.487195321,-0.077820359,0.261566422,0.499009459,-4.67E-05,1.13629334,0.006867857,-0.077820359,113.7100478,0.006056008,210
raltitrexed,-0.119791585,0.032174902,0.173194268,-0.082116647,0.142736806,0.353909067,-6.01E-05,0.568376312,0.014350024,-0.082116647,173.6797218,0.006743144,320
ramatroban,-0.087399283,0.136243673,0.35874086,-0.103788777,0.076607073,0.253695008,-6.78E-05,1.103678195,0.007638635,-0.103788777,161.7050558,0.01077211,292
ramifenazone,-0.028966582,0.64655279,0.816935811,0.005693952,0.92819178,0.966591845,-2.32E-05,1.161734759,0.000839063,0.005693952,126.2768681,3.24E-05,253
ranitidine,0.094337015,0.17529865,0.410068571,0.07495346,0.281929894,0.524575315,5.64E-05,1.003580772,0.008899472,0.07495346,96.66736343,0.005618021,208
refametinib,-0.162825101,0.009913814,0.101681095,-0.186331685,0.00310305,0.04448729,-0.000109953,0.721405327,0.026512013,-0.186331685,148.8846265,0.034719497,250
regorafenib,-0.053708206,0.361290347,0.630165628,-0.093008917,0.113371776,0.313932003,-1.67E-05,0.907090134,0.002884571,-0.092800062,159.5488091,0.008650659,291
remoxipride,-0.112742955,0.087320582,0.278435399,-0.142113359,0.030835457,0.157217401,-7.92E-05,1.302328736,0.012710974,-0.142113359,132.4851496,0.020196207,231
repaglinide,0.087568137,0.133477032,0.355493306,0.070748455,0.225702194,0.46030532,4.89E-05,1.162587751,0.007668179,0.070748455,137.5292286,0.005005344,295
repsox,-0.029236602,0.606351101,0.797855135,-1.64E-05,0.999768914,0.999768914,-2.38E-05,0.968944267,0.000854779,-1.64E-05,157.0025805,2.70E-10,313
resatorvid,-0.068295762,0.238256256,0.493555162,-0.083192035,0.150602755,0.362042579,-4.73E-05,1.098370238,0.004664311,-0.083192035,163.0204013,0.006920915,300
resiquimod,-0.019798632,0.746053779,0.874581432,-0.028106242,0.645673528,0.816537352,-4.26E-06,0.953023856,0.000391986,-0.027487346,139.2245353,0.000789961,270
resminostat,0.076689197,0.193607348,0.433968173,0.050026552,0.396829997,0.627303314,3.21E-05,0.849191494,0.005881233,0.049880682,137.767301,0.002502656,289
RG108,-0.174057229,0.002841846,0.055608018,-0.141885245,0.015248424,0.101283108,-0.000129479,1.438226253,0.030295919,-0.141885245,167.2861884,0.020131423,292
RG2833,-0.025263352,0.669425285,0.830615093,-0.01154357,0.845349568,0.918968599,-2.67E-05,1.248528419,0.000638237,-0.01154357,146.1680459,0.000133254,288
RGFP966,-0.026298545,0.676579913,0.833199981,-0.04667986,0.45888208,0.679157877,-1.89E-05,1.173146638,0.000691613,-0.04667986,133.4516822,0.002179009,254
rheochrysidin,-0.058011942,0.316611606,0.586209387,-0.082739142,0.152845213,0.364612633,-2.98E-05,0.979802335,0.003365385,-0.082739142,162.9522408,0.006845766,300
ribavirin,-0.06343912,0.280757459,0.54568698,-0.085276773,0.146753094,0.360690954,-4.10E-05,1.273373608,0.004024522,-0.085276773,158.4504088,0.007272128,291
ribociclib,-0.124094563,0.034037017,0.179874453,-0.164554316,0.004816051,0.056066323,-3.62E-05,0.901645931,0.01539946,-0.16416522,170.5502048,0.027078123,292
riboflavin,-0.082772068,0.161954257,0.394797583,-0.091819766,0.120658115,0.322348618,-5.67E-05,1.349400424,0.006851215,-0.091819766,157.2220462,0.008430869,287
rifampin,-0.088503246,0.114655126,0.321986924,-0.117648016,0.035701476,0.164113451,-5.29E-05,0.986217934,0.007832825,-0.117648016,178.8236825,0.013841056,319
rigosertib,-0.004437916,0.937768411,0.968536847,-0.018104866,0.750076724,0.867500876,-3.11E-06,0.758556792,1.97E-05,-0.018002361,159.3173695,0.000327786,312
riluzole,-0.090307218,0.133801003,0.355493306,-0.124088016,0.039029065,0.173457446,-6.46E-05,1.064109628,0.008155394,-0.124088016,156.2482342,0.015397836,277
rimexolone,-0.200757286,0.000666475,0.024126406,-0.229816092,9.30E-05,0.005608159,-0.000186187,1.184939307,0.040303488,-0.229816092,175.2487931,0.052815436,284
riociguat,-0.150081131,0.013048412,0.115405269,-0.164353894,0.006495811,0.06312708,-0.000128503,1.157611441,0.022524346,-0.164353894,159.5164835,0.027012203,273
RITA,-0.02923422,0.609293912,0.797855135,-0.001153269,0.983917725,0.993523617,-2.80E-05,0.810192156,0.00085464,-0.001153269,154.6781801,1.33E-06,308
ritodrine,-0.041445157,0.482031135,0.732860018,-0.10045476,0.087707513,0.272264328,-2.48E-05,1.146923969,0.001717701,-0.10045476,160.1161675,0.010091159,290
RKI.1447,-0.139575745,0.014064745,0.11909796,-0.137526082,0.015554863,0.102379277,-9.39E-05,1.00221115,0.019481389,-0.137526082,176.3165427,0.018913423,309
RN.1734,-0.066695394,0.244742843,0.501255496,-0.0568417,0.321658379,0.566619627,-3.24E-05,0.818677527,0.004448276,-0.0568417,162.2252009,0.003230979,306
Ro.10.5824,0.037019369,0.532938705,0.7555663,0.018295184,0.75802875,0.871823375,2.02E-05,1.164509338,0.001370434,0.018295184,140.8746411,0.000334714,286
Ro.106.9920,-0.016364199,0.771997574,0.881587135,-0.000288646,0.995922224,0.997989883,-4.09E-06,0.77428281,0.000267787,-0.000288646,158.5457505,8.33E-08,316
Ro.4987655,-0.249727253,7.51E-06,0.002364453,-0.26769093,1.49E-06,0.000780934,-0.000206557,0.661060216,0.062363701,-0.26769093,199.6613215,0.071658434,314
Ro.9187,-0.118568694,0.041500176,0.196826755,-0.028844098,0.621125577,0.800635827,-7.09E-05,0.925311248,0.014058535,-0.028844098,152.7833486,0.000831982,296
rociletinib,0.097013359,0.106515042,0.313483294,0.103749432,0.084218478,0.267517152,2.52E-05,0.935942597,0.009411592,0.102458432,125.2070488,0.010763945,278
romidepsin,-0.043304601,0.445207283,0.705027663,-0.038569939,0.496571093,0.700314055,-1.97E-05,0.277076319,0.001875288,-0.038569939,163.0554805,0.00148764,313
roquinimex,0.069885559,0.245481122,0.502057437,0.044193456,0.463015324,0.679157877,3.60E-05,1.064964951,0.004883991,0.044193456,133.3350129,0.001953062,278
RS.16566,-0.072398833,0.20962872,0.458523242,-0.004517758,0.937680824,0.972395347,-3.11E-05,0.965524168,0.005241591,-0.004517758,152.1844404,2.04E-05,302
RS.17053,0.021752506,0.705151225,0.847209705,0.06664891,0.245851586,0.479685916,5.54E-06,0.9073409,0.000473172,0.066648903,142.8027179,0.004442077,305
RS.504393,-0.062399648,0.287065156,0.550402508,-0.058307198,0.319912065,0.564917891,-3.66E-05,1.011902937,0.003893716,-0.058307198,155.5711581,0.003399729,293
RS.67506,-0.055228958,0.379795432,0.648518615,-0.084247626,0.179887195,0.405267554,-4.24E-05,1.209352227,0.003050238,-0.084247626,138.7836962,0.007097663,255
RU.58841,-0.096970883,0.140020248,0.3659735,-0.084389218,0.199313997,0.431400101,-8.13E-05,1.074195001,0.009403352,-0.084389218,126.8735386,0.00712154,233
rubitecan,-0.030462473,0.586594828,0.784292992,-0.010434202,0.85227233,0.92302942,-1.66E-05,0.398773229,0.000927962,-0.010434202,162.6799065,0.000108873,321
rucinol,-0.061441489,0.304737959,0.573065668,-0.092598081,0.121469107,0.323917619,-4.25E-05,1.280330588,0.003775057,-0.092598081,154.0563294,0.008574405,281
rutin,-0.153566562,0.006232653,0.084534934,-0.085041158,0.131434878,0.340825183,-0.000110852,0.919799359,0.023582689,-0.085041158,171.9790235,0.007231999,316
ruxolitinib,0.183928661,0.001627077,0.043992431,0.197152321,0.000719746,0.021271531,4.13E-05,0.949729819,0.033829752,0.192731886,117.8611447,0.038869038,291
ryuvidine,0.048740022,0.390142021,0.657655002,0.005522962,0.9224715,0.963736459,1.01E-05,0.849400818,0.00237559,0.005522961,156.1328951,3.05E-05,313
S26948,-0.059920278,0.320390569,0.587637222,-0.0225979,0.70806874,0.843854762,-5.22E-05,1.37865484,0.00359044,-0.0225979,142.1411081,0.000510665,277
salidroside,-0.081085566,0.165536514,0.398008441,-0.058251393,0.319544742,0.564917891,-5.68E-05,1.290422488,0.006574869,-0.058251393,156.0920805,0.003393225,294
salvianolic.acid.B,-0.000636061,0.991500418,0.997008754,-0.026150739,0.661349044,0.823416523,-2.80E-07,1.056614324,4.05E-07,-0.026150739,145.713405,0.000683861,283
salvinorin.a,-0.141713306,0.014021569,0.11909796,-0.181800687,0.001566214,0.030238366,-0.000108875,1.105400797,0.020082661,-0.181800687,177.8610033,0.03305149,300
sangivamycin,-0.158114926,0.014613607,0.120230134,-0.121179577,0.061970157,0.227171614,-3.30E-05,0.032823971,0.02500033,-0.121179577,133.9809595,0.01468449,238
SAR131675,-0.090354086,0.11899298,0.328193972,-0.092956836,0.108688435,0.303824043,-0.000102693,1.047935485,0.008163861,-0.092956836,163.9435254,0.008640973,299
saracatinib,0.233020495,3.96E-05,0.005740838,0.23936283,2.39E-05,0.00266497,9.34E-05,0.887164196,0.054298551,0.237429579,116.6732744,0.057294564,305
sarafloxacin,-0.098546109,0.112221284,0.321986924,-0.114917556,0.06376996,0.229527637,-5.30E-05,0.917130095,0.009711336,-0.114917556,146.0541998,0.013206045,261
satraplatin,-0.062410563,0.272527611,0.535440951,-0.077187173,0.174541191,0.399482036,-5.01E-05,0.984737059,0.003895078,-0.077187173,168.041199,0.00595786,311
saxagliptin,-0.123822699,0.030624541,0.169918856,-0.089563349,0.118553853,0.320512153,-8.97E-05,0.978218475,0.015332061,-0.089563349,166.7031924,0.008021593,305
SB.200646,-0.069984149,0.221435878,0.475020965,-0.071214983,0.213397423,0.444220551,-5.85E-05,0.997610794,0.004897781,-0.071214983,164.9671074,0.005071574,307
SB.205384,-0.165573388,0.003156875,0.05860455,-0.191858575,0.000605931,0.020890191,-0.000110018,1.001910789,0.027414547,-0.191858575,188.9095841,0.036809713,316
SB.216641,0.017085794,0.764457065,0.879116634,0.038528614,0.499118857,0.700314055,6.05E-06,0.92815881,0.000291924,0.038528614,149.5088005,0.001484454,310
SB.218078,-0.056501437,0.31905135,0.587637222,-0.099425045,0.079032916,0.255939639,-3.51E-05,0.895762253,0.003192412,-0.099425045,172.6097321,0.00988534,313
SB.218795,-0.003781677,0.94825549,0.973811312,-0.066454954,0.253580016,0.488276414,-3.16E-06,0.969689712,1.43E-05,-0.066454954,158.9017882,0.004416261,297
SB.225002,-0.061918705,0.310735111,0.580422945,-0.029516332,0.629196654,0.806262615,-2.68E-05,0.894162137,0.003833926,-0.029516332,139.499463,0.000871214,270
SB.228357,-0.086726209,0.13929851,0.365406237,-0.084295666,0.150767731,0.362042579,-6.04E-05,1.058384816,0.007521435,-0.084295666,158.8493151,0.007105759,292
SB.2343,-0.034734633,0.533925191,0.7555663,-0.033389099,0.549896039,0.741404063,-8.52E-06,0.699926043,0.001206495,-0.033389099,167.4090341,0.001114832,323
SB.239063,0.016213255,0.776867823,0.882393315,0.017473592,0.760033549,0.873435381,6.92E-06,0.874115636,0.00026287,0.017473592,151.80033,0.000305326,308
SB.242235,-0.010585488,0.866942489,0.932639468,-0.001364207,0.982773737,0.993060971,-7.50E-06,1.176023566,0.000112053,-0.001364207,127.1732543,1.86E-06,253
SB.366791,0.013381789,0.817754656,0.909274443,0.001313102,0.981960923,0.992932553,8.65E-06,1.020712445,0.000179072,0.001313102,149.8030347,1.72E-06,299
SB.431542,-0.025505685,0.656214899,0.821261169,-0.062357072,0.276071225,0.516474333,-9.78E-06,0.81748629,0.00065054,-0.062357072,163.6029891,0.003888404,307
SB.505124,-0.000413317,0.994264348,0.997681452,-0.036203878,0.528770554,0.726125264,-2.52E-07,1.015293445,1.71E-07,-0.036203878,158.5391933,0.001310721,305
SB.525334,-0.042105945,0.493285424,0.733636428,0.010867139,0.859710562,0.926925461,-3.99E-05,1.082010028,0.001772911,0.010867139,132.5438033,0.000118095,267
SB.590885,-0.194234728,0.000902279,0.029033327,-0.199806109,0.000634323,0.021111592,-0.000178504,1.162533986,0.03772713,-0.199806109,173.9718858,0.039922481,289
SB.657510,-0.04698135,0.424619056,0.685790171,-0.097192097,0.097973847,0.290114786,-4.84E-05,1.116996803,0.002207247,-0.097192097,160.1900462,0.009446304,291
SB.743921,-0.086213564,0.341053963,0.611195716,-0.051279308,0.571657988,0.76221065,-6.49E-05,0.310557502,0.007432779,-0.051279308,65.70495673,0.002629567,124
SB.939,0.028714856,0.609381996,0.797855135,0.041776705,0.457147919,0.679157877,9.31E-06,0.591791221,0.000824543,0.041776705,153.3157272,0.001745293,319
SC.12267,-0.038995015,0.504662484,0.739626798,-0.067063674,0.250861543,0.48433002,-2.47E-05,1.181752064,0.001520611,-0.067063674,157.9254237,0.004497536,295
SC.144,-0.115988089,0.043298862,0.199037309,-0.143411015,0.012310821,0.089130345,-0.000124201,0.977981772,0.013453237,-0.143411015,174.3701798,0.020566719,304
SCH.58261,-0.044332113,0.461611675,0.719062425,-0.058443428,0.331604948,0.575230089,-4.01E-05,1.25414538,0.001965336,-0.058443428,147.6528582,0.003415634,278
SCH.900776,0.116230108,0.043207367,0.199037309,0.101866487,0.076650808,0.253695008,5.29E-05,0.842429752,0.013509438,0.101817094,136.5238017,0.010376781,303
scriptaid,0.023368444,0.677081885,0.833199981,0.048063091,0.391494905,0.623433539,8.78E-06,0.875893773,0.000546084,0.048063091,152.7858738,0.002310061,320
SDZ.WAG.994,-0.117684819,0.03774534,0.189037334,-0.089765058,0.113558535,0.313932003,-8.00E-05,1.031995104,0.013849717,-0.089765058,170.5482315,0.008057766,312
secnidazole,-0.222261853,8.58E-05,0.008279078,-0.215246241,0.0001443,0.008036421,-0.000155425,1.056091215,0.049400331,-0.215246241,187.1479211,0.046330944,307
securinine,-0.151380795,0.008747176,0.096023259,-0.169690467,0.003247265,0.045650869,-0.000125016,1.26827224,0.022916145,-0.169690467,175.4535701,0.028794855,299
selamectin,-0.202288025,0.002002643,0.049149614,-0.171661247,0.008940885,0.07483469,-0.000161311,1.146811148,0.040920445,-0.171661247,135.9127047,0.029467584,231
selinexor,-0.03288284,0.558440772,0.768415131,-0.026593645,0.636072766,0.811656256,-1.12E-05,0.611102486,0.001081281,-0.026593645,164.2549831,0.000707222,319
selumetinib,-0.193108494,0.001188474,0.035852299,-0.136770129,0.022312647,0.124937575,-9.68E-05,0.878853239,0.03729089,-0.135267823,158.9374952,0.018706068,279
semaxanib,-0.004447953,0.941790165,0.970678179,-0.009313505,0.87847857,0.937933592,-1.40E-06,0.938892529,1.98E-05,-0.008894134,137.7140493,8.67E-05,272
serdemetan,-0.055596014,0.422857228,0.685348281,-0.051427794,0.458510355,0.679157877,-4.70E-05,0.822296845,0.003090917,-0.051427794,110.9256323,0.002644818,210
sertindole,-0.092940178,0.104664419,0.311171852,-0.084846143,0.138660313,0.349160885,-3.27E-05,0.961789693,0.008637877,-0.084846143,166.523883,0.007198868,306
sevelamer,-0.037287457,0.547924348,0.763613529,-0.028645054,0.644412349,0.816368401,-2.05E-05,1.220073244,0.001390354,-0.028645054,135.2668246,0.000820539,262
sevoflurane,-0.049336162,0.386670661,0.654087754,-0.007893271,0.889911564,0.941953176,-3.98E-05,0.986843835,0.002434057,-0.007893271,156.7274037,6.23E-05,310
SGI.1027,-0.052925093,0.345318126,0.61148827,-0.059199675,0.291069639,0.533778908,-2.26E-05,0.867542203,0.002801065,-0.059199675,170.0015478,0.003504601,320
SGI.1776,-0.151679529,0.008956998,0.096138316,-0.099289274,0.088152398,0.272745026,-0.00013958,1.009764688,0.02300668,-0.099289274,163.2444572,0.00985836,296
SIB.1757,0.00603517,0.924968805,0.962180193,-0.001955169,0.975660737,0.991044233,4.26E-06,1.130273298,3.64E-05,-0.001955169,123.7414634,3.82E-06,246
SID.7969543,-0.122305185,0.040484877,0.196060542,-0.162611818,0.006296515,0.062191874,-0.000111053,1.102994668,0.014958558,-0.162611818,163.9282664,0.026442603,281
simvastatin,-0.128099397,0.024559326,0.153947637,-0.14577153,0.010419878,0.0806844,-6.99E-05,0.956912359,0.016409456,-0.14577153,177.0217014,0.021249339,308
sirolimus,-0.053391687,0.36164892,0.630165628,-0.09549821,0.102213804,0.296740087,-3.59E-05,0.553013328,0.002850672,-0.09549821,161.5859859,0.009119908,294
skepinone.l,-0.108885152,0.061349106,0.236133169,-0.113615773,0.050846095,0.203947771,-8.79E-05,1.232098093,0.011855976,-0.113615773,165.3719423,0.012908544,296
SKF.96365,0.152077076,0.012354401,0.112510518,0.05489391,0.368923415,0.606035783,3.91E-05,0.809736295,0.023127437,0.05489391,128.0618753,0.003013341,270
SKI.II,-0.051009819,0.383493376,0.65406173,-0.053523056,0.360467138,0.602721034,-2.44E-05,0.987539383,0.002602002,-0.053523056,155.3946507,0.002864717,294
SMI.4a,0.100048943,0.086809505,0.278315341,0.092157726,0.114841214,0.31494333,8.09E-05,1.150736665,0.010009791,0.092157726,133.9067354,0.008493046,294
SN.38,-0.04566675,0.501399399,0.739105635,-0.063076536,0.352872997,0.594545337,-2.67E-05,0.258205328,0.002085452,-0.063076536,116.938419,0.003978649,219
SNS.314,-0.058740134,0.307334171,0.577198287,-0.04803646,0.403956581,0.631672925,-5.87E-05,0.744925839,0.003450403,-0.04803646,159.8255602,0.002307502,304
SNX.2112,-0.128115702,0.022738279,0.148417374,-0.181628171,0.001183147,0.027193609,-3.66E-05,0.485653045,0.016413633,-0.181628171,187.2880651,0.032988792,316
SNX.5422,-0.022802043,0.708640545,0.848026041,-0.050127825,0.411127786,0.640537533,-5.56E-06,0.607868049,0.000519933,-0.050127825,142.8173842,0.002512799,271
sobetirome,-0.143209134,0.023253524,0.148417374,-0.133497249,0.034523128,0.16234405,-0.000128945,1.301648988,0.020508856,-0.133497249,142.8206534,0.017821516,251
sodium.stibogluconate,-0.032943685,0.56463893,0.771273799,-0.054482534,0.340597778,0.583456398,-2.13E-05,0.97397729,0.001085286,-0.054482534,162.9175515,0.002968347,308
sodium.tanshinone.ii.a.sulfonate,-0.068208798,0.253594136,0.514291748,-0.08091624,0.175416872,0.399482036,-4.97E-05,1.392333652,0.00465244,-0.08091624,152.9496479,0.006547438,282
sonidegib,0.030015281,0.612585641,0.798856401,0.005929633,0.920330957,0.962194387,6.49E-06,0.956329249,0.000900917,0.005703138,143.1787481,3.52E-05,287
sorafenib,-0.037704449,0.516034006,0.74871467,-0.033901372,0.559272819,0.750534793,-9.92E-06,0.943456159,0.001421625,-0.032787367,154.9181051,0.001149303,299
sparfloxacin,-0.0573441,0.32060318,0.587637222,-0.049177757,0.394441915,0.624892662,-2.63E-05,0.993164915,0.003288346,-0.049177757,158.9504301,0.002418452,302
spermidine,-0.089202293,0.120666242,0.332176269,-0.08297696,0.148940868,0.360690954,-4.44E-05,0.933357648,0.007957049,-0.08297696,165.1539865,0.006885176,304
spiradoline,-0.097403133,0.086877441,0.278315341,-0.102712022,0.070933161,0.242816116,-5.11E-05,0.819561928,0.00948737,-0.102712022,171.4717194,0.010549759,310
spironolactone,-0.048911796,0.397007087,0.665354469,-0.114983365,0.045875398,0.192054852,-1.12E-05,0.823422965,0.002392364,-0.114983365,168.9199798,0.013221174,302
SR.27897,-0.103792777,0.073121693,0.256173619,-0.124023254,0.032043833,0.158673251,-0.000120102,1.475396057,0.010772941,-0.124023254,168.6034881,0.015381768,299
SR.33805,-0.03279563,0.591591367,0.788823584,-0.056728411,0.353113943,0.594545337,-1.30E-05,0.801250651,0.001075553,-0.056728411,143.1866997,0.003218113,270
SR.57227A,-0.084225692,0.139627928,0.365608027,-0.085260777,0.134810689,0.344310834,-8.03E-05,1.174570492,0.007093967,-0.085260777,168.2154205,0.0072694,309
SRT1720,0.014258258,0.807011793,0.902693321,0.02617801,0.653752889,0.819037912,5.93E-06,0.959908969,0.000203298,0.02617795,144.6125744,0.000685288,296
STA.5326,-0.015314767,0.788596411,0.891849474,-0.034433684,0.546498955,0.738870669,-1.33E-05,0.954223424,0.000234542,-0.034433684,160.337221,0.001185679,309
stemregenin.1,-0.051684281,0.407494835,0.671277043,-0.032777091,0.599522737,0.78208011,-5.09E-05,1.207721331,0.002671265,-0.032777091,134.2610218,0.001074338,259
STF.118804,0.030681393,0.589872761,0.787948116,0.020065346,0.72448819,0.852893414,8.88E-06,0.692498214,0.000941348,0.020065346,152.869806,0.000402618,311
streptozotocin,-0.244161271,0.000137448,0.009046549,-0.230883232,0.000318942,0.014897682,-0.000233179,1.121560892,0.059614726,-0.230883232,147.7059878,0.053307067,239
SU014813,-0.03461623,0.543062803,0.759972537,-0.056207463,0.323143211,0.567853604,-1.84E-05,0.951720288,0.001198283,-0.056207463,164.7683643,0.003159279,311
SU3327,0.066399833,0.23623272,0.491790684,0.043142999,0.44183189,0.668591565,1.84E-05,0.88619191,0.004408938,0.043142999,153.5755486,0.001861318,320
sufentanil,-0.042246704,0.493481962,0.733636428,-0.079923651,0.194635289,0.424445631,-2.82E-05,1.300246916,0.001784784,-0.079923651,143.6298456,0.00638779,265
sulconazole,-0.080661866,0.151263705,0.380921469,-0.070271045,0.211400763,0.443635225,-2.91E-05,0.925783387,0.006506337,-0.070271045,170.7082317,0.00493802,318
sulfabenzamide,-0.155146244,0.011757585,0.108455239,-0.080725257,0.191879679,0.424072274,-0.000101506,1.001727318,0.024070357,-0.080725257,142.6557339,0.006516567,263
sulfamethazine,-0.021999078,0.715961455,0.85466792,-0.005592386,0.926311311,0.966353587,-1.67E-05,1.388964088,0.000483959,-0.005592386,139.2745455,3.13E-05,276
sulfanilamide,-0.128439042,0.031674993,0.173076941,-0.117254593,0.049991859,0.201638473,-7.84E-05,0.940495636,0.016496587,-0.117254593,156.9742704,0.01374864,280
sulfasalazine,-0.007612182,0.900549703,0.952362895,-0.004543373,0.940543695,0.972395347,-7.57E-06,1.123624422,5.79E-05,-0.004543373,137.1201704,2.06E-05,272
sulmazole,-0.092443242,0.114963092,0.321986924,-0.096107306,0.101206121,0.296652758,-8.96E-05,1.309498833,0.008545753,-0.096107306,160.5797204,0.009236614,292
sunitinib,-0.052317214,0.368143682,0.63474556,-0.025965155,0.655294212,0.819037912,-1.49E-05,0.942716769,0.002737091,-0.025035659,153.242831,0.000674189,298
suxibuzone,-0.107430509,0.058436514,0.232708442,-0.068478374,0.228519838,0.463801579,-7.83E-05,1.038792476,0.011541314,-0.068478374,166.6826263,0.004689288,311
tacalcitol,-0.047371816,0.421581726,0.685129449,-0.091513573,0.119957068,0.321539965,-4.24E-05,1.201431626,0.002244089,-0.091513573,158.8152249,0.008374734,290
tacedinaline,0.127921143,0.029408598,0.167652164,0.074873422,0.203612407,0.436200823,3.21E-05,0.938477894,0.016363819,0.073958155,134.7390884,0.005606029,290
tacrolimus,-0.078920206,0.1699098,0.401656243,-0.082221786,0.152687624,0.364612633,-5.24E-05,1.064323166,0.006228399,-0.082221786,165.0388223,0.006760422,304
tagatose,0.013579234,0.816960458,0.909268827,0.02616737,0.655543095,0.819037912,7.43E-06,1.126326991,0.000184396,0.02616737,143.1533966,0.000684731,293
TAK.285,0.021355845,0.706203117,0.847209705,0.060439687,0.285656306,0.527589709,1.68E-05,0.951069037,0.000456072,0.060439687,147.9807493,0.003652956,314
TAK.632,-0.053653534,0.352784492,0.621450054,-0.056068868,0.331500242,0.575230089,-1.70E-05,0.779432509,0.002878702,-0.056068868,159.9944336,0.003143718,302
