"","file","V1","Correlation","ES","NES","p","q","N","expr.string","expr.value","AUC.string","AUC.value","Average.NES","SD.NES","Average.q","SD.q","percent.q0.05","percent.q0.25"
"5311","49_2021-10-23 09:45:10_Synthetic_Drug_Set_drugSEA_results",108,"expr_value_added_0.09_WGV_AUC_value_added_0.08_correlation",0.93885,2.37,0,0,"49","expr_value_added_0.09_W",0.09,"GV_AUC_value_added_0.08_cor",0.08,2.4502,0.0765450380961617,0.00014634,0.000631108503559654,100,100
"5312","49_2021-10-23 09:45:10_Synthetic_Drug_Set_drugSEA_results",109,"expr_value_added_0.09_WGV_AUC_value_added_0.09_correlation",0.98061,2.54,0,0,"49","expr_value_added_0.09_W",0.09,"GV_AUC_value_added_0.09_cor",0.09,2.4706,0.0653221217646574,5.92e-05,0.000418607214462436,100,100
"5313","49_2021-10-23 09:45:10_Synthetic_Drug_Set_drugSEA_results",110,"expr_value_added_0.09_WGV_AUC_value_added_0.1_correlation",0.99403,2.51,0,0,"49","expr_value_added_0.09_W",0.09,"GV_AUC_value_added_0.1_corr",0.1,2.4772,0.0657465759176701,7.92e-05,0.000560028570699746,100,100
"5314","49_2021-10-23 09:45:10_Synthetic_Drug_Set_drugSEA_results",111,"expr_value_added_0.1_WGV_AUC_value_added_0_correlation",0.40182,1,0.432,1,"49","expr_value_added_0.1_WG",0.1,"V_AUC_value_added_0_correla",0,0.28202,1.01895185222014,0.91034,0.12201599259515,0,0
"5315","49_2021-10-23 09:45:10_Synthetic_Drug_Set_drugSEA_results",112,"expr_value_added_0.1_WGV_AUC_value_added_0.01_correlation",0.58864,1.5,0.0871,0.573,"49","expr_value_added_0.1_WG",0.1,"V_AUC_value_added_0.01_corr",0.01,0.98108,0.703931781249477,0.89644,0.1347145371911,0,0
"5316","49_2021-10-23 09:45:10_Synthetic_Drug_Set_drugSEA_results",113,"expr_value_added_0.1_WGV_AUC_value_added_0.02_correlation",0.78695,1.99,0,0.132,"49","expr_value_added_0.1_WG",0.1,"V_AUC_value_added_0.02_corr",0.02,1.7782,0.232788684064693,0.478494,0.3312161156547,6,34
"5317","49_2021-10-23 09:45:10_Synthetic_Drug_Set_drugSEA_results",114,"expr_value_added_0.1_WGV_AUC_value_added_0.03_correlation",0.89858,2.32,0,0.00187,"49","expr_value_added_0.1_WG",0.1,"V_AUC_value_added_0.03_corr",0.03,2.0012,0.194439434985681,0.2075628,0.249254875964343,38,72
"5318","49_2021-10-23 09:45:10_Synthetic_Drug_Set_drugSEA_results",115,"expr_value_added_0.1_WGV_AUC_value_added_0.04_correlation",0.821,2.1,0,0.0432,"49","expr_value_added_0.1_WG",0.1,"V_AUC_value_added_0.04_corr",0.04,2.1836,0.154057503178892,0.05783854,0.126577064505965,74,94
"5319","49_2021-10-23 09:45:10_Synthetic_Drug_Set_drugSEA_results",116,"expr_value_added_0.1_WGV_AUC_value_added_0.05_correlation",0.956,2.43,0,0,"49","expr_value_added_0.1_WG",0.1,"V_AUC_value_added_0.05_corr",0.05,2.3098,0.15159680681576,0.02709606,0.132230663666681,90,98
"5320","49_2021-10-23 09:45:10_Synthetic_Drug_Set_drugSEA_results",117,"expr_value_added_0.1_WGV_AUC_value_added_0.06_correlation",0.93512,2.36,0,0,"49","expr_value_added_0.1_WG",0.1,"V_AUC_value_added_0.06_corr",0.06,2.3664,0.0989693830207615,0.0021414,0.00459372998149185,100,100
"5321","49_2021-10-23 09:45:10_Synthetic_Drug_Set_drugSEA_results",118,"expr_value_added_0.1_WGV_AUC_value_added_0.07_correlation",0.956,2.41,0,0,"49","expr_value_added_0.1_WG",0.1,"V_AUC_value_added_0.07_corr",0.07,2.435,0.0796228354077356,0.0004602,0.0018091361000686,100,100
"5322","49_2021-10-23 09:45:10_Synthetic_Drug_Set_drugSEA_results",119,"expr_value_added_0.1_WGV_AUC_value_added_0.08_correlation",0.99702,2.57,0,0,"49","expr_value_added_0.1_WG",0.1,"V_AUC_value_added_0.08_corr",0.08,2.4704,0.0589347615796397,6.32e-05,0.000446891485709898,100,100
"5323","49_2021-10-23 09:45:10_Synthetic_Drug_Set_drugSEA_results",120,"expr_value_added_0.1_WGV_AUC_value_added_0.09_correlation",0.99702,2.5,0,0,"49","expr_value_added_0.1_WG",0.1,"V_AUC_value_added_0.09_corr",0.09,2.4762,0.0542439689114403,2.38e-05,0.000168291413922398,100,100
"5324","49_2021-10-23 09:45:10_Synthetic_Drug_Set_drugSEA_results",121,"expr_value_added_0.1_WGV_AUC_value_added_0.1_correlation",1,2.52,0,0,"49","expr_value_added_0.1_WG",0.1,"V_AUC_value_added_0.1_corre",0.1,2.485,0.05139880090716,6.54e-05,0.000335365837404407,100,100
"5325","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",1,"expr_value_added_0_WGV_AUC_value_added_0_correlation",0.31163,0.785,0.708,1,"5_","expr_value_added_0_WGV_",0,"AUC_value_added_0_correlati",0,0.38638,0.971383231925128,0.90484,0.141001137641959,0,0
"5326","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",2,"expr_value_added_0_WGV_AUC_value_added_0.01_correlation",0.46056,1.19,0.258,1,"5_","expr_value_added_0_WGV_",0,"AUC_value_added_0.01_correl",0.01,0.58564,0.945445511224141,0.89596,0.170179012591243,0,2
"5327","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",3,"expr_value_added_0_WGV_AUC_value_added_0.02_correlation",0.6436,1.6,0.0344,0.384,"5_","expr_value_added_0_WGV_",0,"AUC_value_added_0.02_correl",0.02,1.17254,0.724572476621594,0.799104,0.232082818574644,2,4
"5328","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",4,"expr_value_added_0_WGV_AUC_value_added_0.03_correlation",0.61405,1.55,0.0765,0.437,"5_","expr_value_added_0_WGV_",0,"AUC_value_added_0.03_correl",0.03,1.50864,0.458955191445856,0.6805922,0.313219108125704,6,12
"5329","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",5,"expr_value_added_0_WGV_AUC_value_added_0.04_correlation",0.39088,0.975,0.483,1,"5_","expr_value_added_0_WGV_",0,"AUC_value_added_0.04_correl",0.04,1.6701,0.291807334397481,0.584738,0.313324731392274,2,22
"5330","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",6,"expr_value_added_0_WGV_AUC_value_added_0.05_correlation",0.76739,1.94,0.00368,0.11,"5_","expr_value_added_0_WGV_",0,"AUC_value_added_0.05_correl",0.05,1.8702,0.221980786077884,0.3388676,0.278292610706275,10,52
"5331","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",7,"expr_value_added_0_WGV_AUC_value_added_0.06_correlation",0.78922,2.01,0.0036,0.052,"5_","expr_value_added_0_WGV_",0,"AUC_value_added_0.06_correl",0.06,1.94568,0.246386243983892,0.2508358,0.279780221486547,26,60
"5332","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",8,"expr_value_added_0_WGV_AUC_value_added_0.07_correlation",0.80478,2.02,0.00376,0.0447,"5_","expr_value_added_0_WGV_",0,"AUC_value_added_0.07_correl",0.07,2.04,0.217330745779847,0.1747042,0.24726114015959,48,78
"5333","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",9,"expr_value_added_0_WGV_AUC_value_added_0.08_correlation",0.81581,2.03,0,0.0796,"5_","expr_value_added_0_WGV_",0,"AUC_value_added_0.08_correl",0.08,2.078,0.262235289270486,0.13289234,0.209132724517193,56,82
"5334","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",10,"expr_value_added_0_WGV_AUC_value_added_0.09_correlation",0.88218,2.14,0,0.0232,"5_","expr_value_added_0_WGV_",0,"AUC_value_added_0.09_correl",0.09,2.147,0.248975451621649,0.09752092,0.212816855023073,70,88
"5335","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",11,"expr_value_added_0_WGV_AUC_value_added_0.1_correlation",0.93789,2.34,0,0.00203,"5_","expr_value_added_0_WGV_",0,"AUC_value_added_0.1_correla",0.1,2.1896,0.199815833574166,0.07855668,0.166389682900142,78,86
"5336","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",12,"expr_value_added_0.01_WGV_AUC_value_added_0_correlation",-0.40641,-1.05,0.387,1,"5_","expr_value_added_0.01_W",0.01,"GV_AUC_value_added_0_correl",0,0.04692,1.09773835847777,0.91214,0.154676094745485,0,2
"5337","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",13,"expr_value_added_0.01_WGV_AUC_value_added_0.01_correlation",0.33636,0.881,0.559,0.813,"5_","expr_value_added_0.01_W",0.01,"GV_AUC_value_added_0.01_cor",0.01,0.49852,0.93034444444309,0.91688,0.134531938397466,0,0
"5338","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",14,"expr_value_added_0.01_WGV_AUC_value_added_0.02_correlation",0.43932,1.15,0.301,0.79,"5_","expr_value_added_0.01_W",0.01,"GV_AUC_value_added_0.02_cor",0.02,1.1689,0.701558418298658,0.805132,0.246630049677815,2,4
"5339","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",15,"expr_value_added_0.01_WGV_AUC_value_added_0.03_correlation",0.54723,1.42,0.109,1,"5_","expr_value_added_0.01_W",0.01,"GV_AUC_value_added_0.03_cor",0.03,1.4428,0.450694384890059,0.735514,0.30514083333331,0,12
"5340","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",16,"expr_value_added_0.01_WGV_AUC_value_added_0.04_correlation",0.52006,1.38,0.153,1,"5_","expr_value_added_0.01_W",0.01,"GV_AUC_value_added_0.04_cor",0.04,1.7288,0.240828840906244,0.5193796,0.323827926705098,4,30
"5341","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",17,"expr_value_added_0.01_WGV_AUC_value_added_0.05_correlation",0.77098,1.99,0.00222,0.186,"5_","expr_value_added_0.01_W",0.01,"GV_AUC_value_added_0.05_cor",0.05,1.79348,0.327169383827836,0.4145302,0.344659470578052,18,36
"5342","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",18,"expr_value_added_0.01_WGV_AUC_value_added_0.06_correlation",0.89717,2.31,0,0.000961,"5_","expr_value_added_0.01_W",0.01,"GV_AUC_value_added_0.06_cor",0.06,1.9258,0.201606709476948,0.27089526,0.27924555255997,18,62
"5343","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",19,"expr_value_added_0.01_WGV_AUC_value_added_0.07_correlation",0.89355,2.31,0,0.00281,"5_","expr_value_added_0.01_W",0.01,"GV_AUC_value_added_0.07_cor",0.07,2.048,0.165886609908512,0.1412927,0.181140420412886,40,80
"5344","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",20,"expr_value_added_0.01_WGV_AUC_value_added_0.08_correlation",0.93118,2.39,0,0,"5_","expr_value_added_0.01_W",0.01,"GV_AUC_value_added_0.08_cor",0.08,2.0766,0.229281130350262,0.13746368,0.198975394748917,56,78
"5345","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",21,"expr_value_added_0.01_WGV_AUC_value_added_0.09_correlation",0.89481,2.32,0,0.000931,"5_","expr_value_added_0.01_W",0.01,"GV_AUC_value_added_0.09_cor",0.09,2.1512,0.200322596970843,0.08226022,0.153139079087098,70,90
"5346","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",22,"expr_value_added_0.01_WGV_AUC_value_added_0.1_correlation",0.95675,2.43,0,0,"5_","expr_value_added_0.01_W",0.01,"GV_AUC_value_added_0.1_corr",0.1,2.1668,0.20081913885537,0.0745754,0.120839026898581,60,92
"5347","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",23,"expr_value_added_0.02_WGV_AUC_value_added_0_correlation",0.4207,1.09,0.364,0.84,"5_","expr_value_added_0.02_W",0.02,"GV_AUC_value_added_0_correl",0,0.17546,1.03750586347003,0.90244,0.143427029018457,0,0
"5348","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",24,"expr_value_added_0.02_WGV_AUC_value_added_0.01_correlation",0.26547,0.681,0.824,0.933,"5_","expr_value_added_0.02_W",0.02,"GV_AUC_value_added_0.01_cor",0.01,0.89536,0.770495514031624,0.8691,0.174830676101542,0,0
"5349","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",25,"expr_value_added_0.02_WGV_AUC_value_added_0.02_correlation",0.70744,1.84,0.00586,0.642,"5_","expr_value_added_0.02_W",0.02,"GV_AUC_value_added_0.02_cor",0.02,1.14218,0.717678021433693,0.77666,0.235776667935691,0,2
"5350","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",26,"expr_value_added_0.02_WGV_AUC_value_added_0.03_correlation",0.56031,1.45,0.113,0.596,"5_","expr_value_added_0.02_W",0.02,"GV_AUC_value_added_0.03_cor",0.03,1.44546,0.567513668270174,0.615656,0.285577164353174,2,12
"5351","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",27,"expr_value_added_0.02_WGV_AUC_value_added_0.04_correlation",0.59664,1.53,0.0812,0.549,"5_","expr_value_added_0.02_W",0.02,"GV_AUC_value_added_0.04_cor",0.04,1.7457,0.421108849663963,0.439998,0.302813592886341,4,32
"5352","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",28,"expr_value_added_0.02_WGV_AUC_value_added_0.05_correlation",0.71718,1.83,0.0177,0.656,"5_","expr_value_added_0.02_W",0.02,"GV_AUC_value_added_0.05_cor",0.05,1.843,0.293787720114024,0.3753866,0.33280192073873,24,44
"5353","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",29,"expr_value_added_0.02_WGV_AUC_value_added_0.06_correlation",0.73684,1.87,0.0123,0.502,"5_","expr_value_added_0.02_W",0.02,"GV_AUC_value_added_0.06_cor",0.06,1.9378,0.225554102293052,0.2896302,0.30582629585216,26,60
"5354","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",30,"expr_value_added_0.02_WGV_AUC_value_added_0.07_correlation",0.74497,1.89,0.00392,0.409,"5_","expr_value_added_0.02_W",0.02,"GV_AUC_value_added_0.07_cor",0.07,2.041,0.201040659914296,0.18298,0.269999218736587,50,76
"5355","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",31,"expr_value_added_0.02_WGV_AUC_value_added_0.08_correlation",0.7114,1.83,0.0118,0.658,"5_","expr_value_added_0.02_W",0.02,"GV_AUC_value_added_0.08_cor",0.08,2.0898,0.224303820925174,0.14055112,0.243990874758826,60,82
"5356","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",32,"expr_value_added_0.02_WGV_AUC_value_added_0.09_correlation",0.89635,2.27,0,0.00901,"5_","expr_value_added_0.02_W",0.02,"GV_AUC_value_added_0.09_cor",0.09,2.1528,0.180023127765885,0.08360206,0.180282436047669,68,90
"5357","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",33,"expr_value_added_0.02_WGV_AUC_value_added_0.1_correlation",0.87849,2.23,0,0.00677,"5_","expr_value_added_0.02_W",0.02,"GV_AUC_value_added_0.1_corr",0.1,2.1882,0.203085284186376,0.0800202,0.190406977829284,72,90
"5358","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",34,"expr_value_added_0.03_WGV_AUC_value_added_0_correlation",0.47231,1.2,0.246,0.866,"5_","expr_value_added_0.03_W",0.03,"GV_AUC_value_added_0_correl",0,-0.10954,0.994231283608659,0.92698,0.113064274658628,0,0
"5359","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",35,"expr_value_added_0.03_WGV_AUC_value_added_0.01_correlation",0.74442,1.82,0.00832,0.299,"5_","expr_value_added_0.03_W",0.03,"GV_AUC_value_added_0.01_cor",0.01,0.62798,0.96588828715608,0.88166,0.143141803531908,0,0
"5360","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",36,"expr_value_added_0.03_WGV_AUC_value_added_0.02_correlation",0.42478,1.07,0.365,0.812,"5_","expr_value_added_0.03_W",0.03,"GV_AUC_value_added_0.02_cor",0.02,1.36828,0.452583830998891,0.73138,0.261065781842392,0,8
"5361","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",37,"expr_value_added_0.03_WGV_AUC_value_added_0.03_correlation",0.54188,1.36,0.15,0.708,"5_","expr_value_added_0.03_W",0.03,"GV_AUC_value_added_0.03_cor",0.03,1.41934,0.4842681248386,0.6511008,0.296624650246807,2,12
"5362","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",38,"expr_value_added_0.03_WGV_AUC_value_added_0.04_correlation",0.84685,2.1,0,0.0341,"5_","expr_value_added_0.03_W",0.03,"GV_AUC_value_added_0.04_cor",0.04,1.7728,0.284648297133892,0.428955,0.337306109120484,12,40
"5363","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",39,"expr_value_added_0.03_WGV_AUC_value_added_0.05_correlation",0.74124,1.86,0.00621,0.2,"5_","expr_value_added_0.03_W",0.03,"GV_AUC_value_added_0.05_cor",0.05,1.8956,0.235252014240222,0.3083154,0.305221602594988,20,56
"5364","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",40,"expr_value_added_0.03_WGV_AUC_value_added_0.06_correlation",0.77505,1.93,0.00596,0.218,"5_","expr_value_added_0.03_W",0.03,"GV_AUC_value_added_0.06_cor",0.06,1.99,0.238010461097484,0.2088044,0.260620832050341,38,72
"5365","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",41,"expr_value_added_0.03_WGV_AUC_value_added_0.07_correlation",0.79014,1.96,0.00797,0.15,"5_","expr_value_added_0.03_W",0.03,"GV_AUC_value_added_0.07_cor",0.07,2.1046,0.212643325015081,0.1071476,0.181873092135978,60,86
"5366","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",42,"expr_value_added_0.03_WGV_AUC_value_added_0.08_correlation",0.67069,1.72,0.0273,0.529,"5_","expr_value_added_0.03_W",0.03,"GV_AUC_value_added_0.08_cor",0.08,2.1318,0.197274179863499,0.10021296,0.180408280380687,54,86
"5367","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",43,"expr_value_added_0.03_WGV_AUC_value_added_0.09_correlation",0.78064,1.97,0.00415,0.163,"5_","expr_value_added_0.03_W",0.03,"GV_AUC_value_added_0.09_cor",0.09,2.238,0.156583419770226,0.0284219,0.0479355623844369,76,100
"5368","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",44,"expr_value_added_0.03_WGV_AUC_value_added_0.1_correlation",0.8433,2.12,0,0.0267,"5_","expr_value_added_0.03_W",0.03,"GV_AUC_value_added_0.1_corr",0.1,2.2484,0.169155887528972,0.0379365,0.091747211488571,84,94
"5369","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",45,"expr_value_added_0.04_WGV_AUC_value_added_0_correlation",0.41483,1.07,0.365,1,"5_","expr_value_added_0.04_W",0.04,"GV_AUC_value_added_0_correl",0,0.09218,1.01185583570235,0.92448,0.107453690072533,0,0
"5370","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",46,"expr_value_added_0.04_WGV_AUC_value_added_0.01_correlation",0.49808,1.31,0.168,1,"5_","expr_value_added_0.04_W",0.04,"GV_AUC_value_added_0.01_cor",0.01,0.76918,0.87966655765299,0.87108,0.159641286665334,0,0
"5371","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",47,"expr_value_added_0.04_WGV_AUC_value_added_0.02_correlation",0.75203,1.91,0.00586,0.154,"5_","expr_value_added_0.04_W",0.04,"GV_AUC_value_added_0.02_cor",0.02,1.40652,0.457383474175641,0.732264,0.303415642554794,0,10
"5372","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",48,"expr_value_added_0.04_WGV_AUC_value_added_0.03_correlation",0.72522,1.88,0.00823,0.176,"5_","expr_value_added_0.04_W",0.04,"GV_AUC_value_added_0.03_cor",0.03,1.68706,0.415096173267382,0.5040156,0.31951866082747,6,26
"5373","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",49,"expr_value_added_0.04_WGV_AUC_value_added_0.04_correlation",0.83338,2.12,0,0.0446,"5_","expr_value_added_0.04_W",0.04,"GV_AUC_value_added_0.04_cor",0.04,1.8346,0.235261122836663,0.412664,0.348701666395414,12,46
"5374","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",50,"expr_value_added_0.04_WGV_AUC_value_added_0.05_correlation",0.81512,2.12,0.00209,0.0501,"5_","expr_value_added_0.04_W",0.04,"GV_AUC_value_added_0.05_cor",0.05,1.9632,0.229830816214085,0.26950808,0.296032538200279,34,58
"5375","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",51,"expr_value_added_0.04_WGV_AUC_value_added_0.06_correlation",0.89427,2.34,0,0.00393,"5_","expr_value_added_0.04_W",0.04,"GV_AUC_value_added_0.06_cor",0.06,2.0772,0.193581075141816,0.14747282,0.212346362496218,52,78
"5376","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",52,"expr_value_added_0.04_WGV_AUC_value_added_0.07_correlation",0.92005,2.32,0,0,"5_","expr_value_added_0.04_W",0.04,"GV_AUC_value_added_0.07_cor",0.07,2.1654,0.17368996540282,0.07603672,0.129140041795962,62,88
"5377","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",53,"expr_value_added_0.04_WGV_AUC_value_added_0.08_correlation",0.93736,2.45,0,0,"5_","expr_value_added_0.04_W",0.04,"GV_AUC_value_added_0.08_cor",0.08,2.2282,0.186817492516638,0.04863198,0.108822000929151,70,98
"5378","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",54,"expr_value_added_0.04_WGV_AUC_value_added_0.09_correlation",0.99627,2.6,0,0,"5_","expr_value_added_0.04_W",0.04,"GV_AUC_value_added_0.09_cor",0.09,2.2614,0.191044497434498,0.0441215,0.0926570942280499,80,94
"5379","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",55,"expr_value_added_0.04_WGV_AUC_value_added_0.1_correlation",0.91391,2.33,0,0.00397,"5_","expr_value_added_0.04_W",0.04,"GV_AUC_value_added_0.1_corr",0.1,2.314,0.138239661753177,0.01254198,0.0289980656740467,90,100
"5380","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",56,"expr_value_added_0.05_WGV_AUC_value_added_0_correlation",-0.44306,-1.11,0.349,1,"5_","expr_value_added_0.05_W",0.05,"GV_AUC_value_added_0_correl",0,-0.00748,1.08310065561982,0.89744,0.137233327302259,0,0
"5381","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",57,"expr_value_added_0.05_WGV_AUC_value_added_0.01_correlation",0.52005,1.34,0.177,0.901,"5_","expr_value_added_0.05_W",0.05,"GV_AUC_value_added_0.01_cor",0.01,0.80306,0.896962047521453,0.88592,0.175185830197653,0,0
"5382","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",58,"expr_value_added_0.05_WGV_AUC_value_added_0.02_correlation",0.63299,1.61,0.0442,1,"5_","expr_value_added_0.05_W",0.05,"GV_AUC_value_added_0.02_cor",0.02,1.35754,0.584058153730239,0.718378,0.280412279047863,0,12
"5383","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",59,"expr_value_added_0.05_WGV_AUC_value_added_0.03_correlation",0.8424,2.16,0,0.0163,"5_","expr_value_added_0.05_W",0.05,"GV_AUC_value_added_0.03_cor",0.03,1.7218,0.239835743110716,0.534292,0.299834318766555,6,18
"5384","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",60,"expr_value_added_0.05_WGV_AUC_value_added_0.04_correlation",0.6223,1.57,0.0652,0.516,"5_","expr_value_added_0.05_W",0.05,"GV_AUC_value_added_0.04_cor",0.04,1.8884,0.24203524789685,0.352394,0.343468437435357,24,54
"5385","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",61,"expr_value_added_0.05_WGV_AUC_value_added_0.05_correlation",0.71779,1.85,0.0212,0.384,"5_","expr_value_added_0.05_W",0.05,"GV_AUC_value_added_0.05_cor",0.05,1.9828,0.196198982709714,0.2259038,0.233325682105857,38,60
"5386","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",62,"expr_value_added_0.05_WGV_AUC_value_added_0.06_correlation",0.82569,2.1,0.00404,0.035,"5_","expr_value_added_0.05_W",0.05,"GV_AUC_value_added_0.06_cor",0.06,2.1282,0.174375737874234,0.1015166,0.18514577926056,64,88
"5387","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",63,"expr_value_added_0.05_WGV_AUC_value_added_0.07_correlation",0.92319,2.29,0,0.000765,"5_","expr_value_added_0.05_W",0.05,"GV_AUC_value_added_0.07_cor",0.07,2.2006,0.186289329500415,0.05583478,0.132500766165099,80,92
"5388","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",64,"expr_value_added_0.05_WGV_AUC_value_added_0.08_correlation",0.95302,2.35,0,0.000768,"5_","expr_value_added_0.05_W",0.05,"GV_AUC_value_added_0.08_cor",0.08,2.2922,0.157910979830474,0.02134156,0.0832082587102889,92,98
"5389","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",65,"expr_value_added_0.05_WGV_AUC_value_added_0.09_correlation",0.94855,2.36,0,0,"5_","expr_value_added_0.05_W",0.05,"GV_AUC_value_added_0.09_cor",0.09,2.3118,0.120300474153815,0.007809,0.0193324636826457,96,100
"5390","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",66,"expr_value_added_0.05_WGV_AUC_value_added_0.1_correlation",0.93587,2.41,0,0,"5_","expr_value_added_0.05_W",0.05,"GV_AUC_value_added_0.1_corr",0.1,2.367,0.116850680925072,0.00338508,0.0110036098860366,98,100
"5391","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",67,"expr_value_added_0.06_WGV_AUC_value_added_0_correlation",0.26507,0.683,0.845,1,"5_","expr_value_added_0.06_W",0.06,"GV_AUC_value_added_0_correl",0,-0.0252,1.09036404705128,0.9269,0.106718827595065,0,0
"5392","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",68,"expr_value_added_0.06_WGV_AUC_value_added_0.01_correlation",0.59991,1.57,0.0634,0.72,"5_","expr_value_added_0.06_W",0.06,"GV_AUC_value_added_0.01_cor",0.01,0.92744,0.830871982575277,0.83978,0.204648857054902,0,2
"5393","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",69,"expr_value_added_0.06_WGV_AUC_value_added_0.02_correlation",0.6385,1.62,0.0427,0.711,"5_","expr_value_added_0.06_W",0.06,"GV_AUC_value_added_0.02_cor",0.02,1.50096,0.600153788454191,0.667602,0.321178610420801,2,16
"5394","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",70,"expr_value_added_0.06_WGV_AUC_value_added_0.03_correlation",0.7324,1.9,0.00589,0.338,"5_","expr_value_added_0.06_W",0.06,"GV_AUC_value_added_0.03_cor",0.03,1.79584,0.279648420670801,0.463986,0.355929050491349,14,38
"5395","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",71,"expr_value_added_0.06_WGV_AUC_value_added_0.04_correlation",0.67429,1.72,0.029,0.397,"5_","expr_value_added_0.06_W",0.06,"GV_AUC_value_added_0.04_cor",0.04,1.97394,0.283759484962393,0.20983618,0.256656389412683,34,74
